NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0481 | Train Perf: 0.1301 | Eval Error: 0.0479 | Eval Perf: -0.2681
[70, 100] Train Error: 0.0018 | Train Perf: 0.9834 | Eval Error: 0.0422 | Eval Perf: 0.4573
[71, 100] Train Error: 0.0018 | Train Perf: 0.984 | Eval Error: 0.0423 | Eval Perf: 0.4563
[72, 100] Train Error: 0.0017 | Train Perf: 0.9846 | Eval Error: 0.0421 | Eval Perf: 0.4597
[73, 100] Train Error: 0.0016 | Train Perf: 0.9856 | Eval Error: 0.0417 | Eval Perf: 0.4635
[74, 100] Train Error: 0.0017 | Train Perf: 0.9851 | Eval Error: 0.041 | Eval Perf: 0.47
[75, 100] Train Error: 0.0016 | Train Perf: 0.9856 | Eval Error: 0.042 | Eval Perf: 0.4623
[76, 100] Train Error: 0.0016 | Train Perf: 0.9858 | Eval Error: 0.0414 | Eval Perf: 0.4677
[77, 100] Train Error: 0.0015 | Train Perf: 0.9862 | Eval Error: 0.0418 | Eval Perf: 0.4652
[78, 100] Train Error: 0.0015 | Train Perf: 0.9871 | Eval Error: 0.0413 | Eval Perf: 0.4702
[79, 100] Train Error: 0.0015 | Train Perf: 0.987 | Eval Error: 0.0415 | Eval Perf: 0.4687
[80, 100] Train Error: 0.0014 | Train Perf: 0.9873 | Eval Error: 0.0421 | Eval Perf: 0.4648
[81, 100] Train Error: 0.0013 | Train Perf: 0.9879 | Eval Error: 0.0415 | Eval Perf: 0.4697
[82, 100] Train Error: 0.0013 | Train Perf: 0.9886 | Eval Error: 0.041 | Eval Perf: 0.4739
[83, 100] Train Error: 0.0013 | Train Perf: 0.9884 | Eval Error: 0.0407 | Eval Perf: 0.4778
[84, 100] Train Error: 0.0013 | Train Perf: 0.988 | Eval Error: 0.0419 | Eval Perf: 0.4678
[85, 100] Train Error: 0.0013 | Train Perf: 0.9887 | Eval Error: 0.0413 | Eval Perf: 0.473
[86, 100] Train Error: 0.0012 | Train Perf: 0.9892 | Eval Error: 0.0417 | Eval Perf: 0.4714
[87, 100] Train Error: 0.0012 | Train Perf: 0.9892 | Eval Error: 0.0412 | Eval Perf: 0.4749
[88, 100] Train Error: 0.0011 | Train Perf: 0.9901 | Eval Error: 0.0404 | Eval Perf: 0.4825
[89, 100] Train Error: 0.0012 | Train Perf: 0.9893 | Eval Error: 0.0421 | Eval Perf: 0.4698
[90, 100] Train Error: 0.0011 | Train Perf: 0.9902 | Eval Error: 0.0416 | Eval Perf: 0.4736
[91, 100] Train Error: 0.0011 | Train Perf: 0.9901 | Eval Error: 0.0416 | Eval Perf: 0.4735
[92, 100] Train Error: 0.0011 | Train Perf: 0.9908 | Eval Error: 0.0409 | Eval Perf: 0.4804
[93, 100] Train Error: 0.001 | Train Perf: 0.991 | Eval Error: 0.0425 | Eval Perf: 0.4696
[94, 100] Train Error: 0.0011 | Train Perf: 0.9906 | Eval Error: 0.0415 | Eval Perf: 0.4775
[95, 100] Train Error: 0.001 | Train Perf: 0.9907 | Eval Error: 0.0421 | Eval Perf: 0.4732
[96, 100] Train Error: 0.001 | Train Perf: 0.9908 | Eval Error: 0.0411 | Eval Perf: 0.4808
[97, 100] Train Error: 0.001 | Train Perf: 0.9913 | Eval Error: 0.0408 | Eval Perf: 0.485
[98, 100] Train Error: 0.001 | Train Perf: 0.9916 | Eval Error: 0.041 | Eval Perf: 0.4829
[99, 100] Train Error: 0.001 | Train Perf: 0.9914 | Eval Error: 0.0412 | Eval Perf: 0.4816
[100, 100] Train Error: 0.0009 | Train Perf: 0.9918 | Eval Error: 0.0406 | Eval Perf: 0.4878
