NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0255 | Train Perf: -0.0522 | Eval Error: 0.019 | Eval Perf: -0.274
[2, 100] Train Error: 0.0211 | Train Perf: 0.0399 | Eval Error: 0.0181 | Eval Perf: -0.2803
[3, 100] Train Error: 0.0208 | Train Perf: -0.1222 | Eval Error: 0.0181 | Eval Perf: -0.2695
[4, 100] Train Error: 0.0208 | Train Perf: -0.2354 | Eval Error: 0.0181 | Eval Perf: -0.2526
[5, 100] Train Error: 0.0206 | Train Perf: 0.0748 | Eval Error: 0.0182 | Eval Perf: -0.2396
[6, 100] Train Error: 0.0208 | Train Perf: -0.1055 | Eval Error: 0.0181 | Eval Perf: -0.2133
[7, 100] Train Error: 0.0207 | Train Perf: -0.0975 | Eval Error: 0.0181 | Eval Perf: -0.187
[8, 100] Train Error: 0.0206 | Train Perf: -0.0094 | Eval Error: 0.018 | Eval Perf: -0.156
[9, 100] Train Error: 0.0206 | Train Perf: 0.0121 | Eval Error: 0.018 | Eval Perf: -0.1227
[10, 100] Train Error: 0.0205 | Train Perf: 0.0566 | Eval Error: 0.018 | Eval Perf: -0.0849
[11, 100] Train Error: 0.0205 | Train Perf: 0.0856 | Eval Error: 0.018 | Eval Perf: -0.048
[12, 100] Train Error: 0.0204 | Train Perf: 0.1619 | Eval Error: 0.0179 | Eval Perf: -0.0044
[13, 100] Train Error: 0.0204 | Train Perf: 0.1376 | Eval Error: 0.0179 | Eval Perf: 0.0369
[14, 100] Train Error: 0.0203 | Train Perf: 0.244 | Eval Error: 0.0179 | Eval Perf: 0.0741
[15, 100] Train Error: 0.0203 | Train Perf: 0.2013 | Eval Error: 0.0179 | Eval Perf: 0.1134
[16, 100] Train Error: 0.0203 | Train Perf: 0.2537 | Eval Error: 0.0179 | Eval Perf: 0.1489
[17, 100] Train Error: 0.0202 | Train Perf: 0.2262 | Eval Error: 0.0178 | Eval Perf: 0.182
[18, 100] Train Error: 0.0202 | Train Perf: 0.3568 | Eval Error: 0.0178 | Eval Perf: 0.2108
[19, 100] Train Error: 0.0201 | Train Perf: 0.3935 | Eval Error: 0.0178 | Eval Perf: 0.2372
[20, 100] Train Error: 0.02 | Train Perf: 0.4738 | Eval Error: 0.0177 | Eval Perf: 0.2606
[21, 100] Train Error: 0.02 | Train Perf: 0.4611 | Eval Error: 0.0177 | Eval Perf: 0.2803
[22, 100] Train Error: 0.0199 | Train Perf: 0.3924 | Eval Error: 0.0177 | Eval Perf: 0.2968
[23, 100] Train Error: 0.0199 | Train Perf: 0.4325 | Eval Error: 0.0177 | Eval Perf: 0.312
[24, 100] Train Error: 0.0198 | Train Perf: 0.5078 | Eval Error: 0.0176 | Eval Perf: 0.3247
[25, 100] Train Error: 0.0197 | Train Perf: 0.4157 | Eval Error: 0.0176 | Eval Perf: 0.3357
[26, 100] Train Error: 0.0196 | Train Perf: 0.5936 | Eval Error: 0.0176 | Eval Perf: 0.3468
[27, 100] Train Error: 0.0195 | Train Perf: 0.6062 | Eval Error: 0.0175 | Eval Perf: 0.3553
[28, 100] Train Error: 0.0194 | Train Perf: 0.5418 | Eval Error: 0.0175 | Eval Perf: 0.3623
[29, 100] Train Error: 0.0193 | Train Perf: 0.5362 | Eval Error: 0.0174 | Eval Perf: 0.3704
[30, 100] Train Error: 0.0192 | Train Perf: 0.5824 | Eval Error: 0.0175 | Eval Perf: 0.3754
[31, 100] Train Error: 0.0191 | Train Perf: 0.5206 | Eval Error: 0.0174 | Eval Perf: 0.382
[32, 100] Train Error: 0.019 | Train Perf: 0.6362 | Eval Error: 0.0174 | Eval Perf: 0.3866
[33, 100] Train Error: 0.0189 | Train Perf: 0.6667 | Eval Error: 0.0172 | Eval Perf: 0.3932
[34, 100] Train Error: 0.0187 | Train Perf: 0.6591 | Eval Error: 0.0172 | Eval Perf: 0.3985
[35, 100] Train Error: 0.0186 | Train Perf: 0.6748 | Eval Error: 0.0171 | Eval Perf: 0.4019
[36, 100] Train Error: 0.0185 | Train Perf: 0.6885 | Eval Error: 0.0171 | Eval Perf: 0.4047
[37, 100] Train Error: 0.0183 | Train Perf: 0.6163 | Eval Error: 0.017 | Eval Perf: 0.4089
[38, 100] Train Error: 0.0182 | Train Perf: 0.6967 | Eval Error: 0.0169 | Eval Perf: 0.413
[39, 100] Train Error: 0.018 | Train Perf: 0.7062 | Eval Error: 0.0169 | Eval Perf: 0.415
[40, 100] Train Error: 0.0178 | Train Perf: 0.7384 | Eval Error: 0.0169 | Eval Perf: 0.4173
[41, 100] Train Error: 0.0177 | Train Perf: 0.7187 | Eval Error: 0.0168 | Eval Perf: 0.4208
[42, 100] Train Error: 0.0175 | Train Perf: 0.7263 | Eval Error: 0.0167 | Eval Perf: 0.423
[43, 100] Train Error: 0.0173 | Train Perf: 0.7289 | Eval Error: 0.0166 | Eval Perf: 0.4276
[44, 100] Train Error: 0.0171 | Train Perf: 0.7357 | Eval Error: 0.0165 | Eval Perf: 0.4301
[45, 100] Train Error: 0.0168 | Train Perf: 0.7267 | Eval Error: 0.0164 | Eval Perf: 0.4341
[46, 100] Train Error: 0.0166 | Train Perf: 0.7498 | Eval Error: 0.0164 | Eval Perf: 0.4326
[47, 100] Train Error: 0.0165 | Train Perf: 0.7459 | Eval Error: 0.0162 | Eval Perf: 0.4364
[48, 100] Train Error: 0.0162 | Train Perf: 0.732 | Eval Error: 0.0161 | Eval Perf: 0.4387
[49, 100] Train Error: 0.016 | Train Perf: 0.7416 | Eval Error: 0.016 | Eval Perf: 0.4414
[50, 100] Train Error: 0.0157 | Train Perf: 0.7595 | Eval Error: 0.016 | Eval Perf: 0.442
[51, 100] Train Error: 0.0155 | Train Perf: 0.7499 | Eval Error: 0.0158 | Eval Perf: 0.4462
[52, 100] Train Error: 0.0152 | Train Perf: 0.7652 | Eval Error: 0.0157 | Eval Perf: 0.449
[53, 100] Train Error: 0.015 | Train Perf: 0.7596 | Eval Error: 0.0156 | Eval Perf: 0.4505
