NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0081 | Train Perf: 0.0105 | Eval Error: 0.0065 | Eval Perf: 0.2614
[2, 100] Train Error: 0.0065 | Train Perf: 0.2685 | Eval Error: 0.0064 | Eval Perf: 0.3953
[3, 100] Train Error: 0.0063 | Train Perf: 0.4039 | Eval Error: 0.0062 | Eval Perf: 0.4765
[4, 100] Train Error: 0.0061 | Train Perf: 0.51 | Eval Error: 0.006 | Eval Perf: 0.524
[5, 100] Train Error: 0.0058 | Train Perf: 0.588 | Eval Error: 0.0057 | Eval Perf: 0.5495
[6, 100] Train Error: 0.0053 | Train Perf: 0.6129 | Eval Error: 0.0054 | Eval Perf: 0.5736
[7, 100] Train Error: 0.0049 | Train Perf: 0.647 | Eval Error: 0.0051 | Eval Perf: 0.5906
[8, 100] Train Error: 0.0044 | Train Perf: 0.6807 | Eval Error: 0.0048 | Eval Perf: 0.607
[9, 100] Train Error: 0.0039 | Train Perf: 0.699 | Eval Error: 0.0045 | Eval Perf: 0.6167
[10, 100] Train Error: 0.0035 | Train Perf: 0.721 | Eval Error: 0.0043 | Eval Perf: 0.6334
[11, 100] Train Error: 0.0032 | Train Perf: 0.7421 | Eval Error: 0.0041 | Eval Perf: 0.6432
[12, 100] Train Error: 0.003 | Train Perf: 0.7547 | Eval Error: 0.004 | Eval Perf: 0.6517
[13, 100] Train Error: 0.0028 | Train Perf: 0.7679 | Eval Error: 0.0039 | Eval Perf: 0.6552
[14, 100] Train Error: 0.0026 | Train Perf: 0.7842 | Eval Error: 0.0039 | Eval Perf: 0.6687
[15, 100] Train Error: 0.0025 | Train Perf: 0.7939 | Eval Error: 0.0037 | Eval Perf: 0.6712
[16, 100] Train Error: 0.0024 | Train Perf: 0.8058 | Eval Error: 0.0037 | Eval Perf: 0.6803
[17, 100] Train Error: 0.0023 | Train Perf: 0.8137 | Eval Error: 0.0036 | Eval Perf: 0.6845
[18, 100] Train Error: 0.0022 | Train Perf: 0.8279 | Eval Error: 0.0036 | Eval Perf: 0.6856
[19, 100] Train Error: 0.0021 | Train Perf: 0.8323 | Eval Error: 0.0035 | Eval Perf: 0.6842
[20, 100] Train Error: 0.002 | Train Perf: 0.8392 | Eval Error: 0.0034 | Eval Perf: 0.6977
[21, 100] Train Error: 0.0019 | Train Perf: 0.8462 | Eval Error: 0.0034 | Eval Perf: 0.6988
[22, 100] Train Error: 0.0018 | Train Perf: 0.8555 | Eval Error: 0.0036 | Eval Perf: 0.7125
[23, 100] Train Error: 0.0018 | Train Perf: 0.8595 | Eval Error: 0.0034 | Eval Perf: 0.7137
[24, 100] Train Error: 0.0017 | Train Perf: 0.866 | Eval Error: 0.0033 | Eval Perf: 0.7136
[25, 100] Train Error: 0.0017 | Train Perf: 0.8704 | Eval Error: 0.0033 | Eval Perf: 0.7205
[26, 100] Train Error: 0.0016 | Train Perf: 0.8745 | Eval Error: 0.0032 | Eval Perf: 0.7201
[27, 100] Train Error: 0.0015 | Train Perf: 0.8813 | Eval Error: 0.0033 | Eval Perf: 0.7135
[28, 100] Train Error: 0.0015 | Train Perf: 0.8809 | Eval Error: 0.0032 | Eval Perf: 0.729
[29, 100] Train Error: 0.0015 | Train Perf: 0.8834 | Eval Error: 0.0032 | Eval Perf: 0.7334
[30, 100] Train Error: 0.0014 | Train Perf: 0.8882 | Eval Error: 0.0032 | Eval Perf: 0.7319
[31, 100] Train Error: 0.0014 | Train Perf: 0.8914 | Eval Error: 0.0032 | Eval Perf: 0.7334
[32, 100] Train Error: 0.0014 | Train Perf: 0.8946 | Eval Error: 0.0031 | Eval Perf: 0.7343
[33, 100] Train Error: 0.0013 | Train Perf: 0.8955 | Eval Error: 0.0032 | Eval Perf: 0.7386
[34, 100] Train Error: 0.0013 | Train Perf: 0.8977 | Eval Error: 0.0032 | Eval Perf: 0.7432
[35, 100] Train Error: 0.0013 | Train Perf: 0.9006 | Eval Error: 0.0031 | Eval Perf: 0.7404
[36, 100] Train Error: 0.0012 | Train Perf: 0.9038 | Eval Error: 0.0031 | Eval Perf: 0.7431
[37, 100] Train Error: 0.0012 | Train Perf: 0.9077 | Eval Error: 0.003 | Eval Perf: 0.7368
[38, 100] Train Error: 0.0012 | Train Perf: 0.906 | Eval Error: 0.003 | Eval Perf: 0.7455
[39, 100] Train Error: 0.0012 | Train Perf: 0.9075 | Eval Error: 0.0031 | Eval Perf: 0.748
[40, 100] Train Error: 0.0012 | Train Perf: 0.909 | Eval Error: 0.0031 | Eval Perf: 0.7501
[41, 100] Train Error: 0.0011 | Train Perf: 0.9122 | Eval Error: 0.003 | Eval Perf: 0.7432
[42, 100] Train Error: 0.0011 | Train Perf: 0.9129 | Eval Error: 0.003 | Eval Perf: 0.7492
[43, 100] Train Error: 0.0011 | Train Perf: 0.9145 | Eval Error: 0.003 | Eval Perf: 0.752
[44, 100] Train Error: 0.0011 | Train Perf: 0.9148 | Eval Error: 0.003 | Eval Perf: 0.7512
[45, 100] Train Error: 0.0011 | Train Perf: 0.9166 | Eval Error: 0.0029 | Eval Perf: 0.7482
[46, 100] Train Error: 0.0011 | Train Perf: 0.9174 | Eval Error: 0.0029 | Eval Perf: 0.7508
[47, 100] Train Error: 0.0011 | Train Perf: 0.9183 | Eval Error: 0.0029 | Eval Perf: 0.7529
[48, 100] Train Error: 0.0011 | Train Perf: 0.9196 | Eval Error: 0.0029 | Eval Perf: 0.7505
[49, 100] Train Error: 0.001 | Train Perf: 0.9197 | Eval Error: 0.0029 | Eval Perf: 0.7516
[50, 100] Train Error: 0.001 | Train Perf: 0.922 | Eval Error: 0.0031 | Eval Perf: 0.7552
[51, 100] Train Error: 0.001 | Train Perf: 0.922 | Eval Error: 0.0029 | Eval Perf: 0.7529
[52, 100] Train Error: 0.001 | Train Perf: 0.923 | Eval Error: 0.0029 | Eval Perf: 0.7524
[53, 100] Train Error: 0.001 | Train Perf: 0.9239 | Eval Error: 0.0029 | Eval Perf: 0.7537
[54, 100] Train Error: 0.001 | Train Perf: 0.9249 | Eval Error: 0.0029 | Eval Perf: 0.7557
[55, 100] Train Error: 0.001 | Train Perf: 0.9256 | Eval Error: 0.0029 | Eval Perf: 0.7551
[56, 100] Train Error: 0.001 | Train Perf: 0.9267 | Eval Error: 0.003 | Eval Perf: 0.7587
[57, 100] Train Error: 0.001 | Train Perf: 0.9266 | Eval Error: 0.0029 | Eval Perf: 0.7568
[58, 100] Train Error: 0.0009 | Train Perf: 0.9275 | Eval Error: 0.0029 | Eval Perf: 0.7574
[59, 100] Train Error: 0.0009 | Train Perf: 0.9281 | Eval Error: 0.0029 | Eval Perf: 0.7587
[60, 100] Train Error: 0.0009 | Train Perf: 0.9286 | Eval Error: 0.0029 | Eval Perf: 0.7585
[61, 100] Train Error: 0.0009 | Train Perf: 0.9296 | Eval Error: 0.0029 | Eval Perf: 0.7589
[62, 100] Train Error: 0.0009 | Train Perf: 0.93 | Eval Error: 0.0029 | Eval Perf: 0.7584
[63, 100] Train Error: 0.0009 | Train Perf: 0.9309 | Eval Error: 0.0029 | Eval Perf: 0.7579
[64, 100] Train Error: 0.0009 | Train Perf: 0.9308 | Eval Error: 0.0029 | Eval Perf: 0.7582
[65, 100] Train Error: 0.0009 | Train Perf: 0.9315 | Eval Error: 0.0029 | Eval Perf: 0.759
[66, 100] Train Error: 0.0009 | Train Perf: 0.9325 | Eval Error: 0.0028 | Eval Perf: 0.758
[67, 100] Train Error: 0.0009 | Train Perf: 0.9333 | Eval Error: 0.003 | Eval Perf: 0.7601
[68, 100] Train Error: 0.0009 | Train Perf: 0.9331 | Eval Error: 0.0029 | Eval Perf: 0.7591
[69, 100] Train Error: 0.0009 | Train Perf: 0.9337 | Eval Error: 0.0028 | Eval Perf: 0.7584
[70, 100] Train Error: 0.0009 | Train Perf: 0.9343 | Eval Error: 0.0028 | Eval Perf: 0.759
[71, 100] Train Error: 0.0009 | Train Perf: 0.9346 | Eval Error: 0.0028 | Eval Perf: 0.7592
[72, 100] Train Error: 0.0009 | Train Perf: 0.9348 | Eval Error: 0.0028 | Eval Perf: 0.7596
[73, 100] Train Error: 0.0008 | Train Perf: 0.9353 | Eval Error: 0.0029 | Eval Perf: 0.7595
[74, 100] Train Error: 0.0008 | Train Perf: 0.9356 | Eval Error: 0.0028 | Eval Perf: 0.7604
[75, 100] Train Error: 0.0008 | Train Perf: 0.9361 | Eval Error: 0.0029 | Eval Perf: 0.7594
[76, 100] Train Error: 0.0008 | Train Perf: 0.9366 | Eval Error: 0.0029 | Eval Perf: 0.7585
