NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.008 | Train Perf: 0.0099 | Eval Error: 0.0069 | Eval Perf: 0.2657
[2, 100] Train Error: 0.0065 | Train Perf: 0.2502 | Eval Error: 0.0067 | Eval Perf: 0.4077
[3, 100] Train Error: 0.0063 | Train Perf: 0.3774 | Eval Error: 0.0065 | Eval Perf: 0.4922
[4, 100] Train Error: 0.0061 | Train Perf: 0.4714 | Eval Error: 0.0063 | Eval Perf: 0.5442
[5, 100] Train Error: 0.0058 | Train Perf: 0.5495 | Eval Error: 0.006 | Eval Perf: 0.5767
[6, 100] Train Error: 0.0054 | Train Perf: 0.5767 | Eval Error: 0.0057 | Eval Perf: 0.6049
[7, 100] Train Error: 0.0051 | Train Perf: 0.6105 | Eval Error: 0.0053 | Eval Perf: 0.6267
[8, 100] Train Error: 0.0046 | Train Perf: 0.6477 | Eval Error: 0.0049 | Eval Perf: 0.647
[9, 100] Train Error: 0.0042 | Train Perf: 0.6702 | Eval Error: 0.0044 | Eval Perf: 0.6607
[10, 100] Train Error: 0.0038 | Train Perf: 0.6949 | Eval Error: 0.0042 | Eval Perf: 0.6741
[11, 100] Train Error: 0.0034 | Train Perf: 0.7228 | Eval Error: 0.0039 | Eval Perf: 0.6811
[12, 100] Train Error: 0.0032 | Train Perf: 0.7376 | Eval Error: 0.0038 | Eval Perf: 0.6846
[13, 100] Train Error: 0.003 | Train Perf: 0.7553 | Eval Error: 0.0037 | Eval Perf: 0.6827
[14, 100] Train Error: 0.0027 | Train Perf: 0.7746 | Eval Error: 0.0037 | Eval Perf: 0.6853
[15, 100] Train Error: 0.0026 | Train Perf: 0.7884 | Eval Error: 0.0038 | Eval Perf: 0.6818
[16, 100] Train Error: 0.0024 | Train Perf: 0.7995 | Eval Error: 0.0038 | Eval Perf: 0.679
[17, 100] Train Error: 0.0023 | Train Perf: 0.8121 | Eval Error: 0.0038 | Eval Perf: 0.6785
[18, 100] Train Error: 0.0022 | Train Perf: 0.8236 | Eval Error: 0.0038 | Eval Perf: 0.6789
[19, 100] Train Error: 0.0021 | Train Perf: 0.832 | Eval Error: 0.004 | Eval Perf: 0.6748
[20, 100] Train Error: 0.002 | Train Perf: 0.8376 | Eval Error: 0.004 | Eval Perf: 0.6745
[21, 100] Train Error: 0.0019 | Train Perf: 0.8441 | Eval Error: 0.004 | Eval Perf: 0.6736
[22, 100] Train Error: 0.0018 | Train Perf: 0.8518 | Eval Error: 0.0039 | Eval Perf: 0.6716
[23, 100] Train Error: 0.0018 | Train Perf: 0.8575 | Eval Error: 0.0039 | Eval Perf: 0.6729
[24, 100] Train Error: 0.0017 | Train Perf: 0.8625 | Eval Error: 0.004 | Eval Perf: 0.6731
[25, 100] Train Error: 0.0016 | Train Perf: 0.8691 | Eval Error: 0.0039 | Eval Perf: 0.6724
[26, 100] Train Error: 0.0016 | Train Perf: 0.8745 | Eval Error: 0.0043 | Eval Perf: 0.6709
[27, 100] Train Error: 0.0016 | Train Perf: 0.875 | Eval Error: 0.0041 | Eval Perf: 0.6759
[28, 100] Train Error: 0.0015 | Train Perf: 0.8791 | Eval Error: 0.004 | Eval Perf: 0.6724
[29, 100] Train Error: 0.0015 | Train Perf: 0.8807 | Eval Error: 0.004 | Eval Perf: 0.6711
[30, 100] Train Error: 0.0015 | Train Perf: 0.8848 | Eval Error: 0.004 | Eval Perf: 0.6735
[31, 100] Train Error: 0.0014 | Train Perf: 0.8876 | Eval Error: 0.004 | Eval Perf: 0.6719
[32, 100] Train Error: 0.0014 | Train Perf: 0.8895 | Eval Error: 0.004 | Eval Perf: 0.6721
[33, 100] Train Error: 0.0014 | Train Perf: 0.892 | Eval Error: 0.004 | Eval Perf: 0.6717
[34, 100] Train Error: 0.0013 | Train Perf: 0.8942 | Eval Error: 0.004 | Eval Perf: 0.6708
[35, 100] Train Error: 0.0013 | Train Perf: 0.8977 | Eval Error: 0.004 | Eval Perf: 0.67
[36, 100] Train Error: 0.0013 | Train Perf: 0.8997 | Eval Error: 0.0041 | Eval Perf: 0.669
[37, 100] Train Error: 0.0013 | Train Perf: 0.9024 | Eval Error: 0.0042 | Eval Perf: 0.6712
[38, 100] Train Error: 0.0012 | Train Perf: 0.9026 | Eval Error: 0.004 | Eval Perf: 0.6689
[39, 100] Train Error: 0.0012 | Train Perf: 0.9041 | Eval Error: 0.0041 | Eval Perf: 0.6682
[40, 100] Train Error: 0.0012 | Train Perf: 0.9065 | Eval Error: 0.0041 | Eval Perf: 0.6642
[41, 100] Train Error: 0.0012 | Train Perf: 0.9089 | Eval Error: 0.0042 | Eval Perf: 0.6665
[42, 100] Train Error: 0.0011 | Train Perf: 0.9118 | Eval Error: 0.0041 | Eval Perf: 0.6592
[43, 100] Train Error: 0.0011 | Train Perf: 0.9113 | Eval Error: 0.0041 | Eval Perf: 0.6621
[44, 100] Train Error: 0.0011 | Train Perf: 0.912 | Eval Error: 0.0041 | Eval Perf: 0.6611
[45, 100] Train Error: 0.0011 | Train Perf: 0.9127 | Eval Error: 0.0041 | Eval Perf: 0.6631
[46, 100] Train Error: 0.0011 | Train Perf: 0.9156 | Eval Error: 0.0042 | Eval Perf: 0.6634
[47, 100] Train Error: 0.0011 | Train Perf: 0.9156 | Eval Error: 0.0042 | Eval Perf: 0.6605
[48, 100] Train Error: 0.0011 | Train Perf: 0.9166 | Eval Error: 0.0042 | Eval Perf: 0.6618
[49, 100] Train Error: 0.0011 | Train Perf: 0.9173 | Eval Error: 0.0041 | Eval Perf: 0.6607
[50, 100] Train Error: 0.001 | Train Perf: 0.9188 | Eval Error: 0.0042 | Eval Perf: 0.6603
[51, 100] Train Error: 0.001 | Train Perf: 0.92 | Eval Error: 0.0042 | Eval Perf: 0.659
[52, 100] Train Error: 0.001 | Train Perf: 0.9212 | Eval Error: 0.0042 | Eval Perf: 0.6607
[53, 100] Train Error: 0.001 | Train Perf: 0.9221 | Eval Error: 0.0042 | Eval Perf: 0.6625
[54, 100] Train Error: 0.001 | Train Perf: 0.9224 | Eval Error: 0.0042 | Eval Perf: 0.6601
[55, 100] Train Error: 0.001 | Train Perf: 0.924 | Eval Error: 0.0042 | Eval Perf: 0.6594
[56, 100] Train Error: 0.001 | Train Perf: 0.9246 | Eval Error: 0.0042 | Eval Perf: 0.6565
[57, 100] Train Error: 0.001 | Train Perf: 0.9249 | Eval Error: 0.0042 | Eval Perf: 0.6575
[58, 100] Train Error: 0.001 | Train Perf: 0.9262 | Eval Error: 0.0042 | Eval Perf: 0.6553
[59, 100] Train Error: 0.0009 | Train Perf: 0.9268 | Eval Error: 0.0042 | Eval Perf: 0.6533
[60, 100] Train Error: 0.0009 | Train Perf: 0.9271 | Eval Error: 0.0042 | Eval Perf: 0.6539
[61, 100] Train Error: 0.0009 | Train Perf: 0.9292 | Eval Error: 0.0042 | Eval Perf: 0.6509
[62, 100] Train Error: 0.0009 | Train Perf: 0.9289 | Eval Error: 0.0043 | Eval Perf: 0.6522
[63, 100] Train Error: 0.0009 | Train Perf: 0.9299 | Eval Error: 0.0042 | Eval Perf: 0.6492
[64, 100] Train Error: 0.0009 | Train Perf: 0.9301 | Eval Error: 0.0042 | Eval Perf: 0.6496
[65, 100] Train Error: 0.0009 | Train Perf: 0.9315 | Eval Error: 0.0043 | Eval Perf: 0.6537
[66, 100] Train Error: 0.0009 | Train Perf: 0.9312 | Eval Error: 0.0043 | Eval Perf: 0.6525
[67, 100] Train Error: 0.0009 | Train Perf: 0.9327 | Eval Error: 0.0043 | Eval Perf: 0.6479
[68, 100] Train Error: 0.0009 | Train Perf: 0.9332 | Eval Error: 0.0043 | Eval Perf: 0.652
[69, 100] Train Error: 0.0009 | Train Perf: 0.9333 | Eval Error: 0.0043 | Eval Perf: 0.6484
[70, 100] Train Error: 0.0008 | Train Perf: 0.9349 | Eval Error: 0.0044 | Eval Perf: 0.6532
[71, 100] Train Error: 0.0008 | Train Perf: 0.9342 | Eval Error: 0.0043 | Eval Perf: 0.6497
[72, 100] Train Error: 0.0008 | Train Perf: 0.9352 | Eval Error: 0.0043 | Eval Perf: 0.6507
[73, 100] Train Error: 0.0008 | Train Perf: 0.9359 | Eval Error: 0.0043 | Eval Perf: 0.6499
[74, 100] Train Error: 0.0008 | Train Perf: 0.9361 | Eval Error: 0.0043 | Eval Perf: 0.6483
[75, 100] Train Error: 0.0008 | Train Perf: 0.9362 | Eval Error: 0.0043 | Eval Perf: 0.6469
[76, 100] Train Error: 0.0008 | Train Perf: 0.937 | Eval Error: 0.0043 | Eval Perf: 0.6475
[77, 100] Train Error: 0.0008 | Train Perf: 0.9375 | Eval Error: 0.0043 | Eval Perf: 0.6455
[78, 100] Train Error: 0.0008 | Train Perf: 0.9387 | Eval Error: 0.0044 | Eval Perf: 0.6385
