NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.005 | Train Perf: 0.0754 | Eval Error: 0.0037 | Eval Perf: 0.3469
[2, 100] Train Error: 0.0035 | Train Perf: 0.4864 | Eval Error: 0.0034 | Eval Perf: 0.4174
[3, 100] Train Error: 0.003 | Train Perf: 0.5948 | Eval Error: 0.0034 | Eval Perf: 0.4896
[4, 100] Train Error: 0.0027 | Train Perf: 0.6431 | Eval Error: 0.0031 | Eval Perf: 0.5104
[5, 100] Train Error: 0.0024 | Train Perf: 0.6839 | Eval Error: 0.003 | Eval Perf: 0.5377
[6, 100] Train Error: 0.0022 | Train Perf: 0.7269 | Eval Error: 0.0028 | Eval Perf: 0.5796
[7, 100] Train Error: 0.002 | Train Perf: 0.7542 | Eval Error: 0.0029 | Eval Perf: 0.5801
[8, 100] Train Error: 0.0018 | Train Perf: 0.7876 | Eval Error: 0.0032 | Eval Perf: 0.5845
[9, 100] Train Error: 0.0016 | Train Perf: 0.8011 | Eval Error: 0.0028 | Eval Perf: 0.5868
[10, 100] Train Error: 0.0015 | Train Perf: 0.8198 | Eval Error: 0.0027 | Eval Perf: 0.6092
[11, 100] Train Error: 0.0014 | Train Perf: 0.8356 | Eval Error: 0.0032 | Eval Perf: 0.595
[12, 100] Train Error: 0.0013 | Train Perf: 0.8447 | Eval Error: 0.0029 | Eval Perf: 0.6059
[13, 100] Train Error: 0.0012 | Train Perf: 0.8561 | Eval Error: 0.003 | Eval Perf: 0.627
[14, 100] Train Error: 0.0011 | Train Perf: 0.8691 | Eval Error: 0.0028 | Eval Perf: 0.6031
[15, 100] Train Error: 0.0011 | Train Perf: 0.874 | Eval Error: 0.003 | Eval Perf: 0.6059
[16, 100] Train Error: 0.001 | Train Perf: 0.8823 | Eval Error: 0.0028 | Eval Perf: 0.6371
[17, 100] Train Error: 0.001 | Train Perf: 0.8851 | Eval Error: 0.0028 | Eval Perf: 0.6379
[18, 100] Train Error: 0.0009 | Train Perf: 0.8937 | Eval Error: 0.0027 | Eval Perf: 0.6449
[19, 100] Train Error: 0.0009 | Train Perf: 0.9004 | Eval Error: 0.0032 | Eval Perf: 0.6611
[20, 100] Train Error: 0.0008 | Train Perf: 0.9062 | Eval Error: 0.0028 | Eval Perf: 0.6508
[21, 100] Train Error: 0.0008 | Train Perf: 0.905 | Eval Error: 0.0026 | Eval Perf: 0.6619
[22, 100] Train Error: 0.0008 | Train Perf: 0.9107 | Eval Error: 0.0026 | Eval Perf: 0.6633
[23, 100] Train Error: 0.0008 | Train Perf: 0.9133 | Eval Error: 0.0024 | Eval Perf: 0.6767
