NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0179 | Train Perf: -0.0354 | Eval Error: 0.0169 | Eval Perf: -0.0589
[2, 100] Train Error: 0.0171 | Train Perf: -0.1144 | Eval Error: 0.0168 | Eval Perf: 0.3337
[3, 100] Train Error: 0.0164 | Train Perf: 0.0724 | Eval Error: 0.0161 | Eval Perf: 0.519
[4, 100] Train Error: 0.0153 | Train Perf: 0.2832 | Eval Error: 0.0192 | Eval Perf: 0.7151
[5, 100] Train Error: 0.0149 | Train Perf: 0.2988 | Eval Error: 0.0143 | Eval Perf: 0.7313
[6, 100] Train Error: 0.0136 | Train Perf: 0.5209 | Eval Error: 0.013 | Eval Perf: 0.7733
[7, 100] Train Error: 0.012 | Train Perf: 0.6567 | Eval Error: 0.0114 | Eval Perf: 0.801
[8, 100] Train Error: 0.01 | Train Perf: 0.7399 | Eval Error: 0.0104 | Eval Perf: 0.8356
[9, 100] Train Error: 0.0085 | Train Perf: 0.7715 | Eval Error: 0.0086 | Eval Perf: 0.8435
[10, 100] Train Error: 0.0074 | Train Perf: 0.8051 | Eval Error: 0.0075 | Eval Perf: 0.8605
[11, 100] Train Error: 0.0064 | Train Perf: 0.8279 | Eval Error: 0.0068 | Eval Perf: 0.8675
[12, 100] Train Error: 0.0056 | Train Perf: 0.8457 | Eval Error: 0.0059 | Eval Perf: 0.8755
[13, 100] Train Error: 0.0049 | Train Perf: 0.8573 | Eval Error: 0.0055 | Eval Perf: 0.8823
[14, 100] Train Error: 0.0046 | Train Perf: 0.872 | Eval Error: 0.005 | Eval Perf: 0.8873
[15, 100] Train Error: 0.004 | Train Perf: 0.8862 | Eval Error: 0.0046 | Eval Perf: 0.8923
[16, 100] Train Error: 0.0036 | Train Perf: 0.8981 | Eval Error: 0.0048 | Eval Perf: 0.8923
[17, 100] Train Error: 0.0034 | Train Perf: 0.8998 | Eval Error: 0.0042 | Eval Perf: 0.9011
[18, 100] Train Error: 0.0032 | Train Perf: 0.9046 | Eval Error: 0.0039 | Eval Perf: 0.9034
[19, 100] Train Error: 0.0029 | Train Perf: 0.9138 | Eval Error: 0.0043 | Eval Perf: 0.9064
[20, 100] Train Error: 0.0027 | Train Perf: 0.9202 | Eval Error: 0.0038 | Eval Perf: 0.9091
[21, 100] Train Error: 0.0025 | Train Perf: 0.924 | Eval Error: 0.0042 | Eval Perf: 0.9091
[22, 100] Train Error: 0.0025 | Train Perf: 0.9256 | Eval Error: 0.0036 | Eval Perf: 0.908
[23, 100] Train Error: 0.0022 | Train Perf: 0.9358 | Eval Error: 0.0037 | Eval Perf: 0.9029
[24, 100] Train Error: 0.0021 | Train Perf: 0.9371 | Eval Error: 0.0036 | Eval Perf: 0.905
[25, 100] Train Error: 0.0019 | Train Perf: 0.9418 | Eval Error: 0.0034 | Eval Perf: 0.9052
[26, 100] Train Error: 0.0018 | Train Perf: 0.9445 | Eval Error: 0.0038 | Eval Perf: 0.9092
[27, 100] Train Error: 0.0017 | Train Perf: 0.9503 | Eval Error: 0.0037 | Eval Perf: 0.9066
[28, 100] Train Error: 0.0015 | Train Perf: 0.9541 | Eval Error: 0.0037 | Eval Perf: 0.8981
[29, 100] Train Error: 0.0017 | Train Perf: 0.9498 | Eval Error: 0.0036 | Eval Perf: 0.9055
[30, 100] Train Error: 0.0015 | Train Perf: 0.9552 | Eval Error: 0.0032 | Eval Perf: 0.9078
[31, 100] Train Error: 0.0014 | Train Perf: 0.9589 | Eval Error: 0.0033 | Eval Perf: 0.9119
[32, 100] Train Error: 0.0013 | Train Perf: 0.9597 | Eval Error: 0.0033 | Eval Perf: 0.9128
[33, 100] Train Error: 0.0012 | Train Perf: 0.9628 | Eval Error: 0.0035 | Eval Perf: 0.9114
[34, 100] Train Error: 0.0012 | Train Perf: 0.9647 | Eval Error: 0.0036 | Eval Perf: 0.9129
[35, 100] Train Error: 0.0011 | Train Perf: 0.9685 | Eval Error: 0.0032 | Eval Perf: 0.908
[36, 100] Train Error: 0.001 | Train Perf: 0.9694 | Eval Error: 0.0032 | Eval Perf: 0.9103
[37, 100] Train Error: 0.001 | Train Perf: 0.9719 | Eval Error: 0.0031 | Eval Perf: 0.9093
[38, 100] Train Error: 0.0009 | Train Perf: 0.9713 | Eval Error: 0.0032 | Eval Perf: 0.9069
[39, 100] Train Error: 0.0008 | Train Perf: 0.9756 | Eval Error: 0.0032 | Eval Perf: 0.9129
[40, 100] Train Error: 0.0008 | Train Perf: 0.9746 | Eval Error: 0.0031 | Eval Perf: 0.9083
[41, 100] Train Error: 0.0008 | Train Perf: 0.9765 | Eval Error: 0.0032 | Eval Perf: 0.9049
[42, 100] Train Error: 0.0008 | Train Perf: 0.9772 | Eval Error: 0.0034 | Eval Perf: 0.9048
[43, 100] Train Error: 0.0007 | Train Perf: 0.9786 | Eval Error: 0.0033 | Eval Perf: 0.9092
[44, 100] Train Error: 0.0008 | Train Perf: 0.9776 | Eval Error: 0.0032 | Eval Perf: 0.9064
[45, 100] Train Error: 0.0007 | Train Perf: 0.9805 | Eval Error: 0.0036 | Eval Perf: 0.9067
[46, 100] Train Error: 0.0006 | Train Perf: 0.9805 | Eval Error: 0.0032 | Eval Perf: 0.9071
[47, 100] Train Error: 0.0006 | Train Perf: 0.981 | Eval Error: 0.0033 | Eval Perf: 0.907
[48, 100] Train Error: 0.0006 | Train Perf: 0.9831 | Eval Error: 0.0032 | Eval Perf: 0.9067
[49, 100] Train Error: 0.0006 | Train Perf: 0.982 | Eval Error: 0.0032 | Eval Perf: 0.906
[50, 100] Train Error: 0.0005 | Train Perf: 0.9844 | Eval Error: 0.0033 | Eval Perf: 0.9042
[51, 100] Train Error: 0.0005 | Train Perf: 0.984 | Eval Error: 0.0033 | Eval Perf: 0.9036
[52, 100] Train Error: 0.0005 | Train Perf: 0.985 | Eval Error: 0.0033 | Eval Perf: 0.9037
[53, 100] Train Error: 0.0005 | Train Perf: 0.9853 | Eval Error: 0.0032 | Eval Perf: 0.9072
[54, 100] Train Error: 0.0004 | Train Perf: 0.987 | Eval Error: 0.0033 | Eval Perf: 0.9037
[55, 100] Train Error: 0.0005 | Train Perf: 0.9857 | Eval Error: 0.0034 | Eval Perf: 0.9001
[56, 100] Train Error: 0.0004 | Train Perf: 0.9885 | Eval Error: 0.0036 | Eval Perf: 0.8979
[57, 100] Train Error: 0.0004 | Train Perf: 0.9872 | Eval Error: 0.0034 | Eval Perf: 0.8986
[58, 100] Train Error: 0.0004 | Train Perf: 0.9871 | Eval Error: 0.0034 | Eval Perf: 0.8977
[59, 100] Train Error: 0.0004 | Train Perf: 0.9887 | Eval Error: 0.0034 | Eval Perf: 0.8973
[60, 100] Train Error: 0.0004 | Train Perf: 0.9887 | Eval Error: 0.0034 | Eval Perf: 0.9016
[61, 100] Train Error: 0.0004 | Train Perf: 0.9888 | Eval Error: 0.0034 | Eval Perf: 0.9015
[62, 100] Train Error: 0.0004 | Train Perf: 0.9886 | Eval Error: 0.0034 | Eval Perf: 0.8989
[63, 100] Train Error: 0.0003 | Train Perf: 0.9898 | Eval Error: 0.0034 | Eval Perf: 0.9008
[64, 100] Train Error: 0.0003 | Train Perf: 0.9899 | Eval Error: 0.0033 | Eval Perf: 0.9004
[65, 100] Train Error: 0.0003 | Train Perf: 0.9897 | Eval Error: 0.0033 | Eval Perf: 0.9001
[66, 100] Train Error: 0.0003 | Train Perf: 0.9905 | Eval Error: 0.0034 | Eval Perf: 0.8983
[67, 100] Train Error: 0.0003 | Train Perf: 0.9904 | Eval Error: 0.0035 | Eval Perf: 0.9011
[68, 100] Train Error: 0.0003 | Train Perf: 0.9912 | Eval Error: 0.0034 | Eval Perf: 0.8982
[69, 100] Train Error: 0.0003 | Train Perf: 0.9909 | Eval Error: 0.0035 | Eval Perf: 0.8956
[70, 100] Train Error: 0.0003 | Train Perf: 0.9914 | Eval Error: 0.0035 | Eval Perf: 0.8957
[71, 100] Train Error: 0.0003 | Train Perf: 0.9917 | Eval Error: 0.0035 | Eval Perf: 0.8952
[72, 100] Train Error: 0.0003 | Train Perf: 0.9922 | Eval Error: 0.0035 | Eval Perf: 0.895
[73, 100] Train Error: 0.0003 | Train Perf: 0.9912 | Eval Error: 0.0036 | Eval Perf: 0.8953
[74, 100] Train Error: 0.0003 | Train Perf: 0.9921 | Eval Error: 0.0036 | Eval Perf: 0.894
[75, 100] Train Error: 0.0003 | Train Perf: 0.9923 | Eval Error: 0.0035 | Eval Perf: 0.8938
[76, 100] Train Error: 0.0003 | Train Perf: 0.9919 | Eval Error: 0.0036 | Eval Perf: 0.8923
[77, 100] Train Error: 0.0003 | Train Perf: 0.992 | Eval Error: 0.0036 | Eval Perf: 0.8928
[78, 100] Train Error: 0.0003 | Train Perf: 0.9921 | Eval Error: 0.0036 | Eval Perf: 0.8921
[79, 100] Train Error: 0.0003 | Train Perf: 0.9915 | Eval Error: 0.0035 | Eval Perf: 0.8934
[80, 100] Train Error: 0.0003 | Train Perf: 0.9921 | Eval Error: 0.0036 | Eval Perf: 0.8924
[81, 100] Train Error: 0.0003 | Train Perf: 0.9924 | Eval Error: 0.0036 | Eval Perf: 0.8916
[82, 100] Train Error: 0.0002 | Train Perf: 0.9927 | Eval Error: 0.0037 | Eval Perf: 0.89
[83, 100] Train Error: 0.0002 | Train Perf: 0.9932 | Eval Error: 0.0035 | Eval Perf: 0.8954
[84, 100] Train Error: 0.0002 | Train Perf: 0.9929 | Eval Error: 0.0035 | Eval Perf: 0.8948
[85, 100] Train Error: 0.0002 | Train Perf: 0.9928 | Eval Error: 0.0035 | Eval Perf: 0.8951
[86, 100] Train Error: 0.0002 | Train Perf: 0.9931 | Eval Error: 0.0035 | Eval Perf: 0.8971
[87, 100] Train Error: 0.0002 | Train Perf: 0.9929 | Eval Error: 0.0035 | Eval Perf: 0.8948
[88, 100] Train Error: 0.0002 | Train Perf: 0.9927 | Eval Error: 0.0036 | Eval Perf: 0.8923
[89, 100] Train Error: 0.0002 | Train Perf: 0.9931 | Eval Error: 0.0036 | Eval Perf: 0.8928
[90, 100] Train Error: 0.0002 | Train Perf: 0.9934 | Eval Error: 0.0036 | Eval Perf: 0.894
[91, 100] Train Error: 0.0002 | Train Perf: 0.9932 | Eval Error: 0.0036 | Eval Perf: 0.8928
[92, 100] Train Error: 0.0002 | Train Perf: 0.9929 | Eval Error: 0.0036 | Eval Perf: 0.8926
[93, 100] Train Error: 0.0002 | Train Perf: 0.9936 | Eval Error: 0.0035 | Eval Perf: 0.8948
[94, 100] Train Error: 0.0002 | Train Perf: 0.9934 | Eval Error: 0.0035 | Eval Perf: 0.895
[95, 100] Train Error: 0.0002 | Train Perf: 0.9933 | Eval Error: 0.0035 | Eval Perf: 0.8963
[96, 100] Train Error: 0.0002 | Train Perf: 0.9934 | Eval Error: 0.0035 | Eval Perf: 0.8933
[97, 100] Train Error: 0.0002 | Train Perf: 0.9933 | Eval Error: 0.0036 | Eval Perf: 0.8907
[98, 100] Train Error: 0.0002 | Train Perf: 0.9937 | Eval Error: 0.0037 | Eval Perf: 0.8901
[99, 100] Train Error: 0.0002 | Train Perf: 0.9938 | Eval Error: 0.0037 | Eval Perf: 0.8881
[100, 100] Train Error: 0.0002 | Train Perf: 0.994 | Eval Error: 0.0037 | Eval Perf: 0.887
