NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0216 | Train Perf: -0.0392 | Eval Error: 0.0157 | Eval Perf: 0.1203
[2, 100] Train Error: 0.0146 | Train Perf: 0.214 | Eval Error: 0.0153 | Eval Perf: 0.2915
[3, 100] Train Error: 0.0139 | Train Perf: 0.4073 | Eval Error: 0.0148 | Eval Perf: 0.358
[4, 100] Train Error: 0.0133 | Train Perf: 0.489 | Eval Error: 0.0144 | Eval Perf: 0.3877
[5, 100] Train Error: 0.0126 | Train Perf: 0.5255 | Eval Error: 0.0139 | Eval Perf: 0.4076
[6, 100] Train Error: 0.012 | Train Perf: 0.5417 | Eval Error: 0.0135 | Eval Perf: 0.4254
[7, 100] Train Error: 0.0114 | Train Perf: 0.5655 | Eval Error: 0.0131 | Eval Perf: 0.44
[8, 100] Train Error: 0.0109 | Train Perf: 0.5785 | Eval Error: 0.0129 | Eval Perf: 0.4565
[9, 100] Train Error: 0.0105 | Train Perf: 0.5943 | Eval Error: 0.0126 | Eval Perf: 0.4699
[10, 100] Train Error: 0.0101 | Train Perf: 0.6093 | Eval Error: 0.0123 | Eval Perf: 0.4837
[11, 100] Train Error: 0.0097 | Train Perf: 0.6244 | Eval Error: 0.0121 | Eval Perf: 0.4999
[12, 100] Train Error: 0.0093 | Train Perf: 0.6427 | Eval Error: 0.0118 | Eval Perf: 0.5098
[13, 100] Train Error: 0.009 | Train Perf: 0.6534 | Eval Error: 0.0115 | Eval Perf: 0.5245
[14, 100] Train Error: 0.0087 | Train Perf: 0.6656 | Eval Error: 0.0113 | Eval Perf: 0.5389
[15, 100] Train Error: 0.0084 | Train Perf: 0.6796 | Eval Error: 0.0111 | Eval Perf: 0.5518
[16, 100] Train Error: 0.0081 | Train Perf: 0.6934 | Eval Error: 0.0109 | Eval Perf: 0.5617
[17, 100] Train Error: 0.0078 | Train Perf: 0.7058 | Eval Error: 0.0107 | Eval Perf: 0.5704
[18, 100] Train Error: 0.0076 | Train Perf: 0.7119 | Eval Error: 0.0105 | Eval Perf: 0.5837
[19, 100] Train Error: 0.0074 | Train Perf: 0.7237 | Eval Error: 0.0103 | Eval Perf: 0.5958
[20, 100] Train Error: 0.0072 | Train Perf: 0.7345 | Eval Error: 0.0101 | Eval Perf: 0.6012
[21, 100] Train Error: 0.0069 | Train Perf: 0.7408 | Eval Error: 0.01 | Eval Perf: 0.6115
[22, 100] Train Error: 0.0068 | Train Perf: 0.7499 | Eval Error: 0.0098 | Eval Perf: 0.6169
[23, 100] Train Error: 0.0066 | Train Perf: 0.758 | Eval Error: 0.0097 | Eval Perf: 0.6226
[24, 100] Train Error: 0.0064 | Train Perf: 0.7641 | Eval Error: 0.0097 | Eval Perf: 0.6329
[25, 100] Train Error: 0.0062 | Train Perf: 0.7731 | Eval Error: 0.0095 | Eval Perf: 0.6372
[26, 100] Train Error: 0.0061 | Train Perf: 0.7767 | Eval Error: 0.0094 | Eval Perf: 0.6424
[27, 100] Train Error: 0.0059 | Train Perf: 0.7846 | Eval Error: 0.0093 | Eval Perf: 0.6445
[28, 100] Train Error: 0.0058 | Train Perf: 0.7866 | Eval Error: 0.0092 | Eval Perf: 0.6536
[29, 100] Train Error: 0.0057 | Train Perf: 0.7912 | Eval Error: 0.0091 | Eval Perf: 0.659
[30, 100] Train Error: 0.0056 | Train Perf: 0.7963 | Eval Error: 0.0091 | Eval Perf: 0.6604
[31, 100] Train Error: 0.0054 | Train Perf: 0.8027 | Eval Error: 0.0089 | Eval Perf: 0.6604
[32, 100] Train Error: 0.0054 | Train Perf: 0.8022 | Eval Error: 0.0088 | Eval Perf: 0.6698
[33, 100] Train Error: 0.0053 | Train Perf: 0.8089 | Eval Error: 0.0088 | Eval Perf: 0.6672
[34, 100] Train Error: 0.0052 | Train Perf: 0.8097 | Eval Error: 0.0088 | Eval Perf: 0.673
[35, 100] Train Error: 0.0051 | Train Perf: 0.8155 | Eval Error: 0.0086 | Eval Perf: 0.6756
[36, 100] Train Error: 0.005 | Train Perf: 0.8158 | Eval Error: 0.0086 | Eval Perf: 0.6794
[37, 100] Train Error: 0.0049 | Train Perf: 0.8219 | Eval Error: 0.0086 | Eval Perf: 0.678
[38, 100] Train Error: 0.0049 | Train Perf: 0.8218 | Eval Error: 0.0085 | Eval Perf: 0.682
[39, 100] Train Error: 0.0048 | Train Perf: 0.8247 | Eval Error: 0.0084 | Eval Perf: 0.6884
[40, 100] Train Error: 0.0048 | Train Perf: 0.8273 | Eval Error: 0.0084 | Eval Perf: 0.6922
[41, 100] Train Error: 0.0047 | Train Perf: 0.8308 | Eval Error: 0.0083 | Eval Perf: 0.6904
[42, 100] Train Error: 0.0046 | Train Perf: 0.8317 | Eval Error: 0.0083 | Eval Perf: 0.6904
[43, 100] Train Error: 0.0045 | Train Perf: 0.8364 | Eval Error: 0.0083 | Eval Perf: 0.6922
[44, 100] Train Error: 0.0045 | Train Perf: 0.8366 | Eval Error: 0.0082 | Eval Perf: 0.6989
[45, 100] Train Error: 0.0044 | Train Perf: 0.8404 | Eval Error: 0.0082 | Eval Perf: 0.6999
[46, 100] Train Error: 0.0044 | Train Perf: 0.8424 | Eval Error: 0.0082 | Eval Perf: 0.6978
[47, 100] Train Error: 0.0043 | Train Perf: 0.845 | Eval Error: 0.0082 | Eval Perf: 0.6978
[48, 100] Train Error: 0.0043 | Train Perf: 0.8471 | Eval Error: 0.0082 | Eval Perf: 0.6972
[49, 100] Train Error: 0.0042 | Train Perf: 0.8498 | Eval Error: 0.0083 | Eval Perf: 0.6969
[50, 100] Train Error: 0.0042 | Train Perf: 0.8508 | Eval Error: 0.0083 | Eval Perf: 0.6973
[51, 100] Train Error: 0.0041 | Train Perf: 0.8538 | Eval Error: 0.0082 | Eval Perf: 0.6987
[52, 100] Train Error: 0.004 | Train Perf: 0.8552 | Eval Error: 0.0083 | Eval Perf: 0.7035
[53, 100] Train Error: 0.004 | Train Perf: 0.8556 | Eval Error: 0.0082 | Eval Perf: 0.6992
[54, 100] Train Error: 0.004 | Train Perf: 0.8575 | Eval Error: 0.0082 | Eval Perf: 0.6996
[55, 100] Train Error: 0.0039 | Train Perf: 0.863 | Eval Error: 0.0082 | Eval Perf: 0.6957
[56, 100] Train Error: 0.0039 | Train Perf: 0.8603 | Eval Error: 0.0082 | Eval Perf: 0.6961
[57, 100] Train Error: 0.0038 | Train Perf: 0.8645 | Eval Error: 0.0083 | Eval Perf: 0.6993
[58, 100] Train Error: 0.0038 | Train Perf: 0.8662 | Eval Error: 0.0083 | Eval Perf: 0.695
[59, 100] Train Error: 0.0037 | Train Perf: 0.8684 | Eval Error: 0.0084 | Eval Perf: 0.6916
[60, 100] Train Error: 0.0037 | Train Perf: 0.8662 | Eval Error: 0.0082 | Eval Perf: 0.6956
[61, 100] Train Error: 0.0037 | Train Perf: 0.8691 | Eval Error: 0.0082 | Eval Perf: 0.699
[62, 100] Train Error: 0.0036 | Train Perf: 0.8708 | Eval Error: 0.0083 | Eval Perf: 0.6925
[63, 100] Train Error: 0.0036 | Train Perf: 0.8711 | Eval Error: 0.0082 | Eval Perf: 0.6991
[64, 100] Train Error: 0.0036 | Train Perf: 0.8734 | Eval Error: 0.0083 | Eval Perf: 0.7018
[65, 100] Train Error: 0.0036 | Train Perf: 0.8736 | Eval Error: 0.0082 | Eval Perf: 0.699
[66, 100] Train Error: 0.0035 | Train Perf: 0.8763 | Eval Error: 0.0082 | Eval Perf: 0.6958
[67, 100] Train Error: 0.0035 | Train Perf: 0.8761 | Eval Error: 0.0082 | Eval Perf: 0.698
[68, 100] Train Error: 0.0034 | Train Perf: 0.8781 | Eval Error: 0.0083 | Eval Perf: 0.6982
