NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0135 | Train Perf: -0.0098 | Eval Error: 0.0076 | Eval Perf: 0.1031
[2, 100] Train Error: 0.0065 | Train Perf: 0.0951 | Eval Error: 0.0075 | Eval Perf: 0.1475
[3, 100] Train Error: 0.0064 | Train Perf: 0.1906 | Eval Error: 0.0075 | Eval Perf: 0.1884
[4, 100] Train Error: 0.0064 | Train Perf: 0.2398 | Eval Error: 0.0074 | Eval Perf: 0.2263
[5, 100] Train Error: 0.0063 | Train Perf: 0.2874 | Eval Error: 0.0074 | Eval Perf: 0.2609
[6, 100] Train Error: 0.0063 | Train Perf: 0.3194 | Eval Error: 0.0074 | Eval Perf: 0.2922
[7, 100] Train Error: 0.0063 | Train Perf: 0.3608 | Eval Error: 0.0074 | Eval Perf: 0.3202
[8, 100] Train Error: 0.0062 | Train Perf: 0.4056 | Eval Error: 0.0073 | Eval Perf: 0.3451
[9, 100] Train Error: 0.0062 | Train Perf: 0.4241 | Eval Error: 0.0073 | Eval Perf: 0.3672
[10, 100] Train Error: 0.0062 | Train Perf: 0.45 | Eval Error: 0.0073 | Eval Perf: 0.3868
[11, 100] Train Error: 0.0061 | Train Perf: 0.4694 | Eval Error: 0.0072 | Eval Perf: 0.4039
[12, 100] Train Error: 0.0061 | Train Perf: 0.5071 | Eval Error: 0.0072 | Eval Perf: 0.4191
[13, 100] Train Error: 0.0061 | Train Perf: 0.5242 | Eval Error: 0.0072 | Eval Perf: 0.4325
[14, 100] Train Error: 0.006 | Train Perf: 0.536 | Eval Error: 0.0071 | Eval Perf: 0.4442
[15, 100] Train Error: 0.006 | Train Perf: 0.5573 | Eval Error: 0.0071 | Eval Perf: 0.4545
[16, 100] Train Error: 0.0059 | Train Perf: 0.5735 | Eval Error: 0.0071 | Eval Perf: 0.4639
[17, 100] Train Error: 0.0059 | Train Perf: 0.5794 | Eval Error: 0.007 | Eval Perf: 0.4722
[18, 100] Train Error: 0.0058 | Train Perf: 0.5928 | Eval Error: 0.007 | Eval Perf: 0.4792
[19, 100] Train Error: 0.0057 | Train Perf: 0.6032 | Eval Error: 0.0069 | Eval Perf: 0.4859
[20, 100] Train Error: 0.0057 | Train Perf: 0.6086 | Eval Error: 0.0069 | Eval Perf: 0.4915
[21, 100] Train Error: 0.0056 | Train Perf: 0.6175 | Eval Error: 0.0068 | Eval Perf: 0.4972
[22, 100] Train Error: 0.0055 | Train Perf: 0.6215 | Eval Error: 0.0068 | Eval Perf: 0.5029
[23, 100] Train Error: 0.0055 | Train Perf: 0.6298 | Eval Error: 0.0067 | Eval Perf: 0.5077
[24, 100] Train Error: 0.0054 | Train Perf: 0.6423 | Eval Error: 0.0066 | Eval Perf: 0.5109
[25, 100] Train Error: 0.0053 | Train Perf: 0.6447 | Eval Error: 0.0066 | Eval Perf: 0.5152
[26, 100] Train Error: 0.0052 | Train Perf: 0.6577 | Eval Error: 0.0065 | Eval Perf: 0.5178
[27, 100] Train Error: 0.0051 | Train Perf: 0.6552 | Eval Error: 0.0065 | Eval Perf: 0.5218
[28, 100] Train Error: 0.0051 | Train Perf: 0.6587 | Eval Error: 0.0064 | Eval Perf: 0.5265
[29, 100] Train Error: 0.005 | Train Perf: 0.665 | Eval Error: 0.0063 | Eval Perf: 0.5291
[30, 100] Train Error: 0.0049 | Train Perf: 0.6705 | Eval Error: 0.0062 | Eval Perf: 0.5323
[31, 100] Train Error: 0.0048 | Train Perf: 0.6714 | Eval Error: 0.0062 | Eval Perf: 0.5364
[32, 100] Train Error: 0.0047 | Train Perf: 0.6795 | Eval Error: 0.0061 | Eval Perf: 0.5386
[33, 100] Train Error: 0.0046 | Train Perf: 0.6841 | Eval Error: 0.006 | Eval Perf: 0.5415
[34, 100] Train Error: 0.0045 | Train Perf: 0.6886 | Eval Error: 0.006 | Eval Perf: 0.5447
[35, 100] Train Error: 0.0044 | Train Perf: 0.6956 | Eval Error: 0.0059 | Eval Perf: 0.5461
[36, 100] Train Error: 0.0043 | Train Perf: 0.6959 | Eval Error: 0.0058 | Eval Perf: 0.5494
[37, 100] Train Error: 0.0042 | Train Perf: 0.7041 | Eval Error: 0.0058 | Eval Perf: 0.5515
[38, 100] Train Error: 0.0041 | Train Perf: 0.7049 | Eval Error: 0.0057 | Eval Perf: 0.5559
[39, 100] Train Error: 0.004 | Train Perf: 0.7091 | Eval Error: 0.0056 | Eval Perf: 0.5585
[40, 100] Train Error: 0.0039 | Train Perf: 0.7134 | Eval Error: 0.0056 | Eval Perf: 0.5616
[41, 100] Train Error: 0.0038 | Train Perf: 0.7185 | Eval Error: 0.0055 | Eval Perf: 0.5635
[42, 100] Train Error: 0.0037 | Train Perf: 0.7208 | Eval Error: 0.0054 | Eval Perf: 0.5674
[43, 100] Train Error: 0.0036 | Train Perf: 0.7271 | Eval Error: 0.0054 | Eval Perf: 0.5692
[44, 100] Train Error: 0.0035 | Train Perf: 0.731 | Eval Error: 0.0053 | Eval Perf: 0.5714
[45, 100] Train Error: 0.0034 | Train Perf: 0.7352 | Eval Error: 0.0053 | Eval Perf: 0.5728
[46, 100] Train Error: 0.0034 | Train Perf: 0.7382 | Eval Error: 0.0052 | Eval Perf: 0.5765
[47, 100] Train Error: 0.0033 | Train Perf: 0.742 | Eval Error: 0.0052 | Eval Perf: 0.5786
[48, 100] Train Error: 0.0032 | Train Perf: 0.7465 | Eval Error: 0.0052 | Eval Perf: 0.5802
[49, 100] Train Error: 0.0032 | Train Perf: 0.7496 | Eval Error: 0.0051 | Eval Perf: 0.5823
[50, 100] Train Error: 0.0031 | Train Perf: 0.7534 | Eval Error: 0.0051 | Eval Perf: 0.584
[51, 100] Train Error: 0.003 | Train Perf: 0.7578 | Eval Error: 0.0051 | Eval Perf: 0.5847
[52, 100] Train Error: 0.003 | Train Perf: 0.7598 | Eval Error: 0.005 | Eval Perf: 0.5868
[53, 100] Train Error: 0.0029 | Train Perf: 0.7648 | Eval Error: 0.005 | Eval Perf: 0.5879
[54, 100] Train Error: 0.0029 | Train Perf: 0.7673 | Eval Error: 0.005 | Eval Perf: 0.5897
[55, 100] Train Error: 0.0028 | Train Perf: 0.771 | Eval Error: 0.005 | Eval Perf: 0.5909
[56, 100] Train Error: 0.0028 | Train Perf: 0.7738 | Eval Error: 0.005 | Eval Perf: 0.5944
[57, 100] Train Error: 0.0027 | Train Perf: 0.7786 | Eval Error: 0.0049 | Eval Perf: 0.594
[58, 100] Train Error: 0.0027 | Train Perf: 0.7798 | Eval Error: 0.0049 | Eval Perf: 0.5953
[59, 100] Train Error: 0.0026 | Train Perf: 0.7848 | Eval Error: 0.0049 | Eval Perf: 0.5951
[60, 100] Train Error: 0.0026 | Train Perf: 0.7864 | Eval Error: 0.0049 | Eval Perf: 0.5961
[61, 100] Train Error: 0.0026 | Train Perf: 0.7886 | Eval Error: 0.0049 | Eval Perf: 0.5983
[62, 100] Train Error: 0.0025 | Train Perf: 0.7937 | Eval Error: 0.0049 | Eval Perf: 0.598
[63, 100] Train Error: 0.0025 | Train Perf: 0.7954 | Eval Error: 0.0049 | Eval Perf: 0.6005
[64, 100] Train Error: 0.0024 | Train Perf: 0.7985 | Eval Error: 0.0048 | Eval Perf: 0.6003
[65, 100] Train Error: 0.0024 | Train Perf: 0.8012 | Eval Error: 0.0048 | Eval Perf: 0.6003
[66, 100] Train Error: 0.0024 | Train Perf: 0.8037 | Eval Error: 0.0048 | Eval Perf: 0.6007
[67, 100] Train Error: 0.0023 | Train Perf: 0.8054 | Eval Error: 0.0048 | Eval Perf: 0.6023
[68, 100] Train Error: 0.0023 | Train Perf: 0.8088 | Eval Error: 0.0048 | Eval Perf: 0.6024
[69, 100] Train Error: 0.0023 | Train Perf: 0.8107 | Eval Error: 0.0048 | Eval Perf: 0.6033
[70, 100] Train Error: 0.0023 | Train Perf: 0.8152 | Eval Error: 0.0048 | Eval Perf: 0.6025
[71, 100] Train Error: 0.0022 | Train Perf: 0.8157 | Eval Error: 0.0048 | Eval Perf: 0.6037
[72, 100] Train Error: 0.0022 | Train Perf: 0.8185 | Eval Error: 0.0048 | Eval Perf: 0.6038
[73, 100] Train Error: 0.0022 | Train Perf: 0.8213 | Eval Error: 0.0048 | Eval Perf: 0.6035
[74, 100] Train Error: 0.0021 | Train Perf: 0.823 | Eval Error: 0.0048 | Eval Perf: 0.6039
[75, 100] Train Error: 0.0021 | Train Perf: 0.8246 | Eval Error: 0.0048 | Eval Perf: 0.6049
[76, 100] Train Error: 0.0021 | Train Perf: 0.8282 | Eval Error: 0.0048 | Eval Perf: 0.6042
[77, 100] Train Error: 0.0021 | Train Perf: 0.8292 | Eval Error: 0.0048 | Eval Perf: 0.605
[78, 100] Train Error: 0.002 | Train Perf: 0.8314 | Eval Error: 0.0048 | Eval Perf: 0.606
[79, 100] Train Error: 0.002 | Train Perf: 0.8339 | Eval Error: 0.0048 | Eval Perf: 0.6054
[80, 100] Train Error: 0.002 | Train Perf: 0.8356 | Eval Error: 0.0048 | Eval Perf: 0.6052
[81, 100] Train Error: 0.002 | Train Perf: 0.8379 | Eval Error: 0.0048 | Eval Perf: 0.6047
[82, 100] Train Error: 0.002 | Train Perf: 0.8387 | Eval Error: 0.0048 | Eval Perf: 0.6055
[83, 100] Train Error: 0.0019 | Train Perf: 0.8415 | Eval Error: 0.0048 | Eval Perf: 0.6051
[84, 100] Train Error: 0.0019 | Train Perf: 0.8435 | Eval Error: 0.0048 | Eval Perf: 0.6047
[85, 100] Train Error: 0.0019 | Train Perf: 0.8442 | Eval Error: 0.0048 | Eval Perf: 0.6062
[86, 100] Train Error: 0.0019 | Train Perf: 0.8467 | Eval Error: 0.0048 | Eval Perf: 0.6054
[87, 100] Train Error: 0.0019 | Train Perf: 0.8484 | Eval Error: 0.0048 | Eval Perf: 0.6049
[88, 100] Train Error: 0.0018 | Train Perf: 0.8493 | Eval Error: 0.0048 | Eval Perf: 0.6052
[89, 100] Train Error: 0.0018 | Train Perf: 0.852 | Eval Error: 0.0048 | Eval Perf: 0.6045
[90, 100] Train Error: 0.0018 | Train Perf: 0.8525 | Eval Error: 0.0048 | Eval Perf: 0.6046
[91, 100] Train Error: 0.0018 | Train Perf: 0.8544 | Eval Error: 0.0048 | Eval Perf: 0.6044
[92, 100] Train Error: 0.0018 | Train Perf: 0.8553 | Eval Error: 0.0048 | Eval Perf: 0.6049
[93, 100] Train Error: 0.0018 | Train Perf: 0.8585 | Eval Error: 0.0048 | Eval Perf: 0.6039
[94, 100] Train Error: 0.0017 | Train Perf: 0.8578 | Eval Error: 0.0048 | Eval Perf: 0.6052
[95, 100] Train Error: 0.0017 | Train Perf: 0.8608 | Eval Error: 0.0048 | Eval Perf: 0.6044
[96, 100] Train Error: 0.0017 | Train Perf: 0.8618 | Eval Error: 0.0048 | Eval Perf: 0.604
[97, 100] Train Error: 0.0017 | Train Perf: 0.8624 | Eval Error: 0.0048 | Eval Perf: 0.6039
[98, 100] Train Error: 0.0017 | Train Perf: 0.8635 | Eval Error: 0.0048 | Eval Perf: 0.604
[99, 100] Train Error: 0.0017 | Train Perf: 0.8663 | Eval Error: 0.0048 | Eval Perf: 0.6032
[100, 100] Train Error: 0.0017 | Train Perf: 0.8651 | Eval Error: 0.0048 | Eval Perf: 0.6043
