NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0282 | Train Perf: 0.3602 | Eval Error: 0.0248 | Eval Perf: 0.5601
[2, 100] Train Error: 0.0212 | Train Perf: 0.6108 | Eval Error: 0.0206 | Eval Perf: 0.6103
[3, 100] Train Error: 0.0181 | Train Perf: 0.6684 | Eval Error: 0.0181 | Eval Perf: 0.6717
[4, 100] Train Error: 0.016 | Train Perf: 0.7117 | Eval Error: 0.0162 | Eval Perf: 0.7057
[5, 100] Train Error: 0.0145 | Train Perf: 0.7427 | Eval Error: 0.0149 | Eval Perf: 0.7356
[6, 100] Train Error: 0.0133 | Train Perf: 0.7656 | Eval Error: 0.0135 | Eval Perf: 0.76
[7, 100] Train Error: 0.0124 | Train Perf: 0.7819 | Eval Error: 0.0137 | Eval Perf: 0.7675
[8, 100] Train Error: 0.0118 | Train Perf: 0.7945 | Eval Error: 0.0131 | Eval Perf: 0.7738
[9, 100] Train Error: 0.0114 | Train Perf: 0.8017 | Eval Error: 0.0124 | Eval Perf: 0.7842
[10, 100] Train Error: 0.0109 | Train Perf: 0.8099 | Eval Error: 0.0116 | Eval Perf: 0.7964
[11, 100] Train Error: 0.0107 | Train Perf: 0.8132 | Eval Error: 0.0119 | Eval Perf: 0.7906
[12, 100] Train Error: 0.0106 | Train Perf: 0.8164 | Eval Error: 0.0114 | Eval Perf: 0.8002
[13, 100] Train Error: 0.0103 | Train Perf: 0.8209 | Eval Error: 0.0115 | Eval Perf: 0.7979
[14, 100] Train Error: 0.0101 | Train Perf: 0.8247 | Eval Error: 0.0112 | Eval Perf: 0.805
[15, 100] Train Error: 0.01 | Train Perf: 0.8272 | Eval Error: 0.0113 | Eval Perf: 0.8046
[16, 100] Train Error: 0.0098 | Train Perf: 0.8313 | Eval Error: 0.0113 | Eval Perf: 0.8045
[17, 100] Train Error: 0.0097 | Train Perf: 0.8338 | Eval Error: 0.0115 | Eval Perf: 0.8054
[18, 100] Train Error: 0.0096 | Train Perf: 0.8357 | Eval Error: 0.0113 | Eval Perf: 0.8024
[19, 100] Train Error: 0.0095 | Train Perf: 0.8363 | Eval Error: 0.0113 | Eval Perf: 0.8098
[20, 100] Train Error: 0.0093 | Train Perf: 0.8397 | Eval Error: 0.0116 | Eval Perf: 0.8087
[21, 100] Train Error: 0.0091 | Train Perf: 0.8436 | Eval Error: 0.0113 | Eval Perf: 0.8105
[22, 100] Train Error: 0.0091 | Train Perf: 0.8442 | Eval Error: 0.011 | Eval Perf: 0.8093
[23, 100] Train Error: 0.0089 | Train Perf: 0.8475 | Eval Error: 0.0116 | Eval Perf: 0.8111
[24, 100] Train Error: 0.0088 | Train Perf: 0.8493 | Eval Error: 0.0112 | Eval Perf: 0.8043
[25, 100] Train Error: 0.0088 | Train Perf: 0.8502 | Eval Error: 0.0113 | Eval Perf: 0.8064
[26, 100] Train Error: 0.0086 | Train Perf: 0.8532 | Eval Error: 0.0115 | Eval Perf: 0.8043
[27, 100] Train Error: 0.0085 | Train Perf: 0.8547 | Eval Error: 0.0112 | Eval Perf: 0.8041
[28, 100] Train Error: 0.0085 | Train Perf: 0.856 | Eval Error: 0.0111 | Eval Perf: 0.8063
[29, 100] Train Error: 0.0083 | Train Perf: 0.8586 | Eval Error: 0.0109 | Eval Perf: 0.8112
[30, 100] Train Error: 0.0083 | Train Perf: 0.8598 | Eval Error: 0.0113 | Eval Perf: 0.8083
[31, 100] Train Error: 0.0082 | Train Perf: 0.8607 | Eval Error: 0.0113 | Eval Perf: 0.8031
[32, 100] Train Error: 0.0081 | Train Perf: 0.8627 | Eval Error: 0.011 | Eval Perf: 0.8086
[33, 100] Train Error: 0.0081 | Train Perf: 0.8636 | Eval Error: 0.0111 | Eval Perf: 0.8085
[34, 100] Train Error: 0.0079 | Train Perf: 0.8661 | Eval Error: 0.0114 | Eval Perf: 0.8047
[35, 100] Train Error: 0.0079 | Train Perf: 0.8661 | Eval Error: 0.0112 | Eval Perf: 0.8131
[36, 100] Train Error: 0.0078 | Train Perf: 0.8678 | Eval Error: 0.0112 | Eval Perf: 0.8065
[37, 100] Train Error: 0.0078 | Train Perf: 0.869 | Eval Error: 0.0113 | Eval Perf: 0.8055
[38, 100] Train Error: 0.0076 | Train Perf: 0.8713 | Eval Error: 0.0113 | Eval Perf: 0.8066
[39, 100] Train Error: 0.0076 | Train Perf: 0.8712 | Eval Error: 0.0117 | Eval Perf: 0.7979
[40, 100] Train Error: 0.0075 | Train Perf: 0.8729 | Eval Error: 0.0114 | Eval Perf: 0.8033
[41, 100] Train Error: 0.0076 | Train Perf: 0.8727 | Eval Error: 0.0118 | Eval Perf: 0.7959
[42, 100] Train Error: 0.0074 | Train Perf: 0.876 | Eval Error: 0.0118 | Eval Perf: 0.7993
[43, 100] Train Error: 0.0073 | Train Perf: 0.8773 | Eval Error: 0.0117 | Eval Perf: 0.7993
[44, 100] Train Error: 0.0072 | Train Perf: 0.8784 | Eval Error: 0.012 | Eval Perf: 0.8044
[45, 100] Train Error: 0.0073 | Train Perf: 0.8774 | Eval Error: 0.0117 | Eval Perf: 0.7983
[46, 100] Train Error: 0.0072 | Train Perf: 0.8793 | Eval Error: 0.0117 | Eval Perf: 0.7975
[47, 100] Train Error: 0.0072 | Train Perf: 0.8791 | Eval Error: 0.0118 | Eval Perf: 0.7988
[48, 100] Train Error: 0.0071 | Train Perf: 0.8812 | Eval Error: 0.0123 | Eval Perf: 0.7994
[49, 100] Train Error: 0.007 | Train Perf: 0.882 | Eval Error: 0.0122 | Eval Perf: 0.7892
[50, 100] Train Error: 0.007 | Train Perf: 0.8826 | Eval Error: 0.0123 | Eval Perf: 0.7921
[51, 100] Train Error: 0.0069 | Train Perf: 0.8841 | Eval Error: 0.0119 | Eval Perf: 0.7947
[52, 100] Train Error: 0.0069 | Train Perf: 0.8845 | Eval Error: 0.0122 | Eval Perf: 0.7907
[53, 100] Train Error: 0.0068 | Train Perf: 0.8862 | Eval Error: 0.0123 | Eval Perf: 0.7923
[54, 100] Train Error: 0.0068 | Train Perf: 0.8868 | Eval Error: 0.0122 | Eval Perf: 0.7914
[55, 100] Train Error: 0.0067 | Train Perf: 0.8873 | Eval Error: 0.0122 | Eval Perf: 0.7908
[56, 100] Train Error: 0.0067 | Train Perf: 0.8885 | Eval Error: 0.0123 | Eval Perf: 0.791
[57, 100] Train Error: 0.0067 | Train Perf: 0.8875 | Eval Error: 0.0126 | Eval Perf: 0.783
[58, 100] Train Error: 0.0066 | Train Perf: 0.8905 | Eval Error: 0.0127 | Eval Perf: 0.7833
[59, 100] Train Error: 0.0065 | Train Perf: 0.891 | Eval Error: 0.0127 | Eval Perf: 0.78
[60, 100] Train Error: 0.0066 | Train Perf: 0.8906 | Eval Error: 0.0126 | Eval Perf: 0.7876
[61, 100] Train Error: 0.0064 | Train Perf: 0.8927 | Eval Error: 0.0122 | Eval Perf: 0.7905
[62, 100] Train Error: 0.0065 | Train Perf: 0.8919 | Eval Error: 0.0122 | Eval Perf: 0.7927
[63, 100] Train Error: 0.0064 | Train Perf: 0.8932 | Eval Error: 0.0125 | Eval Perf: 0.7885
[64, 100] Train Error: 0.0064 | Train Perf: 0.8942 | Eval Error: 0.0126 | Eval Perf: 0.7836
[65, 100] Train Error: 0.0063 | Train Perf: 0.8948 | Eval Error: 0.0124 | Eval Perf: 0.791
[66, 100] Train Error: 0.0062 | Train Perf: 0.8968 | Eval Error: 0.0127 | Eval Perf: 0.784
[67, 100] Train Error: 0.0062 | Train Perf: 0.8964 | Eval Error: 0.0126 | Eval Perf: 0.7896
[68, 100] Train Error: 0.0063 | Train Perf: 0.8958 | Eval Error: 0.0127 | Eval Perf: 0.7814
[69, 100] Train Error: 0.0062 | Train Perf: 0.8974 | Eval Error: 0.0131 | Eval Perf: 0.7832
[70, 100] Train Error: 0.0061 | Train Perf: 0.8994 | Eval Error: 0.0131 | Eval Perf: 0.7785
[71, 100] Train Error: 0.0061 | Train Perf: 0.8989 | Eval Error: 0.0128 | Eval Perf: 0.7844
[72, 100] Train Error: 0.0061 | Train Perf: 0.8987 | Eval Error: 0.013 | Eval Perf: 0.7896
[73, 100] Train Error: 0.006 | Train Perf: 0.9005 | Eval Error: 0.0134 | Eval Perf: 0.7814
[74, 100] Train Error: 0.006 | Train Perf: 0.9004 | Eval Error: 0.0133 | Eval Perf: 0.7821
[75, 100] Train Error: 0.0059 | Train Perf: 0.9018 | Eval Error: 0.0133 | Eval Perf: 0.7757
[76, 100] Train Error: 0.006 | Train Perf: 0.9009 | Eval Error: 0.0128 | Eval Perf: 0.7853
[77, 100] Train Error: 0.0059 | Train Perf: 0.9017 | Eval Error: 0.0131 | Eval Perf: 0.7814
[78, 100] Train Error: 0.0059 | Train Perf: 0.9028 | Eval Error: 0.0129 | Eval Perf: 0.781
[79, 100] Train Error: 0.0059 | Train Perf: 0.9027 | Eval Error: 0.013 | Eval Perf: 0.7799
[80, 100] Train Error: 0.0058 | Train Perf: 0.9043 | Eval Error: 0.0139 | Eval Perf: 0.7772
[81, 100] Train Error: 0.0058 | Train Perf: 0.9033 | Eval Error: 0.0132 | Eval Perf: 0.7842
[82, 100] Train Error: 0.0057 | Train Perf: 0.9049 | Eval Error: 0.0136 | Eval Perf: 0.7712
