NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0283 | Train Perf: 0.355 | Eval Error: 0.0239 | Eval Perf: 0.6103
[2, 100] Train Error: 0.0214 | Train Perf: 0.6071 | Eval Error: 0.0194 | Eval Perf: 0.6493
[3, 100] Train Error: 0.0182 | Train Perf: 0.6664 | Eval Error: 0.0171 | Eval Perf: 0.6986
[4, 100] Train Error: 0.0159 | Train Perf: 0.7138 | Eval Error: 0.0152 | Eval Perf: 0.7337
[5, 100] Train Error: 0.0143 | Train Perf: 0.7465 | Eval Error: 0.0139 | Eval Perf: 0.7634
[6, 100] Train Error: 0.0131 | Train Perf: 0.7694 | Eval Error: 0.0132 | Eval Perf: 0.7696
[7, 100] Train Error: 0.0122 | Train Perf: 0.7857 | Eval Error: 0.0134 | Eval Perf: 0.7899
[8, 100] Train Error: 0.0116 | Train Perf: 0.7966 | Eval Error: 0.0122 | Eval Perf: 0.7866
[9, 100] Train Error: 0.0112 | Train Perf: 0.8051 | Eval Error: 0.0123 | Eval Perf: 0.7889
[10, 100] Train Error: 0.0108 | Train Perf: 0.8113 | Eval Error: 0.0119 | Eval Perf: 0.792
[11, 100] Train Error: 0.0106 | Train Perf: 0.8156 | Eval Error: 0.0115 | Eval Perf: 0.8009
[12, 100] Train Error: 0.0105 | Train Perf: 0.8182 | Eval Error: 0.0113 | Eval Perf: 0.8033
[13, 100] Train Error: 0.0102 | Train Perf: 0.8225 | Eval Error: 0.0114 | Eval Perf: 0.8084
[14, 100] Train Error: 0.0101 | Train Perf: 0.8248 | Eval Error: 0.0114 | Eval Perf: 0.8085
[15, 100] Train Error: 0.01 | Train Perf: 0.8271 | Eval Error: 0.0113 | Eval Perf: 0.8042
[16, 100] Train Error: 0.0098 | Train Perf: 0.8305 | Eval Error: 0.0113 | Eval Perf: 0.8039
[17, 100] Train Error: 0.0097 | Train Perf: 0.8335 | Eval Error: 0.0109 | Eval Perf: 0.812
[18, 100] Train Error: 0.0096 | Train Perf: 0.8347 | Eval Error: 0.0111 | Eval Perf: 0.8122
[19, 100] Train Error: 0.0095 | Train Perf: 0.8368 | Eval Error: 0.0114 | Eval Perf: 0.8044
[20, 100] Train Error: 0.0094 | Train Perf: 0.8377 | Eval Error: 0.0107 | Eval Perf: 0.8165
[21, 100] Train Error: 0.0092 | Train Perf: 0.8418 | Eval Error: 0.0109 | Eval Perf: 0.8113
[22, 100] Train Error: 0.0092 | Train Perf: 0.843 | Eval Error: 0.0111 | Eval Perf: 0.8098
[23, 100] Train Error: 0.009 | Train Perf: 0.8457 | Eval Error: 0.0108 | Eval Perf: 0.8145
[24, 100] Train Error: 0.0089 | Train Perf: 0.8473 | Eval Error: 0.011 | Eval Perf: 0.8158
[25, 100] Train Error: 0.0089 | Train Perf: 0.8474 | Eval Error: 0.0114 | Eval Perf: 0.8168
[26, 100] Train Error: 0.0087 | Train Perf: 0.851 | Eval Error: 0.0107 | Eval Perf: 0.8139
[27, 100] Train Error: 0.0086 | Train Perf: 0.853 | Eval Error: 0.0106 | Eval Perf: 0.8178
[28, 100] Train Error: 0.0085 | Train Perf: 0.8547 | Eval Error: 0.0107 | Eval Perf: 0.8156
[29, 100] Train Error: 0.0084 | Train Perf: 0.857 | Eval Error: 0.0108 | Eval Perf: 0.8132
[30, 100] Train Error: 0.0084 | Train Perf: 0.8573 | Eval Error: 0.0105 | Eval Perf: 0.8185
[31, 100] Train Error: 0.0083 | Train Perf: 0.8596 | Eval Error: 0.0112 | Eval Perf: 0.8097
[32, 100] Train Error: 0.0082 | Train Perf: 0.8613 | Eval Error: 0.0108 | Eval Perf: 0.8146
[33, 100] Train Error: 0.0081 | Train Perf: 0.8628 | Eval Error: 0.0107 | Eval Perf: 0.8143
[34, 100] Train Error: 0.008 | Train Perf: 0.8648 | Eval Error: 0.0112 | Eval Perf: 0.8123
[35, 100] Train Error: 0.0079 | Train Perf: 0.8657 | Eval Error: 0.0108 | Eval Perf: 0.8136
[36, 100] Train Error: 0.0079 | Train Perf: 0.8666 | Eval Error: 0.0109 | Eval Perf: 0.8154
[37, 100] Train Error: 0.0078 | Train Perf: 0.868 | Eval Error: 0.0109 | Eval Perf: 0.8126
[38, 100] Train Error: 0.0077 | Train Perf: 0.8696 | Eval Error: 0.011 | Eval Perf: 0.8155
[39, 100] Train Error: 0.0076 | Train Perf: 0.8715 | Eval Error: 0.0113 | Eval Perf: 0.8139
[40, 100] Train Error: 0.0076 | Train Perf: 0.8716 | Eval Error: 0.0111 | Eval Perf: 0.8111
[41, 100] Train Error: 0.0075 | Train Perf: 0.873 | Eval Error: 0.011 | Eval Perf: 0.8091
[42, 100] Train Error: 0.0075 | Train Perf: 0.8744 | Eval Error: 0.0109 | Eval Perf: 0.8111
[43, 100] Train Error: 0.0074 | Train Perf: 0.8761 | Eval Error: 0.011 | Eval Perf: 0.8092
[44, 100] Train Error: 0.0072 | Train Perf: 0.879 | Eval Error: 0.0111 | Eval Perf: 0.8084
[45, 100] Train Error: 0.0073 | Train Perf: 0.8774 | Eval Error: 0.0114 | Eval Perf: 0.8092
[46, 100] Train Error: 0.0072 | Train Perf: 0.8788 | Eval Error: 0.0111 | Eval Perf: 0.8085
