NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0192 | Train Perf: 0.5199 | Eval Error: 0.011 | Eval Perf: 0.7775
[2, 100] Train Error: 0.0089 | Train Perf: 0.805 | Eval Error: 0.0087 | Eval Perf: 0.8142
[3, 100] Train Error: 0.0069 | Train Perf: 0.8527 | Eval Error: 0.0086 | Eval Perf: 0.8191
[4, 100] Train Error: 0.0061 | Train Perf: 0.8705 | Eval Error: 0.0094 | Eval Perf: 0.8111
[5, 100] Train Error: 0.0057 | Train Perf: 0.8811 | Eval Error: 0.0095 | Eval Perf: 0.8046
[6, 100] Train Error: 0.0053 | Train Perf: 0.8887 | Eval Error: 0.0097 | Eval Perf: 0.8098
[7, 100] Train Error: 0.0051 | Train Perf: 0.8946 | Eval Error: 0.0105 | Eval Perf: 0.8103
[8, 100] Train Error: 0.0049 | Train Perf: 0.898 | Eval Error: 0.0099 | Eval Perf: 0.7968
[9, 100] Train Error: 0.0047 | Train Perf: 0.9024 | Eval Error: 0.0095 | Eval Perf: 0.7979
[10, 100] Train Error: 0.0046 | Train Perf: 0.9044 | Eval Error: 0.0099 | Eval Perf: 0.8052
[11, 100] Train Error: 0.0045 | Train Perf: 0.9059 | Eval Error: 0.0097 | Eval Perf: 0.7972
[12, 100] Train Error: 0.0044 | Train Perf: 0.9087 | Eval Error: 0.0096 | Eval Perf: 0.7968
[13, 100] Train Error: 0.0043 | Train Perf: 0.9096 | Eval Error: 0.0093 | Eval Perf: 0.8103
[14, 100] Train Error: 0.0043 | Train Perf: 0.9114 | Eval Error: 0.0091 | Eval Perf: 0.8103
[15, 100] Train Error: 0.0041 | Train Perf: 0.915 | Eval Error: 0.0099 | Eval Perf: 0.7991
[16, 100] Train Error: 0.0042 | Train Perf: 0.9131 | Eval Error: 0.0104 | Eval Perf: 0.8135
[17, 100] Train Error: 0.0041 | Train Perf: 0.9162 | Eval Error: 0.0091 | Eval Perf: 0.8142
[18, 100] Train Error: 0.0041 | Train Perf: 0.9151 | Eval Error: 0.0094 | Eval Perf: 0.8076
[19, 100] Train Error: 0.0039 | Train Perf: 0.9196 | Eval Error: 0.0093 | Eval Perf: 0.8078
[20, 100] Train Error: 0.0039 | Train Perf: 0.9184 | Eval Error: 0.0094 | Eval Perf: 0.8098
[21, 100] Train Error: 0.0039 | Train Perf: 0.9203 | Eval Error: 0.0093 | Eval Perf: 0.8083
[22, 100] Train Error: 0.0037 | Train Perf: 0.9237 | Eval Error: 0.0094 | Eval Perf: 0.8044
[23, 100] Train Error: 0.0036 | Train Perf: 0.9251 | Eval Error: 0.0101 | Eval Perf: 0.8124
[24, 100] Train Error: 0.0036 | Train Perf: 0.9263 | Eval Error: 0.0097 | Eval Perf: 0.8092
[25, 100] Train Error: 0.0036 | Train Perf: 0.9266 | Eval Error: 0.0099 | Eval Perf: 0.8131
[26, 100] Train Error: 0.0036 | Train Perf: 0.9265 | Eval Error: 0.0094 | Eval Perf: 0.8088
[27, 100] Train Error: 0.0034 | Train Perf: 0.9296 | Eval Error: 0.0093 | Eval Perf: 0.8122
[28, 100] Train Error: 0.0034 | Train Perf: 0.9308 | Eval Error: 0.0094 | Eval Perf: 0.8053
[29, 100] Train Error: 0.0033 | Train Perf: 0.9318 | Eval Error: 0.0093 | Eval Perf: 0.8151
[30, 100] Train Error: 0.0033 | Train Perf: 0.9317 | Eval Error: 0.0092 | Eval Perf: 0.8125
[31, 100] Train Error: 0.0032 | Train Perf: 0.9335 | Eval Error: 0.0094 | Eval Perf: 0.8124
[32, 100] Train Error: 0.0031 | Train Perf: 0.9359 | Eval Error: 0.0094 | Eval Perf: 0.8127
[33, 100] Train Error: 0.0031 | Train Perf: 0.9357 | Eval Error: 0.0098 | Eval Perf: 0.8156
[34, 100] Train Error: 0.0031 | Train Perf: 0.9359 | Eval Error: 0.0094 | Eval Perf: 0.8166
[35, 100] Train Error: 0.003 | Train Perf: 0.9374 | Eval Error: 0.0096 | Eval Perf: 0.8172
[36, 100] Train Error: 0.003 | Train Perf: 0.9388 | Eval Error: 0.0093 | Eval Perf: 0.8132
[37, 100] Train Error: 0.0029 | Train Perf: 0.94 | Eval Error: 0.0096 | Eval Perf: 0.8141
[38, 100] Train Error: 0.0029 | Train Perf: 0.9409 | Eval Error: 0.0096 | Eval Perf: 0.8048
[39, 100] Train Error: 0.0029 | Train Perf: 0.9412 | Eval Error: 0.0094 | Eval Perf: 0.8118
[40, 100] Train Error: 0.0028 | Train Perf: 0.942 | Eval Error: 0.0094 | Eval Perf: 0.8181
[41, 100] Train Error: 0.0027 | Train Perf: 0.9446 | Eval Error: 0.0094 | Eval Perf: 0.8114
[42, 100] Train Error: 0.0027 | Train Perf: 0.9449 | Eval Error: 0.0096 | Eval Perf: 0.8201
[43, 100] Train Error: 0.0027 | Train Perf: 0.9452 | Eval Error: 0.0094 | Eval Perf: 0.8176
[44, 100] Train Error: 0.0027 | Train Perf: 0.9451 | Eval Error: 0.0095 | Eval Perf: 0.809
[45, 100] Train Error: 0.0027 | Train Perf: 0.9458 | Eval Error: 0.0097 | Eval Perf: 0.8158
[46, 100] Train Error: 0.0025 | Train Perf: 0.9482 | Eval Error: 0.0097 | Eval Perf: 0.8128
[47, 100] Train Error: 0.0025 | Train Perf: 0.9483 | Eval Error: 0.0096 | Eval Perf: 0.8125
[48, 100] Train Error: 0.0025 | Train Perf: 0.9484 | Eval Error: 0.0097 | Eval Perf: 0.8185
[49, 100] Train Error: 0.0025 | Train Perf: 0.9499 | Eval Error: 0.0095 | Eval Perf: 0.8145
[50, 100] Train Error: 0.0025 | Train Perf: 0.9501 | Eval Error: 0.0093 | Eval Perf: 0.8121
[51, 100] Train Error: 0.0024 | Train Perf: 0.9501 | Eval Error: 0.0096 | Eval Perf: 0.8144
[52, 100] Train Error: 0.0024 | Train Perf: 0.9519 | Eval Error: 0.0095 | Eval Perf: 0.8159
[53, 100] Train Error: 0.0024 | Train Perf: 0.9521 | Eval Error: 0.0095 | Eval Perf: 0.8126
[54, 100] Train Error: 0.0023 | Train Perf: 0.9526 | Eval Error: 0.0096 | Eval Perf: 0.8136
[55, 100] Train Error: 0.0023 | Train Perf: 0.953 | Eval Error: 0.0098 | Eval Perf: 0.8187
[56, 100] Train Error: 0.0022 | Train Perf: 0.9544 | Eval Error: 0.0095 | Eval Perf: 0.8159
[57, 100] Train Error: 0.0022 | Train Perf: 0.9552 | Eval Error: 0.0095 | Eval Perf: 0.8188
[58, 100] Train Error: 0.0022 | Train Perf: 0.9551 | Eval Error: 0.0095 | Eval Perf: 0.815
[59, 100] Train Error: 0.0022 | Train Perf: 0.9559 | Eval Error: 0.0096 | Eval Perf: 0.811
[60, 100] Train Error: 0.0021 | Train Perf: 0.9569 | Eval Error: 0.0099 | Eval Perf: 0.8183
[61, 100] Train Error: 0.0021 | Train Perf: 0.9565 | Eval Error: 0.0098 | Eval Perf: 0.8127
[62, 100] Train Error: 0.0021 | Train Perf: 0.958 | Eval Error: 0.0097 | Eval Perf: 0.814
[63, 100] Train Error: 0.0021 | Train Perf: 0.9574 | Eval Error: 0.0097 | Eval Perf: 0.8128
[64, 100] Train Error: 0.002 | Train Perf: 0.9586 | Eval Error: 0.0097 | Eval Perf: 0.8121
[65, 100] Train Error: 0.002 | Train Perf: 0.9587 | Eval Error: 0.0097 | Eval Perf: 0.8119
[66, 100] Train Error: 0.002 | Train Perf: 0.9599 | Eval Error: 0.0098 | Eval Perf: 0.806
[67, 100] Train Error: 0.002 | Train Perf: 0.9596 | Eval Error: 0.0099 | Eval Perf: 0.8124
[68, 100] Train Error: 0.002 | Train Perf: 0.9598 | Eval Error: 0.0099 | Eval Perf: 0.81
[69, 100] Train Error: 0.0019 | Train Perf: 0.9609 | Eval Error: 0.0099 | Eval Perf: 0.8098
[70, 100] Train Error: 0.0019 | Train Perf: 0.9614 | Eval Error: 0.0099 | Eval Perf: 0.8094
[71, 100] Train Error: 0.0019 | Train Perf: 0.9619 | Eval Error: 0.01 | Eval Perf: 0.8109
[72, 100] Train Error: 0.0018 | Train Perf: 0.963 | Eval Error: 0.0099 | Eval Perf: 0.8075
