NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0055 | Train Perf: -0.0114 | Eval Error: 0.0042 | Eval Perf: 0.4807
[2, 100] Train Error: 0.0038 | Train Perf: 0.4101 | Eval Error: 0.0037 | Eval Perf: 0.5375
[3, 100] Train Error: 0.0033 | Train Perf: 0.53 | Eval Error: 0.0033 | Eval Perf: 0.5787
[4, 100] Train Error: 0.0029 | Train Perf: 0.5962 | Eval Error: 0.0031 | Eval Perf: 0.6312
[5, 100] Train Error: 0.0027 | Train Perf: 0.641 | Eval Error: 0.0029 | Eval Perf: 0.6343
[6, 100] Train Error: 0.0024 | Train Perf: 0.6918 | Eval Error: 0.0027 | Eval Perf: 0.6438
[7, 100] Train Error: 0.0021 | Train Perf: 0.7295 | Eval Error: 0.0025 | Eval Perf: 0.6854
[8, 100] Train Error: 0.0019 | Train Perf: 0.7556 | Eval Error: 0.0026 | Eval Perf: 0.6608
[9, 100] Train Error: 0.0017 | Train Perf: 0.7879 | Eval Error: 0.0026 | Eval Perf: 0.6911
[10, 100] Train Error: 0.0016 | Train Perf: 0.8044 | Eval Error: 0.0026 | Eval Perf: 0.6889
[11, 100] Train Error: 0.0014 | Train Perf: 0.831 | Eval Error: 0.0024 | Eval Perf: 0.6945
[12, 100] Train Error: 0.0013 | Train Perf: 0.8402 | Eval Error: 0.0025 | Eval Perf: 0.6865
[13, 100] Train Error: 0.0012 | Train Perf: 0.8555 | Eval Error: 0.0025 | Eval Perf: 0.685
[14, 100] Train Error: 0.0011 | Train Perf: 0.8609 | Eval Error: 0.0025 | Eval Perf: 0.6994
[15, 100] Train Error: 0.0011 | Train Perf: 0.8694 | Eval Error: 0.0024 | Eval Perf: 0.699
[16, 100] Train Error: 0.001 | Train Perf: 0.8765 | Eval Error: 0.0022 | Eval Perf: 0.7317
[17, 100] Train Error: 0.0009 | Train Perf: 0.8937 | Eval Error: 0.0021 | Eval Perf: 0.7459
[18, 100] Train Error: 0.0009 | Train Perf: 0.8946 | Eval Error: 0.0026 | Eval Perf: 0.6912
[19, 100] Train Error: 0.0009 | Train Perf: 0.8916 | Eval Error: 0.0023 | Eval Perf: 0.7156
[20, 100] Train Error: 0.0009 | Train Perf: 0.8985 | Eval Error: 0.0022 | Eval Perf: 0.7319
[21, 100] Train Error: 0.0008 | Train Perf: 0.9043 | Eval Error: 0.0024 | Eval Perf: 0.7297
[22, 100] Train Error: 0.0008 | Train Perf: 0.9049 | Eval Error: 0.0024 | Eval Perf: 0.7216
[23, 100] Train Error: 0.0008 | Train Perf: 0.9101 | Eval Error: 0.0025 | Eval Perf: 0.6925
[24, 100] Train Error: 0.0007 | Train Perf: 0.9155 | Eval Error: 0.0024 | Eval Perf: 0.7257
[25, 100] Train Error: 0.0007 | Train Perf: 0.9151 | Eval Error: 0.0023 | Eval Perf: 0.7237
[26, 100] Train Error: 0.0007 | Train Perf: 0.9165 | Eval Error: 0.0023 | Eval Perf: 0.7155
[27, 100] Train Error: 0.0007 | Train Perf: 0.9184 | Eval Error: 0.0024 | Eval Perf: 0.7066
