NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0349 | Train Perf: -0.0442 | Eval Error: 0.0329 | Eval Perf: 0.4487
[2, 100] Train Error: 0.0312 | Train Perf: 0.3427 | Eval Error: 0.0298 | Eval Perf: 0.4955
[3, 100] Train Error: 0.0248 | Train Perf: 0.5697 | Eval Error: 0.0272 | Eval Perf: 0.5274
[4, 100] Train Error: 0.0199 | Train Perf: 0.673 | Eval Error: 0.0236 | Eval Perf: 0.5681
[5, 100] Train Error: 0.0165 | Train Perf: 0.7321 | Eval Error: 0.0215 | Eval Perf: 0.6089
[6, 100] Train Error: 0.0143 | Train Perf: 0.7669 | Eval Error: 0.0203 | Eval Perf: 0.6343
[7, 100] Train Error: 0.0126 | Train Perf: 0.7951 | Eval Error: 0.0199 | Eval Perf: 0.6463
[8, 100] Train Error: 0.012 | Train Perf: 0.8051 | Eval Error: 0.0203 | Eval Perf: 0.664
[9, 100] Train Error: 0.0115 | Train Perf: 0.8134 | Eval Error: 0.0197 | Eval Perf: 0.6524
[10, 100] Train Error: 0.011 | Train Perf: 0.8232 | Eval Error: 0.0205 | Eval Perf: 0.6678
[11, 100] Train Error: 0.0106 | Train Perf: 0.8291 | Eval Error: 0.0197 | Eval Perf: 0.6608
[12, 100] Train Error: 0.0106 | Train Perf: 0.8298 | Eval Error: 0.0199 | Eval Perf: 0.6727
[13, 100] Train Error: 0.0104 | Train Perf: 0.833 | Eval Error: 0.0196 | Eval Perf: 0.6653
[14, 100] Train Error: 0.0102 | Train Perf: 0.8377 | Eval Error: 0.0194 | Eval Perf: 0.6718
[15, 100] Train Error: 0.0102 | Train Perf: 0.837 | Eval Error: 0.0195 | Eval Perf: 0.6794
[16, 100] Train Error: 0.01 | Train Perf: 0.8411 | Eval Error: 0.019 | Eval Perf: 0.68
