NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.046 | Train Perf: 0.1521 | Eval Error: 0.0436 | Eval Perf: 0.6523
[2, 100] Train Error: 0.0379 | Train Perf: 0.602 | Eval Error: 0.0311 | Eval Perf: 0.7188
[3, 100] Train Error: 0.0251 | Train Perf: 0.7394 | Eval Error: 0.021 | Eval Perf: 0.785
[4, 100] Train Error: 0.018 | Train Perf: 0.8059 | Eval Error: 0.0164 | Eval Perf: 0.8182
[5, 100] Train Error: 0.0147 | Train Perf: 0.8365 | Eval Error: 0.0146 | Eval Perf: 0.8354
[6, 100] Train Error: 0.0131 | Train Perf: 0.8523 | Eval Error: 0.0138 | Eval Perf: 0.8425
[7, 100] Train Error: 0.0123 | Train Perf: 0.8607 | Eval Error: 0.0135 | Eval Perf: 0.8448
[8, 100] Train Error: 0.0117 | Train Perf: 0.8667 | Eval Error: 0.0134 | Eval Perf: 0.8482
[9, 100] Train Error: 0.0114 | Train Perf: 0.8709 | Eval Error: 0.0131 | Eval Perf: 0.8507
[10, 100] Train Error: 0.0111 | Train Perf: 0.8738 | Eval Error: 0.013 | Eval Perf: 0.8508
[11, 100] Train Error: 0.0109 | Train Perf: 0.876 | Eval Error: 0.0129 | Eval Perf: 0.8524
[12, 100] Train Error: 0.0107 | Train Perf: 0.8792 | Eval Error: 0.013 | Eval Perf: 0.8526
[13, 100] Train Error: 0.0107 | Train Perf: 0.8794 | Eval Error: 0.0127 | Eval Perf: 0.8572
[14, 100] Train Error: 0.0106 | Train Perf: 0.8802 | Eval Error: 0.0129 | Eval Perf: 0.8576
[15, 100] Train Error: 0.0105 | Train Perf: 0.8819 | Eval Error: 0.0126 | Eval Perf: 0.8568
[16, 100] Train Error: 0.0104 | Train Perf: 0.8824 | Eval Error: 0.0127 | Eval Perf: 0.8595
[17, 100] Train Error: 0.0104 | Train Perf: 0.8832 | Eval Error: 0.0125 | Eval Perf: 0.8585
[18, 100] Train Error: 0.0104 | Train Perf: 0.8835 | Eval Error: 0.0125 | Eval Perf: 0.8599
[19, 100] Train Error: 0.0103 | Train Perf: 0.8839 | Eval Error: 0.0126 | Eval Perf: 0.8622
[20, 100] Train Error: 0.0103 | Train Perf: 0.8844 | Eval Error: 0.0123 | Eval Perf: 0.8621
[21, 100] Train Error: 0.0102 | Train Perf: 0.8852 | Eval Error: 0.0124 | Eval Perf: 0.8624
[22, 100] Train Error: 0.0102 | Train Perf: 0.8852 | Eval Error: 0.0123 | Eval Perf: 0.861
[23, 100] Train Error: 0.0102 | Train Perf: 0.8859 | Eval Error: 0.0127 | Eval Perf: 0.8585
[24, 100] Train Error: 0.0102 | Train Perf: 0.8853 | Eval Error: 0.0124 | Eval Perf: 0.8603
[25, 100] Train Error: 0.0101 | Train Perf: 0.8864 | Eval Error: 0.013 | Eval Perf: 0.8588
[26, 100] Train Error: 0.0102 | Train Perf: 0.8859 | Eval Error: 0.0122 | Eval Perf: 0.8636
[27, 100] Train Error: 0.0101 | Train Perf: 0.8869 | Eval Error: 0.0124 | Eval Perf: 0.8637
[28, 100] Train Error: 0.0101 | Train Perf: 0.8863 | Eval Error: 0.0125 | Eval Perf: 0.8628
[29, 100] Train Error: 0.0101 | Train Perf: 0.8864 | Eval Error: 0.0122 | Eval Perf: 0.863
[30, 100] Train Error: 0.0101 | Train Perf: 0.8873 | Eval Error: 0.012 | Eval Perf: 0.864
[31, 100] Train Error: 0.01 | Train Perf: 0.8874 | Eval Error: 0.012 | Eval Perf: 0.8644
[32, 100] Train Error: 0.01 | Train Perf: 0.8875 | Eval Error: 0.0121 | Eval Perf: 0.8637
[33, 100] Train Error: 0.01 | Train Perf: 0.8883 | Eval Error: 0.0121 | Eval Perf: 0.8644
[34, 100] Train Error: 0.01 | Train Perf: 0.8881 | Eval Error: 0.0119 | Eval Perf: 0.8654
[35, 100] Train Error: 0.01 | Train Perf: 0.8882 | Eval Error: 0.0121 | Eval Perf: 0.8651
[36, 100] Train Error: 0.0099 | Train Perf: 0.8894 | Eval Error: 0.0119 | Eval Perf: 0.866
[37, 100] Train Error: 0.0099 | Train Perf: 0.8893 | Eval Error: 0.012 | Eval Perf: 0.8651
[38, 100] Train Error: 0.0098 | Train Perf: 0.8898 | Eval Error: 0.012 | Eval Perf: 0.8679
[39, 100] Train Error: 0.0098 | Train Perf: 0.8902 | Eval Error: 0.0118 | Eval Perf: 0.867
[40, 100] Train Error: 0.0097 | Train Perf: 0.8909 | Eval Error: 0.0118 | Eval Perf: 0.8683
[41, 100] Train Error: 0.0097 | Train Perf: 0.8916 | Eval Error: 0.0124 | Eval Perf: 0.8643
[42, 100] Train Error: 0.0098 | Train Perf: 0.8905 | Eval Error: 0.0119 | Eval Perf: 0.8665
[43, 100] Train Error: 0.0097 | Train Perf: 0.8918 | Eval Error: 0.0118 | Eval Perf: 0.8681
[44, 100] Train Error: 0.0097 | Train Perf: 0.8916 | Eval Error: 0.0118 | Eval Perf: 0.8677
[45, 100] Train Error: 0.0096 | Train Perf: 0.8921 | Eval Error: 0.012 | Eval Perf: 0.8653
[46, 100] Train Error: 0.0096 | Train Perf: 0.8926 | Eval Error: 0.0119 | Eval Perf: 0.8658
[47, 100] Train Error: 0.0096 | Train Perf: 0.893 | Eval Error: 0.0119 | Eval Perf: 0.8661
[48, 100] Train Error: 0.0095 | Train Perf: 0.894 | Eval Error: 0.0119 | Eval Perf: 0.8669
[49, 100] Train Error: 0.0095 | Train Perf: 0.8936 | Eval Error: 0.0117 | Eval Perf: 0.8689
[50, 100] Train Error: 0.0094 | Train Perf: 0.8948 | Eval Error: 0.0118 | Eval Perf: 0.8676
[51, 100] Train Error: 0.0095 | Train Perf: 0.8942 | Eval Error: 0.012 | Eval Perf: 0.8687
[52, 100] Train Error: 0.0094 | Train Perf: 0.8953 | Eval Error: 0.0117 | Eval Perf: 0.8679
[53, 100] Train Error: 0.0093 | Train Perf: 0.8961 | Eval Error: 0.0118 | Eval Perf: 0.8686
[54, 100] Train Error: 0.0093 | Train Perf: 0.8958 | Eval Error: 0.0117 | Eval Perf: 0.8681
[55, 100] Train Error: 0.0093 | Train Perf: 0.8962 | Eval Error: 0.0117 | Eval Perf: 0.8686
[56, 100] Train Error: 0.0092 | Train Perf: 0.8968 | Eval Error: 0.0116 | Eval Perf: 0.869
[57, 100] Train Error: 0.0092 | Train Perf: 0.8977 | Eval Error: 0.0119 | Eval Perf: 0.8673
[58, 100] Train Error: 0.0091 | Train Perf: 0.8981 | Eval Error: 0.0117 | Eval Perf: 0.8687
[59, 100] Train Error: 0.0091 | Train Perf: 0.8982 | Eval Error: 0.0118 | Eval Perf: 0.8674
[60, 100] Train Error: 0.0091 | Train Perf: 0.8979 | Eval Error: 0.0118 | Eval Perf: 0.8677
[61, 100] Train Error: 0.0091 | Train Perf: 0.8984 | Eval Error: 0.0115 | Eval Perf: 0.8702
[62, 100] Train Error: 0.009 | Train Perf: 0.8991 | Eval Error: 0.0117 | Eval Perf: 0.8684
[63, 100] Train Error: 0.009 | Train Perf: 0.8994 | Eval Error: 0.0118 | Eval Perf: 0.8707
[64, 100] Train Error: 0.009 | Train Perf: 0.8997 | Eval Error: 0.0116 | Eval Perf: 0.8696
[65, 100] Train Error: 0.009 | Train Perf: 0.8995 | Eval Error: 0.0116 | Eval Perf: 0.8699
[66, 100] Train Error: 0.009 | Train Perf: 0.9001 | Eval Error: 0.0116 | Eval Perf: 0.8692
[67, 100] Train Error: 0.0089 | Train Perf: 0.9008 | Eval Error: 0.0118 | Eval Perf: 0.8682
[68, 100] Train Error: 0.0089 | Train Perf: 0.9003 | Eval Error: 0.0118 | Eval Perf: 0.868
[69, 100] Train Error: 0.0089 | Train Perf: 0.9013 | Eval Error: 0.0119 | Eval Perf: 0.8678
[70, 100] Train Error: 0.0088 | Train Perf: 0.9014 | Eval Error: 0.0119 | Eval Perf: 0.868
[71, 100] Train Error: 0.0088 | Train Perf: 0.9017 | Eval Error: 0.0116 | Eval Perf: 0.8702
[72, 100] Train Error: 0.0088 | Train Perf: 0.9022 | Eval Error: 0.0117 | Eval Perf: 0.87
[73, 100] Train Error: 0.0088 | Train Perf: 0.9026 | Eval Error: 0.0116 | Eval Perf: 0.8695
[74, 100] Train Error: 0.0087 | Train Perf: 0.9027 | Eval Error: 0.0116 | Eval Perf: 0.8696
[75, 100] Train Error: 0.0087 | Train Perf: 0.9033 | Eval Error: 0.0117 | Eval Perf: 0.8691
[76, 100] Train Error: 0.0087 | Train Perf: 0.9032 | Eval Error: 0.0118 | Eval Perf: 0.8683
[77, 100] Train Error: 0.0086 | Train Perf: 0.9039 | Eval Error: 0.012 | Eval Perf: 0.8674
[78, 100] Train Error: 0.0086 | Train Perf: 0.9038 | Eval Error: 0.0117 | Eval Perf: 0.8689
[79, 100] Train Error: 0.0086 | Train Perf: 0.9043 | Eval Error: 0.0118 | Eval Perf: 0.8684
[80, 100] Train Error: 0.0085 | Train Perf: 0.9049 | Eval Error: 0.012 | Eval Perf: 0.8689
[81, 100] Train Error: 0.0086 | Train Perf: 0.9048 | Eval Error: 0.0118 | Eval Perf: 0.8693
[82, 100] Train Error: 0.0085 | Train Perf: 0.9056 | Eval Error: 0.0118 | Eval Perf: 0.8677
[83, 100] Train Error: 0.0085 | Train Perf: 0.9053 | Eval Error: 0.0118 | Eval Perf: 0.8691
[84, 100] Train Error: 0.0085 | Train Perf: 0.9059 | Eval Error: 0.0117 | Eval Perf: 0.8692
[85, 100] Train Error: 0.0084 | Train Perf: 0.907 | Eval Error: 0.0117 | Eval Perf: 0.8688
[86, 100] Train Error: 0.0084 | Train Perf: 0.9066 | Eval Error: 0.0118 | Eval Perf: 0.8677
[87, 100] Train Error: 0.0084 | Train Perf: 0.9069 | Eval Error: 0.0117 | Eval Perf: 0.8699
