NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0159 | Train Perf: 0.0221 | Eval Error: 0.0153 | Eval Perf: 0.2589
[2, 100] Train Error: 0.0146 | Train Perf: 0.1928 | Eval Error: 0.0148 | Eval Perf: 0.3816
[3, 100] Train Error: 0.014 | Train Perf: 0.3481 | Eval Error: 0.0143 | Eval Perf: 0.438
[4, 100] Train Error: 0.0132 | Train Perf: 0.4802 | Eval Error: 0.0136 | Eval Perf: 0.4679
[5, 100] Train Error: 0.0121 | Train Perf: 0.5564 | Eval Error: 0.0129 | Eval Perf: 0.4896
[6, 100] Train Error: 0.0108 | Train Perf: 0.6036 | Eval Error: 0.012 | Eval Perf: 0.5033
[7, 100] Train Error: 0.0096 | Train Perf: 0.6442 | Eval Error: 0.0117 | Eval Perf: 0.5156
[8, 100] Train Error: 0.0086 | Train Perf: 0.677 | Eval Error: 0.0112 | Eval Perf: 0.5353
[9, 100] Train Error: 0.0079 | Train Perf: 0.7053 | Eval Error: 0.0109 | Eval Perf: 0.544
[10, 100] Train Error: 0.0071 | Train Perf: 0.7316 | Eval Error: 0.0109 | Eval Perf: 0.5588
[11, 100] Train Error: 0.0067 | Train Perf: 0.75 | Eval Error: 0.0106 | Eval Perf: 0.5643
[12, 100] Train Error: 0.0062 | Train Perf: 0.7687 | Eval Error: 0.0109 | Eval Perf: 0.5589
[13, 100] Train Error: 0.0059 | Train Perf: 0.7811 | Eval Error: 0.0108 | Eval Perf: 0.5703
[14, 100] Train Error: 0.0057 | Train Perf: 0.7919 | Eval Error: 0.0106 | Eval Perf: 0.569
[15, 100] Train Error: 0.0054 | Train Perf: 0.8006 | Eval Error: 0.0106 | Eval Perf: 0.5768
[16, 100] Train Error: 0.0052 | Train Perf: 0.8093 | Eval Error: 0.0109 | Eval Perf: 0.5698
[17, 100] Train Error: 0.0051 | Train Perf: 0.8157 | Eval Error: 0.0107 | Eval Perf: 0.5744
