NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0363 | Train Perf: 0.5417 | Eval Error: 0.024 | Eval Perf: 0.7459
[2, 100] Train Error: 0.0197 | Train Perf: 0.7755 | Eval Error: 0.0169 | Eval Perf: 0.8092
[3, 100] Train Error: 0.0161 | Train Perf: 0.8138 | Eval Error: 0.0149 | Eval Perf: 0.8283
[4, 100] Train Error: 0.0145 | Train Perf: 0.833 | Eval Error: 0.014 | Eval Perf: 0.847
[5, 100] Train Error: 0.0134 | Train Perf: 0.8466 | Eval Error: 0.0129 | Eval Perf: 0.8554
[6, 100] Train Error: 0.0128 | Train Perf: 0.854 | Eval Error: 0.0123 | Eval Perf: 0.8584
[7, 100] Train Error: 0.0123 | Train Perf: 0.8591 | Eval Error: 0.0123 | Eval Perf: 0.8591
[8, 100] Train Error: 0.0119 | Train Perf: 0.8641 | Eval Error: 0.0124 | Eval Perf: 0.8603
[9, 100] Train Error: 0.0115 | Train Perf: 0.8685 | Eval Error: 0.0119 | Eval Perf: 0.8648
[10, 100] Train Error: 0.0114 | Train Perf: 0.87 | Eval Error: 0.0116 | Eval Perf: 0.8684
[11, 100] Train Error: 0.0112 | Train Perf: 0.8728 | Eval Error: 0.0115 | Eval Perf: 0.871
[12, 100] Train Error: 0.0111 | Train Perf: 0.8737 | Eval Error: 0.0114 | Eval Perf: 0.8704
[13, 100] Train Error: 0.0108 | Train Perf: 0.8777 | Eval Error: 0.0112 | Eval Perf: 0.8727
[14, 100] Train Error: 0.0108 | Train Perf: 0.8779 | Eval Error: 0.0111 | Eval Perf: 0.8747
[15, 100] Train Error: 0.0106 | Train Perf: 0.8797 | Eval Error: 0.0114 | Eval Perf: 0.8729
[16, 100] Train Error: 0.0105 | Train Perf: 0.8813 | Eval Error: 0.0117 | Eval Perf: 0.8703
[17, 100] Train Error: 0.0105 | Train Perf: 0.881 | Eval Error: 0.011 | Eval Perf: 0.8752
[18, 100] Train Error: 0.0104 | Train Perf: 0.8828 | Eval Error: 0.0112 | Eval Perf: 0.8734
[19, 100] Train Error: 0.0103 | Train Perf: 0.8841 | Eval Error: 0.0112 | Eval Perf: 0.8771
[20, 100] Train Error: 0.0102 | Train Perf: 0.8851 | Eval Error: 0.0111 | Eval Perf: 0.8747
[21, 100] Train Error: 0.0101 | Train Perf: 0.8858 | Eval Error: 0.0111 | Eval Perf: 0.8736
