NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0285 | Train Perf: 0.352 | Eval Error: 0.0208 | Eval Perf: 0.6608
[2, 100] Train Error: 0.0166 | Train Perf: 0.7103 | Eval Error: 0.0149 | Eval Perf: 0.7351
[3, 100] Train Error: 0.012 | Train Perf: 0.7909 | Eval Error: 0.0131 | Eval Perf: 0.7668
[4, 100] Train Error: 0.0105 | Train Perf: 0.8173 | Eval Error: 0.0128 | Eval Perf: 0.7752
[5, 100] Train Error: 0.01 | Train Perf: 0.8285 | Eval Error: 0.0125 | Eval Perf: 0.7831
[6, 100] Train Error: 0.0095 | Train Perf: 0.8376 | Eval Error: 0.0129 | Eval Perf: 0.7871
[7, 100] Train Error: 0.0095 | Train Perf: 0.8395 | Eval Error: 0.0137 | Eval Perf: 0.7802
[8, 100] Train Error: 0.0094 | Train Perf: 0.8406 | Eval Error: 0.0126 | Eval Perf: 0.7842
[9, 100] Train Error: 0.0091 | Train Perf: 0.846 | Eval Error: 0.0124 | Eval Perf: 0.7899
[10, 100] Train Error: 0.0091 | Train Perf: 0.8465 | Eval Error: 0.0125 | Eval Perf: 0.7855
[11, 100] Train Error: 0.009 | Train Perf: 0.8484 | Eval Error: 0.0126 | Eval Perf: 0.7854
[12, 100] Train Error: 0.0089 | Train Perf: 0.8491 | Eval Error: 0.0122 | Eval Perf: 0.7924
[13, 100] Train Error: 0.0088 | Train Perf: 0.8511 | Eval Error: 0.0124 | Eval Perf: 0.7899
[14, 100] Train Error: 0.0087 | Train Perf: 0.8537 | Eval Error: 0.0128 | Eval Perf: 0.7901
[15, 100] Train Error: 0.0086 | Train Perf: 0.8549 | Eval Error: 0.0125 | Eval Perf: 0.7868
[16, 100] Train Error: 0.0085 | Train Perf: 0.8556 | Eval Error: 0.0122 | Eval Perf: 0.7907
[17, 100] Train Error: 0.0084 | Train Perf: 0.8591 | Eval Error: 0.0122 | Eval Perf: 0.7896
[18, 100] Train Error: 0.0084 | Train Perf: 0.8587 | Eval Error: 0.0123 | Eval Perf: 0.7905
[19, 100] Train Error: 0.0081 | Train Perf: 0.8645 | Eval Error: 0.013 | Eval Perf: 0.784
[20, 100] Train Error: 0.0081 | Train Perf: 0.8639 | Eval Error: 0.0123 | Eval Perf: 0.7891
[21, 100] Train Error: 0.008 | Train Perf: 0.8651 | Eval Error: 0.0126 | Eval Perf: 0.793
[22, 100] Train Error: 0.008 | Train Perf: 0.8649 | Eval Error: 0.0125 | Eval Perf: 0.7902
[23, 100] Train Error: 0.0079 | Train Perf: 0.8673 | Eval Error: 0.0125 | Eval Perf: 0.7884
[24, 100] Train Error: 0.0076 | Train Perf: 0.8722 | Eval Error: 0.0126 | Eval Perf: 0.7887
[25, 100] Train Error: 0.0077 | Train Perf: 0.8706 | Eval Error: 0.0129 | Eval Perf: 0.7857
[26, 100] Train Error: 0.0076 | Train Perf: 0.8727 | Eval Error: 0.0126 | Eval Perf: 0.7873
[27, 100] Train Error: 0.0076 | Train Perf: 0.8725 | Eval Error: 0.0132 | Eval Perf: 0.7903
[28, 100] Train Error: 0.0075 | Train Perf: 0.8748 | Eval Error: 0.0125 | Eval Perf: 0.7893
[29, 100] Train Error: 0.0073 | Train Perf: 0.8772 | Eval Error: 0.0126 | Eval Perf: 0.7896
[30, 100] Train Error: 0.0074 | Train Perf: 0.8769 | Eval Error: 0.013 | Eval Perf: 0.7898
[31, 100] Train Error: 0.0073 | Train Perf: 0.8787 | Eval Error: 0.0126 | Eval Perf: 0.7851
[32, 100] Train Error: 0.0072 | Train Perf: 0.8798 | Eval Error: 0.0128 | Eval Perf: 0.788
[33, 100] Train Error: 0.0071 | Train Perf: 0.8816 | Eval Error: 0.0125 | Eval Perf: 0.7902
[34, 100] Train Error: 0.007 | Train Perf: 0.8837 | Eval Error: 0.0127 | Eval Perf: 0.7891
[35, 100] Train Error: 0.0069 | Train Perf: 0.8851 | Eval Error: 0.0126 | Eval Perf: 0.7891
[36, 100] Train Error: 0.0069 | Train Perf: 0.885 | Eval Error: 0.0129 | Eval Perf: 0.7859
