NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0156 | Train Perf: -0.0053 | Eval Error: 0.0149 | Eval Perf: 0.3663
[2, 100] Train Error: 0.014 | Train Perf: 0.2719 | Eval Error: 0.0158 | Eval Perf: 0.4554
[3, 100] Train Error: 0.0126 | Train Perf: 0.4522 | Eval Error: 0.0126 | Eval Perf: 0.4945
[4, 100] Train Error: 0.0104 | Train Perf: 0.5872 | Eval Error: 0.0116 | Eval Perf: 0.5166
[5, 100] Train Error: 0.0086 | Train Perf: 0.6663 | Eval Error: 0.0113 | Eval Perf: 0.5207
[6, 100] Train Error: 0.0074 | Train Perf: 0.7162 | Eval Error: 0.0108 | Eval Perf: 0.5608
[7, 100] Train Error: 0.0067 | Train Perf: 0.7456 | Eval Error: 0.0107 | Eval Perf: 0.5668
[8, 100] Train Error: 0.0063 | Train Perf: 0.7655 | Eval Error: 0.0111 | Eval Perf: 0.5517
[9, 100] Train Error: 0.0058 | Train Perf: 0.7862 | Eval Error: 0.011 | Eval Perf: 0.5661
[10, 100] Train Error: 0.0055 | Train Perf: 0.8001 | Eval Error: 0.0119 | Eval Perf: 0.5607
[11, 100] Train Error: 0.0053 | Train Perf: 0.809 | Eval Error: 0.0114 | Eval Perf: 0.5561
[12, 100] Train Error: 0.0051 | Train Perf: 0.8164 | Eval Error: 0.0109 | Eval Perf: 0.5717
[13, 100] Train Error: 0.0049 | Train Perf: 0.8227 | Eval Error: 0.0116 | Eval Perf: 0.5813
[14, 100] Train Error: 0.0048 | Train Perf: 0.8269 | Eval Error: 0.0112 | Eval Perf: 0.5649
[15, 100] Train Error: 0.0047 | Train Perf: 0.832 | Eval Error: 0.011 | Eval Perf: 0.5701
[16, 100] Train Error: 0.0047 | Train Perf: 0.8332 | Eval Error: 0.011 | Eval Perf: 0.5711
[17, 100] Train Error: 0.0044 | Train Perf: 0.8421 | Eval Error: 0.0116 | Eval Perf: 0.5539
[18, 100] Train Error: 0.0043 | Train Perf: 0.8479 | Eval Error: 0.0117 | Eval Perf: 0.5427
[19, 100] Train Error: 0.0042 | Train Perf: 0.8521 | Eval Error: 0.0118 | Eval Perf: 0.5389
[20, 100] Train Error: 0.004 | Train Perf: 0.8565 | Eval Error: 0.0112 | Eval Perf: 0.5608
[21, 100] Train Error: 0.0039 | Train Perf: 0.8613 | Eval Error: 0.0113 | Eval Perf: 0.5596
[22, 100] Train Error: 0.0039 | Train Perf: 0.8634 | Eval Error: 0.0116 | Eval Perf: 0.57
[23, 100] Train Error: 0.0038 | Train Perf: 0.8673 | Eval Error: 0.0111 | Eval Perf: 0.5792
[24, 100] Train Error: 0.0036 | Train Perf: 0.8721 | Eval Error: 0.0114 | Eval Perf: 0.5665
[25, 100] Train Error: 0.0036 | Train Perf: 0.8743 | Eval Error: 0.0112 | Eval Perf: 0.5697
[26, 100] Train Error: 0.0035 | Train Perf: 0.8791 | Eval Error: 0.0112 | Eval Perf: 0.5606
[27, 100] Train Error: 0.0033 | Train Perf: 0.8847 | Eval Error: 0.0113 | Eval Perf: 0.5645
[28, 100] Train Error: 0.0033 | Train Perf: 0.884 | Eval Error: 0.0111 | Eval Perf: 0.5704
[29, 100] Train Error: 0.0032 | Train Perf: 0.8879 | Eval Error: 0.0115 | Eval Perf: 0.5622
[30, 100] Train Error: 0.0031 | Train Perf: 0.8903 | Eval Error: 0.012 | Eval Perf: 0.5557
[31, 100] Train Error: 0.003 | Train Perf: 0.8953 | Eval Error: 0.0113 | Eval Perf: 0.561
[32, 100] Train Error: 0.003 | Train Perf: 0.8962 | Eval Error: 0.0114 | Eval Perf: 0.5604
[33, 100] Train Error: 0.0028 | Train Perf: 0.9006 | Eval Error: 0.0117 | Eval Perf: 0.5515
[34, 100] Train Error: 0.0027 | Train Perf: 0.9045 | Eval Error: 0.0118 | Eval Perf: 0.5419
[35, 100] Train Error: 0.0027 | Train Perf: 0.9052 | Eval Error: 0.0114 | Eval Perf: 0.5629
[36, 100] Train Error: 0.0027 | Train Perf: 0.9046 | Eval Error: 0.0114 | Eval Perf: 0.5599
[37, 100] Train Error: 0.0026 | Train Perf: 0.9084 | Eval Error: 0.0118 | Eval Perf: 0.5521
[38, 100] Train Error: 0.0026 | Train Perf: 0.911 | Eval Error: 0.0112 | Eval Perf: 0.5638
[39, 100] Train Error: 0.0024 | Train Perf: 0.9154 | Eval Error: 0.0113 | Eval Perf: 0.5614
[40, 100] Train Error: 0.0025 | Train Perf: 0.9142 | Eval Error: 0.0114 | Eval Perf: 0.565
[41, 100] Train Error: 0.0022 | Train Perf: 0.9237 | Eval Error: 0.0113 | Eval Perf: 0.5655
[42, 100] Train Error: 0.0023 | Train Perf: 0.9192 | Eval Error: 0.0112 | Eval Perf: 0.5638
[43, 100] Train Error: 0.0022 | Train Perf: 0.9243 | Eval Error: 0.0111 | Eval Perf: 0.5694
[44, 100] Train Error: 0.0022 | Train Perf: 0.9237 | Eval Error: 0.0114 | Eval Perf: 0.5605
[45, 100] Train Error: 0.0022 | Train Perf: 0.9254 | Eval Error: 0.0112 | Eval Perf: 0.5642
[46, 100] Train Error: 0.0021 | Train Perf: 0.9273 | Eval Error: 0.0114 | Eval Perf: 0.5625
[47, 100] Train Error: 0.002 | Train Perf: 0.9328 | Eval Error: 0.0116 | Eval Perf: 0.5491
[48, 100] Train Error: 0.002 | Train Perf: 0.9307 | Eval Error: 0.0116 | Eval Perf: 0.5563
[49, 100] Train Error: 0.002 | Train Perf: 0.9326 | Eval Error: 0.0114 | Eval Perf: 0.5581
[50, 100] Train Error: 0.0019 | Train Perf: 0.9343 | Eval Error: 0.0115 | Eval Perf: 0.5524
[51, 100] Train Error: 0.0018 | Train Perf: 0.9367 | Eval Error: 0.0117 | Eval Perf: 0.5468
[52, 100] Train Error: 0.0018 | Train Perf: 0.9383 | Eval Error: 0.0115 | Eval Perf: 0.5461
[53, 100] Train Error: 0.0018 | Train Perf: 0.9396 | Eval Error: 0.0117 | Eval Perf: 0.5467
[54, 100] Train Error: 0.0016 | Train Perf: 0.9436 | Eval Error: 0.0117 | Eval Perf: 0.5536
[55, 100] Train Error: 0.0017 | Train Perf: 0.9432 | Eval Error: 0.0115 | Eval Perf: 0.5524
[56, 100] Train Error: 0.0016 | Train Perf: 0.9444 | Eval Error: 0.0118 | Eval Perf: 0.5435
[57, 100] Train Error: 0.0016 | Train Perf: 0.9462 | Eval Error: 0.0119 | Eval Perf: 0.5405
[58, 100] Train Error: 0.0015 | Train Perf: 0.9481 | Eval Error: 0.0116 | Eval Perf: 0.5488
[59, 100] Train Error: 0.0015 | Train Perf: 0.9481 | Eval Error: 0.012 | Eval Perf: 0.5392
[60, 100] Train Error: 0.0015 | Train Perf: 0.9503 | Eval Error: 0.012 | Eval Perf: 0.537
[61, 100] Train Error: 0.0014 | Train Perf: 0.9517 | Eval Error: 0.0121 | Eval Perf: 0.5345
[62, 100] Train Error: 0.0013 | Train Perf: 0.9548 | Eval Error: 0.0124 | Eval Perf: 0.5424
[63, 100] Train Error: 0.0014 | Train Perf: 0.9536 | Eval Error: 0.0122 | Eval Perf: 0.5361
[64, 100] Train Error: 0.0013 | Train Perf: 0.9544 | Eval Error: 0.0121 | Eval Perf: 0.5311
[65, 100] Train Error: 0.0013 | Train Perf: 0.9564 | Eval Error: 0.0119 | Eval Perf: 0.5352
