NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0185 | Train Perf: -0.2039 | Eval Error: 0.0172 | Eval Perf: 0.1395
[2, 100] Train Error: 0.0171 | Train Perf: -0.0555 | Eval Error: 0.0172 | Eval Perf: 0.5565
[3, 100] Train Error: 0.0165 | Train Perf: 0.0784 | Eval Error: 0.0159 | Eval Perf: 0.7321
[4, 100] Train Error: 0.0161 | Train Perf: 0.096 | Eval Error: 0.0148 | Eval Perf: 0.7858
[5, 100] Train Error: 0.0134 | Train Perf: 0.4388 | Eval Error: 0.0171 | Eval Perf: 0.764
[6, 100] Train Error: 0.0134 | Train Perf: 0.4962 | Eval Error: 0.0124 | Eval Perf: 0.8318
[7, 100] Train Error: 0.0111 | Train Perf: 0.6734 | Eval Error: 0.0111 | Eval Perf: 0.8249
[8, 100] Train Error: 0.0092 | Train Perf: 0.7281 | Eval Error: 0.009 | Eval Perf: 0.8517
[9, 100] Train Error: 0.0078 | Train Perf: 0.7919 | Eval Error: 0.0073 | Eval Perf: 0.8623
[10, 100] Train Error: 0.0066 | Train Perf: 0.8074 | Eval Error: 0.0063 | Eval Perf: 0.8769
[11, 100] Train Error: 0.0057 | Train Perf: 0.8256 | Eval Error: 0.0062 | Eval Perf: 0.8849
[12, 100] Train Error: 0.0049 | Train Perf: 0.8588 | Eval Error: 0.0052 | Eval Perf: 0.8853
[13, 100] Train Error: 0.0042 | Train Perf: 0.8752 | Eval Error: 0.0051 | Eval Perf: 0.8881
[14, 100] Train Error: 0.004 | Train Perf: 0.8801 | Eval Error: 0.0051 | Eval Perf: 0.8932
[15, 100] Train Error: 0.0036 | Train Perf: 0.8914 | Eval Error: 0.0042 | Eval Perf: 0.8915
[16, 100] Train Error: 0.0033 | Train Perf: 0.9008 | Eval Error: 0.0061 | Eval Perf: 0.8937
[17, 100] Train Error: 0.003 | Train Perf: 0.906 | Eval Error: 0.0066 | Eval Perf: 0.8932
[18, 100] Train Error: 0.0031 | Train Perf: 0.9084 | Eval Error: 0.0044 | Eval Perf: 0.8959
[19, 100] Train Error: 0.0027 | Train Perf: 0.9195 | Eval Error: 0.004 | Eval Perf: 0.8976
[20, 100] Train Error: 0.0024 | Train Perf: 0.9284 | Eval Error: 0.0036 | Eval Perf: 0.9005
[21, 100] Train Error: 0.0023 | Train Perf: 0.9302 | Eval Error: 0.0036 | Eval Perf: 0.8972
[22, 100] Train Error: 0.0021 | Train Perf: 0.9374 | Eval Error: 0.0036 | Eval Perf: 0.8982
[23, 100] Train Error: 0.0021 | Train Perf: 0.9361 | Eval Error: 0.0034 | Eval Perf: 0.8991
[24, 100] Train Error: 0.0018 | Train Perf: 0.9437 | Eval Error: 0.0043 | Eval Perf: 0.9019
[25, 100] Train Error: 0.0019 | Train Perf: 0.9427 | Eval Error: 0.0034 | Eval Perf: 0.8988
[26, 100] Train Error: 0.0016 | Train Perf: 0.9527 | Eval Error: 0.0037 | Eval Perf: 0.8923
[27, 100] Train Error: 0.0016 | Train Perf: 0.9516 | Eval Error: 0.0035 | Eval Perf: 0.8955
[28, 100] Train Error: 0.0015 | Train Perf: 0.9549 | Eval Error: 0.0034 | Eval Perf: 0.9002
[29, 100] Train Error: 0.0013 | Train Perf: 0.9585 | Eval Error: 0.0035 | Eval Perf: 0.8956
[30, 100] Train Error: 0.0013 | Train Perf: 0.9588 | Eval Error: 0.0035 | Eval Perf: 0.8985
[31, 100] Train Error: 0.0012 | Train Perf: 0.9641 | Eval Error: 0.0036 | Eval Perf: 0.8964
[32, 100] Train Error: 0.0012 | Train Perf: 0.9628 | Eval Error: 0.0034 | Eval Perf: 0.8998
[33, 100] Train Error: 0.0011 | Train Perf: 0.9671 | Eval Error: 0.0034 | Eval Perf: 0.9
[34, 100] Train Error: 0.001 | Train Perf: 0.9689 | Eval Error: 0.0034 | Eval Perf: 0.8984
[35, 100] Train Error: 0.0009 | Train Perf: 0.9719 | Eval Error: 0.0036 | Eval Perf: 0.8991
[36, 100] Train Error: 0.0009 | Train Perf: 0.9719 | Eval Error: 0.0034 | Eval Perf: 0.8957
[37, 100] Train Error: 0.0008 | Train Perf: 0.9745 | Eval Error: 0.0038 | Eval Perf: 0.8993
[38, 100] Train Error: 0.0009 | Train Perf: 0.9731 | Eval Error: 0.0034 | Eval Perf: 0.8957
[39, 100] Train Error: 0.0008 | Train Perf: 0.9765 | Eval Error: 0.0036 | Eval Perf: 0.8973
[40, 100] Train Error: 0.0007 | Train Perf: 0.9788 | Eval Error: 0.0037 | Eval Perf: 0.8924
[41, 100] Train Error: 0.0006 | Train Perf: 0.9808 | Eval Error: 0.0038 | Eval Perf: 0.8949
[42, 100] Train Error: 0.0006 | Train Perf: 0.9806 | Eval Error: 0.0035 | Eval Perf: 0.8932
[43, 100] Train Error: 0.0006 | Train Perf: 0.9814 | Eval Error: 0.0038 | Eval Perf: 0.8943
[44, 100] Train Error: 0.0006 | Train Perf: 0.9822 | Eval Error: 0.0035 | Eval Perf: 0.8941
[45, 100] Train Error: 0.0006 | Train Perf: 0.983 | Eval Error: 0.0037 | Eval Perf: 0.8927
[46, 100] Train Error: 0.0006 | Train Perf: 0.982 | Eval Error: 0.0038 | Eval Perf: 0.8907
[47, 100] Train Error: 0.0005 | Train Perf: 0.9846 | Eval Error: 0.0038 | Eval Perf: 0.8817
[48, 100] Train Error: 0.0006 | Train Perf: 0.9829 | Eval Error: 0.0037 | Eval Perf: 0.8886
[49, 100] Train Error: 0.0004 | Train Perf: 0.9876 | Eval Error: 0.0037 | Eval Perf: 0.8868
[50, 100] Train Error: 0.0005 | Train Perf: 0.9854 | Eval Error: 0.0037 | Eval Perf: 0.886
[51, 100] Train Error: 0.0005 | Train Perf: 0.9859 | Eval Error: 0.0037 | Eval Perf: 0.886
[52, 100] Train Error: 0.0004 | Train Perf: 0.9869 | Eval Error: 0.0038 | Eval Perf: 0.8832
[53, 100] Train Error: 0.0004 | Train Perf: 0.9877 | Eval Error: 0.004 | Eval Perf: 0.8798
[54, 100] Train Error: 0.0004 | Train Perf: 0.9886 | Eval Error: 0.0044 | Eval Perf: 0.8717
