NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0183 | Train Perf: -0.2167 | Eval Error: 0.0184 | Eval Perf: 0.3852
[2, 100] Train Error: 0.0169 | Train Perf: -0.0702 | Eval Error: 0.0184 | Eval Perf: 0.6804
[3, 100] Train Error: 0.0163 | Train Perf: 0.0606 | Eval Error: 0.0165 | Eval Perf: 0.7758
[4, 100] Train Error: 0.016 | Train Perf: 0.0583 | Eval Error: 0.0157 | Eval Perf: 0.791
[5, 100] Train Error: 0.0135 | Train Perf: 0.4099 | Eval Error: 0.0182 | Eval Perf: 0.7371
[6, 100] Train Error: 0.0135 | Train Perf: 0.4699 | Eval Error: 0.0134 | Eval Perf: 0.8039
[7, 100] Train Error: 0.0112 | Train Perf: 0.6785 | Eval Error: 0.0121 | Eval Perf: 0.7669
[8, 100] Train Error: 0.0093 | Train Perf: 0.7239 | Eval Error: 0.0099 | Eval Perf: 0.7916
[9, 100] Train Error: 0.0078 | Train Perf: 0.7993 | Eval Error: 0.0086 | Eval Perf: 0.8034
[10, 100] Train Error: 0.0065 | Train Perf: 0.8112 | Eval Error: 0.0077 | Eval Perf: 0.8188
[11, 100] Train Error: 0.0055 | Train Perf: 0.8375 | Eval Error: 0.0071 | Eval Perf: 0.8164
[12, 100] Train Error: 0.0047 | Train Perf: 0.8613 | Eval Error: 0.007 | Eval Perf: 0.8299
[13, 100] Train Error: 0.0042 | Train Perf: 0.8739 | Eval Error: 0.007 | Eval Perf: 0.8371
[14, 100] Train Error: 0.0038 | Train Perf: 0.8836 | Eval Error: 0.0065 | Eval Perf: 0.8227
[15, 100] Train Error: 0.0035 | Train Perf: 0.8913 | Eval Error: 0.0055 | Eval Perf: 0.8419
[16, 100] Train Error: 0.003 | Train Perf: 0.9083 | Eval Error: 0.0065 | Eval Perf: 0.8279
[17, 100] Train Error: 0.0029 | Train Perf: 0.9087 | Eval Error: 0.0062 | Eval Perf: 0.8379
[18, 100] Train Error: 0.0028 | Train Perf: 0.915 | Eval Error: 0.0049 | Eval Perf: 0.8519
[19, 100] Train Error: 0.0025 | Train Perf: 0.9264 | Eval Error: 0.0049 | Eval Perf: 0.8506
[20, 100] Train Error: 0.0023 | Train Perf: 0.9276 | Eval Error: 0.0048 | Eval Perf: 0.8552
[21, 100] Train Error: 0.0021 | Train Perf: 0.9368 | Eval Error: 0.0049 | Eval Perf: 0.861
[22, 100] Train Error: 0.0019 | Train Perf: 0.9408 | Eval Error: 0.0047 | Eval Perf: 0.8582
[23, 100] Train Error: 0.002 | Train Perf: 0.9391 | Eval Error: 0.005 | Eval Perf: 0.8629
[24, 100] Train Error: 0.0017 | Train Perf: 0.9463 | Eval Error: 0.0049 | Eval Perf: 0.8515
[25, 100] Train Error: 0.0017 | Train Perf: 0.9482 | Eval Error: 0.0049 | Eval Perf: 0.8647
[26, 100] Train Error: 0.0014 | Train Perf: 0.9563 | Eval Error: 0.0051 | Eval Perf: 0.8634
[27, 100] Train Error: 0.0013 | Train Perf: 0.9606 | Eval Error: 0.0048 | Eval Perf: 0.8521
[28, 100] Train Error: 0.0013 | Train Perf: 0.9599 | Eval Error: 0.0047 | Eval Perf: 0.8565
[29, 100] Train Error: 0.0012 | Train Perf: 0.961 | Eval Error: 0.0046 | Eval Perf: 0.8589
[30, 100] Train Error: 0.0012 | Train Perf: 0.9617 | Eval Error: 0.0047 | Eval Perf: 0.8634
[31, 100] Train Error: 0.0011 | Train Perf: 0.9655 | Eval Error: 0.0046 | Eval Perf: 0.8594
[32, 100] Train Error: 0.001 | Train Perf: 0.9704 | Eval Error: 0.0046 | Eval Perf: 0.8628
[33, 100] Train Error: 0.001 | Train Perf: 0.9698 | Eval Error: 0.0047 | Eval Perf: 0.8655
[34, 100] Train Error: 0.0009 | Train Perf: 0.9705 | Eval Error: 0.0046 | Eval Perf: 0.8639
[35, 100] Train Error: 0.0008 | Train Perf: 0.9744 | Eval Error: 0.0046 | Eval Perf: 0.8595
[36, 100] Train Error: 0.0008 | Train Perf: 0.9751 | Eval Error: 0.0045 | Eval Perf: 0.8652
[37, 100] Train Error: 0.0007 | Train Perf: 0.9778 | Eval Error: 0.0046 | Eval Perf: 0.86
[38, 100] Train Error: 0.0007 | Train Perf: 0.9768 | Eval Error: 0.0046 | Eval Perf: 0.8608
[39, 100] Train Error: 0.0007 | Train Perf: 0.9798 | Eval Error: 0.0046 | Eval Perf: 0.8659
[40, 100] Train Error: 0.0006 | Train Perf: 0.9804 | Eval Error: 0.0045 | Eval Perf: 0.8657
[41, 100] Train Error: 0.0006 | Train Perf: 0.9827 | Eval Error: 0.0047 | Eval Perf: 0.8584
[42, 100] Train Error: 0.0006 | Train Perf: 0.9824 | Eval Error: 0.0045 | Eval Perf: 0.867
[43, 100] Train Error: 0.0005 | Train Perf: 0.9835 | Eval Error: 0.0048 | Eval Perf: 0.8547
[44, 100] Train Error: 0.0005 | Train Perf: 0.9856 | Eval Error: 0.0047 | Eval Perf: 0.8656
[45, 100] Train Error: 0.0004 | Train Perf: 0.9869 | Eval Error: 0.0048 | Eval Perf: 0.8549
[46, 100] Train Error: 0.0004 | Train Perf: 0.9862 | Eval Error: 0.0046 | Eval Perf: 0.8677
[47, 100] Train Error: 0.0004 | Train Perf: 0.9873 | Eval Error: 0.0049 | Eval Perf: 0.8722
[48, 100] Train Error: 0.0004 | Train Perf: 0.9874 | Eval Error: 0.0046 | Eval Perf: 0.861
[49, 100] Train Error: 0.0004 | Train Perf: 0.9892 | Eval Error: 0.0047 | Eval Perf: 0.8662
[50, 100] Train Error: 0.0004 | Train Perf: 0.9888 | Eval Error: 0.0046 | Eval Perf: 0.8686
[51, 100] Train Error: 0.0003 | Train Perf: 0.9894 | Eval Error: 0.0047 | Eval Perf: 0.8584
[52, 100] Train Error: 0.0003 | Train Perf: 0.9902 | Eval Error: 0.0046 | Eval Perf: 0.8622
[53, 100] Train Error: 0.0003 | Train Perf: 0.9908 | Eval Error: 0.0046 | Eval Perf: 0.8636
[54, 100] Train Error: 0.0003 | Train Perf: 0.9916 | Eval Error: 0.0045 | Eval Perf: 0.8689
[55, 100] Train Error: 0.0003 | Train Perf: 0.9916 | Eval Error: 0.0045 | Eval Perf: 0.8672
[56, 100] Train Error: 0.0002 | Train Perf: 0.9925 | Eval Error: 0.0046 | Eval Perf: 0.8632
[57, 100] Train Error: 0.0003 | Train Perf: 0.9921 | Eval Error: 0.0047 | Eval Perf: 0.8656
[58, 100] Train Error: 0.0002 | Train Perf: 0.9929 | Eval Error: 0.0046 | Eval Perf: 0.8663
[59, 100] Train Error: 0.0002 | Train Perf: 0.9933 | Eval Error: 0.0047 | Eval Perf: 0.8672
[60, 100] Train Error: 0.0002 | Train Perf: 0.9934 | Eval Error: 0.0047 | Eval Perf: 0.8675
[61, 100] Train Error: 0.0002 | Train Perf: 0.9938 | Eval Error: 0.0048 | Eval Perf: 0.8565
[62, 100] Train Error: 0.0002 | Train Perf: 0.9941 | Eval Error: 0.0046 | Eval Perf: 0.8661
[63, 100] Train Error: 0.0002 | Train Perf: 0.9942 | Eval Error: 0.0046 | Eval Perf: 0.8673
[64, 100] Train Error: 0.0002 | Train Perf: 0.9944 | Eval Error: 0.0047 | Eval Perf: 0.8634
[65, 100] Train Error: 0.0002 | Train Perf: 0.9947 | Eval Error: 0.0046 | Eval Perf: 0.8679
[66, 100] Train Error: 0.0002 | Train Perf: 0.9949 | Eval Error: 0.0046 | Eval Perf: 0.8667
[67, 100] Train Error: 0.0002 | Train Perf: 0.9951 | Eval Error: 0.0045 | Eval Perf: 0.8668
[68, 100] Train Error: 0.0001 | Train Perf: 0.9956 | Eval Error: 0.0046 | Eval Perf: 0.8655
[69, 100] Train Error: 0.0001 | Train Perf: 0.9956 | Eval Error: 0.0046 | Eval Perf: 0.8629
[70, 100] Train Error: 0.0001 | Train Perf: 0.9957 | Eval Error: 0.0047 | Eval Perf: 0.8594
[71, 100] Train Error: 0.0001 | Train Perf: 0.9956 | Eval Error: 0.0046 | Eval Perf: 0.8644
[72, 100] Train Error: 0.0001 | Train Perf: 0.996 | Eval Error: 0.0047 | Eval Perf: 0.8667
[73, 100] Train Error: 0.0001 | Train Perf: 0.9963 | Eval Error: 0.0047 | Eval Perf: 0.867
[74, 100] Train Error: 0.0001 | Train Perf: 0.9965 | Eval Error: 0.0047 | Eval Perf: 0.8578
[75, 100] Train Error: 0.0001 | Train Perf: 0.9965 | Eval Error: 0.0047 | Eval Perf: 0.8683
[76, 100] Train Error: 0.0001 | Train Perf: 0.9966 | Eval Error: 0.0046 | Eval Perf: 0.8645
[77, 100] Train Error: 0.0001 | Train Perf: 0.9966 | Eval Error: 0.0047 | Eval Perf: 0.8616
[78, 100] Train Error: 0.0001 | Train Perf: 0.9967 | Eval Error: 0.0047 | Eval Perf: 0.8631
[79, 100] Train Error: 0.0001 | Train Perf: 0.997 | Eval Error: 0.0046 | Eval Perf: 0.8648
[80, 100] Train Error: 0.0001 | Train Perf: 0.997 | Eval Error: 0.0048 | Eval Perf: 0.866
[81, 100] Train Error: 0.0001 | Train Perf: 0.9971 | Eval Error: 0.0047 | Eval Perf: 0.8651
[82, 100] Train Error: 0.0001 | Train Perf: 0.9971 | Eval Error: 0.0046 | Eval Perf: 0.8624
[83, 100] Train Error: 0.0001 | Train Perf: 0.9973 | Eval Error: 0.0047 | Eval Perf: 0.8637
[84, 100] Train Error: 0.0001 | Train Perf: 0.9973 | Eval Error: 0.0047 | Eval Perf: 0.862
[85, 100] Train Error: 0.0001 | Train Perf: 0.9972 | Eval Error: 0.0047 | Eval Perf: 0.8632
[86, 100] Train Error: 0.0001 | Train Perf: 0.9975 | Eval Error: 0.0047 | Eval Perf: 0.8601
[87, 100] Train Error: 0.0001 | Train Perf: 0.9976 | Eval Error: 0.0047 | Eval Perf: 0.8639
[88, 100] Train Error: 0.0001 | Train Perf: 0.9975 | Eval Error: 0.0048 | Eval Perf: 0.8618
[89, 100] Train Error: 0.0001 | Train Perf: 0.9975 | Eval Error: 0.0048 | Eval Perf: 0.8605
[90, 100] Train Error: 0.0001 | Train Perf: 0.9977 | Eval Error: 0.0047 | Eval Perf: 0.861
[91, 100] Train Error: 0.0001 | Train Perf: 0.9977 | Eval Error: 0.0048 | Eval Perf: 0.8605
[92, 100] Train Error: 0.0001 | Train Perf: 0.9978 | Eval Error: 0.0048 | Eval Perf: 0.8635
[93, 100] Train Error: 0.0001 | Train Perf: 0.9977 | Eval Error: 0.0048 | Eval Perf: 0.8599
[94, 100] Train Error: 0.0001 | Train Perf: 0.9979 | Eval Error: 0.0048 | Eval Perf: 0.8607
[95, 100] Train Error: 0.0001 | Train Perf: 0.998 | Eval Error: 0.0048 | Eval Perf: 0.861
[96, 100] Train Error: 0.0001 | Train Perf: 0.998 | Eval Error: 0.0048 | Eval Perf: 0.8591
[97, 100] Train Error: 0.0001 | Train Perf: 0.998 | Eval Error: 0.0048 | Eval Perf: 0.8601
[98, 100] Train Error: 0.0001 | Train Perf: 0.998 | Eval Error: 0.0048 | Eval Perf: 0.858
[99, 100] Train Error: 0.0001 | Train Perf: 0.9982 | Eval Error: 0.0049 | Eval Perf: 0.8593
[100, 100] Train Error: 0.0001 | Train Perf: 0.998 | Eval Error: 0.0049 | Eval Perf: 0.8588
