NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0139 | Train Perf: 0.6724 | Eval Error: 0.0106 | Eval Perf: 0.7648
[2, 100] Train Error: 0.0094 | Train Perf: 0.794 | Eval Error: 0.0096 | Eval Perf: 0.784
[3, 100] Train Error: 0.0079 | Train Perf: 0.8301 | Eval Error: 0.0083 | Eval Perf: 0.8159
[4, 100] Train Error: 0.0068 | Train Perf: 0.8545 | Eval Error: 0.0081 | Eval Perf: 0.8288
[5, 100] Train Error: 0.0066 | Train Perf: 0.8602 | Eval Error: 0.0077 | Eval Perf: 0.831
[6, 100] Train Error: 0.0061 | Train Perf: 0.8723 | Eval Error: 0.0084 | Eval Perf: 0.8223
[7, 100] Train Error: 0.0058 | Train Perf: 0.8787 | Eval Error: 0.0077 | Eval Perf: 0.8314
[8, 100] Train Error: 0.0054 | Train Perf: 0.8866 | Eval Error: 0.0084 | Eval Perf: 0.8239
[9, 100] Train Error: 0.005 | Train Perf: 0.8952 | Eval Error: 0.0081 | Eval Perf: 0.8234
[10, 100] Train Error: 0.0049 | Train Perf: 0.8983 | Eval Error: 0.0084 | Eval Perf: 0.8156
[11, 100] Train Error: 0.0048 | Train Perf: 0.9014 | Eval Error: 0.0084 | Eval Perf: 0.8151
[12, 100] Train Error: 0.0046 | Train Perf: 0.904 | Eval Error: 0.0084 | Eval Perf: 0.8172
[13, 100] Train Error: 0.0045 | Train Perf: 0.9077 | Eval Error: 0.0082 | Eval Perf: 0.8189
[14, 100] Train Error: 0.0044 | Train Perf: 0.9095 | Eval Error: 0.0083 | Eval Perf: 0.8161
[15, 100] Train Error: 0.0042 | Train Perf: 0.9134 | Eval Error: 0.0084 | Eval Perf: 0.8194
[16, 100] Train Error: 0.004 | Train Perf: 0.9183 | Eval Error: 0.0085 | Eval Perf: 0.8128
[17, 100] Train Error: 0.0039 | Train Perf: 0.9197 | Eval Error: 0.0102 | Eval Perf: 0.7973
[18, 100] Train Error: 0.0039 | Train Perf: 0.92 | Eval Error: 0.0087 | Eval Perf: 0.8143
[19, 100] Train Error: 0.0038 | Train Perf: 0.9227 | Eval Error: 0.0088 | Eval Perf: 0.8098
[20, 100] Train Error: 0.0038 | Train Perf: 0.9232 | Eval Error: 0.0085 | Eval Perf: 0.8144
[21, 100] Train Error: 0.0037 | Train Perf: 0.9249 | Eval Error: 0.0085 | Eval Perf: 0.8131
[22, 100] Train Error: 0.0036 | Train Perf: 0.9267 | Eval Error: 0.0087 | Eval Perf: 0.8092
[23, 100] Train Error: 0.0036 | Train Perf: 0.9268 | Eval Error: 0.0084 | Eval Perf: 0.8179
