NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.016 | Train Perf: 0.1515 | Eval Error: 0.0185 | Eval Perf: 0.0945
[2, 100] Train Error: 0.0149 | Train Perf: 0.1478 | Eval Error: 0.0179 | Eval Perf: 0.2489
[3, 100] Train Error: 0.0136 | Train Perf: 0.3802 | Eval Error: 0.0172 | Eval Perf: 0.2924
[4, 100] Train Error: 0.0112 | Train Perf: 0.5887 | Eval Error: 0.0166 | Eval Perf: 0.3166
[5, 100] Train Error: 0.0093 | Train Perf: 0.6897 | Eval Error: 0.0159 | Eval Perf: 0.3579
[6, 100] Train Error: 0.0076 | Train Perf: 0.7391 | Eval Error: 0.0159 | Eval Perf: 0.3702
[7, 100] Train Error: 0.0065 | Train Perf: 0.7668 | Eval Error: 0.0182 | Eval Perf: 0.34
[8, 100] Train Error: 0.0059 | Train Perf: 0.7907 | Eval Error: 0.0158 | Eval Perf: 0.4064
[9, 100] Train Error: 0.0055 | Train Perf: 0.8058 | Eval Error: 0.0156 | Eval Perf: 0.409
[10, 100] Train Error: 0.0047 | Train Perf: 0.8324 | Eval Error: 0.0157 | Eval Perf: 0.4159
[11, 100] Train Error: 0.0047 | Train Perf: 0.835 | Eval Error: 0.0177 | Eval Perf: 0.3611
[12, 100] Train Error: 0.0045 | Train Perf: 0.8434 | Eval Error: 0.0168 | Eval Perf: 0.3695
[13, 100] Train Error: 0.0041 | Train Perf: 0.8597 | Eval Error: 0.0163 | Eval Perf: 0.3931
[14, 100] Train Error: 0.004 | Train Perf: 0.8608 | Eval Error: 0.0162 | Eval Perf: 0.3998
[15, 100] Train Error: 0.0035 | Train Perf: 0.88 | Eval Error: 0.017 | Eval Perf: 0.3733
[16, 100] Train Error: 0.0035 | Train Perf: 0.8792 | Eval Error: 0.0164 | Eval Perf: 0.3891
[17, 100] Train Error: 0.0032 | Train Perf: 0.8922 | Eval Error: 0.0172 | Eval Perf: 0.3725
[18, 100] Train Error: 0.0029 | Train Perf: 0.9034 | Eval Error: 0.0161 | Eval Perf: 0.4164
[19, 100] Train Error: 0.0028 | Train Perf: 0.9068 | Eval Error: 0.0162 | Eval Perf: 0.41
[20, 100] Train Error: 0.0026 | Train Perf: 0.9112 | Eval Error: 0.0163 | Eval Perf: 0.4218
[21, 100] Train Error: 0.0024 | Train Perf: 0.9201 | Eval Error: 0.0168 | Eval Perf: 0.398
[22, 100] Train Error: 0.0025 | Train Perf: 0.9159 | Eval Error: 0.0167 | Eval Perf: 0.3989
[23, 100] Train Error: 0.0024 | Train Perf: 0.921 | Eval Error: 0.0165 | Eval Perf: 0.431
[24, 100] Train Error: 0.0019 | Train Perf: 0.9386 | Eval Error: 0.0183 | Eval Perf: 0.3386
[25, 100] Train Error: 0.0021 | Train Perf: 0.9321 | Eval Error: 0.0172 | Eval Perf: 0.3893
[26, 100] Train Error: 0.002 | Train Perf: 0.9353 | Eval Error: 0.0168 | Eval Perf: 0.4499
[27, 100] Train Error: 0.002 | Train Perf: 0.9338 | Eval Error: 0.0164 | Eval Perf: 0.4374
[28, 100] Train Error: 0.0017 | Train Perf: 0.9445 | Eval Error: 0.0176 | Eval Perf: 0.4499
[29, 100] Train Error: 0.0018 | Train Perf: 0.9395 | Eval Error: 0.0176 | Eval Perf: 0.4501
[30, 100] Train Error: 0.0019 | Train Perf: 0.9362 | Eval Error: 0.0176 | Eval Perf: 0.3789
[31, 100] Train Error: 0.0016 | Train Perf: 0.9455 | Eval Error: 0.0169 | Eval Perf: 0.4233
[32, 100] Train Error: 0.0015 | Train Perf: 0.9494 | Eval Error: 0.0163 | Eval Perf: 0.4626
[33, 100] Train Error: 0.0015 | Train Perf: 0.951 | Eval Error: 0.0174 | Eval Perf: 0.481
[34, 100] Train Error: 0.0016 | Train Perf: 0.9457 | Eval Error: 0.0166 | Eval Perf: 0.4275
[35, 100] Train Error: 0.0016 | Train Perf: 0.9464 | Eval Error: 0.0175 | Eval Perf: 0.4096
[36, 100] Train Error: 0.0017 | Train Perf: 0.9446 | Eval Error: 0.0175 | Eval Perf: 0.3986
[37, 100] Train Error: 0.0015 | Train Perf: 0.949 | Eval Error: 0.0168 | Eval Perf: 0.4148
[38, 100] Train Error: 0.0017 | Train Perf: 0.9432 | Eval Error: 0.0164 | Eval Perf: 0.4649
[39, 100] Train Error: 0.0013 | Train Perf: 0.9553 | Eval Error: 0.0167 | Eval Perf: 0.4317
[40, 100] Train Error: 0.0015 | Train Perf: 0.95 | Eval Error: 0.0164 | Eval Perf: 0.4377
[41, 100] Train Error: 0.0013 | Train Perf: 0.9563 | Eval Error: 0.0166 | Eval Perf: 0.5302
[42, 100] Train Error: 0.0014 | Train Perf: 0.9542 | Eval Error: 0.0164 | Eval Perf: 0.4476
[43, 100] Train Error: 0.0014 | Train Perf: 0.9521 | Eval Error: 0.0164 | Eval Perf: 0.4464
[44, 100] Train Error: 0.0011 | Train Perf: 0.9654 | Eval Error: 0.0183 | Eval Perf: 0.5291
[45, 100] Train Error: 0.0011 | Train Perf: 0.964 | Eval Error: 0.0169 | Eval Perf: 0.4226
[46, 100] Train Error: 0.0012 | Train Perf: 0.9583 | Eval Error: 0.0167 | Eval Perf: 0.4298
[47, 100] Train Error: 0.001 | Train Perf: 0.9662 | Eval Error: 0.0168 | Eval Perf: 0.4471
[48, 100] Train Error: 0.0011 | Train Perf: 0.9632 | Eval Error: 0.0168 | Eval Perf: 0.4431
[49, 100] Train Error: 0.001 | Train Perf: 0.9663 | Eval Error: 0.018 | Eval Perf: 0.3846
[50, 100] Train Error: 0.001 | Train Perf: 0.968 | Eval Error: 0.0174 | Eval Perf: 0.4173
[51, 100] Train Error: 0.0011 | Train Perf: 0.9629 | Eval Error: 0.0175 | Eval Perf: 0.4735
[52, 100] Train Error: 0.0009 | Train Perf: 0.9704 | Eval Error: 0.0174 | Eval Perf: 0.4117
[53, 100] Train Error: 0.001 | Train Perf: 0.9658 | Eval Error: 0.017 | Eval Perf: 0.4511
[54, 100] Train Error: 0.0012 | Train Perf: 0.9599 | Eval Error: 0.0175 | Eval Perf: 0.4261
[55, 100] Train Error: 0.0012 | Train Perf: 0.9604 | Eval Error: 0.0171 | Eval Perf: 0.4453
[56, 100] Train Error: 0.0009 | Train Perf: 0.9693 | Eval Error: 0.0172 | Eval Perf: 0.4372
[57, 100] Train Error: 0.0012 | Train Perf: 0.9616 | Eval Error: 0.0173 | Eval Perf: 0.4225
[58, 100] Train Error: 0.0009 | Train Perf: 0.9697 | Eval Error: 0.017 | Eval Perf: 0.5042
[59, 100] Train Error: 0.001 | Train Perf: 0.9676 | Eval Error: 0.0171 | Eval Perf: 0.4422
[60, 100] Train Error: 0.0009 | Train Perf: 0.9706 | Eval Error: 0.0166 | Eval Perf: 0.4569
[61, 100] Train Error: 0.0009 | Train Perf: 0.9686 | Eval Error: 0.0167 | Eval Perf: 0.4495
[62, 100] Train Error: 0.0011 | Train Perf: 0.9643 | Eval Error: 0.017 | Eval Perf: 0.4478
[63, 100] Train Error: 0.0008 | Train Perf: 0.9719 | Eval Error: 0.0166 | Eval Perf: 0.4726
[64, 100] Train Error: 0.0011 | Train Perf: 0.9618 | Eval Error: 0.0167 | Eval Perf: 0.4634
[65, 100] Train Error: 0.0009 | Train Perf: 0.97 | Eval Error: 0.0173 | Eval Perf: 0.461
[66, 100] Train Error: 0.001 | Train Perf: 0.9661 | Eval Error: 0.0171 | Eval Perf: 0.4465
[67, 100] Train Error: 0.0008 | Train Perf: 0.9721 | Eval Error: 0.0172 | Eval Perf: 0.4511
[68, 100] Train Error: 0.0008 | Train Perf: 0.9733 | Eval Error: 0.0175 | Eval Perf: 0.4203
[69, 100] Train Error: 0.0009 | Train Perf: 0.9698 | Eval Error: 0.0172 | Eval Perf: 0.4621
[70, 100] Train Error: 0.0008 | Train Perf: 0.9735 | Eval Error: 0.0175 | Eval Perf: 0.4415
[71, 100] Train Error: 0.0007 | Train Perf: 0.9776 | Eval Error: 0.0174 | Eval Perf: 0.4416
[72, 100] Train Error: 0.0008 | Train Perf: 0.9751 | Eval Error: 0.0174 | Eval Perf: 0.4497
[73, 100] Train Error: 0.0009 | Train Perf: 0.9713 | Eval Error: 0.0175 | Eval Perf: 0.4325
[74, 100] Train Error: 0.0007 | Train Perf: 0.9765 | Eval Error: 0.0174 | Eval Perf: 0.4516
