NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0211 | Train Perf: 0.4293 | Eval Error: 0.0125 | Eval Perf: 0.7469
[2, 100] Train Error: 0.0097 | Train Perf: 0.788 | Eval Error: 0.0089 | Eval Perf: 0.8031
[3, 100] Train Error: 0.0071 | Train Perf: 0.849 | Eval Error: 0.0079 | Eval Perf: 0.8265
[4, 100] Train Error: 0.0062 | Train Perf: 0.8684 | Eval Error: 0.0078 | Eval Perf: 0.8318
[5, 100] Train Error: 0.0056 | Train Perf: 0.8831 | Eval Error: 0.0084 | Eval Perf: 0.8286
[6, 100] Train Error: 0.0053 | Train Perf: 0.8887 | Eval Error: 0.0085 | Eval Perf: 0.8163
[7, 100] Train Error: 0.0049 | Train Perf: 0.8971 | Eval Error: 0.0091 | Eval Perf: 0.8105
[8, 100] Train Error: 0.0048 | Train Perf: 0.9007 | Eval Error: 0.0092 | Eval Perf: 0.8136
[9, 100] Train Error: 0.0046 | Train Perf: 0.9047 | Eval Error: 0.0095 | Eval Perf: 0.8098
[10, 100] Train Error: 0.0045 | Train Perf: 0.9071 | Eval Error: 0.0089 | Eval Perf: 0.8081
[11, 100] Train Error: 0.0044 | Train Perf: 0.9091 | Eval Error: 0.009 | Eval Perf: 0.8125
[12, 100] Train Error: 0.0043 | Train Perf: 0.9116 | Eval Error: 0.0088 | Eval Perf: 0.8128
[13, 100] Train Error: 0.0042 | Train Perf: 0.9131 | Eval Error: 0.0089 | Eval Perf: 0.8145
[14, 100] Train Error: 0.0041 | Train Perf: 0.9147 | Eval Error: 0.0089 | Eval Perf: 0.8086
[15, 100] Train Error: 0.004 | Train Perf: 0.9177 | Eval Error: 0.0089 | Eval Perf: 0.8128
[16, 100] Train Error: 0.004 | Train Perf: 0.9178 | Eval Error: 0.009 | Eval Perf: 0.8066
[17, 100] Train Error: 0.0039 | Train Perf: 0.9192 | Eval Error: 0.0093 | Eval Perf: 0.7996
[18, 100] Train Error: 0.0039 | Train Perf: 0.9186 | Eval Error: 0.0092 | Eval Perf: 0.8007
[19, 100] Train Error: 0.0038 | Train Perf: 0.9217 | Eval Error: 0.0093 | Eval Perf: 0.8019
[20, 100] Train Error: 0.0036 | Train Perf: 0.9257 | Eval Error: 0.0096 | Eval Perf: 0.8095
[21, 100] Train Error: 0.0037 | Train Perf: 0.9231 | Eval Error: 0.0091 | Eval Perf: 0.803
[22, 100] Train Error: 0.0037 | Train Perf: 0.9238 | Eval Error: 0.009 | Eval Perf: 0.8094
[23, 100] Train Error: 0.0036 | Train Perf: 0.9262 | Eval Error: 0.0093 | Eval Perf: 0.8027
[24, 100] Train Error: 0.0036 | Train Perf: 0.9262 | Eval Error: 0.0096 | Eval Perf: 0.8052
[25, 100] Train Error: 0.0036 | Train Perf: 0.9268 | Eval Error: 0.0094 | Eval Perf: 0.8038
[26, 100] Train Error: 0.0035 | Train Perf: 0.9283 | Eval Error: 0.0092 | Eval Perf: 0.8023
[27, 100] Train Error: 0.0035 | Train Perf: 0.9289 | Eval Error: 0.0091 | Eval Perf: 0.8084
[28, 100] Train Error: 0.0034 | Train Perf: 0.9313 | Eval Error: 0.0094 | Eval Perf: 0.7957
[29, 100] Train Error: 0.0034 | Train Perf: 0.9297 | Eval Error: 0.0095 | Eval Perf: 0.798
[30, 100] Train Error: 0.0034 | Train Perf: 0.9303 | Eval Error: 0.0093 | Eval Perf: 0.8038
[31, 100] Train Error: 0.0033 | Train Perf: 0.932 | Eval Error: 0.0094 | Eval Perf: 0.8028
[32, 100] Train Error: 0.0033 | Train Perf: 0.9334 | Eval Error: 0.0096 | Eval Perf: 0.7993
[33, 100] Train Error: 0.0032 | Train Perf: 0.9341 | Eval Error: 0.0097 | Eval Perf: 0.7954
[34, 100] Train Error: 0.0032 | Train Perf: 0.9346 | Eval Error: 0.0097 | Eval Perf: 0.7965
[35, 100] Train Error: 0.0032 | Train Perf: 0.9343 | Eval Error: 0.0096 | Eval Perf: 0.7987
[36, 100] Train Error: 0.0032 | Train Perf: 0.9354 | Eval Error: 0.0095 | Eval Perf: 0.8007
[37, 100] Train Error: 0.0031 | Train Perf: 0.9365 | Eval Error: 0.0095 | Eval Perf: 0.7944
[38, 100] Train Error: 0.0031 | Train Perf: 0.9365 | Eval Error: 0.0095 | Eval Perf: 0.7976
[39, 100] Train Error: 0.0031 | Train Perf: 0.937 | Eval Error: 0.0094 | Eval Perf: 0.8008
[40, 100] Train Error: 0.003 | Train Perf: 0.9382 | Eval Error: 0.01 | Eval Perf: 0.7917
[41, 100] Train Error: 0.003 | Train Perf: 0.9383 | Eval Error: 0.0095 | Eval Perf: 0.8005
[42, 100] Train Error: 0.003 | Train Perf: 0.9385 | Eval Error: 0.0096 | Eval Perf: 0.7959
[43, 100] Train Error: 0.003 | Train Perf: 0.9388 | Eval Error: 0.0096 | Eval Perf: 0.8003
[44, 100] Train Error: 0.0029 | Train Perf: 0.9413 | Eval Error: 0.0097 | Eval Perf: 0.7994
[45, 100] Train Error: 0.0029 | Train Perf: 0.9402 | Eval Error: 0.0099 | Eval Perf: 0.7907
