NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0211 | Train Perf: 0.4288 | Eval Error: 0.0119 | Eval Perf: 0.7691
[2, 100] Train Error: 0.0097 | Train Perf: 0.7887 | Eval Error: 0.0081 | Eval Perf: 0.8204
[3, 100] Train Error: 0.007 | Train Perf: 0.8518 | Eval Error: 0.0078 | Eval Perf: 0.8312
[4, 100] Train Error: 0.0062 | Train Perf: 0.87 | Eval Error: 0.0078 | Eval Perf: 0.8339
[5, 100] Train Error: 0.0057 | Train Perf: 0.8797 | Eval Error: 0.0082 | Eval Perf: 0.827
[6, 100] Train Error: 0.0053 | Train Perf: 0.8902 | Eval Error: 0.0077 | Eval Perf: 0.8315
[7, 100] Train Error: 0.0052 | Train Perf: 0.8924 | Eval Error: 0.0084 | Eval Perf: 0.8229
[8, 100] Train Error: 0.0051 | Train Perf: 0.8944 | Eval Error: 0.008 | Eval Perf: 0.8265
[9, 100] Train Error: 0.0048 | Train Perf: 0.9001 | Eval Error: 0.0093 | Eval Perf: 0.8259
[10, 100] Train Error: 0.0047 | Train Perf: 0.9024 | Eval Error: 0.0082 | Eval Perf: 0.8196
[11, 100] Train Error: 0.0046 | Train Perf: 0.9042 | Eval Error: 0.0084 | Eval Perf: 0.8171
[12, 100] Train Error: 0.0045 | Train Perf: 0.9068 | Eval Error: 0.0083 | Eval Perf: 0.8174
[13, 100] Train Error: 0.0044 | Train Perf: 0.9098 | Eval Error: 0.0084 | Eval Perf: 0.818
[14, 100] Train Error: 0.0043 | Train Perf: 0.9103 | Eval Error: 0.0085 | Eval Perf: 0.8138
[15, 100] Train Error: 0.0043 | Train Perf: 0.9107 | Eval Error: 0.0085 | Eval Perf: 0.816
[16, 100] Train Error: 0.0042 | Train Perf: 0.9131 | Eval Error: 0.0086 | Eval Perf: 0.8149
[17, 100] Train Error: 0.0042 | Train Perf: 0.9139 | Eval Error: 0.0084 | Eval Perf: 0.8188
[18, 100] Train Error: 0.0041 | Train Perf: 0.9152 | Eval Error: 0.0087 | Eval Perf: 0.8133
[19, 100] Train Error: 0.0041 | Train Perf: 0.916 | Eval Error: 0.0086 | Eval Perf: 0.8156
[20, 100] Train Error: 0.0039 | Train Perf: 0.9199 | Eval Error: 0.0094 | Eval Perf: 0.8124
[21, 100] Train Error: 0.0039 | Train Perf: 0.9192 | Eval Error: 0.0084 | Eval Perf: 0.817
