NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0193 | Train Perf: -0.0232 | Eval Error: 0.014 | Eval Perf: 0.1175
[2, 100] Train Error: 0.0138 | Train Perf: 0.1629 | Eval Error: 0.0138 | Eval Perf: 0.2854
[3, 100] Train Error: 0.0136 | Train Perf: 0.2831 | Eval Error: 0.0136 | Eval Perf: 0.405
[4, 100] Train Error: 0.0134 | Train Perf: 0.3917 | Eval Error: 0.0134 | Eval Perf: 0.4826
[5, 100] Train Error: 0.0132 | Train Perf: 0.5127 | Eval Error: 0.0131 | Eval Perf: 0.5318
[6, 100] Train Error: 0.0129 | Train Perf: 0.5584 | Eval Error: 0.0129 | Eval Perf: 0.5638
[7, 100] Train Error: 0.0126 | Train Perf: 0.5937 | Eval Error: 0.0125 | Eval Perf: 0.5851
[8, 100] Train Error: 0.0122 | Train Perf: 0.6147 | Eval Error: 0.0122 | Eval Perf: 0.6001
[9, 100] Train Error: 0.0118 | Train Perf: 0.6403 | Eval Error: 0.0118 | Eval Perf: 0.6107
[10, 100] Train Error: 0.0113 | Train Perf: 0.6451 | Eval Error: 0.0113 | Eval Perf: 0.6194
[11, 100] Train Error: 0.0108 | Train Perf: 0.6597 | Eval Error: 0.0108 | Eval Perf: 0.6261
[12, 100] Train Error: 0.0102 | Train Perf: 0.6706 | Eval Error: 0.0103 | Eval Perf: 0.6322
[13, 100] Train Error: 0.0097 | Train Perf: 0.6785 | Eval Error: 0.0099 | Eval Perf: 0.6368
[14, 100] Train Error: 0.0092 | Train Perf: 0.6879 | Eval Error: 0.0095 | Eval Perf: 0.6412
[15, 100] Train Error: 0.0087 | Train Perf: 0.6946 | Eval Error: 0.0091 | Eval Perf: 0.6467
[16, 100] Train Error: 0.0083 | Train Perf: 0.7029 | Eval Error: 0.0088 | Eval Perf: 0.6527
[17, 100] Train Error: 0.0079 | Train Perf: 0.7135 | Eval Error: 0.0085 | Eval Perf: 0.6567
[18, 100] Train Error: 0.0075 | Train Perf: 0.7218 | Eval Error: 0.0082 | Eval Perf: 0.6622
[19, 100] Train Error: 0.0071 | Train Perf: 0.7325 | Eval Error: 0.0081 | Eval Perf: 0.6672
[20, 100] Train Error: 0.0068 | Train Perf: 0.7402 | Eval Error: 0.0078 | Eval Perf: 0.6741
[21, 100] Train Error: 0.0065 | Train Perf: 0.7527 | Eval Error: 0.0077 | Eval Perf: 0.6777
[22, 100] Train Error: 0.0063 | Train Perf: 0.7599 | Eval Error: 0.0075 | Eval Perf: 0.6861
[23, 100] Train Error: 0.006 | Train Perf: 0.7719 | Eval Error: 0.0074 | Eval Perf: 0.6893
[24, 100] Train Error: 0.0058 | Train Perf: 0.7789 | Eval Error: 0.0073 | Eval Perf: 0.695
[25, 100] Train Error: 0.0055 | Train Perf: 0.7897 | Eval Error: 0.0072 | Eval Perf: 0.6985
[26, 100] Train Error: 0.0053 | Train Perf: 0.7953 | Eval Error: 0.0071 | Eval Perf: 0.7048
[27, 100] Train Error: 0.0051 | Train Perf: 0.8035 | Eval Error: 0.007 | Eval Perf: 0.7102
[28, 100] Train Error: 0.005 | Train Perf: 0.8123 | Eval Error: 0.0069 | Eval Perf: 0.7132
[29, 100] Train Error: 0.0048 | Train Perf: 0.8178 | Eval Error: 0.0068 | Eval Perf: 0.7214
[30, 100] Train Error: 0.0046 | Train Perf: 0.8285 | Eval Error: 0.0068 | Eval Perf: 0.7187
[31, 100] Train Error: 0.0045 | Train Perf: 0.8305 | Eval Error: 0.0067 | Eval Perf: 0.7224
[32, 100] Train Error: 0.0043 | Train Perf: 0.8353 | Eval Error: 0.0066 | Eval Perf: 0.7297
[33, 100] Train Error: 0.0042 | Train Perf: 0.8411 | Eval Error: 0.0065 | Eval Perf: 0.7323
[34, 100] Train Error: 0.0041 | Train Perf: 0.8454 | Eval Error: 0.0064 | Eval Perf: 0.7366
[35, 100] Train Error: 0.004 | Train Perf: 0.852 | Eval Error: 0.0064 | Eval Perf: 0.7361
[36, 100] Train Error: 0.0039 | Train Perf: 0.8541 | Eval Error: 0.0063 | Eval Perf: 0.741
[37, 100] Train Error: 0.0038 | Train Perf: 0.8582 | Eval Error: 0.0063 | Eval Perf: 0.7446
[38, 100] Train Error: 0.0037 | Train Perf: 0.8625 | Eval Error: 0.0062 | Eval Perf: 0.7465
[39, 100] Train Error: 0.0036 | Train Perf: 0.8655 | Eval Error: 0.0062 | Eval Perf: 0.7499
[40, 100] Train Error: 0.0035 | Train Perf: 0.8706 | Eval Error: 0.0062 | Eval Perf: 0.7482
[41, 100] Train Error: 0.0034 | Train Perf: 0.8712 | Eval Error: 0.0061 | Eval Perf: 0.7534
[42, 100] Train Error: 0.0034 | Train Perf: 0.8755 | Eval Error: 0.0061 | Eval Perf: 0.753
[43, 100] Train Error: 0.0033 | Train Perf: 0.8771 | Eval Error: 0.006 | Eval Perf: 0.7562
[44, 100] Train Error: 0.0032 | Train Perf: 0.8801 | Eval Error: 0.006 | Eval Perf: 0.7569
[45, 100] Train Error: 0.0032 | Train Perf: 0.8823 | Eval Error: 0.006 | Eval Perf: 0.7584
[46, 100] Train Error: 0.0031 | Train Perf: 0.8841 | Eval Error: 0.0059 | Eval Perf: 0.7622
[47, 100] Train Error: 0.003 | Train Perf: 0.8879 | Eval Error: 0.0059 | Eval Perf: 0.7633
[48, 100] Train Error: 0.003 | Train Perf: 0.8888 | Eval Error: 0.0059 | Eval Perf: 0.7644
[49, 100] Train Error: 0.0029 | Train Perf: 0.8911 | Eval Error: 0.0059 | Eval Perf: 0.7642
[50, 100] Train Error: 0.0029 | Train Perf: 0.892 | Eval Error: 0.0058 | Eval Perf: 0.7677
[51, 100] Train Error: 0.0029 | Train Perf: 0.8948 | Eval Error: 0.0058 | Eval Perf: 0.7667
[52, 100] Train Error: 0.0028 | Train Perf: 0.8957 | Eval Error: 0.0057 | Eval Perf: 0.7709
[53, 100] Train Error: 0.0028 | Train Perf: 0.8974 | Eval Error: 0.0057 | Eval Perf: 0.7708
[54, 100] Train Error: 0.0027 | Train Perf: 0.8987 | Eval Error: 0.0057 | Eval Perf: 0.7719
[55, 100] Train Error: 0.0027 | Train Perf: 0.901 | Eval Error: 0.0058 | Eval Perf: 0.7707
[56, 100] Train Error: 0.0027 | Train Perf: 0.9009 | Eval Error: 0.0057 | Eval Perf: 0.7737
[57, 100] Train Error: 0.0026 | Train Perf: 0.9042 | Eval Error: 0.0058 | Eval Perf: 0.7715
[58, 100] Train Error: 0.0026 | Train Perf: 0.9036 | Eval Error: 0.0057 | Eval Perf: 0.774
[59, 100] Train Error: 0.0026 | Train Perf: 0.9047 | Eval Error: 0.0056 | Eval Perf: 0.7764
