NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0071 | Train Perf: 0.1274 | Eval Error: 0.0053 | Eval Perf: 0.4375
[2, 100] Train Error: 0.0053 | Train Perf: 0.4984 | Eval Error: 0.005 | Eval Perf: 0.5041
[3, 100] Train Error: 0.0044 | Train Perf: 0.6111 | Eval Error: 0.0042 | Eval Perf: 0.5805
[4, 100] Train Error: 0.0037 | Train Perf: 0.681 | Eval Error: 0.0038 | Eval Perf: 0.6678
[5, 100] Train Error: 0.0033 | Train Perf: 0.7269 | Eval Error: 0.0036 | Eval Perf: 0.6497
[6, 100] Train Error: 0.0028 | Train Perf: 0.7726 | Eval Error: 0.0035 | Eval Perf: 0.6669
[7, 100] Train Error: 0.0025 | Train Perf: 0.7974 | Eval Error: 0.0037 | Eval Perf: 0.6647
[8, 100] Train Error: 0.0022 | Train Perf: 0.8273 | Eval Error: 0.0039 | Eval Perf: 0.6824
[9, 100] Train Error: 0.0021 | Train Perf: 0.8334 | Eval Error: 0.0035 | Eval Perf: 0.6897
[10, 100] Train Error: 0.0019 | Train Perf: 0.8503 | Eval Error: 0.0034 | Eval Perf: 0.6888
[11, 100] Train Error: 0.0018 | Train Perf: 0.8621 | Eval Error: 0.0044 | Eval Perf: 0.6374
[12, 100] Train Error: 0.0017 | Train Perf: 0.8671 | Eval Error: 0.0037 | Eval Perf: 0.6881
[13, 100] Train Error: 0.0016 | Train Perf: 0.8787 | Eval Error: 0.0035 | Eval Perf: 0.6954
[14, 100] Train Error: 0.0016 | Train Perf: 0.879 | Eval Error: 0.0036 | Eval Perf: 0.6826
[15, 100] Train Error: 0.0014 | Train Perf: 0.8929 | Eval Error: 0.0034 | Eval Perf: 0.6838
[16, 100] Train Error: 0.0013 | Train Perf: 0.8964 | Eval Error: 0.0036 | Eval Perf: 0.6869
[17, 100] Train Error: 0.0013 | Train Perf: 0.897 | Eval Error: 0.0034 | Eval Perf: 0.6837
[18, 100] Train Error: 0.0013 | Train Perf: 0.9036 | Eval Error: 0.0035 | Eval Perf: 0.6929
[19, 100] Train Error: 0.0012 | Train Perf: 0.9117 | Eval Error: 0.0033 | Eval Perf: 0.6928
[20, 100] Train Error: 0.0012 | Train Perf: 0.912 | Eval Error: 0.0031 | Eval Perf: 0.713
[21, 100] Train Error: 0.0011 | Train Perf: 0.9137 | Eval Error: 0.0034 | Eval Perf: 0.6806
[22, 100] Train Error: 0.0011 | Train Perf: 0.9171 | Eval Error: 0.0032 | Eval Perf: 0.7108
[23, 100] Train Error: 0.001 | Train Perf: 0.9222 | Eval Error: 0.0034 | Eval Perf: 0.6861
[24, 100] Train Error: 0.0011 | Train Perf: 0.9177 | Eval Error: 0.0033 | Eval Perf: 0.7109
[25, 100] Train Error: 0.001 | Train Perf: 0.9258 | Eval Error: 0.0032 | Eval Perf: 0.713
[26, 100] Train Error: 0.0009 | Train Perf: 0.9296 | Eval Error: 0.0036 | Eval Perf: 0.6773
[27, 100] Train Error: 0.0009 | Train Perf: 0.9287 | Eval Error: 0.0034 | Eval Perf: 0.6976
[28, 100] Train Error: 0.0009 | Train Perf: 0.9303 | Eval Error: 0.0035 | Eval Perf: 0.6813
[29, 100] Train Error: 0.0009 | Train Perf: 0.9322 | Eval Error: 0.0034 | Eval Perf: 0.6832
[30, 100] Train Error: 0.0009 | Train Perf: 0.9324 | Eval Error: 0.0035 | Eval Perf: 0.7037
[31, 100] Train Error: 0.0009 | Train Perf: 0.9322 | Eval Error: 0.0033 | Eval Perf: 0.7083
[32, 100] Train Error: 0.0009 | Train Perf: 0.9329 | Eval Error: 0.0035 | Eval Perf: 0.6893
[33, 100] Train Error: 0.0008 | Train Perf: 0.9368 | Eval Error: 0.0034 | Eval Perf: 0.7008
[34, 100] Train Error: 0.0009 | Train Perf: 0.9308 | Eval Error: 0.0036 | Eval Perf: 0.6729
[35, 100] Train Error: 0.0008 | Train Perf: 0.937 | Eval Error: 0.0033 | Eval Perf: 0.703
[36, 100] Train Error: 0.0008 | Train Perf: 0.9383 | Eval Error: 0.0034 | Eval Perf: 0.6996
[37, 100] Train Error: 0.0008 | Train Perf: 0.9387 | Eval Error: 0.0035 | Eval Perf: 0.684
[38, 100] Train Error: 0.0008 | Train Perf: 0.9402 | Eval Error: 0.0033 | Eval Perf: 0.706
[39, 100] Train Error: 0.0008 | Train Perf: 0.9412 | Eval Error: 0.0036 | Eval Perf: 0.6826
[40, 100] Train Error: 0.0008 | Train Perf: 0.9415 | Eval Error: 0.0033 | Eval Perf: 0.7004
[41, 100] Train Error: 0.0007 | Train Perf: 0.9438 | Eval Error: 0.0034 | Eval Perf: 0.6955
[42, 100] Train Error: 0.0008 | Train Perf: 0.9398 | Eval Error: 0.0035 | Eval Perf: 0.6807
[43, 100] Train Error: 0.0007 | Train Perf: 0.9435 | Eval Error: 0.0035 | Eval Perf: 0.6882
[44, 100] Train Error: 0.0007 | Train Perf: 0.9449 | Eval Error: 0.0034 | Eval Perf: 0.6956
[45, 100] Train Error: 0.0007 | Train Perf: 0.9443 | Eval Error: 0.0034 | Eval Perf: 0.7004
[46, 100] Train Error: 0.0008 | Train Perf: 0.9426 | Eval Error: 0.0034 | Eval Perf: 0.6965
[47, 100] Train Error: 0.0007 | Train Perf: 0.9451 | Eval Error: 0.0035 | Eval Perf: 0.6823
[48, 100] Train Error: 0.0007 | Train Perf: 0.9466 | Eval Error: 0.0035 | Eval Perf: 0.6878
[49, 100] Train Error: 0.0007 | Train Perf: 0.9452 | Eval Error: 0.0035 | Eval Perf: 0.6865
[50, 100] Train Error: 0.0007 | Train Perf: 0.9466 | Eval Error: 0.0034 | Eval Perf: 0.6981
[51, 100] Train Error: 0.0007 | Train Perf: 0.9474 | Eval Error: 0.0035 | Eval Perf: 0.693
[52, 100] Train Error: 0.0007 | Train Perf: 0.9483 | Eval Error: 0.0034 | Eval Perf: 0.6994
[53, 100] Train Error: 0.0007 | Train Perf: 0.9478 | Eval Error: 0.0036 | Eval Perf: 0.6815
