NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0272 | Train Perf: 0.5967 | Eval Error: 0.0183 | Eval Perf: 0.7541
[2, 100] Train Error: 0.0128 | Train Perf: 0.8329 | Eval Error: 0.0154 | Eval Perf: 0.7988
[3, 100] Train Error: 0.011 | Train Perf: 0.8589 | Eval Error: 0.0142 | Eval Perf: 0.8135
[4, 100] Train Error: 0.0105 | Train Perf: 0.8658 | Eval Error: 0.0138 | Eval Perf: 0.8212
[5, 100] Train Error: 0.0101 | Train Perf: 0.8709 | Eval Error: 0.0134 | Eval Perf: 0.8241
[6, 100] Train Error: 0.0097 | Train Perf: 0.8757 | Eval Error: 0.014 | Eval Perf: 0.8236
[7, 100] Train Error: 0.0097 | Train Perf: 0.8771 | Eval Error: 0.0141 | Eval Perf: 0.8196
[8, 100] Train Error: 0.0092 | Train Perf: 0.8822 | Eval Error: 0.0136 | Eval Perf: 0.8257
[9, 100] Train Error: 0.0092 | Train Perf: 0.8829 | Eval Error: 0.0137 | Eval Perf: 0.8238
[10, 100] Train Error: 0.0091 | Train Perf: 0.8847 | Eval Error: 0.0132 | Eval Perf: 0.8285
[11, 100] Train Error: 0.0088 | Train Perf: 0.8882 | Eval Error: 0.014 | Eval Perf: 0.8223
[12, 100] Train Error: 0.0086 | Train Perf: 0.8905 | Eval Error: 0.0135 | Eval Perf: 0.8279
[13, 100] Train Error: 0.0085 | Train Perf: 0.892 | Eval Error: 0.0148 | Eval Perf: 0.8194
[14, 100] Train Error: 0.0082 | Train Perf: 0.8962 | Eval Error: 0.0137 | Eval Perf: 0.8248
[15, 100] Train Error: 0.0083 | Train Perf: 0.8953 | Eval Error: 0.0161 | Eval Perf: 0.8159
[16, 100] Train Error: 0.0082 | Train Perf: 0.8969 | Eval Error: 0.0133 | Eval Perf: 0.8279
[17, 100] Train Error: 0.0081 | Train Perf: 0.8983 | Eval Error: 0.0139 | Eval Perf: 0.8194
[18, 100] Train Error: 0.0079 | Train Perf: 0.9005 | Eval Error: 0.0143 | Eval Perf: 0.8195
[19, 100] Train Error: 0.0077 | Train Perf: 0.9026 | Eval Error: 0.0155 | Eval Perf: 0.8193
[20, 100] Train Error: 0.0078 | Train Perf: 0.9022 | Eval Error: 0.0144 | Eval Perf: 0.8142
[21, 100] Train Error: 0.0076 | Train Perf: 0.9041 | Eval Error: 0.0146 | Eval Perf: 0.8139
[22, 100] Train Error: 0.0076 | Train Perf: 0.9046 | Eval Error: 0.0144 | Eval Perf: 0.8142
[23, 100] Train Error: 0.0075 | Train Perf: 0.9059 | Eval Error: 0.0146 | Eval Perf: 0.8189
[24, 100] Train Error: 0.0074 | Train Perf: 0.9067 | Eval Error: 0.0139 | Eval Perf: 0.8198
[25, 100] Train Error: 0.0074 | Train Perf: 0.907 | Eval Error: 0.0139 | Eval Perf: 0.8201
[26, 100] Train Error: 0.0073 | Train Perf: 0.9081 | Eval Error: 0.0146 | Eval Perf: 0.8161
[27, 100] Train Error: 0.0073 | Train Perf: 0.9085 | Eval Error: 0.0144 | Eval Perf: 0.8151
[28, 100] Train Error: 0.0072 | Train Perf: 0.9093 | Eval Error: 0.0146 | Eval Perf: 0.8177
[29, 100] Train Error: 0.0072 | Train Perf: 0.9097 | Eval Error: 0.0149 | Eval Perf: 0.8107
[30, 100] Train Error: 0.0071 | Train Perf: 0.9112 | Eval Error: 0.0142 | Eval Perf: 0.8164
[31, 100] Train Error: 0.0069 | Train Perf: 0.9129 | Eval Error: 0.0152 | Eval Perf: 0.814
[32, 100] Train Error: 0.007 | Train Perf: 0.9117 | Eval Error: 0.0154 | Eval Perf: 0.809
[33, 100] Train Error: 0.007 | Train Perf: 0.9121 | Eval Error: 0.0151 | Eval Perf: 0.8134
[34, 100] Train Error: 0.0069 | Train Perf: 0.914 | Eval Error: 0.0147 | Eval Perf: 0.8131
[35, 100] Train Error: 0.0069 | Train Perf: 0.9134 | Eval Error: 0.0148 | Eval Perf: 0.8128
[36, 100] Train Error: 0.0068 | Train Perf: 0.9149 | Eval Error: 0.015 | Eval Perf: 0.8052
[37, 100] Train Error: 0.0068 | Train Perf: 0.9145 | Eval Error: 0.0151 | Eval Perf: 0.8084
[38, 100] Train Error: 0.0067 | Train Perf: 0.9163 | Eval Error: 0.0156 | Eval Perf: 0.8035
[39, 100] Train Error: 0.0068 | Train Perf: 0.9147 | Eval Error: 0.015 | Eval Perf: 0.8085
[40, 100] Train Error: 0.0067 | Train Perf: 0.9155 | Eval Error: 0.0152 | Eval Perf: 0.8107
[41, 100] Train Error: 0.0067 | Train Perf: 0.9155 | Eval Error: 0.0159 | Eval Perf: 0.7992
[42, 100] Train Error: 0.0067 | Train Perf: 0.9166 | Eval Error: 0.0151 | Eval Perf: 0.8044
[43, 100] Train Error: 0.0066 | Train Perf: 0.9169 | Eval Error: 0.0154 | Eval Perf: 0.8036
[44, 100] Train Error: 0.0066 | Train Perf: 0.9176 | Eval Error: 0.0154 | Eval Perf: 0.803
[45, 100] Train Error: 0.0065 | Train Perf: 0.9184 | Eval Error: 0.0164 | Eval Perf: 0.8019
[46, 100] Train Error: 0.0066 | Train Perf: 0.9175 | Eval Error: 0.0155 | Eval Perf: 0.8027
[47, 100] Train Error: 0.0065 | Train Perf: 0.9183 | Eval Error: 0.0161 | Eval Perf: 0.7983
[48, 100] Train Error: 0.0065 | Train Perf: 0.9193 | Eval Error: 0.0161 | Eval Perf: 0.7967
[49, 100] Train Error: 0.0064 | Train Perf: 0.9201 | Eval Error: 0.0157 | Eval Perf: 0.8016
[50, 100] Train Error: 0.0065 | Train Perf: 0.9183 | Eval Error: 0.0158 | Eval Perf: 0.799
[51, 100] Train Error: 0.0065 | Train Perf: 0.9192 | Eval Error: 0.016 | Eval Perf: 0.796
[52, 100] Train Error: 0.0065 | Train Perf: 0.9186 | Eval Error: 0.0158 | Eval Perf: 0.8018
[53, 100] Train Error: 0.0064 | Train Perf: 0.9197 | Eval Error: 0.0157 | Eval Perf: 0.7991
[54, 100] Train Error: 0.0064 | Train Perf: 0.9194 | Eval Error: 0.0161 | Eval Perf: 0.7999
[55, 100] Train Error: 0.0063 | Train Perf: 0.921 | Eval Error: 0.0155 | Eval Perf: 0.8016
[56, 100] Train Error: 0.0064 | Train Perf: 0.9199 | Eval Error: 0.0158 | Eval Perf: 0.8009
[57, 100] Train Error: 0.0064 | Train Perf: 0.9208 | Eval Error: 0.0157 | Eval Perf: 0.7977
[58, 100] Train Error: 0.0063 | Train Perf: 0.9211 | Eval Error: 0.0157 | Eval Perf: 0.7981
[59, 100] Train Error: 0.0063 | Train Perf: 0.9217 | Eval Error: 0.0166 | Eval Perf: 0.7917
[60, 100] Train Error: 0.0063 | Train Perf: 0.9214 | Eval Error: 0.0161 | Eval Perf: 0.7963
[61, 100] Train Error: 0.0062 | Train Perf: 0.922 | Eval Error: 0.0172 | Eval Perf: 0.7894
[62, 100] Train Error: 0.0062 | Train Perf: 0.9223 | Eval Error: 0.0166 | Eval Perf: 0.798
[63, 100] Train Error: 0.0063 | Train Perf: 0.9215 | Eval Error: 0.0161 | Eval Perf: 0.7934
[64, 100] Train Error: 0.0063 | Train Perf: 0.9219 | Eval Error: 0.0161 | Eval Perf: 0.7957
[65, 100] Train Error: 0.0063 | Train Perf: 0.9219 | Eval Error: 0.0161 | Eval Perf: 0.7997
[66, 100] Train Error: 0.0062 | Train Perf: 0.9224 | Eval Error: 0.0161 | Eval Perf: 0.7978
[67, 100] Train Error: 0.0062 | Train Perf: 0.9228 | Eval Error: 0.0163 | Eval Perf: 0.7936
[68, 100] Train Error: 0.0062 | Train Perf: 0.9229 | Eval Error: 0.016 | Eval Perf: 0.7974
[69, 100] Train Error: 0.0062 | Train Perf: 0.923 | Eval Error: 0.016 | Eval Perf: 0.797
[70, 100] Train Error: 0.006 | Train Perf: 0.925 | Eval Error: 0.0161 | Eval Perf: 0.7941
[71, 100] Train Error: 0.0062 | Train Perf: 0.923 | Eval Error: 0.0163 | Eval Perf: 0.7939
[72, 100] Train Error: 0.0061 | Train Perf: 0.9241 | Eval Error: 0.0165 | Eval Perf: 0.7962
[73, 100] Train Error: 0.0061 | Train Perf: 0.9234 | Eval Error: 0.017 | Eval Perf: 0.7896
[74, 100] Train Error: 0.0061 | Train Perf: 0.9238 | Eval Error: 0.0165 | Eval Perf: 0.7924
[75, 100] Train Error: 0.0061 | Train Perf: 0.924 | Eval Error: 0.0162 | Eval Perf: 0.7943
[76, 100] Train Error: 0.006 | Train Perf: 0.9254 | Eval Error: 0.0166 | Eval Perf: 0.7904
[77, 100] Train Error: 0.006 | Train Perf: 0.9251 | Eval Error: 0.0164 | Eval Perf: 0.79
[78, 100] Train Error: 0.006 | Train Perf: 0.9246 | Eval Error: 0.0169 | Eval Perf: 0.7879
[79, 100] Train Error: 0.006 | Train Perf: 0.9251 | Eval Error: 0.0163 | Eval Perf: 0.7924
[80, 100] Train Error: 0.0061 | Train Perf: 0.9243 | Eval Error: 0.0164 | Eval Perf: 0.7918
[81, 100] Train Error: 0.0061 | Train Perf: 0.9246 | Eval Error: 0.0166 | Eval Perf: 0.7888
[82, 100] Train Error: 0.006 | Train Perf: 0.9248 | Eval Error: 0.0168 | Eval Perf: 0.796
[83, 100] Train Error: 0.006 | Train Perf: 0.9254 | Eval Error: 0.0168 | Eval Perf: 0.7862
[84, 100] Train Error: 0.0059 | Train Perf: 0.9268 | Eval Error: 0.0165 | Eval Perf: 0.789
[85, 100] Train Error: 0.006 | Train Perf: 0.9255 | Eval Error: 0.0165 | Eval Perf: 0.7922
[86, 100] Train Error: 0.006 | Train Perf: 0.9251 | Eval Error: 0.0166 | Eval Perf: 0.7918
[87, 100] Train Error: 0.0059 | Train Perf: 0.9265 | Eval Error: 0.0164 | Eval Perf: 0.7914
[88, 100] Train Error: 0.006 | Train Perf: 0.9253 | Eval Error: 0.0164 | Eval Perf: 0.792
[89, 100] Train Error: 0.0059 | Train Perf: 0.9262 | Eval Error: 0.0164 | Eval Perf: 0.7941
[90, 100] Train Error: 0.0059 | Train Perf: 0.9265 | Eval Error: 0.0173 | Eval Perf: 0.7854
[91, 100] Train Error: 0.0059 | Train Perf: 0.9265 | Eval Error: 0.0168 | Eval Perf: 0.7878
[92, 100] Train Error: 0.0059 | Train Perf: 0.9266 | Eval Error: 0.0167 | Eval Perf: 0.7909
[93, 100] Train Error: 0.006 | Train Perf: 0.9257 | Eval Error: 0.0166 | Eval Perf: 0.7881
[94, 100] Train Error: 0.0059 | Train Perf: 0.9266 | Eval Error: 0.0166 | Eval Perf: 0.7935
[95, 100] Train Error: 0.0059 | Train Perf: 0.9264 | Eval Error: 0.0165 | Eval Perf: 0.7895
[96, 100] Train Error: 0.0059 | Train Perf: 0.9271 | Eval Error: 0.0167 | Eval Perf: 0.7899
[97, 100] Train Error: 0.0059 | Train Perf: 0.9265 | Eval Error: 0.0167 | Eval Perf: 0.7886
[98, 100] Train Error: 0.0059 | Train Perf: 0.927 | Eval Error: 0.0166 | Eval Perf: 0.7882
[99, 100] Train Error: 0.0059 | Train Perf: 0.9263 | Eval Error: 0.0169 | Eval Perf: 0.7862
[100, 100] Train Error: 0.0058 | Train Perf: 0.9273 | Eval Error: 0.017 | Eval Perf: 0.7941
