NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0073 | Train Perf: 0.0244 | Eval Error: 0.0067 | Eval Perf: 0.406
[2, 100] Train Error: 0.0063 | Train Perf: 0.3392 | Eval Error: 0.0063 | Eval Perf: 0.5357
[3, 100] Train Error: 0.0057 | Train Perf: 0.495 | Eval Error: 0.0057 | Eval Perf: 0.5967
[4, 100] Train Error: 0.005 | Train Perf: 0.5781 | Eval Error: 0.0049 | Eval Perf: 0.6423
[5, 100] Train Error: 0.0042 | Train Perf: 0.6546 | Eval Error: 0.0042 | Eval Perf: 0.6635
[6, 100] Train Error: 0.0035 | Train Perf: 0.7005 | Eval Error: 0.0038 | Eval Perf: 0.6895
[7, 100] Train Error: 0.0031 | Train Perf: 0.7339 | Eval Error: 0.004 | Eval Perf: 0.6929
[8, 100] Train Error: 0.0028 | Train Perf: 0.7694 | Eval Error: 0.0038 | Eval Perf: 0.6902
[9, 100] Train Error: 0.0025 | Train Perf: 0.7928 | Eval Error: 0.0038 | Eval Perf: 0.6831
[10, 100] Train Error: 0.0022 | Train Perf: 0.8193 | Eval Error: 0.0038 | Eval Perf: 0.6831
[11, 100] Train Error: 0.002 | Train Perf: 0.8359 | Eval Error: 0.0039 | Eval Perf: 0.6773
[12, 100] Train Error: 0.0019 | Train Perf: 0.8449 | Eval Error: 0.0039 | Eval Perf: 0.6717
[13, 100] Train Error: 0.0018 | Train Perf: 0.854 | Eval Error: 0.0041 | Eval Perf: 0.6713
[14, 100] Train Error: 0.0017 | Train Perf: 0.8665 | Eval Error: 0.004 | Eval Perf: 0.6725
[15, 100] Train Error: 0.0016 | Train Perf: 0.8728 | Eval Error: 0.004 | Eval Perf: 0.6727
[16, 100] Train Error: 0.0015 | Train Perf: 0.8787 | Eval Error: 0.0041 | Eval Perf: 0.6699
[17, 100] Train Error: 0.0014 | Train Perf: 0.8887 | Eval Error: 0.0041 | Eval Perf: 0.6739
[18, 100] Train Error: 0.0014 | Train Perf: 0.8933 | Eval Error: 0.004 | Eval Perf: 0.6743
[19, 100] Train Error: 0.0013 | Train Perf: 0.8948 | Eval Error: 0.0044 | Eval Perf: 0.6773
[20, 100] Train Error: 0.0013 | Train Perf: 0.898 | Eval Error: 0.0041 | Eval Perf: 0.6746
[21, 100] Train Error: 0.0012 | Train Perf: 0.9029 | Eval Error: 0.0042 | Eval Perf: 0.675
[22, 100] Train Error: 0.0012 | Train Perf: 0.9063 | Eval Error: 0.004 | Eval Perf: 0.6687
[23, 100] Train Error: 0.0012 | Train Perf: 0.9095 | Eval Error: 0.004 | Eval Perf: 0.6729
[24, 100] Train Error: 0.0011 | Train Perf: 0.9115 | Eval Error: 0.004 | Eval Perf: 0.6741
[25, 100] Train Error: 0.0011 | Train Perf: 0.9157 | Eval Error: 0.004 | Eval Perf: 0.6691
[26, 100] Train Error: 0.0011 | Train Perf: 0.9165 | Eval Error: 0.0042 | Eval Perf: 0.6734
[27, 100] Train Error: 0.001 | Train Perf: 0.9189 | Eval Error: 0.0042 | Eval Perf: 0.6772
[28, 100] Train Error: 0.001 | Train Perf: 0.9214 | Eval Error: 0.0041 | Eval Perf: 0.661
[29, 100] Train Error: 0.001 | Train Perf: 0.9206 | Eval Error: 0.0041 | Eval Perf: 0.664
[30, 100] Train Error: 0.001 | Train Perf: 0.923 | Eval Error: 0.0042 | Eval Perf: 0.6694
[31, 100] Train Error: 0.001 | Train Perf: 0.9247 | Eval Error: 0.0041 | Eval Perf: 0.6584
[32, 100] Train Error: 0.001 | Train Perf: 0.9262 | Eval Error: 0.0042 | Eval Perf: 0.6632
[33, 100] Train Error: 0.0009 | Train Perf: 0.9275 | Eval Error: 0.0042 | Eval Perf: 0.6618
[34, 100] Train Error: 0.0009 | Train Perf: 0.9287 | Eval Error: 0.0042 | Eval Perf: 0.6578
[35, 100] Train Error: 0.0009 | Train Perf: 0.9314 | Eval Error: 0.0042 | Eval Perf: 0.6547
