NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0075 | Train Perf: 0.0239 | Eval Error: 0.006 | Eval Perf: 0.4266
[2, 100] Train Error: 0.0064 | Train Perf: 0.367 | Eval Error: 0.0059 | Eval Perf: 0.4994
[3, 100] Train Error: 0.0058 | Train Perf: 0.5168 | Eval Error: 0.0051 | Eval Perf: 0.5378
[4, 100] Train Error: 0.0049 | Train Perf: 0.6036 | Eval Error: 0.0045 | Eval Perf: 0.5806
[5, 100] Train Error: 0.0041 | Train Perf: 0.6702 | Eval Error: 0.0041 | Eval Perf: 0.6033
[6, 100] Train Error: 0.0034 | Train Perf: 0.7159 | Eval Error: 0.0039 | Eval Perf: 0.6242
[7, 100] Train Error: 0.003 | Train Perf: 0.7529 | Eval Error: 0.0039 | Eval Perf: 0.6316
[8, 100] Train Error: 0.0026 | Train Perf: 0.7885 | Eval Error: 0.004 | Eval Perf: 0.6314
[9, 100] Train Error: 0.0024 | Train Perf: 0.8051 | Eval Error: 0.0038 | Eval Perf: 0.6351
[10, 100] Train Error: 0.0022 | Train Perf: 0.8251 | Eval Error: 0.004 | Eval Perf: 0.634
[11, 100] Train Error: 0.002 | Train Perf: 0.8436 | Eval Error: 0.004 | Eval Perf: 0.6387
[12, 100] Train Error: 0.0019 | Train Perf: 0.855 | Eval Error: 0.0038 | Eval Perf: 0.6556
[13, 100] Train Error: 0.0017 | Train Perf: 0.8674 | Eval Error: 0.0039 | Eval Perf: 0.6567
[14, 100] Train Error: 0.0017 | Train Perf: 0.872 | Eval Error: 0.0038 | Eval Perf: 0.6602
[15, 100] Train Error: 0.0016 | Train Perf: 0.8804 | Eval Error: 0.0038 | Eval Perf: 0.6564
[16, 100] Train Error: 0.0015 | Train Perf: 0.8862 | Eval Error: 0.0038 | Eval Perf: 0.6547
[17, 100] Train Error: 0.0014 | Train Perf: 0.8937 | Eval Error: 0.0038 | Eval Perf: 0.6578
[18, 100] Train Error: 0.0014 | Train Perf: 0.8956 | Eval Error: 0.0039 | Eval Perf: 0.6626
[19, 100] Train Error: 0.0013 | Train Perf: 0.9021 | Eval Error: 0.0039 | Eval Perf: 0.663
[20, 100] Train Error: 0.0012 | Train Perf: 0.9047 | Eval Error: 0.0039 | Eval Perf: 0.667
[21, 100] Train Error: 0.0012 | Train Perf: 0.9076 | Eval Error: 0.0039 | Eval Perf: 0.6686
[22, 100] Train Error: 0.0012 | Train Perf: 0.9095 | Eval Error: 0.0038 | Eval Perf: 0.6697
[23, 100] Train Error: 0.0011 | Train Perf: 0.9137 | Eval Error: 0.0039 | Eval Perf: 0.6652
