NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0156 | Train Perf: 0.0481 | Eval Error: 0.0142 | Eval Perf: 0.3468
[2, 100] Train Error: 0.0139 | Train Perf: 0.3331 | Eval Error: 0.0133 | Eval Perf: 0.3964
[3, 100] Train Error: 0.0118 | Train Perf: 0.5372 | Eval Error: 0.0122 | Eval Perf: 0.4291
[4, 100] Train Error: 0.0096 | Train Perf: 0.6319 | Eval Error: 0.0117 | Eval Perf: 0.4641
[5, 100] Train Error: 0.0082 | Train Perf: 0.6844 | Eval Error: 0.0112 | Eval Perf: 0.5038
[6, 100] Train Error: 0.007 | Train Perf: 0.7345 | Eval Error: 0.011 | Eval Perf: 0.522
[7, 100] Train Error: 0.0065 | Train Perf: 0.7583 | Eval Error: 0.0112 | Eval Perf: 0.5213
[8, 100] Train Error: 0.0059 | Train Perf: 0.7845 | Eval Error: 0.0114 | Eval Perf: 0.517
[9, 100] Train Error: 0.0054 | Train Perf: 0.8052 | Eval Error: 0.0112 | Eval Perf: 0.5411
[10, 100] Train Error: 0.0052 | Train Perf: 0.812 | Eval Error: 0.0126 | Eval Perf: 0.5422
[11, 100] Train Error: 0.005 | Train Perf: 0.8217 | Eval Error: 0.0113 | Eval Perf: 0.5384
[12, 100] Train Error: 0.0046 | Train Perf: 0.8367 | Eval Error: 0.0116 | Eval Perf: 0.5419
[13, 100] Train Error: 0.0046 | Train Perf: 0.836 | Eval Error: 0.012 | Eval Perf: 0.5244
[14, 100] Train Error: 0.0043 | Train Perf: 0.8495 | Eval Error: 0.0119 | Eval Perf: 0.5216
[15, 100] Train Error: 0.0043 | Train Perf: 0.8476 | Eval Error: 0.0117 | Eval Perf: 0.5423
[16, 100] Train Error: 0.0041 | Train Perf: 0.8559 | Eval Error: 0.0117 | Eval Perf: 0.5491
[17, 100] Train Error: 0.004 | Train Perf: 0.8606 | Eval Error: 0.0123 | Eval Perf: 0.5355
[18, 100] Train Error: 0.0037 | Train Perf: 0.8718 | Eval Error: 0.0119 | Eval Perf: 0.5362
[19, 100] Train Error: 0.0038 | Train Perf: 0.8675 | Eval Error: 0.012 | Eval Perf: 0.5319
[20, 100] Train Error: 0.0036 | Train Perf: 0.874 | Eval Error: 0.012 | Eval Perf: 0.5221
[21, 100] Train Error: 0.0034 | Train Perf: 0.881 | Eval Error: 0.012 | Eval Perf: 0.5221
[22, 100] Train Error: 0.0034 | Train Perf: 0.8795 | Eval Error: 0.0123 | Eval Perf: 0.5106
[23, 100] Train Error: 0.0033 | Train Perf: 0.8845 | Eval Error: 0.012 | Eval Perf: 0.5316
[24, 100] Train Error: 0.0033 | Train Perf: 0.887 | Eval Error: 0.0123 | Eval Perf: 0.5251
[25, 100] Train Error: 0.003 | Train Perf: 0.8949 | Eval Error: 0.0122 | Eval Perf: 0.5266
[26, 100] Train Error: 0.0031 | Train Perf: 0.8939 | Eval Error: 0.0126 | Eval Perf: 0.5017
[27, 100] Train Error: 0.0029 | Train Perf: 0.8995 | Eval Error: 0.0128 | Eval Perf: 0.5165
