NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0296 | Train Perf: 0.3693 | Eval Error: 0.0252 | Eval Perf: 0.514
[2, 100] Train Error: 0.0204 | Train Perf: 0.6353 | Eval Error: 0.0226 | Eval Perf: 0.5892
[3, 100] Train Error: 0.0165 | Train Perf: 0.7158 | Eval Error: 0.0276 | Eval Perf: 0.6091
[4, 100] Train Error: 0.0158 | Train Perf: 0.7311 | Eval Error: 0.0239 | Eval Perf: 0.6351
[5, 100] Train Error: 0.0143 | Train Perf: 0.7611 | Eval Error: 0.0199 | Eval Perf: 0.6549
[6, 100] Train Error: 0.0139 | Train Perf: 0.7674 | Eval Error: 0.019 | Eval Perf: 0.6681
[7, 100] Train Error: 0.0128 | Train Perf: 0.7898 | Eval Error: 0.0197 | Eval Perf: 0.6592
[8, 100] Train Error: 0.0124 | Train Perf: 0.7964 | Eval Error: 0.0195 | Eval Perf: 0.6761
[9, 100] Train Error: 0.0117 | Train Perf: 0.8105 | Eval Error: 0.0194 | Eval Perf: 0.6664
[10, 100] Train Error: 0.011 | Train Perf: 0.8225 | Eval Error: 0.0207 | Eval Perf: 0.6655
[11, 100] Train Error: 0.0103 | Train Perf: 0.8341 | Eval Error: 0.0209 | Eval Perf: 0.6818
[12, 100] Train Error: 0.0101 | Train Perf: 0.8383 | Eval Error: 0.0198 | Eval Perf: 0.692
[13, 100] Train Error: 0.0096 | Train Perf: 0.8463 | Eval Error: 0.0199 | Eval Perf: 0.6648
[14, 100] Train Error: 0.0092 | Train Perf: 0.8546 | Eval Error: 0.0193 | Eval Perf: 0.6735
[15, 100] Train Error: 0.009 | Train Perf: 0.8579 | Eval Error: 0.0204 | Eval Perf: 0.6861
[16, 100] Train Error: 0.0084 | Train Perf: 0.8678 | Eval Error: 0.0192 | Eval Perf: 0.6832
[17, 100] Train Error: 0.0079 | Train Perf: 0.8766 | Eval Error: 0.0191 | Eval Perf: 0.6895
[18, 100] Train Error: 0.0079 | Train Perf: 0.8768 | Eval Error: 0.0183 | Eval Perf: 0.694
[19, 100] Train Error: 0.0072 | Train Perf: 0.8879 | Eval Error: 0.019 | Eval Perf: 0.6954
[20, 100] Train Error: 0.0069 | Train Perf: 0.8935 | Eval Error: 0.0195 | Eval Perf: 0.6877
[21, 100] Train Error: 0.0067 | Train Perf: 0.8964 | Eval Error: 0.0195 | Eval Perf: 0.6928
[22, 100] Train Error: 0.0062 | Train Perf: 0.9049 | Eval Error: 0.0182 | Eval Perf: 0.7084
[23, 100] Train Error: 0.0059 | Train Perf: 0.9097 | Eval Error: 0.0186 | Eval Perf: 0.6862
