NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0101 | Train Perf: -0.0651 | Eval Error: 0.0046 | Eval Perf: 0.045
[2, 100] Train Error: 0.0045 | Train Perf: 0.0138 | Eval Error: 0.0045 | Eval Perf: 0.1586
[3, 100] Train Error: 0.0044 | Train Perf: 0.098 | Eval Error: 0.0044 | Eval Perf: 0.2625
[4, 100] Train Error: 0.0043 | Train Perf: 0.1916 | Eval Error: 0.0043 | Eval Perf: 0.3426
[5, 100] Train Error: 0.0042 | Train Perf: 0.2674 | Eval Error: 0.0042 | Eval Perf: 0.404
[6, 100] Train Error: 0.0042 | Train Perf: 0.3391 | Eval Error: 0.0041 | Eval Perf: 0.4489
[7, 100] Train Error: 0.0041 | Train Perf: 0.382 | Eval Error: 0.004 | Eval Perf: 0.4819
[8, 100] Train Error: 0.004 | Train Perf: 0.4171 | Eval Error: 0.0039 | Eval Perf: 0.5068
[9, 100] Train Error: 0.0039 | Train Perf: 0.4453 | Eval Error: 0.0038 | Eval Perf: 0.5259
[10, 100] Train Error: 0.0038 | Train Perf: 0.4678 | Eval Error: 0.0037 | Eval Perf: 0.5406
[11, 100] Train Error: 0.0037 | Train Perf: 0.4896 | Eval Error: 0.0036 | Eval Perf: 0.5523
[12, 100] Train Error: 0.0037 | Train Perf: 0.502 | Eval Error: 0.0035 | Eval Perf: 0.5618
[13, 100] Train Error: 0.0036 | Train Perf: 0.5139 | Eval Error: 0.0034 | Eval Perf: 0.5693
[14, 100] Train Error: 0.0035 | Train Perf: 0.5264 | Eval Error: 0.0034 | Eval Perf: 0.5761
[15, 100] Train Error: 0.0034 | Train Perf: 0.5363 | Eval Error: 0.0033 | Eval Perf: 0.582
[16, 100] Train Error: 0.0034 | Train Perf: 0.5477 | Eval Error: 0.0033 | Eval Perf: 0.5874
[17, 100] Train Error: 0.0033 | Train Perf: 0.5562 | Eval Error: 0.0032 | Eval Perf: 0.5916
[18, 100] Train Error: 0.0032 | Train Perf: 0.565 | Eval Error: 0.0031 | Eval Perf: 0.5953
[19, 100] Train Error: 0.0032 | Train Perf: 0.5753 | Eval Error: 0.0031 | Eval Perf: 0.5973
[20, 100] Train Error: 0.0031 | Train Perf: 0.581 | Eval Error: 0.0031 | Eval Perf: 0.6038
[21, 100] Train Error: 0.0031 | Train Perf: 0.5914 | Eval Error: 0.003 | Eval Perf: 0.6038
[22, 100] Train Error: 0.003 | Train Perf: 0.5981 | Eval Error: 0.003 | Eval Perf: 0.6051
[23, 100] Train Error: 0.003 | Train Perf: 0.6032 | Eval Error: 0.003 | Eval Perf: 0.6076
[24, 100] Train Error: 0.0029 | Train Perf: 0.6079 | Eval Error: 0.0029 | Eval Perf: 0.6113
[25, 100] Train Error: 0.0029 | Train Perf: 0.6172 | Eval Error: 0.0029 | Eval Perf: 0.6121
[26, 100] Train Error: 0.0028 | Train Perf: 0.6214 | Eval Error: 0.0029 | Eval Perf: 0.6164
[27, 100] Train Error: 0.0028 | Train Perf: 0.6266 | Eval Error: 0.0029 | Eval Perf: 0.6183
[28, 100] Train Error: 0.0028 | Train Perf: 0.6329 | Eval Error: 0.0028 | Eval Perf: 0.6199
[29, 100] Train Error: 0.0027 | Train Perf: 0.6392 | Eval Error: 0.0028 | Eval Perf: 0.6215
[30, 100] Train Error: 0.0027 | Train Perf: 0.644 | Eval Error: 0.0028 | Eval Perf: 0.6232
[31, 100] Train Error: 0.0027 | Train Perf: 0.6496 | Eval Error: 0.0028 | Eval Perf: 0.6247
