NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0282 | Train Perf: 0.4756 | Eval Error: 0.0216 | Eval Perf: 0.6578
[2, 100] Train Error: 0.0212 | Train Perf: 0.6469 | Eval Error: 0.0181 | Eval Perf: 0.7087
[3, 100] Train Error: 0.0186 | Train Perf: 0.6989 | Eval Error: 0.0184 | Eval Perf: 0.7249
[4, 100] Train Error: 0.0164 | Train Perf: 0.7423 | Eval Error: 0.019 | Eval Perf: 0.7043
[5, 100] Train Error: 0.0158 | Train Perf: 0.7522 | Eval Error: 0.017 | Eval Perf: 0.7393
[6, 100] Train Error: 0.0153 | Train Perf: 0.7622 | Eval Error: 0.0184 | Eval Perf: 0.7242
[7, 100] Train Error: 0.0144 | Train Perf: 0.779 | Eval Error: 0.0176 | Eval Perf: 0.7185
[8, 100] Train Error: 0.0138 | Train Perf: 0.7883 | Eval Error: 0.017 | Eval Perf: 0.7329
[9, 100] Train Error: 0.0133 | Train Perf: 0.797 | Eval Error: 0.0168 | Eval Perf: 0.7337
[10, 100] Train Error: 0.0126 | Train Perf: 0.8097 | Eval Error: 0.0181 | Eval Perf: 0.7327
[11, 100] Train Error: 0.0125 | Train Perf: 0.8107 | Eval Error: 0.0191 | Eval Perf: 0.7102
[12, 100] Train Error: 0.0122 | Train Perf: 0.8152 | Eval Error: 0.0176 | Eval Perf: 0.729
[13, 100] Train Error: 0.0119 | Train Perf: 0.8207 | Eval Error: 0.0181 | Eval Perf: 0.7275
[14, 100] Train Error: 0.0116 | Train Perf: 0.8266 | Eval Error: 0.0166 | Eval Perf: 0.7479
[15, 100] Train Error: 0.0114 | Train Perf: 0.8288 | Eval Error: 0.017 | Eval Perf: 0.7402
[16, 100] Train Error: 0.011 | Train Perf: 0.8362 | Eval Error: 0.0173 | Eval Perf: 0.7365
[17, 100] Train Error: 0.0109 | Train Perf: 0.8375 | Eval Error: 0.0176 | Eval Perf: 0.7367
[18, 100] Train Error: 0.0106 | Train Perf: 0.8425 | Eval Error: 0.0184 | Eval Perf: 0.7221
[19, 100] Train Error: 0.0104 | Train Perf: 0.8451 | Eval Error: 0.0177 | Eval Perf: 0.729
[20, 100] Train Error: 0.0106 | Train Perf: 0.8431 | Eval Error: 0.0179 | Eval Perf: 0.7333
[21, 100] Train Error: 0.0102 | Train Perf: 0.8485 | Eval Error: 0.0179 | Eval Perf: 0.7377
[22, 100] Train Error: 0.0099 | Train Perf: 0.8535 | Eval Error: 0.0179 | Eval Perf: 0.732
[23, 100] Train Error: 0.01 | Train Perf: 0.8526 | Eval Error: 0.0184 | Eval Perf: 0.7255
[24, 100] Train Error: 0.01 | Train Perf: 0.8526 | Eval Error: 0.0185 | Eval Perf: 0.7298
[25, 100] Train Error: 0.0095 | Train Perf: 0.8605 | Eval Error: 0.0189 | Eval Perf: 0.7146
[26, 100] Train Error: 0.0097 | Train Perf: 0.8567 | Eval Error: 0.0179 | Eval Perf: 0.7321
[27, 100] Train Error: 0.0096 | Train Perf: 0.8581 | Eval Error: 0.0206 | Eval Perf: 0.7379
[28, 100] Train Error: 0.0094 | Train Perf: 0.8621 | Eval Error: 0.0191 | Eval Perf: 0.719
[29, 100] Train Error: 0.0092 | Train Perf: 0.8651 | Eval Error: 0.0177 | Eval Perf: 0.7343
[30, 100] Train Error: 0.0094 | Train Perf: 0.8622 | Eval Error: 0.0182 | Eval Perf: 0.7293
