Amb_a_1.0101_12 vs. Amb_a_1.0501_12,0.9181984817347015,0.9,85.0,14.0,85.0,105.0,85.0,105.0,100.0,56.0,0.932077,88.88888888888889,52.0,88.88888888888889,52.0,88.88888888888889,52.0,1.11,1.37,0.26,4,3,3,8405.65,2.807411566535654,12,97.0
Amb_a_1.0101_14 vs. Amb_a_1.0201_14,0.37885156823912125,0.2619047619047619,90.0,15.0,90.0,110.0,85.0,108.0,100.0,65.0,0.931053,88.88888888888889,42.0,88.88888888888889,42.0,88.88888888888889,42.0,1.8399999999999999,3.82,1.98,1,1,1,8834.4,0.13221217409699085,1,91.0
Amb_a_1.0101_14 vs. Amb_a_1.0401_14,0.37885156823912125,0.2619047619047619,90.0,15.0,90.0,110.0,85.0,108.0,100.0,65.0,0.931053,88.88888888888889,42.0,88.88888888888889,42.0,88.88888888888889,42.0,1.88,3.82,1.94,1,1,1,8830.800000000001,0.13493819830517625,1,91.0
Amb_a_1.0101_14 vs. Amb_a_1.0304_14,-0.051407622343716354,-0.09523809523809526,85.0,14.0,85.0,111.0,85.0,111.0,100.0,65.0,0.945824,77.77777777777779,40.0,77.77777777777779,40.0,77.77777777777779,40.0,2.6999999999999997,3.82,1.12,1,1,1,8270.5,0.23373223635003737,1,86.0
Amb_a_1.0101_14 vs. Amb_a_1.0501_14,-0.15025332205185488,-0.28571428571428575,55.00000000000001,2.0,55.00000000000001,73.0,55.00000000000001,69.0,66.66666666666666,47.0,0.811458,0.0,-6.0,11.11111111111111,-2.0,0.0,-6.0,2.19,3.82,1.63,1,1,0,5379.550000000001,0.16060129123438152,1,56.00000000000001
Amb_a_1.0101_15 vs. Amb_a_1.0201_15,-0.19073032913815954,-0.12637362637362637,85.0,12.0,85.0,93.0,85.0,88.0,100.0,48.0,0.933873,88.88888888888889,42.0,88.88888888888889,42.0,88.88888888888889,42.0,1.71,3.65,1.94,1,1,1,8354.65,0.14122299110295156,1,86.0
Amb_a_1.0101_15 vs. Amb_a_1.0304_15,0.12704182363256902,0.027472527472527472,80.0,12.0,80.0,100.0,80.0,100.0,100.0,54.0,0.963040,77.77777777777779,40.0,77.77777777777779,40.0,77.77777777777779,40.0,2.61,3.65,1.04,1,1,1,7791.2,0.2634351949420442,1,81.0
Amb_a_1.0101_15 vs. Amb_a_1.0401_15,0.24264246584713423,0.29696969696969694,90.0,15.0,90.0,105.0,90.0,104.0,100.0,60.0,0.980372,0.0,-3.0,0.0,-3.0,0.0,-3.0,1.3900000000000001,3.65,2.26,1,1,1,8874.9,0.12122681537156019,1,91.0
Amb_a_1.0101_15 vs. Amb_a_1.0501_15,-0.2151512118171901,-0.2606060606060606,65.0,5.0,65.0,77.0,60.0,77.0,77.77777777777779,50.0,0.899896,11.11111111111111,7.0,66.66666666666666,34.0,11.11111111111111,7.0,3.41,3.65,0.24,1,1,0,6278.35,1.1415525114155252,1,66.0
Amb_a_1.0101_16 vs. Amb_a_1.0201_16,0.6996112596839473,0.5363636363636364,85.0,14.0,85.0,121.0,85.0,121.0,100.0,69.0,0.949662,88.88888888888889,54.0,88.88888888888889,54.0,88.88888888888889,54.0,1.44,2.26,0.82,1,2,1,8377.6,0.5396071659831643,2,87.0
