NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0075 | Train Perf: -0.0124 | Eval Error: 0.0069 | Eval Perf: 0.2556
[2, 100] Train Error: 0.0066 | Train Perf: 0.1349 | Eval Error: 0.0068 | Eval Perf: 0.4412
[3, 100] Train Error: 0.0064 | Train Perf: 0.2434 | Eval Error: 0.0066 | Eval Perf: 0.5189
[4, 100] Train Error: 0.0062 | Train Perf: 0.3923 | Eval Error: 0.0064 | Eval Perf: 0.5606
[5, 100] Train Error: 0.0059 | Train Perf: 0.4479 | Eval Error: 0.0061 | Eval Perf: 0.5868
[6, 100] Train Error: 0.0057 | Train Perf: 0.53 | Eval Error: 0.0058 | Eval Perf: 0.6083
[7, 100] Train Error: 0.0053 | Train Perf: 0.5855 | Eval Error: 0.0055 | Eval Perf: 0.6298
[8, 100] Train Error: 0.0049 | Train Perf: 0.616 | Eval Error: 0.0051 | Eval Perf: 0.6502
[9, 100] Train Error: 0.0045 | Train Perf: 0.6458 | Eval Error: 0.0046 | Eval Perf: 0.6608
[10, 100] Train Error: 0.0041 | Train Perf: 0.6815 | Eval Error: 0.0042 | Eval Perf: 0.6738
[11, 100] Train Error: 0.0037 | Train Perf: 0.7023 | Eval Error: 0.004 | Eval Perf: 0.687
[12, 100] Train Error: 0.0034 | Train Perf: 0.7201 | Eval Error: 0.0038 | Eval Perf: 0.6835
[13, 100] Train Error: 0.0032 | Train Perf: 0.736 | Eval Error: 0.0038 | Eval Perf: 0.6938
[14, 100] Train Error: 0.003 | Train Perf: 0.7478 | Eval Error: 0.0037 | Eval Perf: 0.6894
[15, 100] Train Error: 0.0028 | Train Perf: 0.7647 | Eval Error: 0.0037 | Eval Perf: 0.6847
[16, 100] Train Error: 0.0027 | Train Perf: 0.7755 | Eval Error: 0.0038 | Eval Perf: 0.6805
[17, 100] Train Error: 0.0026 | Train Perf: 0.7821 | Eval Error: 0.0037 | Eval Perf: 0.6835
[18, 100] Train Error: 0.0024 | Train Perf: 0.7996 | Eval Error: 0.0038 | Eval Perf: 0.6834
[19, 100] Train Error: 0.0024 | Train Perf: 0.8027 | Eval Error: 0.0039 | Eval Perf: 0.6793
[20, 100] Train Error: 0.0023 | Train Perf: 0.8093 | Eval Error: 0.0039 | Eval Perf: 0.6751
[21, 100] Train Error: 0.0023 | Train Perf: 0.8142 | Eval Error: 0.004 | Eval Perf: 0.6693
[22, 100] Train Error: 0.0022 | Train Perf: 0.8213 | Eval Error: 0.004 | Eval Perf: 0.6713
[23, 100] Train Error: 0.0021 | Train Perf: 0.8276 | Eval Error: 0.0043 | Eval Perf: 0.6607
[24, 100] Train Error: 0.0021 | Train Perf: 0.8301 | Eval Error: 0.004 | Eval Perf: 0.6649
[25, 100] Train Error: 0.002 | Train Perf: 0.8357 | Eval Error: 0.0041 | Eval Perf: 0.6643
[26, 100] Train Error: 0.002 | Train Perf: 0.839 | Eval Error: 0.0041 | Eval Perf: 0.6625
[27, 100] Train Error: 0.002 | Train Perf: 0.842 | Eval Error: 0.0042 | Eval Perf: 0.6603
[28, 100] Train Error: 0.0019 | Train Perf: 0.8465 | Eval Error: 0.0041 | Eval Perf: 0.6617
[29, 100] Train Error: 0.0019 | Train Perf: 0.8501 | Eval Error: 0.0041 | Eval Perf: 0.6625
[30, 100] Train Error: 0.0018 | Train Perf: 0.853 | Eval Error: 0.0041 | Eval Perf: 0.6648
[31, 100] Train Error: 0.0018 | Train Perf: 0.8574 | Eval Error: 0.0043 | Eval Perf: 0.66
[32, 100] Train Error: 0.0018 | Train Perf: 0.8569 | Eval Error: 0.0042 | Eval Perf: 0.6604
[33, 100] Train Error: 0.0017 | Train Perf: 0.863 | Eval Error: 0.0042 | Eval Perf: 0.6589
[34, 100] Train Error: 0.0017 | Train Perf: 0.8618 | Eval Error: 0.0041 | Eval Perf: 0.6612
[35, 100] Train Error: 0.0017 | Train Perf: 0.8657 | Eval Error: 0.0045 | Eval Perf: 0.6574
[36, 100] Train Error: 0.0017 | Train Perf: 0.8674 | Eval Error: 0.0042 | Eval Perf: 0.6614
