NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0076 | Train Perf: -0.0096 | Eval Error: 0.0066 | Eval Perf: 0.158
[2, 100] Train Error: 0.0066 | Train Perf: 0.1741 | Eval Error: 0.0065 | Eval Perf: 0.3342
[3, 100] Train Error: 0.0064 | Train Perf: 0.2796 | Eval Error: 0.0063 | Eval Perf: 0.4237
[4, 100] Train Error: 0.0062 | Train Perf: 0.4416 | Eval Error: 0.0061 | Eval Perf: 0.4744
[5, 100] Train Error: 0.0059 | Train Perf: 0.5008 | Eval Error: 0.0059 | Eval Perf: 0.5076
[6, 100] Train Error: 0.0055 | Train Perf: 0.586 | Eval Error: 0.0056 | Eval Perf: 0.5287
[7, 100] Train Error: 0.0051 | Train Perf: 0.6342 | Eval Error: 0.0053 | Eval Perf: 0.5532
[8, 100] Train Error: 0.0045 | Train Perf: 0.6587 | Eval Error: 0.0051 | Eval Perf: 0.5764
[9, 100] Train Error: 0.0041 | Train Perf: 0.6892 | Eval Error: 0.0047 | Eval Perf: 0.584
[10, 100] Train Error: 0.0037 | Train Perf: 0.7125 | Eval Error: 0.0044 | Eval Perf: 0.6008
[11, 100] Train Error: 0.0033 | Train Perf: 0.7327 | Eval Error: 0.0043 | Eval Perf: 0.6164
[12, 100] Train Error: 0.0031 | Train Perf: 0.7423 | Eval Error: 0.0042 | Eval Perf: 0.6232
[13, 100] Train Error: 0.0029 | Train Perf: 0.7552 | Eval Error: 0.0042 | Eval Perf: 0.6348
[14, 100] Train Error: 0.0028 | Train Perf: 0.7676 | Eval Error: 0.0041 | Eval Perf: 0.6416
[15, 100] Train Error: 0.0027 | Train Perf: 0.7777 | Eval Error: 0.004 | Eval Perf: 0.6388
[16, 100] Train Error: 0.0026 | Train Perf: 0.7869 | Eval Error: 0.0039 | Eval Perf: 0.6408
[17, 100] Train Error: 0.0025 | Train Perf: 0.7932 | Eval Error: 0.004 | Eval Perf: 0.6565
[18, 100] Train Error: 0.0024 | Train Perf: 0.8066 | Eval Error: 0.004 | Eval Perf: 0.6698
[19, 100] Train Error: 0.0024 | Train Perf: 0.8085 | Eval Error: 0.0039 | Eval Perf: 0.6709
[20, 100] Train Error: 0.0023 | Train Perf: 0.8163 | Eval Error: 0.0039 | Eval Perf: 0.6741
[21, 100] Train Error: 0.0022 | Train Perf: 0.8212 | Eval Error: 0.0038 | Eval Perf: 0.6698
[22, 100] Train Error: 0.0021 | Train Perf: 0.8278 | Eval Error: 0.0041 | Eval Perf: 0.685
