NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0077 | Train Perf: -0.0079 | Eval Error: 0.0061 | Eval Perf: 0.0985
[2, 100] Train Error: 0.0067 | Train Perf: 0.166 | Eval Error: 0.0061 | Eval Perf: 0.3003
[3, 100] Train Error: 0.0065 | Train Perf: 0.2934 | Eval Error: 0.0059 | Eval Perf: 0.4091
[4, 100] Train Error: 0.0063 | Train Perf: 0.4335 | Eval Error: 0.0061 | Eval Perf: 0.4663
[5, 100] Train Error: 0.0061 | Train Perf: 0.4761 | Eval Error: 0.0054 | Eval Perf: 0.5096
[6, 100] Train Error: 0.0057 | Train Perf: 0.5693 | Eval Error: 0.0051 | Eval Perf: 0.5386
[7, 100] Train Error: 0.0053 | Train Perf: 0.6043 | Eval Error: 0.0048 | Eval Perf: 0.5671
[8, 100] Train Error: 0.0048 | Train Perf: 0.6406 | Eval Error: 0.0044 | Eval Perf: 0.5892
[9, 100] Train Error: 0.0044 | Train Perf: 0.6658 | Eval Error: 0.0041 | Eval Perf: 0.6137
[10, 100] Train Error: 0.0039 | Train Perf: 0.6898 | Eval Error: 0.0038 | Eval Perf: 0.641
[11, 100] Train Error: 0.0036 | Train Perf: 0.7091 | Eval Error: 0.0036 | Eval Perf: 0.6557
[12, 100] Train Error: 0.0034 | Train Perf: 0.728 | Eval Error: 0.0035 | Eval Perf: 0.6627
[13, 100] Train Error: 0.0032 | Train Perf: 0.7414 | Eval Error: 0.0033 | Eval Perf: 0.6771
[14, 100] Train Error: 0.003 | Train Perf: 0.7554 | Eval Error: 0.0033 | Eval Perf: 0.6806
[15, 100] Train Error: 0.0029 | Train Perf: 0.7666 | Eval Error: 0.0032 | Eval Perf: 0.6881
[16, 100] Train Error: 0.0027 | Train Perf: 0.7781 | Eval Error: 0.0033 | Eval Perf: 0.6919
[17, 100] Train Error: 0.0026 | Train Perf: 0.7886 | Eval Error: 0.0033 | Eval Perf: 0.6875
[18, 100] Train Error: 0.0025 | Train Perf: 0.7958 | Eval Error: 0.0033 | Eval Perf: 0.689
[19, 100] Train Error: 0.0025 | Train Perf: 0.8043 | Eval Error: 0.0033 | Eval Perf: 0.6872
[20, 100] Train Error: 0.0024 | Train Perf: 0.8118 | Eval Error: 0.0033 | Eval Perf: 0.6861
[21, 100] Train Error: 0.0023 | Train Perf: 0.8169 | Eval Error: 0.0033 | Eval Perf: 0.6852
[22, 100] Train Error: 0.0022 | Train Perf: 0.8234 | Eval Error: 0.0033 | Eval Perf: 0.6845
[23, 100] Train Error: 0.0022 | Train Perf: 0.8282 | Eval Error: 0.0033 | Eval Perf: 0.6833
