124.602	1.0241
1.66658	2.0458
4.72101	3.87047
2.55937	2.73483
1.65702	2.9662
5.83667	1.52509
1.49682	2.20382
16.4195	1.17754
1.86783	2.33346
6.63503	0.347036
1.79589	2.02877
1.76461	2.11414
7.21672	1.39485
4.69511	5.26777
2.29992	3.57244
6.13993	5.02763
3.93639	5.35898
4.87619	4.49976
1.68252	3.9952
2.18186	1.6691
2.70591	2.56746
7.22197	0.607349
