NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0255 | Train Perf: 0.2238 | Eval Error: 0.0225 | Eval Perf: 0.5473
[2, 100] Train Error: 0.0177 | Train Perf: 0.6031 | Eval Error: 0.0162 | Eval Perf: 0.6508
[3, 100] Train Error: 0.0136 | Train Perf: 0.7041 | Eval Error: 0.0135 | Eval Perf: 0.7227
[4, 100] Train Error: 0.0118 | Train Perf: 0.7483 | Eval Error: 0.0134 | Eval Perf: 0.72
[5, 100] Train Error: 0.0111 | Train Perf: 0.7673 | Eval Error: 0.017 | Eval Perf: 0.7106
[6, 100] Train Error: 0.0107 | Train Perf: 0.7755 | Eval Error: 0.0156 | Eval Perf: 0.7021
[7, 100] Train Error: 0.0102 | Train Perf: 0.7878 | Eval Error: 0.0146 | Eval Perf: 0.7018
[8, 100] Train Error: 0.01 | Train Perf: 0.7923 | Eval Error: 0.0142 | Eval Perf: 0.6966
[9, 100] Train Error: 0.0096 | Train Perf: 0.8021 | Eval Error: 0.0151 | Eval Perf: 0.6911
[10, 100] Train Error: 0.0094 | Train Perf: 0.8057 | Eval Error: 0.0156 | Eval Perf: 0.692
[11, 100] Train Error: 0.009 | Train Perf: 0.8149 | Eval Error: 0.0145 | Eval Perf: 0.7032
[12, 100] Train Error: 0.0089 | Train Perf: 0.8181 | Eval Error: 0.014 | Eval Perf: 0.7104
[13, 100] Train Error: 0.0086 | Train Perf: 0.8253 | Eval Error: 0.0143 | Eval Perf: 0.7041
[14, 100] Train Error: 0.0086 | Train Perf: 0.8253 | Eval Error: 0.0144 | Eval Perf: 0.6963
[15, 100] Train Error: 0.0083 | Train Perf: 0.8322 | Eval Error: 0.0145 | Eval Perf: 0.6979
[16, 100] Train Error: 0.0082 | Train Perf: 0.8334 | Eval Error: 0.014 | Eval Perf: 0.7042
[17, 100] Train Error: 0.0077 | Train Perf: 0.8445 | Eval Error: 0.0137 | Eval Perf: 0.7145
[18, 100] Train Error: 0.0079 | Train Perf: 0.8396 | Eval Error: 0.0147 | Eval Perf: 0.7086
[19, 100] Train Error: 0.0077 | Train Perf: 0.8456 | Eval Error: 0.0142 | Eval Perf: 0.705
[20, 100] Train Error: 0.0076 | Train Perf: 0.8462 | Eval Error: 0.015 | Eval Perf: 0.6998
[21, 100] Train Error: 0.0076 | Train Perf: 0.8472 | Eval Error: 0.0143 | Eval Perf: 0.6994
[22, 100] Train Error: 0.0074 | Train Perf: 0.8522 | Eval Error: 0.0145 | Eval Perf: 0.6991
[23, 100] Train Error: 0.0074 | Train Perf: 0.8522 | Eval Error: 0.0142 | Eval Perf: 0.7016
[24, 100] Train Error: 0.0073 | Train Perf: 0.8532 | Eval Error: 0.0144 | Eval Perf: 0.7002
[25, 100] Train Error: 0.0073 | Train Perf: 0.8543 | Eval Error: 0.0146 | Eval Perf: 0.6984
[26, 100] Train Error: 0.0073 | Train Perf: 0.8543 | Eval Error: 0.0147 | Eval Perf: 0.6998
[27, 100] Train Error: 0.0071 | Train Perf: 0.8576 | Eval Error: 0.0143 | Eval Perf: 0.7058
[28, 100] Train Error: 0.0071 | Train Perf: 0.8587 | Eval Error: 0.0149 | Eval Perf: 0.6907
[29, 100] Train Error: 0.007 | Train Perf: 0.8595 | Eval Error: 0.0157 | Eval Perf: 0.6891
[30, 100] Train Error: 0.007 | Train Perf: 0.8605 | Eval Error: 0.0146 | Eval Perf: 0.6969
[31, 100] Train Error: 0.0068 | Train Perf: 0.864 | Eval Error: 0.0152 | Eval Perf: 0.6915
[32, 100] Train Error: 0.0069 | Train Perf: 0.8629 | Eval Error: 0.0154 | Eval Perf: 0.6862
[33, 100] Train Error: 0.0069 | Train Perf: 0.8627 | Eval Error: 0.0149 | Eval Perf: 0.6895
[34, 100] Train Error: 0.0067 | Train Perf: 0.8656 | Eval Error: 0.0153 | Eval Perf: 0.6809
[35, 100] Train Error: 0.0068 | Train Perf: 0.8643 | Eval Error: 0.0147 | Eval Perf: 0.697
[36, 100] Train Error: 0.0068 | Train Perf: 0.8649 | Eval Error: 0.0155 | Eval Perf: 0.6804
[37, 100] Train Error: 0.0068 | Train Perf: 0.8651 | Eval Error: 0.0151 | Eval Perf: 0.6874
[38, 100] Train Error: 0.0066 | Train Perf: 0.8679 | Eval Error: 0.0151 | Eval Perf: 0.6835
[39, 100] Train Error: 0.0066 | Train Perf: 0.8689 | Eval Error: 0.0155 | Eval Perf: 0.6823
[40, 100] Train Error: 0.0067 | Train Perf: 0.8656 | Eval Error: 0.0153 | Eval Perf: 0.6866
[41, 100] Train Error: 0.0066 | Train Perf: 0.8692 | Eval Error: 0.0157 | Eval Perf: 0.6823
[42, 100] Train Error: 0.0066 | Train Perf: 0.8687 | Eval Error: 0.015 | Eval Perf: 0.689
[43, 100] Train Error: 0.0065 | Train Perf: 0.8703 | Eval Error: 0.0153 | Eval Perf: 0.6873
[44, 100] Train Error: 0.0066 | Train Perf: 0.8696 | Eval Error: 0.0154 | Eval Perf: 0.6867
[45, 100] Train Error: 0.0066 | Train Perf: 0.8696 | Eval Error: 0.0151 | Eval Perf: 0.6878
[46, 100] Train Error: 0.0065 | Train Perf: 0.8707 | Eval Error: 0.0162 | Eval Perf: 0.6702
[47, 100] Train Error: 0.0064 | Train Perf: 0.8723 | Eval Error: 0.0162 | Eval Perf: 0.685
[48, 100] Train Error: 0.0065 | Train Perf: 0.8711 | Eval Error: 0.0159 | Eval Perf: 0.6705
[49, 100] Train Error: 0.0064 | Train Perf: 0.8726 | Eval Error: 0.0156 | Eval Perf: 0.6803
[50, 100] Train Error: 0.0062 | Train Perf: 0.8765 | Eval Error: 0.0159 | Eval Perf: 0.6708
[51, 100] Train Error: 0.0064 | Train Perf: 0.8721 | Eval Error: 0.016 | Eval Perf: 0.679
[52, 100] Train Error: 0.0064 | Train Perf: 0.874 | Eval Error: 0.0159 | Eval Perf: 0.6757
[53, 100] Train Error: 0.0063 | Train Perf: 0.8742 | Eval Error: 0.0157 | Eval Perf: 0.68
[54, 100] Train Error: 0.0063 | Train Perf: 0.8753 | Eval Error: 0.0155 | Eval Perf: 0.6865
[55, 100] Train Error: 0.0063 | Train Perf: 0.8749 | Eval Error: 0.0159 | Eval Perf: 0.6734
[56, 100] Train Error: 0.0064 | Train Perf: 0.874 | Eval Error: 0.0158 | Eval Perf: 0.6773
[57, 100] Train Error: 0.0062 | Train Perf: 0.8763 | Eval Error: 0.0161 | Eval Perf: 0.6694
[58, 100] Train Error: 0.0063 | Train Perf: 0.8757 | Eval Error: 0.0158 | Eval Perf: 0.674
[59, 100] Train Error: 0.0063 | Train Perf: 0.8757 | Eval Error: 0.0157 | Eval Perf: 0.6817
[60, 100] Train Error: 0.0062 | Train Perf: 0.8771 | Eval Error: 0.0162 | Eval Perf: 0.671
[61, 100] Train Error: 0.0062 | Train Perf: 0.8775 | Eval Error: 0.016 | Eval Perf: 0.6747
[62, 100] Train Error: 0.0062 | Train Perf: 0.8764 | Eval Error: 0.0168 | Eval Perf: 0.6656
[63, 100] Train Error: 0.0062 | Train Perf: 0.8771 | Eval Error: 0.0162 | Eval Perf: 0.6711
[64, 100] Train Error: 0.0061 | Train Perf: 0.8795 | Eval Error: 0.0159 | Eval Perf: 0.6772
[65, 100] Train Error: 0.0061 | Train Perf: 0.8805 | Eval Error: 0.0165 | Eval Perf: 0.663
[66, 100] Train Error: 0.0062 | Train Perf: 0.8777 | Eval Error: 0.0162 | Eval Perf: 0.6724
[67, 100] Train Error: 0.0061 | Train Perf: 0.8793 | Eval Error: 0.0162 | Eval Perf: 0.6689
[68, 100] Train Error: 0.0061 | Train Perf: 0.8797 | Eval Error: 0.0164 | Eval Perf: 0.666
[69, 100] Train Error: 0.0061 | Train Perf: 0.8799 | Eval Error: 0.0161 | Eval Perf: 0.6702
[70, 100] Train Error: 0.0061 | Train Perf: 0.8796 | Eval Error: 0.0165 | Eval Perf: 0.6759
[71, 100] Train Error: 0.006 | Train Perf: 0.8803 | Eval Error: 0.0163 | Eval Perf: 0.6738
[72, 100] Train Error: 0.0061 | Train Perf: 0.8802 | Eval Error: 0.0168 | Eval Perf: 0.6602
[73, 100] Train Error: 0.006 | Train Perf: 0.8815 | Eval Error: 0.0161 | Eval Perf: 0.6743
[74, 100] Train Error: 0.006 | Train Perf: 0.8819 | Eval Error: 0.0161 | Eval Perf: 0.6708
[75, 100] Train Error: 0.006 | Train Perf: 0.8819 | Eval Error: 0.0161 | Eval Perf: 0.6708
[76, 100] Train Error: 0.006 | Train Perf: 0.8814 | Eval Error: 0.0162 | Eval Perf: 0.6753
[77, 100] Train Error: 0.0059 | Train Perf: 0.8836 | Eval Error: 0.0165 | Eval Perf: 0.6635
[78, 100] Train Error: 0.006 | Train Perf: 0.8808 | Eval Error: 0.0165 | Eval Perf: 0.667
[79, 100] Train Error: 0.006 | Train Perf: 0.8821 | Eval Error: 0.0164 | Eval Perf: 0.6669
[80, 100] Train Error: 0.0059 | Train Perf: 0.8837 | Eval Error: 0.0167 | Eval Perf: 0.6605
[81, 100] Train Error: 0.006 | Train Perf: 0.8818 | Eval Error: 0.0166 | Eval Perf: 0.6672
[82, 100] Train Error: 0.0059 | Train Perf: 0.883 | Eval Error: 0.0166 | Eval Perf: 0.6663
[83, 100] Train Error: 0.0059 | Train Perf: 0.8842 | Eval Error: 0.0165 | Eval Perf: 0.6604
[84, 100] Train Error: 0.0059 | Train Perf: 0.8843 | Eval Error: 0.0164 | Eval Perf: 0.6661
[85, 100] Train Error: 0.0059 | Train Perf: 0.8831 | Eval Error: 0.0165 | Eval Perf: 0.6669
[86, 100] Train Error: 0.0059 | Train Perf: 0.8832 | Eval Error: 0.0164 | Eval Perf: 0.6701
[87, 100] Train Error: 0.0059 | Train Perf: 0.8839 | Eval Error: 0.0166 | Eval Perf: 0.6681
[88, 100] Train Error: 0.0059 | Train Perf: 0.8842 | Eval Error: 0.0165 | Eval Perf: 0.6699
[89, 100] Train Error: 0.0058 | Train Perf: 0.8854 | Eval Error: 0.0166 | Eval Perf: 0.6632
[90, 100] Train Error: 0.0058 | Train Perf: 0.8847 | Eval Error: 0.0166 | Eval Perf: 0.6656
[91, 100] Train Error: 0.0058 | Train Perf: 0.8856 | Eval Error: 0.0166 | Eval Perf: 0.6644
[92, 100] Train Error: 0.0058 | Train Perf: 0.8853 | Eval Error: 0.0165 | Eval Perf: 0.6653
[93, 100] Train Error: 0.0058 | Train Perf: 0.8848 | Eval Error: 0.0167 | Eval Perf: 0.665
[94, 100] Train Error: 0.0058 | Train Perf: 0.8865 | Eval Error: 0.0169 | Eval Perf: 0.6624
[95, 100] Train Error: 0.0058 | Train Perf: 0.8862 | Eval Error: 0.017 | Eval Perf: 0.6596
[96, 100] Train Error: 0.0057 | Train Perf: 0.8869 | Eval Error: 0.0166 | Eval Perf: 0.6667
[97, 100] Train Error: 0.0058 | Train Perf: 0.887 | Eval Error: 0.0164 | Eval Perf: 0.6679
[98, 100] Train Error: 0.0058 | Train Perf: 0.8848 | Eval Error: 0.0166 | Eval Perf: 0.6662
[99, 100] Train Error: 0.0058 | Train Perf: 0.8864 | Eval Error: 0.0168 | Eval Perf: 0.669
[100, 100] Train Error: 0.0058 | Train Perf: 0.8859 | Eval Error: 0.0167 | Eval Perf: 0.658
