NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0219 | Train Perf: -0.156 | Eval Error: 0.0223 | Eval Perf: 0.4019
[2, 100] Train Error: 0.0185 | Train Perf: 0.2678 | Eval Error: 0.0212 | Eval Perf: 0.5918
[3, 100] Train Error: 0.015 | Train Perf: 0.5271 | Eval Error: 0.0192 | Eval Perf: 0.5972
[4, 100] Train Error: 0.0107 | Train Perf: 0.7094 | Eval Error: 0.0139 | Eval Perf: 0.6438
[5, 100] Train Error: 0.0084 | Train Perf: 0.7701 | Eval Error: 0.0128 | Eval Perf: 0.6501
[6, 100] Train Error: 0.0061 | Train Perf: 0.8347 | Eval Error: 0.0158 | Eval Perf: 0.6529
[7, 100] Train Error: 0.0051 | Train Perf: 0.8648 | Eval Error: 0.0117 | Eval Perf: 0.6852
[8, 100] Train Error: 0.005 | Train Perf: 0.866 | Eval Error: 0.0109 | Eval Perf: 0.7073
[9, 100] Train Error: 0.0043 | Train Perf: 0.8842 | Eval Error: 0.0106 | Eval Perf: 0.7164
[10, 100] Train Error: 0.004 | Train Perf: 0.8954 | Eval Error: 0.0109 | Eval Perf: 0.7162
[11, 100] Train Error: 0.0037 | Train Perf: 0.9031 | Eval Error: 0.0106 | Eval Perf: 0.7153
[12, 100] Train Error: 0.0033 | Train Perf: 0.9131 | Eval Error: 0.0111 | Eval Perf: 0.7314
[13, 100] Train Error: 0.0033 | Train Perf: 0.9141 | Eval Error: 0.0115 | Eval Perf: 0.7302
[14, 100] Train Error: 0.0027 | Train Perf: 0.9313 | Eval Error: 0.0107 | Eval Perf: 0.7264
[15, 100] Train Error: 0.0026 | Train Perf: 0.9335 | Eval Error: 0.0105 | Eval Perf: 0.7435
[16, 100] Train Error: 0.0023 | Train Perf: 0.9409 | Eval Error: 0.01 | Eval Perf: 0.7379
[17, 100] Train Error: 0.0023 | Train Perf: 0.9393 | Eval Error: 0.0103 | Eval Perf: 0.7314
[18, 100] Train Error: 0.0018 | Train Perf: 0.9523 | Eval Error: 0.0104 | Eval Perf: 0.7362
[19, 100] Train Error: 0.002 | Train Perf: 0.9478 | Eval Error: 0.0144 | Eval Perf: 0.748
[20, 100] Train Error: 0.002 | Train Perf: 0.9473 | Eval Error: 0.0096 | Eval Perf: 0.755
[21, 100] Train Error: 0.0016 | Train Perf: 0.9599 | Eval Error: 0.0101 | Eval Perf: 0.7401
[22, 100] Train Error: 0.0017 | Train Perf: 0.9565 | Eval Error: 0.0119 | Eval Perf: 0.7341
[23, 100] Train Error: 0.0016 | Train Perf: 0.9579 | Eval Error: 0.0106 | Eval Perf: 0.7423
[24, 100] Train Error: 0.0015 | Train Perf: 0.9616 | Eval Error: 0.0107 | Eval Perf: 0.7449
[25, 100] Train Error: 0.0015 | Train Perf: 0.9612 | Eval Error: 0.0099 | Eval Perf: 0.7407
[26, 100] Train Error: 0.0014 | Train Perf: 0.965 | Eval Error: 0.0098 | Eval Perf: 0.7468
