NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.03 | Train Perf: 0.5818 | Eval Error: 0.0195 | Eval Perf: 0.7673
[2, 100] Train Error: 0.0201 | Train Perf: 0.7468 | Eval Error: 0.0175 | Eval Perf: 0.789
[3, 100] Train Error: 0.0176 | Train Perf: 0.782 | Eval Error: 0.0183 | Eval Perf: 0.7987
[4, 100] Train Error: 0.0164 | Train Perf: 0.7997 | Eval Error: 0.0158 | Eval Perf: 0.8089
[5, 100] Train Error: 0.0154 | Train Perf: 0.8122 | Eval Error: 0.0168 | Eval Perf: 0.8086
[6, 100] Train Error: 0.0146 | Train Perf: 0.8239 | Eval Error: 0.0167 | Eval Perf: 0.8086
[7, 100] Train Error: 0.0141 | Train Perf: 0.8305 | Eval Error: 0.0159 | Eval Perf: 0.814
[8, 100] Train Error: 0.0135 | Train Perf: 0.838 | Eval Error: 0.0152 | Eval Perf: 0.8166
[9, 100] Train Error: 0.0129 | Train Perf: 0.8458 | Eval Error: 0.0171 | Eval Perf: 0.8075
[10, 100] Train Error: 0.0129 | Train Perf: 0.8455 | Eval Error: 0.017 | Eval Perf: 0.8099
[11, 100] Train Error: 0.0124 | Train Perf: 0.8518 | Eval Error: 0.0161 | Eval Perf: 0.8116
[12, 100] Train Error: 0.0121 | Train Perf: 0.8556 | Eval Error: 0.016 | Eval Perf: 0.81
[13, 100] Train Error: 0.0118 | Train Perf: 0.8604 | Eval Error: 0.0161 | Eval Perf: 0.8059
[14, 100] Train Error: 0.0116 | Train Perf: 0.8622 | Eval Error: 0.0184 | Eval Perf: 0.8078
[15, 100] Train Error: 0.0112 | Train Perf: 0.8672 | Eval Error: 0.0174 | Eval Perf: 0.81
[16, 100] Train Error: 0.0113 | Train Perf: 0.8672 | Eval Error: 0.0157 | Eval Perf: 0.8103
[17, 100] Train Error: 0.0112 | Train Perf: 0.8681 | Eval Error: 0.0164 | Eval Perf: 0.8042
[18, 100] Train Error: 0.011 | Train Perf: 0.8705 | Eval Error: 0.0169 | Eval Perf: 0.7958
[19, 100] Train Error: 0.0106 | Train Perf: 0.8749 | Eval Error: 0.0173 | Eval Perf: 0.7972
[20, 100] Train Error: 0.0106 | Train Perf: 0.8756 | Eval Error: 0.0169 | Eval Perf: 0.8055
[21, 100] Train Error: 0.0105 | Train Perf: 0.8765 | Eval Error: 0.0179 | Eval Perf: 0.7993
[22, 100] Train Error: 0.0102 | Train Perf: 0.8809 | Eval Error: 0.0184 | Eval Perf: 0.7894
[23, 100] Train Error: 0.0104 | Train Perf: 0.8779 | Eval Error: 0.0179 | Eval Perf: 0.7915
[24, 100] Train Error: 0.0102 | Train Perf: 0.8806 | Eval Error: 0.0177 | Eval Perf: 0.7897
[25, 100] Train Error: 0.01 | Train Perf: 0.8829 | Eval Error: 0.0176 | Eval Perf: 0.7908
[26, 100] Train Error: 0.0099 | Train Perf: 0.8837 | Eval Error: 0.0191 | Eval Perf: 0.7932
[27, 100] Train Error: 0.0099 | Train Perf: 0.8844 | Eval Error: 0.0182 | Eval Perf: 0.7995
[28, 100] Train Error: 0.0097 | Train Perf: 0.8859 | Eval Error: 0.0182 | Eval Perf: 0.7872
[29, 100] Train Error: 0.0098 | Train Perf: 0.886 | Eval Error: 0.0167 | Eval Perf: 0.8039
[30, 100] Train Error: 0.0096 | Train Perf: 0.8885 | Eval Error: 0.0175 | Eval Perf: 0.7922
[31, 100] Train Error: 0.0095 | Train Perf: 0.8893 | Eval Error: 0.017 | Eval Perf: 0.7963
[32, 100] Train Error: 0.0095 | Train Perf: 0.8896 | Eval Error: 0.0168 | Eval Perf: 0.7989
[33, 100] Train Error: 0.0094 | Train Perf: 0.8901 | Eval Error: 0.0175 | Eval Perf: 0.7931
[34, 100] Train Error: 0.0093 | Train Perf: 0.891 | Eval Error: 0.0174 | Eval Perf: 0.8004
[35, 100] Train Error: 0.0096 | Train Perf: 0.8879 | Eval Error: 0.0178 | Eval Perf: 0.7918
[36, 100] Train Error: 0.0092 | Train Perf: 0.8926 | Eval Error: 0.0175 | Eval Perf: 0.7923
[37, 100] Train Error: 0.0093 | Train Perf: 0.8912 | Eval Error: 0.0173 | Eval Perf: 0.7981
[38, 100] Train Error: 0.0091 | Train Perf: 0.894 | Eval Error: 0.0173 | Eval Perf: 0.7949
[39, 100] Train Error: 0.0092 | Train Perf: 0.8934 | Eval Error: 0.0172 | Eval Perf: 0.7909
[40, 100] Train Error: 0.009 | Train Perf: 0.8952 | Eval Error: 0.0171 | Eval Perf: 0.7966
[41, 100] Train Error: 0.009 | Train Perf: 0.8958 | Eval Error: 0.0176 | Eval Perf: 0.7906
[42, 100] Train Error: 0.0091 | Train Perf: 0.8934 | Eval Error: 0.0184 | Eval Perf: 0.7878
[43, 100] Train Error: 0.0089 | Train Perf: 0.897 | Eval Error: 0.0174 | Eval Perf: 0.7917
[44, 100] Train Error: 0.009 | Train Perf: 0.8951 | Eval Error: 0.0183 | Eval Perf: 0.7893
[45, 100] Train Error: 0.0091 | Train Perf: 0.8939 | Eval Error: 0.0172 | Eval Perf: 0.7956
[46, 100] Train Error: 0.0089 | Train Perf: 0.8968 | Eval Error: 0.0175 | Eval Perf: 0.7961
[47, 100] Train Error: 0.0087 | Train Perf: 0.8986 | Eval Error: 0.0171 | Eval Perf: 0.7969
[48, 100] Train Error: 0.0087 | Train Perf: 0.8991 | Eval Error: 0.017 | Eval Perf: 0.7997
[49, 100] Train Error: 0.0087 | Train Perf: 0.8988 | Eval Error: 0.0181 | Eval Perf: 0.7908
[50, 100] Train Error: 0.0087 | Train Perf: 0.8984 | Eval Error: 0.0171 | Eval Perf: 0.7994
[51, 100] Train Error: 0.0085 | Train Perf: 0.9012 | Eval Error: 0.0187 | Eval Perf: 0.7913
[52, 100] Train Error: 0.0086 | Train Perf: 0.9003 | Eval Error: 0.0172 | Eval Perf: 0.7942
[53, 100] Train Error: 0.0086 | Train Perf: 0.8999 | Eval Error: 0.0172 | Eval Perf: 0.794
[54, 100] Train Error: 0.0085 | Train Perf: 0.9016 | Eval Error: 0.0175 | Eval Perf: 0.7905
[55, 100] Train Error: 0.0085 | Train Perf: 0.902 | Eval Error: 0.018 | Eval Perf: 0.7938
[56, 100] Train Error: 0.0084 | Train Perf: 0.9024 | Eval Error: 0.0178 | Eval Perf: 0.8005
[57, 100] Train Error: 0.0083 | Train Perf: 0.9037 | Eval Error: 0.0177 | Eval Perf: 0.7892
[58, 100] Train Error: 0.0082 | Train Perf: 0.9053 | Eval Error: 0.0174 | Eval Perf: 0.7946
[59, 100] Train Error: 0.0084 | Train Perf: 0.9025 | Eval Error: 0.0174 | Eval Perf: 0.7894
[60, 100] Train Error: 0.0082 | Train Perf: 0.9056 | Eval Error: 0.0171 | Eval Perf: 0.8006
[61, 100] Train Error: 0.0082 | Train Perf: 0.9045 | Eval Error: 0.0175 | Eval Perf: 0.7928
[62, 100] Train Error: 0.0082 | Train Perf: 0.9049 | Eval Error: 0.017 | Eval Perf: 0.7948
[63, 100] Train Error: 0.0084 | Train Perf: 0.9025 | Eval Error: 0.0176 | Eval Perf: 0.7916
[64, 100] Train Error: 0.0083 | Train Perf: 0.9041 | Eval Error: 0.0172 | Eval Perf: 0.7973
