NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0058 | Train Perf: -0.0614 | Eval Error: 0.004 | Eval Perf: 0.277
[2, 100] Train Error: 0.0045 | Train Perf: 0.1841 | Eval Error: 0.0039 | Eval Perf: 0.4051
[3, 100] Train Error: 0.0043 | Train Perf: 0.3124 | Eval Error: 0.0037 | Eval Perf: 0.4686
[4, 100] Train Error: 0.0041 | Train Perf: 0.4366 | Eval Error: 0.0036 | Eval Perf: 0.4977
[5, 100] Train Error: 0.0038 | Train Perf: 0.5224 | Eval Error: 0.0034 | Eval Perf: 0.5179
[6, 100] Train Error: 0.0035 | Train Perf: 0.5715 | Eval Error: 0.0032 | Eval Perf: 0.5386
[7, 100] Train Error: 0.0032 | Train Perf: 0.6116 | Eval Error: 0.003 | Eval Perf: 0.5462
[8, 100] Train Error: 0.0029 | Train Perf: 0.6451 | Eval Error: 0.0028 | Eval Perf: 0.5615
[9, 100] Train Error: 0.0026 | Train Perf: 0.6727 | Eval Error: 0.0028 | Eval Perf: 0.5789
[10, 100] Train Error: 0.0025 | Train Perf: 0.6912 | Eval Error: 0.0027 | Eval Perf: 0.5838
[11, 100] Train Error: 0.0022 | Train Perf: 0.7251 | Eval Error: 0.0031 | Eval Perf: 0.5857
[12, 100] Train Error: 0.0021 | Train Perf: 0.7364 | Eval Error: 0.0026 | Eval Perf: 0.6059
[13, 100] Train Error: 0.002 | Train Perf: 0.7573 | Eval Error: 0.0027 | Eval Perf: 0.6108
[14, 100] Train Error: 0.0018 | Train Perf: 0.7757 | Eval Error: 0.0026 | Eval Perf: 0.6175
[15, 100] Train Error: 0.0017 | Train Perf: 0.7883 | Eval Error: 0.0026 | Eval Perf: 0.6271
[16, 100] Train Error: 0.0016 | Train Perf: 0.8051 | Eval Error: 0.0026 | Eval Perf: 0.6281
[17, 100] Train Error: 0.0015 | Train Perf: 0.8234 | Eval Error: 0.0027 | Eval Perf: 0.6247
[18, 100] Train Error: 0.0015 | Train Perf: 0.8264 | Eval Error: 0.0026 | Eval Perf: 0.6308
