NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0068 | Train Perf: 0.1518 | Eval Error: 0.0061 | Eval Perf: 0.292
[2, 100] Train Error: 0.0051 | Train Perf: 0.4984 | Eval Error: 0.006 | Eval Perf: 0.3736
[3, 100] Train Error: 0.0043 | Train Perf: 0.6017 | Eval Error: 0.0051 | Eval Perf: 0.5279
[4, 100] Train Error: 0.0037 | Train Perf: 0.68 | Eval Error: 0.005 | Eval Perf: 0.5969
[5, 100] Train Error: 0.0032 | Train Perf: 0.7245 | Eval Error: 0.0041 | Eval Perf: 0.6542
[6, 100] Train Error: 0.0029 | Train Perf: 0.7625 | Eval Error: 0.0042 | Eval Perf: 0.624
[7, 100] Train Error: 0.0026 | Train Perf: 0.786 | Eval Error: 0.0042 | Eval Perf: 0.6832
[8, 100] Train Error: 0.0024 | Train Perf: 0.8065 | Eval Error: 0.0044 | Eval Perf: 0.7081
[9, 100] Train Error: 0.0023 | Train Perf: 0.8099 | Eval Error: 0.0038 | Eval Perf: 0.6939
[10, 100] Train Error: 0.0021 | Train Perf: 0.8313 | Eval Error: 0.004 | Eval Perf: 0.6958
[11, 100] Train Error: 0.002 | Train Perf: 0.8387 | Eval Error: 0.0042 | Eval Perf: 0.6981
[12, 100] Train Error: 0.0018 | Train Perf: 0.8529 | Eval Error: 0.0036 | Eval Perf: 0.693
[13, 100] Train Error: 0.0018 | Train Perf: 0.853 | Eval Error: 0.004 | Eval Perf: 0.7082
[14, 100] Train Error: 0.0017 | Train Perf: 0.8648 | Eval Error: 0.0043 | Eval Perf: 0.7126
[15, 100] Train Error: 0.0016 | Train Perf: 0.8697 | Eval Error: 0.0037 | Eval Perf: 0.7052
[16, 100] Train Error: 0.0015 | Train Perf: 0.881 | Eval Error: 0.0035 | Eval Perf: 0.6843
[17, 100] Train Error: 0.0015 | Train Perf: 0.8789 | Eval Error: 0.0036 | Eval Perf: 0.716
[18, 100] Train Error: 0.0014 | Train Perf: 0.8934 | Eval Error: 0.0041 | Eval Perf: 0.7098
[19, 100] Train Error: 0.0013 | Train Perf: 0.8949 | Eval Error: 0.0038 | Eval Perf: 0.7211
[20, 100] Train Error: 0.0013 | Train Perf: 0.8983 | Eval Error: 0.0042 | Eval Perf: 0.7088
[21, 100] Train Error: 0.0012 | Train Perf: 0.9056 | Eval Error: 0.0032 | Eval Perf: 0.7264
[22, 100] Train Error: 0.0012 | Train Perf: 0.9089 | Eval Error: 0.0035 | Eval Perf: 0.7437
[23, 100] Train Error: 0.0011 | Train Perf: 0.917 | Eval Error: 0.0032 | Eval Perf: 0.7385
[24, 100] Train Error: 0.001 | Train Perf: 0.921 | Eval Error: 0.0033 | Eval Perf: 0.7351
[25, 100] Train Error: 0.001 | Train Perf: 0.9235 | Eval Error: 0.0033 | Eval Perf: 0.7353
[26, 100] Train Error: 0.001 | Train Perf: 0.9247 | Eval Error: 0.0036 | Eval Perf: 0.7364
[27, 100] Train Error: 0.001 | Train Perf: 0.9245 | Eval Error: 0.0032 | Eval Perf: 0.7394
[28, 100] Train Error: 0.0009 | Train Perf: 0.9293 | Eval Error: 0.0033 | Eval Perf: 0.7388
[29, 100] Train Error: 0.0009 | Train Perf: 0.9303 | Eval Error: 0.0039 | Eval Perf: 0.7185
[30, 100] Train Error: 0.0009 | Train Perf: 0.9314 | Eval Error: 0.0033 | Eval Perf: 0.7428
[31, 100] Train Error: 0.0009 | Train Perf: 0.9332 | Eval Error: 0.0031 | Eval Perf: 0.7315
[32, 100] Train Error: 0.0008 | Train Perf: 0.9366 | Eval Error: 0.0033 | Eval Perf: 0.7397
[33, 100] Train Error: 0.0008 | Train Perf: 0.9377 | Eval Error: 0.0032 | Eval Perf: 0.7353
[34, 100] Train Error: 0.0008 | Train Perf: 0.9413 | Eval Error: 0.0034 | Eval Perf: 0.7305
[35, 100] Train Error: 0.0008 | Train Perf: 0.9427 | Eval Error: 0.0031 | Eval Perf: 0.7373
[36, 100] Train Error: 0.0007 | Train Perf: 0.9463 | Eval Error: 0.0032 | Eval Perf: 0.732
[37, 100] Train Error: 0.0007 | Train Perf: 0.9458 | Eval Error: 0.003 | Eval Perf: 0.7425
[38, 100] Train Error: 0.0007 | Train Perf: 0.9492 | Eval Error: 0.0031 | Eval Perf: 0.7278
[39, 100] Train Error: 0.0007 | Train Perf: 0.9484 | Eval Error: 0.0033 | Eval Perf: 0.7359
[40, 100] Train Error: 0.0007 | Train Perf: 0.9506 | Eval Error: 0.0033 | Eval Perf: 0.7324
[41, 100] Train Error: 0.0006 | Train Perf: 0.9525 | Eval Error: 0.0033 | Eval Perf: 0.7315
[42, 100] Train Error: 0.0006 | Train Perf: 0.9518 | Eval Error: 0.0031 | Eval Perf: 0.7391
[43, 100] Train Error: 0.0006 | Train Perf: 0.9537 | Eval Error: 0.0031 | Eval Perf: 0.7379
[44, 100] Train Error: 0.0006 | Train Perf: 0.9545 | Eval Error: 0.0032 | Eval Perf: 0.7243
[45, 100] Train Error: 0.0006 | Train Perf: 0.9566 | Eval Error: 0.0032 | Eval Perf: 0.7418
[46, 100] Train Error: 0.0006 | Train Perf: 0.9567 | Eval Error: 0.0033 | Eval Perf: 0.7267
[47, 100] Train Error: 0.0006 | Train Perf: 0.9576 | Eval Error: 0.0034 | Eval Perf: 0.7258
[48, 100] Train Error: 0.0005 | Train Perf: 0.959 | Eval Error: 0.0031 | Eval Perf: 0.7347
[49, 100] Train Error: 0.0005 | Train Perf: 0.96 | Eval Error: 0.0033 | Eval Perf: 0.7277
[50, 100] Train Error: 0.0005 | Train Perf: 0.9597 | Eval Error: 0.0033 | Eval Perf: 0.728
[51, 100] Train Error: 0.0005 | Train Perf: 0.9615 | Eval Error: 0.0033 | Eval Perf: 0.717
[52, 100] Train Error: 0.0005 | Train Perf: 0.9621 | Eval Error: 0.003 | Eval Perf: 0.74
[53, 100] Train Error: 0.0005 | Train Perf: 0.9621 | Eval Error: 0.0033 | Eval Perf: 0.7245
[54, 100] Train Error: 0.0005 | Train Perf: 0.9624 | Eval Error: 0.0032 | Eval Perf: 0.7338
[55, 100] Train Error: 0.0005 | Train Perf: 0.9637 | Eval Error: 0.0032 | Eval Perf: 0.7248
[56, 100] Train Error: 0.0005 | Train Perf: 0.9627 | Eval Error: 0.003 | Eval Perf: 0.7457
[57, 100] Train Error: 0.0005 | Train Perf: 0.9638 | Eval Error: 0.0031 | Eval Perf: 0.7338
[58, 100] Train Error: 0.0005 | Train Perf: 0.9632 | Eval Error: 0.0031 | Eval Perf: 0.7331
[59, 100] Train Error: 0.0005 | Train Perf: 0.9659 | Eval Error: 0.0031 | Eval Perf: 0.7331
[60, 100] Train Error: 0.0004 | Train Perf: 0.9663 | Eval Error: 0.0031 | Eval Perf: 0.7313
[61, 100] Train Error: 0.0004 | Train Perf: 0.9666 | Eval Error: 0.0032 | Eval Perf: 0.7284
[62, 100] Train Error: 0.0004 | Train Perf: 0.9681 | Eval Error: 0.0032 | Eval Perf: 0.7239
[63, 100] Train Error: 0.0004 | Train Perf: 0.9672 | Eval Error: 0.0032 | Eval Perf: 0.7306
[64, 100] Train Error: 0.0004 | Train Perf: 0.9688 | Eval Error: 0.0032 | Eval Perf: 0.7248
[65, 100] Train Error: 0.0004 | Train Perf: 0.9686 | Eval Error: 0.0031 | Eval Perf: 0.7318
[66, 100] Train Error: 0.0004 | Train Perf: 0.9691 | Eval Error: 0.0032 | Eval Perf: 0.7248
[67, 100] Train Error: 0.0004 | Train Perf: 0.9706 | Eval Error: 0.0031 | Eval Perf: 0.7261
[68, 100] Train Error: 0.0004 | Train Perf: 0.9707 | Eval Error: 0.0032 | Eval Perf: 0.7192
[69, 100] Train Error: 0.0004 | Train Perf: 0.9709 | Eval Error: 0.0032 | Eval Perf: 0.7317
[70, 100] Train Error: 0.0004 | Train Perf: 0.9714 | Eval Error: 0.0031 | Eval Perf: 0.7306
[71, 100] Train Error: 0.0004 | Train Perf: 0.9723 | Eval Error: 0.0031 | Eval Perf: 0.7311
[72, 100] Train Error: 0.0004 | Train Perf: 0.9709 | Eval Error: 0.0032 | Eval Perf: 0.7307
[73, 100] Train Error: 0.0004 | Train Perf: 0.9719 | Eval Error: 0.0032 | Eval Perf: 0.7269
[74, 100] Train Error: 0.0004 | Train Perf: 0.9727 | Eval Error: 0.0034 | Eval Perf: 0.7168
[75, 100] Train Error: 0.0004 | Train Perf: 0.9731 | Eval Error: 0.0032 | Eval Perf: 0.7287
[76, 100] Train Error: 0.0004 | Train Perf: 0.9735 | Eval Error: 0.0032 | Eval Perf: 0.7303
[77, 100] Train Error: 0.0004 | Train Perf: 0.9724 | Eval Error: 0.0033 | Eval Perf: 0.7243
[78, 100] Train Error: 0.0003 | Train Perf: 0.9748 | Eval Error: 0.0033 | Eval Perf: 0.7218
[79, 100] Train Error: 0.0003 | Train Perf: 0.9739 | Eval Error: 0.0032 | Eval Perf: 0.7249
[80, 100] Train Error: 0.0003 | Train Perf: 0.9747 | Eval Error: 0.0032 | Eval Perf: 0.7278
[81, 100] Train Error: 0.0003 | Train Perf: 0.9741 | Eval Error: 0.0033 | Eval Perf: 0.7221
[82, 100] Train Error: 0.0003 | Train Perf: 0.975 | Eval Error: 0.0032 | Eval Perf: 0.7248
[83, 100] Train Error: 0.0003 | Train Perf: 0.975 | Eval Error: 0.0033 | Eval Perf: 0.7218
[84, 100] Train Error: 0.0003 | Train Perf: 0.975 | Eval Error: 0.0033 | Eval Perf: 0.7215
[85, 100] Train Error: 0.0003 | Train Perf: 0.9758 | Eval Error: 0.0032 | Eval Perf: 0.7232
[86, 100] Train Error: 0.0003 | Train Perf: 0.9756 | Eval Error: 0.0033 | Eval Perf: 0.7203
[87, 100] Train Error: 0.0003 | Train Perf: 0.9772 | Eval Error: 0.0031 | Eval Perf: 0.7284
[88, 100] Train Error: 0.0003 | Train Perf: 0.9764 | Eval Error: 0.0032 | Eval Perf: 0.725
