NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0365 | Train Perf: 0.3879 | Eval Error: 0.0223 | Eval Perf: 0.7485
[2, 100] Train Error: 0.0177 | Train Perf: 0.7696 | Eval Error: 0.0141 | Eval Perf: 0.8151
[3, 100] Train Error: 0.0127 | Train Perf: 0.8342 | Eval Error: 0.0122 | Eval Perf: 0.8412
[4, 100] Train Error: 0.0116 | Train Perf: 0.8495 | Eval Error: 0.0116 | Eval Perf: 0.8513
[5, 100] Train Error: 0.011 | Train Perf: 0.8586 | Eval Error: 0.0117 | Eval Perf: 0.8527
[6, 100] Train Error: 0.0106 | Train Perf: 0.8644 | Eval Error: 0.0109 | Eval Perf: 0.8636
[7, 100] Train Error: 0.0104 | Train Perf: 0.8668 | Eval Error: 0.0106 | Eval Perf: 0.8646
[8, 100] Train Error: 0.0101 | Train Perf: 0.8709 | Eval Error: 0.0107 | Eval Perf: 0.8652
[9, 100] Train Error: 0.0099 | Train Perf: 0.8734 | Eval Error: 0.0115 | Eval Perf: 0.8622
[10, 100] Train Error: 0.0098 | Train Perf: 0.875 | Eval Error: 0.0118 | Eval Perf: 0.8637
[11, 100] Train Error: 0.0099 | Train Perf: 0.8739 | Eval Error: 0.011 | Eval Perf: 0.8648
[12, 100] Train Error: 0.0097 | Train Perf: 0.876 | Eval Error: 0.0106 | Eval Perf: 0.8657
[13, 100] Train Error: 0.0096 | Train Perf: 0.877 | Eval Error: 0.0107 | Eval Perf: 0.8652
[14, 100] Train Error: 0.0094 | Train Perf: 0.8802 | Eval Error: 0.0106 | Eval Perf: 0.8647
[15, 100] Train Error: 0.0094 | Train Perf: 0.8799 | Eval Error: 0.0115 | Eval Perf: 0.8631
[16, 100] Train Error: 0.0094 | Train Perf: 0.8806 | Eval Error: 0.0107 | Eval Perf: 0.864
[17, 100] Train Error: 0.0092 | Train Perf: 0.883 | Eval Error: 0.0109 | Eval Perf: 0.8681
[18, 100] Train Error: 0.0091 | Train Perf: 0.8842 | Eval Error: 0.0105 | Eval Perf: 0.8682
[19, 100] Train Error: 0.009 | Train Perf: 0.8856 | Eval Error: 0.0106 | Eval Perf: 0.8695
[20, 100] Train Error: 0.009 | Train Perf: 0.8854 | Eval Error: 0.0103 | Eval Perf: 0.8696
[21, 100] Train Error: 0.0089 | Train Perf: 0.8873 | Eval Error: 0.0105 | Eval Perf: 0.868
[22, 100] Train Error: 0.0089 | Train Perf: 0.8878 | Eval Error: 0.0106 | Eval Perf: 0.8649
[23, 100] Train Error: 0.0087 | Train Perf: 0.8896 | Eval Error: 0.0108 | Eval Perf: 0.865
[24, 100] Train Error: 0.0086 | Train Perf: 0.8909 | Eval Error: 0.0106 | Eval Perf: 0.8661
[25, 100] Train Error: 0.0085 | Train Perf: 0.8916 | Eval Error: 0.0107 | Eval Perf: 0.8651
[26, 100] Train Error: 0.0086 | Train Perf: 0.8913 | Eval Error: 0.0105 | Eval Perf: 0.8667
[27, 100] Train Error: 0.0085 | Train Perf: 0.8927 | Eval Error: 0.0107 | Eval Perf: 0.8649
[28, 100] Train Error: 0.0084 | Train Perf: 0.8936 | Eval Error: 0.0108 | Eval Perf: 0.8661
[29, 100] Train Error: 0.0084 | Train Perf: 0.8935 | Eval Error: 0.0105 | Eval Perf: 0.8674
[30, 100] Train Error: 0.0083 | Train Perf: 0.8955 | Eval Error: 0.0111 | Eval Perf: 0.8611
[31, 100] Train Error: 0.0081 | Train Perf: 0.897 | Eval Error: 0.0115 | Eval Perf: 0.8642
[32, 100] Train Error: 0.0082 | Train Perf: 0.8957 | Eval Error: 0.0111 | Eval Perf: 0.8596
[33, 100] Train Error: 0.0081 | Train Perf: 0.8972 | Eval Error: 0.0107 | Eval Perf: 0.8651
[34, 100] Train Error: 0.008 | Train Perf: 0.8988 | Eval Error: 0.0117 | Eval Perf: 0.8636
[35, 100] Train Error: 0.0081 | Train Perf: 0.8975 | Eval Error: 0.0108 | Eval Perf: 0.8652
[36, 100] Train Error: 0.0081 | Train Perf: 0.8975 | Eval Error: 0.0109 | Eval Perf: 0.8613
[37, 100] Train Error: 0.008 | Train Perf: 0.8991 | Eval Error: 0.0111 | Eval Perf: 0.861
[38, 100] Train Error: 0.0079 | Train Perf: 0.9 | Eval Error: 0.0109 | Eval Perf: 0.8635
[39, 100] Train Error: 0.0079 | Train Perf: 0.8997 | Eval Error: 0.011 | Eval Perf: 0.8611
[40, 100] Train Error: 0.0079 | Train Perf: 0.9007 | Eval Error: 0.0112 | Eval Perf: 0.8585
[41, 100] Train Error: 0.0078 | Train Perf: 0.9012 | Eval Error: 0.0112 | Eval Perf: 0.8599
[42, 100] Train Error: 0.0078 | Train Perf: 0.9011 | Eval Error: 0.0112 | Eval Perf: 0.8601
[43, 100] Train Error: 0.0077 | Train Perf: 0.9023 | Eval Error: 0.0112 | Eval Perf: 0.8598
