NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.007 | Train Perf: 0.0214 | Eval Error: 0.0073 | Eval Perf: 0.3443
[2, 100] Train Error: 0.006 | Train Perf: 0.3863 | Eval Error: 0.0071 | Eval Perf: 0.4567
[3, 100] Train Error: 0.0054 | Train Perf: 0.5391 | Eval Error: 0.0063 | Eval Perf: 0.5083
[4, 100] Train Error: 0.0045 | Train Perf: 0.6374 | Eval Error: 0.0058 | Eval Perf: 0.5336
[5, 100] Train Error: 0.0037 | Train Perf: 0.6944 | Eval Error: 0.0053 | Eval Perf: 0.5587
[6, 100] Train Error: 0.0031 | Train Perf: 0.7386 | Eval Error: 0.005 | Eval Perf: 0.5818
[7, 100] Train Error: 0.0027 | Train Perf: 0.7701 | Eval Error: 0.0051 | Eval Perf: 0.579
[8, 100] Train Error: 0.0025 | Train Perf: 0.7892 | Eval Error: 0.0051 | Eval Perf: 0.5856
[9, 100] Train Error: 0.0022 | Train Perf: 0.8156 | Eval Error: 0.0051 | Eval Perf: 0.5868
[10, 100] Train Error: 0.0021 | Train Perf: 0.8235 | Eval Error: 0.0049 | Eval Perf: 0.5962
[11, 100] Train Error: 0.0019 | Train Perf: 0.8401 | Eval Error: 0.005 | Eval Perf: 0.5984
[12, 100] Train Error: 0.0018 | Train Perf: 0.8548 | Eval Error: 0.0049 | Eval Perf: 0.6015
[13, 100] Train Error: 0.0017 | Train Perf: 0.8606 | Eval Error: 0.005 | Eval Perf: 0.6032
[14, 100] Train Error: 0.0016 | Train Perf: 0.8689 | Eval Error: 0.005 | Eval Perf: 0.5936
[15, 100] Train Error: 0.0015 | Train Perf: 0.8789 | Eval Error: 0.005 | Eval Perf: 0.601
[16, 100] Train Error: 0.0014 | Train Perf: 0.886 | Eval Error: 0.005 | Eval Perf: 0.5959
[17, 100] Train Error: 0.0014 | Train Perf: 0.89 | Eval Error: 0.005 | Eval Perf: 0.5986
[18, 100] Train Error: 0.0013 | Train Perf: 0.8957 | Eval Error: 0.005 | Eval Perf: 0.603
[19, 100] Train Error: 0.0012 | Train Perf: 0.9 | Eval Error: 0.0049 | Eval Perf: 0.6056
[20, 100] Train Error: 0.0012 | Train Perf: 0.904 | Eval Error: 0.0049 | Eval Perf: 0.606
[21, 100] Train Error: 0.0012 | Train Perf: 0.9068 | Eval Error: 0.0049 | Eval Perf: 0.6122
[22, 100] Train Error: 0.0011 | Train Perf: 0.9094 | Eval Error: 0.0049 | Eval Perf: 0.6139
[23, 100] Train Error: 0.0011 | Train Perf: 0.9128 | Eval Error: 0.0049 | Eval Perf: 0.617
[24, 100] Train Error: 0.0011 | Train Perf: 0.9144 | Eval Error: 0.0048 | Eval Perf: 0.6196
[25, 100] Train Error: 0.001 | Train Perf: 0.9184 | Eval Error: 0.0048 | Eval Perf: 0.6172
[26, 100] Train Error: 0.001 | Train Perf: 0.9213 | Eval Error: 0.0048 | Eval Perf: 0.6205
[27, 100] Train Error: 0.001 | Train Perf: 0.9223 | Eval Error: 0.0048 | Eval Perf: 0.6227
[28, 100] Train Error: 0.0009 | Train Perf: 0.9246 | Eval Error: 0.0048 | Eval Perf: 0.6198
[29, 100] Train Error: 0.0009 | Train Perf: 0.9261 | Eval Error: 0.0048 | Eval Perf: 0.6228
[30, 100] Train Error: 0.0009 | Train Perf: 0.9282 | Eval Error: 0.0048 | Eval Perf: 0.6231
[31, 100] Train Error: 0.0009 | Train Perf: 0.9296 | Eval Error: 0.0048 | Eval Perf: 0.6242
[32, 100] Train Error: 0.0009 | Train Perf: 0.9313 | Eval Error: 0.0047 | Eval Perf: 0.6274
[33, 100] Train Error: 0.0009 | Train Perf: 0.9326 | Eval Error: 0.0047 | Eval Perf: 0.6258
[34, 100] Train Error: 0.0008 | Train Perf: 0.9334 | Eval Error: 0.0047 | Eval Perf: 0.6277
[35, 100] Train Error: 0.0008 | Train Perf: 0.935 | Eval Error: 0.0047 | Eval Perf: 0.6295
[36, 100] Train Error: 0.0008 | Train Perf: 0.9362 | Eval Error: 0.0047 | Eval Perf: 0.6327
[37, 100] Train Error: 0.0008 | Train Perf: 0.9376 | Eval Error: 0.0047 | Eval Perf: 0.6327
