NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0072 | Train Perf: 0.0129 | Eval Error: 0.0067 | Eval Perf: 0.4345
[2, 100] Train Error: 0.0062 | Train Perf: 0.3386 | Eval Error: 0.0064 | Eval Perf: 0.5524
[3, 100] Train Error: 0.0057 | Train Perf: 0.4842 | Eval Error: 0.0055 | Eval Perf: 0.6114
[4, 100] Train Error: 0.0049 | Train Perf: 0.5908 | Eval Error: 0.0049 | Eval Perf: 0.6406
[5, 100] Train Error: 0.0042 | Train Perf: 0.6542 | Eval Error: 0.0042 | Eval Perf: 0.6685
[6, 100] Train Error: 0.0035 | Train Perf: 0.7059 | Eval Error: 0.0038 | Eval Perf: 0.6876
[7, 100] Train Error: 0.003 | Train Perf: 0.7441 | Eval Error: 0.0043 | Eval Perf: 0.6773
[8, 100] Train Error: 0.0028 | Train Perf: 0.7621 | Eval Error: 0.0037 | Eval Perf: 0.6837
[9, 100] Train Error: 0.0025 | Train Perf: 0.793 | Eval Error: 0.0038 | Eval Perf: 0.6845
[10, 100] Train Error: 0.0023 | Train Perf: 0.8063 | Eval Error: 0.0039 | Eval Perf: 0.6782
[11, 100] Train Error: 0.0022 | Train Perf: 0.8202 | Eval Error: 0.0039 | Eval Perf: 0.6764
[12, 100] Train Error: 0.002 | Train Perf: 0.8362 | Eval Error: 0.0039 | Eval Perf: 0.6743
[13, 100] Train Error: 0.0019 | Train Perf: 0.8429 | Eval Error: 0.004 | Eval Perf: 0.6749
[14, 100] Train Error: 0.0018 | Train Perf: 0.8538 | Eval Error: 0.0043 | Eval Perf: 0.674
[15, 100] Train Error: 0.0017 | Train Perf: 0.8647 | Eval Error: 0.0043 | Eval Perf: 0.6731
[16, 100] Train Error: 0.0016 | Train Perf: 0.8687 | Eval Error: 0.004 | Eval Perf: 0.6739
[17, 100] Train Error: 0.0016 | Train Perf: 0.8727 | Eval Error: 0.0039 | Eval Perf: 0.6776
[18, 100] Train Error: 0.0015 | Train Perf: 0.8808 | Eval Error: 0.0042 | Eval Perf: 0.6782
[19, 100] Train Error: 0.0014 | Train Perf: 0.8849 | Eval Error: 0.0039 | Eval Perf: 0.6831
[20, 100] Train Error: 0.0014 | Train Perf: 0.8897 | Eval Error: 0.0039 | Eval Perf: 0.6763
[21, 100] Train Error: 0.0014 | Train Perf: 0.8927 | Eval Error: 0.004 | Eval Perf: 0.6854
[22, 100] Train Error: 0.0013 | Train Perf: 0.8973 | Eval Error: 0.004 | Eval Perf: 0.6818
[23, 100] Train Error: 0.0013 | Train Perf: 0.9005 | Eval Error: 0.0041 | Eval Perf: 0.6833
[24, 100] Train Error: 0.0012 | Train Perf: 0.9017 | Eval Error: 0.0039 | Eval Perf: 0.683
[25, 100] Train Error: 0.0012 | Train Perf: 0.9054 | Eval Error: 0.0039 | Eval Perf: 0.6814
[26, 100] Train Error: 0.0012 | Train Perf: 0.9084 | Eval Error: 0.004 | Eval Perf: 0.6841
[27, 100] Train Error: 0.0011 | Train Perf: 0.911 | Eval Error: 0.004 | Eval Perf: 0.6893
[28, 100] Train Error: 0.0011 | Train Perf: 0.9135 | Eval Error: 0.004 | Eval Perf: 0.6832
[29, 100] Train Error: 0.0011 | Train Perf: 0.915 | Eval Error: 0.004 | Eval Perf: 0.6799
[30, 100] Train Error: 0.0011 | Train Perf: 0.9169 | Eval Error: 0.004 | Eval Perf: 0.6798
[31, 100] Train Error: 0.001 | Train Perf: 0.9191 | Eval Error: 0.0041 | Eval Perf: 0.6798
[32, 100] Train Error: 0.001 | Train Perf: 0.9222 | Eval Error: 0.004 | Eval Perf: 0.6747
[33, 100] Train Error: 0.001 | Train Perf: 0.9223 | Eval Error: 0.0041 | Eval Perf: 0.6742
[34, 100] Train Error: 0.001 | Train Perf: 0.9243 | Eval Error: 0.0041 | Eval Perf: 0.6778
[35, 100] Train Error: 0.001 | Train Perf: 0.9255 | Eval Error: 0.004 | Eval Perf: 0.6704
[36, 100] Train Error: 0.0009 | Train Perf: 0.9274 | Eval Error: 0.0042 | Eval Perf: 0.6752
[37, 100] Train Error: 0.0009 | Train Perf: 0.9293 | Eval Error: 0.004 | Eval Perf: 0.6714
[38, 100] Train Error: 0.0009 | Train Perf: 0.9302 | Eval Error: 0.004 | Eval Perf: 0.6736
[39, 100] Train Error: 0.0009 | Train Perf: 0.9314 | Eval Error: 0.004 | Eval Perf: 0.6724
[40, 100] Train Error: 0.0009 | Train Perf: 0.9321 | Eval Error: 0.004 | Eval Perf: 0.6746
[41, 100] Train Error: 0.0009 | Train Perf: 0.9334 | Eval Error: 0.004 | Eval Perf: 0.675
[42, 100] Train Error: 0.0008 | Train Perf: 0.9347 | Eval Error: 0.0041 | Eval Perf: 0.6622
[43, 100] Train Error: 0.0008 | Train Perf: 0.9353 | Eval Error: 0.0041 | Eval Perf: 0.6719
[44, 100] Train Error: 0.0008 | Train Perf: 0.9382 | Eval Error: 0.0041 | Eval Perf: 0.6701
[45, 100] Train Error: 0.0008 | Train Perf: 0.9385 | Eval Error: 0.0041 | Eval Perf: 0.678
[46, 100] Train Error: 0.0008 | Train Perf: 0.9386 | Eval Error: 0.0041 | Eval Perf: 0.6713
[47, 100] Train Error: 0.0008 | Train Perf: 0.9399 | Eval Error: 0.0041 | Eval Perf: 0.6688
[48, 100] Train Error: 0.0008 | Train Perf: 0.9414 | Eval Error: 0.0041 | Eval Perf: 0.6687
[49, 100] Train Error: 0.0007 | Train Perf: 0.9421 | Eval Error: 0.0041 | Eval Perf: 0.6718
[50, 100] Train Error: 0.0007 | Train Perf: 0.9433 | Eval Error: 0.0041 | Eval Perf: 0.6736
[51, 100] Train Error: 0.0007 | Train Perf: 0.9442 | Eval Error: 0.0041 | Eval Perf: 0.6677
[52, 100] Train Error: 0.0007 | Train Perf: 0.9447 | Eval Error: 0.0041 | Eval Perf: 0.6696
[53, 100] Train Error: 0.0007 | Train Perf: 0.9457 | Eval Error: 0.0041 | Eval Perf: 0.6703
[54, 100] Train Error: 0.0007 | Train Perf: 0.9467 | Eval Error: 0.0041 | Eval Perf: 0.6727
[55, 100] Train Error: 0.0007 | Train Perf: 0.9477 | Eval Error: 0.0041 | Eval Perf: 0.6696
[56, 100] Train Error: 0.0007 | Train Perf: 0.9487 | Eval Error: 0.0042 | Eval Perf: 0.6752
[57, 100] Train Error: 0.0007 | Train Perf: 0.9491 | Eval Error: 0.0041 | Eval Perf: 0.6685
[58, 100] Train Error: 0.0007 | Train Perf: 0.9496 | Eval Error: 0.0041 | Eval Perf: 0.6696
[59, 100] Train Error: 0.0006 | Train Perf: 0.9504 | Eval Error: 0.0041 | Eval Perf: 0.6674
[60, 100] Train Error: 0.0006 | Train Perf: 0.952 | Eval Error: 0.0041 | Eval Perf: 0.6672
[61, 100] Train Error: 0.0006 | Train Perf: 0.9523 | Eval Error: 0.0041 | Eval Perf: 0.6716
[62, 100] Train Error: 0.0006 | Train Perf: 0.9527 | Eval Error: 0.0041 | Eval Perf: 0.667
[63, 100] Train Error: 0.0006 | Train Perf: 0.9539 | Eval Error: 0.0042 | Eval Perf: 0.6767
[64, 100] Train Error: 0.0006 | Train Perf: 0.9538 | Eval Error: 0.0041 | Eval Perf: 0.6703
[65, 100] Train Error: 0.0006 | Train Perf: 0.9549 | Eval Error: 0.0042 | Eval Perf: 0.6711
[66, 100] Train Error: 0.0006 | Train Perf: 0.955 | Eval Error: 0.0041 | Eval Perf: 0.6674
[67, 100] Train Error: 0.0006 | Train Perf: 0.9559 | Eval Error: 0.0042 | Eval Perf: 0.675
[68, 100] Train Error: 0.0006 | Train Perf: 0.9565 | Eval Error: 0.0041 | Eval Perf: 0.6649
[69, 100] Train Error: 0.0006 | Train Perf: 0.9564 | Eval Error: 0.0042 | Eval Perf: 0.671
[70, 100] Train Error: 0.0006 | Train Perf: 0.9573 | Eval Error: 0.0041 | Eval Perf: 0.666
[71, 100] Train Error: 0.0005 | Train Perf: 0.9581 | Eval Error: 0.0041 | Eval Perf: 0.6691
[72, 100] Train Error: 0.0005 | Train Perf: 0.9582 | Eval Error: 0.0041 | Eval Perf: 0.6697
[73, 100] Train Error: 0.0005 | Train Perf: 0.9585 | Eval Error: 0.0041 | Eval Perf: 0.6668
[74, 100] Train Error: 0.0005 | Train Perf: 0.9589 | Eval Error: 0.0042 | Eval Perf: 0.6702
[75, 100] Train Error: 0.0005 | Train Perf: 0.96 | Eval Error: 0.0042 | Eval Perf: 0.6723
[76, 100] Train Error: 0.0005 | Train Perf: 0.9601 | Eval Error: 0.0042 | Eval Perf: 0.672
[77, 100] Train Error: 0.0005 | Train Perf: 0.9602 | Eval Error: 0.0042 | Eval Perf: 0.6639
[78, 100] Train Error: 0.0005 | Train Perf: 0.9605 | Eval Error: 0.0042 | Eval Perf: 0.6675
[79, 100] Train Error: 0.0005 | Train Perf: 0.9609 | Eval Error: 0.0042 | Eval Perf: 0.6755
[80, 100] Train Error: 0.0005 | Train Perf: 0.9613 | Eval Error: 0.0041 | Eval Perf: 0.6685
[81, 100] Train Error: 0.0005 | Train Perf: 0.9614 | Eval Error: 0.0041 | Eval Perf: 0.6733
[82, 100] Train Error: 0.0005 | Train Perf: 0.9615 | Eval Error: 0.0042 | Eval Perf: 0.6722
[83, 100] Train Error: 0.0005 | Train Perf: 0.962 | Eval Error: 0.0041 | Eval Perf: 0.6681
[84, 100] Train Error: 0.0005 | Train Perf: 0.9626 | Eval Error: 0.0042 | Eval Perf: 0.6743
[85, 100] Train Error: 0.0005 | Train Perf: 0.9627 | Eval Error: 0.0042 | Eval Perf: 0.666
[86, 100] Train Error: 0.0005 | Train Perf: 0.9631 | Eval Error: 0.0042 | Eval Perf: 0.6688
[87, 100] Train Error: 0.0005 | Train Perf: 0.9639 | Eval Error: 0.0042 | Eval Perf: 0.6687
[88, 100] Train Error: 0.0005 | Train Perf: 0.9639 | Eval Error: 0.0042 | Eval Perf: 0.6681
[89, 100] Train Error: 0.0005 | Train Perf: 0.9638 | Eval Error: 0.0042 | Eval Perf: 0.6673
[90, 100] Train Error: 0.0005 | Train Perf: 0.9643 | Eval Error: 0.0042 | Eval Perf: 0.6747
[91, 100] Train Error: 0.0005 | Train Perf: 0.9644 | Eval Error: 0.0042 | Eval Perf: 0.6712
[92, 100] Train Error: 0.0005 | Train Perf: 0.9646 | Eval Error: 0.0042 | Eval Perf: 0.6711
[93, 100] Train Error: 0.0005 | Train Perf: 0.965 | Eval Error: 0.0042 | Eval Perf: 0.6692
[94, 100] Train Error: 0.0005 | Train Perf: 0.9652 | Eval Error: 0.0042 | Eval Perf: 0.6724
[95, 100] Train Error: 0.0004 | Train Perf: 0.9657 | Eval Error: 0.0042 | Eval Perf: 0.6761
[96, 100] Train Error: 0.0005 | Train Perf: 0.9656 | Eval Error: 0.0042 | Eval Perf: 0.6761
[97, 100] Train Error: 0.0004 | Train Perf: 0.9658 | Eval Error: 0.0042 | Eval Perf: 0.6736
[98, 100] Train Error: 0.0004 | Train Perf: 0.9662 | Eval Error: 0.0043 | Eval Perf: 0.6772
[99, 100] Train Error: 0.0004 | Train Perf: 0.9662 | Eval Error: 0.0042 | Eval Perf: 0.6726
[100, 100] Train Error: 0.0004 | Train Perf: 0.9664 | Eval Error: 0.0042 | Eval Perf: 0.6722
