NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0057 | Train Perf: 0.0053 | Eval Error: 0.004 | Eval Perf: 0.2433
[2, 100] Train Error: 0.004 | Train Perf: 0.3967 | Eval Error: 0.0039 | Eval Perf: 0.3474
[3, 100] Train Error: 0.0036 | Train Perf: 0.5006 | Eval Error: 0.0036 | Eval Perf: 0.403
[4, 100] Train Error: 0.0033 | Train Perf: 0.5622 | Eval Error: 0.0035 | Eval Perf: 0.4297
[5, 100] Train Error: 0.003 | Train Perf: 0.6033 | Eval Error: 0.0035 | Eval Perf: 0.4427
[6, 100] Train Error: 0.0028 | Train Perf: 0.6308 | Eval Error: 0.0033 | Eval Perf: 0.471
[7, 100] Train Error: 0.0026 | Train Perf: 0.657 | Eval Error: 0.0033 | Eval Perf: 0.4848
[8, 100] Train Error: 0.0025 | Train Perf: 0.6815 | Eval Error: 0.0032 | Eval Perf: 0.5032
[9, 100] Train Error: 0.0024 | Train Perf: 0.695 | Eval Error: 0.0031 | Eval Perf: 0.5112
[10, 100] Train Error: 0.0022 | Train Perf: 0.7184 | Eval Error: 0.0031 | Eval Perf: 0.5143
[11, 100] Train Error: 0.0021 | Train Perf: 0.7322 | Eval Error: 0.0033 | Eval Perf: 0.5147
[12, 100] Train Error: 0.002 | Train Perf: 0.7446 | Eval Error: 0.0031 | Eval Perf: 0.5313
[13, 100] Train Error: 0.002 | Train Perf: 0.7539 | Eval Error: 0.0031 | Eval Perf: 0.5373
[14, 100] Train Error: 0.0018 | Train Perf: 0.7752 | Eval Error: 0.0038 | Eval Perf: 0.5271
[15, 100] Train Error: 0.0018 | Train Perf: 0.7737 | Eval Error: 0.003 | Eval Perf: 0.5488
[16, 100] Train Error: 0.0017 | Train Perf: 0.7876 | Eval Error: 0.003 | Eval Perf: 0.5532
[17, 100] Train Error: 0.0017 | Train Perf: 0.7967 | Eval Error: 0.0032 | Eval Perf: 0.5568
[18, 100] Train Error: 0.0016 | Train Perf: 0.8014 | Eval Error: 0.003 | Eval Perf: 0.5659
[19, 100] Train Error: 0.0015 | Train Perf: 0.8207 | Eval Error: 0.003 | Eval Perf: 0.5642
[20, 100] Train Error: 0.0015 | Train Perf: 0.818 | Eval Error: 0.0029 | Eval Perf: 0.5724
[21, 100] Train Error: 0.0014 | Train Perf: 0.8347 | Eval Error: 0.004 | Eval Perf: 0.5594
[22, 100] Train Error: 0.0014 | Train Perf: 0.8305 | Eval Error: 0.003 | Eval Perf: 0.578
[23, 100] Train Error: 0.0014 | Train Perf: 0.8354 | Eval Error: 0.0029 | Eval Perf: 0.5823
[24, 100] Train Error: 0.0013 | Train Perf: 0.8427 | Eval Error: 0.0028 | Eval Perf: 0.592
[25, 100] Train Error: 0.0013 | Train Perf: 0.8426 | Eval Error: 0.003 | Eval Perf: 0.5938
[26, 100] Train Error: 0.0013 | Train Perf: 0.8467 | Eval Error: 0.0028 | Eval Perf: 0.5951
[27, 100] Train Error: 0.0012 | Train Perf: 0.8533 | Eval Error: 0.0028 | Eval Perf: 0.5934
[28, 100] Train Error: 0.0012 | Train Perf: 0.8558 | Eval Error: 0.0029 | Eval Perf: 0.5988
[29, 100] Train Error: 0.0012 | Train Perf: 0.8587 | Eval Error: 0.0028 | Eval Perf: 0.6027
[30, 100] Train Error: 0.0012 | Train Perf: 0.8627 | Eval Error: 0.0029 | Eval Perf: 0.6035
[31, 100] Train Error: 0.0011 | Train Perf: 0.8681 | Eval Error: 0.0031 | Eval Perf: 0.6098
[32, 100] Train Error: 0.0011 | Train Perf: 0.8709 | Eval Error: 0.0027 | Eval Perf: 0.6105
[33, 100] Train Error: 0.0011 | Train Perf: 0.872 | Eval Error: 0.0028 | Eval Perf: 0.6136
[34, 100] Train Error: 0.0011 | Train Perf: 0.8731 | Eval Error: 0.0029 | Eval Perf: 0.6146
[35, 100] Train Error: 0.001 | Train Perf: 0.8773 | Eval Error: 0.0027 | Eval Perf: 0.6212
[36, 100] Train Error: 0.001 | Train Perf: 0.8786 | Eval Error: 0.0026 | Eval Perf: 0.6259
[37, 100] Train Error: 0.001 | Train Perf: 0.8822 | Eval Error: 0.0027 | Eval Perf: 0.6291
[38, 100] Train Error: 0.001 | Train Perf: 0.8819 | Eval Error: 0.0026 | Eval Perf: 0.639
[39, 100] Train Error: 0.001 | Train Perf: 0.8853 | Eval Error: 0.0026 | Eval Perf: 0.6436
