NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0055 | Train Perf: -0.013 | Eval Error: 0.0047 | Eval Perf: 0.1719
[2, 100] Train Error: 0.0039 | Train Perf: 0.3845 | Eval Error: 0.0044 | Eval Perf: 0.3286
[3, 100] Train Error: 0.0034 | Train Perf: 0.5005 | Eval Error: 0.0041 | Eval Perf: 0.3938
[4, 100] Train Error: 0.0031 | Train Perf: 0.559 | Eval Error: 0.004 | Eval Perf: 0.4372
[5, 100] Train Error: 0.0029 | Train Perf: 0.6054 | Eval Error: 0.004 | Eval Perf: 0.4596
[6, 100] Train Error: 0.0027 | Train Perf: 0.636 | Eval Error: 0.0038 | Eval Perf: 0.47
[7, 100] Train Error: 0.0025 | Train Perf: 0.661 | Eval Error: 0.0037 | Eval Perf: 0.4895
[8, 100] Train Error: 0.0024 | Train Perf: 0.6768 | Eval Error: 0.0037 | Eval Perf: 0.5029
[9, 100] Train Error: 0.0023 | Train Perf: 0.6998 | Eval Error: 0.0037 | Eval Perf: 0.5137
[10, 100] Train Error: 0.0022 | Train Perf: 0.7149 | Eval Error: 0.0036 | Eval Perf: 0.5175
[11, 100] Train Error: 0.0021 | Train Perf: 0.7284 | Eval Error: 0.0036 | Eval Perf: 0.5205
[12, 100] Train Error: 0.002 | Train Perf: 0.7451 | Eval Error: 0.0036 | Eval Perf: 0.5208
[13, 100] Train Error: 0.0019 | Train Perf: 0.7594 | Eval Error: 0.0036 | Eval Perf: 0.5225
[14, 100] Train Error: 0.0018 | Train Perf: 0.7692 | Eval Error: 0.0035 | Eval Perf: 0.528
[15, 100] Train Error: 0.0017 | Train Perf: 0.7874 | Eval Error: 0.0035 | Eval Perf: 0.5363
[16, 100] Train Error: 0.0016 | Train Perf: 0.7961 | Eval Error: 0.0034 | Eval Perf: 0.5473
[17, 100] Train Error: 0.0016 | Train Perf: 0.8032 | Eval Error: 0.0034 | Eval Perf: 0.5535
[18, 100] Train Error: 0.0015 | Train Perf: 0.81 | Eval Error: 0.0034 | Eval Perf: 0.5583
[19, 100] Train Error: 0.0014 | Train Perf: 0.8222 | Eval Error: 0.0034 | Eval Perf: 0.5628
[20, 100] Train Error: 0.0014 | Train Perf: 0.8271 | Eval Error: 0.0034 | Eval Perf: 0.5698
[21, 100] Train Error: 0.0013 | Train Perf: 0.8352 | Eval Error: 0.0033 | Eval Perf: 0.5755
[22, 100] Train Error: 0.0013 | Train Perf: 0.8422 | Eval Error: 0.0032 | Eval Perf: 0.5917
[23, 100] Train Error: 0.0013 | Train Perf: 0.8451 | Eval Error: 0.0032 | Eval Perf: 0.5974
[24, 100] Train Error: 0.0012 | Train Perf: 0.8522 | Eval Error: 0.0032 | Eval Perf: 0.595
[25, 100] Train Error: 0.0012 | Train Perf: 0.8584 | Eval Error: 0.0032 | Eval Perf: 0.6006
[26, 100] Train Error: 0.0011 | Train Perf: 0.8689 | Eval Error: 0.0032 | Eval Perf: 0.5985
[27, 100] Train Error: 0.0011 | Train Perf: 0.8649 | Eval Error: 0.0032 | Eval Perf: 0.6047
[28, 100] Train Error: 0.0011 | Train Perf: 0.8709 | Eval Error: 0.0032 | Eval Perf: 0.6003
[29, 100] Train Error: 0.001 | Train Perf: 0.8763 | Eval Error: 0.0032 | Eval Perf: 0.6049
