NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0138 | Train Perf: 0.3129 | Eval Error: 0.01 | Eval Perf: 0.5776
[2, 100] Train Error: 0.0105 | Train Perf: 0.5599 | Eval Error: 0.0084 | Eval Perf: 0.6714
[3, 100] Train Error: 0.0092 | Train Perf: 0.6336 | Eval Error: 0.0075 | Eval Perf: 0.693
[4, 100] Train Error: 0.0083 | Train Perf: 0.675 | Eval Error: 0.007 | Eval Perf: 0.7263
[5, 100] Train Error: 0.0075 | Train Perf: 0.7125 | Eval Error: 0.0077 | Eval Perf: 0.7262
[6, 100] Train Error: 0.0065 | Train Perf: 0.7559 | Eval Error: 0.0066 | Eval Perf: 0.7486
[7, 100] Train Error: 0.0063 | Train Perf: 0.766 | Eval Error: 0.0063 | Eval Perf: 0.7573
[8, 100] Train Error: 0.0058 | Train Perf: 0.7889 | Eval Error: 0.0066 | Eval Perf: 0.7403
[9, 100] Train Error: 0.0052 | Train Perf: 0.812 | Eval Error: 0.0077 | Eval Perf: 0.7585
[10, 100] Train Error: 0.0048 | Train Perf: 0.8263 | Eval Error: 0.009 | Eval Perf: 0.7486
[11, 100] Train Error: 0.0049 | Train Perf: 0.8252 | Eval Error: 0.0068 | Eval Perf: 0.7578
[12, 100] Train Error: 0.0044 | Train Perf: 0.8437 | Eval Error: 0.0064 | Eval Perf: 0.7623
[13, 100] Train Error: 0.0041 | Train Perf: 0.8554 | Eval Error: 0.0064 | Eval Perf: 0.7558
[14, 100] Train Error: 0.0039 | Train Perf: 0.8644 | Eval Error: 0.0068 | Eval Perf: 0.7445
[15, 100] Train Error: 0.0042 | Train Perf: 0.853 | Eval Error: 0.0068 | Eval Perf: 0.7473
[16, 100] Train Error: 0.0035 | Train Perf: 0.8765 | Eval Error: 0.0081 | Eval Perf: 0.7564
[17, 100] Train Error: 0.0035 | Train Perf: 0.8786 | Eval Error: 0.0071 | Eval Perf: 0.7403
[18, 100] Train Error: 0.0034 | Train Perf: 0.8801 | Eval Error: 0.0074 | Eval Perf: 0.7448
[19, 100] Train Error: 0.0032 | Train Perf: 0.8877 | Eval Error: 0.0073 | Eval Perf: 0.7334
[20, 100] Train Error: 0.003 | Train Perf: 0.8951 | Eval Error: 0.0072 | Eval Perf: 0.7388
[21, 100] Train Error: 0.0029 | Train Perf: 0.9006 | Eval Error: 0.0076 | Eval Perf: 0.7305
[22, 100] Train Error: 0.0029 | Train Perf: 0.8987 | Eval Error: 0.0072 | Eval Perf: 0.7356
[23, 100] Train Error: 0.0028 | Train Perf: 0.905 | Eval Error: 0.0079 | Eval Perf: 0.7397
[24, 100] Train Error: 0.0027 | Train Perf: 0.9067 | Eval Error: 0.0069 | Eval Perf: 0.7434
[25, 100] Train Error: 0.0025 | Train Perf: 0.9137 | Eval Error: 0.0072 | Eval Perf: 0.7398
[26, 100] Train Error: 0.0027 | Train Perf: 0.9072 | Eval Error: 0.0077 | Eval Perf: 0.7227
[27, 100] Train Error: 0.0024 | Train Perf: 0.9174 | Eval Error: 0.0086 | Eval Perf: 0.726
[28, 100] Train Error: 0.0025 | Train Perf: 0.916 | Eval Error: 0.0075 | Eval Perf: 0.7282
[29, 100] Train Error: 0.0023 | Train Perf: 0.9227 | Eval Error: 0.0076 | Eval Perf: 0.7294
[30, 100] Train Error: 0.0023 | Train Perf: 0.9212 | Eval Error: 0.0073 | Eval Perf: 0.7319
[31, 100] Train Error: 0.0022 | Train Perf: 0.9265 | Eval Error: 0.0076 | Eval Perf: 0.7365
[32, 100] Train Error: 0.0022 | Train Perf: 0.9252 | Eval Error: 0.0082 | Eval Perf: 0.7233
[33, 100] Train Error: 0.0021 | Train Perf: 0.9285 | Eval Error: 0.0079 | Eval Perf: 0.7262
[34, 100] Train Error: 0.002 | Train Perf: 0.9316 | Eval Error: 0.0077 | Eval Perf: 0.7202
[35, 100] Train Error: 0.002 | Train Perf: 0.9334 | Eval Error: 0.0083 | Eval Perf: 0.7267
[36, 100] Train Error: 0.002 | Train Perf: 0.9325 | Eval Error: 0.0078 | Eval Perf: 0.7228
[37, 100] Train Error: 0.0019 | Train Perf: 0.9355 | Eval Error: 0.0081 | Eval Perf: 0.7249
[38, 100] Train Error: 0.0019 | Train Perf: 0.9359 | Eval Error: 0.0082 | Eval Perf: 0.7256
[39, 100] Train Error: 0.0018 | Train Perf: 0.9376 | Eval Error: 0.0078 | Eval Perf: 0.7278
[40, 100] Train Error: 0.0018 | Train Perf: 0.9405 | Eval Error: 0.0086 | Eval Perf: 0.716
[41, 100] Train Error: 0.0018 | Train Perf: 0.9392 | Eval Error: 0.0079 | Eval Perf: 0.7241
[42, 100] Train Error: 0.0018 | Train Perf: 0.9406 | Eval Error: 0.0078 | Eval Perf: 0.7198
[43, 100] Train Error: 0.0017 | Train Perf: 0.9416 | Eval Error: 0.008 | Eval Perf: 0.722
[44, 100] Train Error: 0.0017 | Train Perf: 0.9432 | Eval Error: 0.008 | Eval Perf: 0.7195
[45, 100] Train Error: 0.0017 | Train Perf: 0.943 | Eval Error: 0.0082 | Eval Perf: 0.7249
[46, 100] Train Error: 0.0017 | Train Perf: 0.9431 | Eval Error: 0.0084 | Eval Perf: 0.7239
[47, 100] Train Error: 0.0017 | Train Perf: 0.9439 | Eval Error: 0.0078 | Eval Perf: 0.7248
[48, 100] Train Error: 0.0016 | Train Perf: 0.9448 | Eval Error: 0.0077 | Eval Perf: 0.7145
[49, 100] Train Error: 0.0016 | Train Perf: 0.9455 | Eval Error: 0.0076 | Eval Perf: 0.7228
[50, 100] Train Error: 0.0016 | Train Perf: 0.9451 | Eval Error: 0.0079 | Eval Perf: 0.7202
[51, 100] Train Error: 0.0016 | Train Perf: 0.9467 | Eval Error: 0.0086 | Eval Perf: 0.7076
[52, 100] Train Error: 0.0016 | Train Perf: 0.9466 | Eval Error: 0.0085 | Eval Perf: 0.7085
[53, 100] Train Error: 0.0016 | Train Perf: 0.9476 | Eval Error: 0.0084 | Eval Perf: 0.7146
[54, 100] Train Error: 0.0015 | Train Perf: 0.9494 | Eval Error: 0.0077 | Eval Perf: 0.7153
[55, 100] Train Error: 0.0016 | Train Perf: 0.9452 | Eval Error: 0.0083 | Eval Perf: 0.7097
[56, 100] Train Error: 0.0015 | Train Perf: 0.9485 | Eval Error: 0.0079 | Eval Perf: 0.7115
[57, 100] Train Error: 0.0016 | Train Perf: 0.9456 | Eval Error: 0.0083 | Eval Perf: 0.7103
[58, 100] Train Error: 0.0015 | Train Perf: 0.9494 | Eval Error: 0.0079 | Eval Perf: 0.7105
[59, 100] Train Error: 0.0015 | Train Perf: 0.9496 | Eval Error: 0.0082 | Eval Perf: 0.7086
[60, 100] Train Error: 0.0015 | Train Perf: 0.9497 | Eval Error: 0.0081 | Eval Perf: 0.7132
[61, 100] Train Error: 0.0015 | Train Perf: 0.9498 | Eval Error: 0.0087 | Eval Perf: 0.7016
[62, 100] Train Error: 0.0015 | Train Perf: 0.9499 | Eval Error: 0.0081 | Eval Perf: 0.7068
[63, 100] Train Error: 0.0015 | Train Perf: 0.9493 | Eval Error: 0.0087 | Eval Perf: 0.6998
[64, 100] Train Error: 0.0015 | Train Perf: 0.9505 | Eval Error: 0.0088 | Eval Perf: 0.705
[65, 100] Train Error: 0.0014 | Train Perf: 0.9517 | Eval Error: 0.0086 | Eval Perf: 0.7034
[66, 100] Train Error: 0.0014 | Train Perf: 0.952 | Eval Error: 0.0079 | Eval Perf: 0.7059
[67, 100] Train Error: 0.0015 | Train Perf: 0.9506 | Eval Error: 0.0087 | Eval Perf: 0.6992
[68, 100] Train Error: 0.0014 | Train Perf: 0.9514 | Eval Error: 0.0082 | Eval Perf: 0.7093
[69, 100] Train Error: 0.0014 | Train Perf: 0.9523 | Eval Error: 0.0092 | Eval Perf: 0.7033
[70, 100] Train Error: 0.0014 | Train Perf: 0.9517 | Eval Error: 0.0086 | Eval Perf: 0.7007
[71, 100] Train Error: 0.0014 | Train Perf: 0.9529 | Eval Error: 0.0094 | Eval Perf: 0.6915
[72, 100] Train Error: 0.0014 | Train Perf: 0.9536 | Eval Error: 0.0088 | Eval Perf: 0.6947
[73, 100] Train Error: 0.0014 | Train Perf: 0.9545 | Eval Error: 0.0083 | Eval Perf: 0.6966
[74, 100] Train Error: 0.0014 | Train Perf: 0.9539 | Eval Error: 0.0087 | Eval Perf: 0.6998
[75, 100] Train Error: 0.0014 | Train Perf: 0.9534 | Eval Error: 0.0089 | Eval Perf: 0.6965
[76, 100] Train Error: 0.0013 | Train Perf: 0.955 | Eval Error: 0.0086 | Eval Perf: 0.6946
[77, 100] Train Error: 0.0013 | Train Perf: 0.9555 | Eval Error: 0.0088 | Eval Perf: 0.6937
[78, 100] Train Error: 0.0013 | Train Perf: 0.9564 | Eval Error: 0.0088 | Eval Perf: 0.6921
[79, 100] Train Error: 0.0013 | Train Perf: 0.9556 | Eval Error: 0.0087 | Eval Perf: 0.6941
[80, 100] Train Error: 0.0013 | Train Perf: 0.9577 | Eval Error: 0.0099 | Eval Perf: 0.6923
[81, 100] Train Error: 0.0013 | Train Perf: 0.9558 | Eval Error: 0.0084 | Eval Perf: 0.6882
[82, 100] Train Error: 0.0013 | Train Perf: 0.9563 | Eval Error: 0.0088 | Eval Perf: 0.692
[83, 100] Train Error: 0.0013 | Train Perf: 0.9557 | Eval Error: 0.009 | Eval Perf: 0.6857
[84, 100] Train Error: 0.0013 | Train Perf: 0.9559 | Eval Error: 0.0091 | Eval Perf: 0.6876
[85, 100] Train Error: 0.0013 | Train Perf: 0.9577 | Eval Error: 0.0094 | Eval Perf: 0.6826
[86, 100] Train Error: 0.0013 | Train Perf: 0.9577 | Eval Error: 0.0097 | Eval Perf: 0.6877
[87, 100] Train Error: 0.0013 | Train Perf: 0.9574 | Eval Error: 0.009 | Eval Perf: 0.6884
[88, 100] Train Error: 0.0013 | Train Perf: 0.958 | Eval Error: 0.0094 | Eval Perf: 0.684
[89, 100] Train Error: 0.0012 | Train Perf: 0.9588 | Eval Error: 0.0089 | Eval Perf: 0.6888
[90, 100] Train Error: 0.0013 | Train Perf: 0.9579 | Eval Error: 0.0097 | Eval Perf: 0.6854
[91, 100] Train Error: 0.0012 | Train Perf: 0.9582 | Eval Error: 0.0089 | Eval Perf: 0.6828
[92, 100] Train Error: 0.0012 | Train Perf: 0.9587 | Eval Error: 0.009 | Eval Perf: 0.6906
[93, 100] Train Error: 0.0013 | Train Perf: 0.9581 | Eval Error: 0.0094 | Eval Perf: 0.6775
[94, 100] Train Error: 0.0012 | Train Perf: 0.9594 | Eval Error: 0.0097 | Eval Perf: 0.6813
[95, 100] Train Error: 0.0012 | Train Perf: 0.9594 | Eval Error: 0.0091 | Eval Perf: 0.6828
[96, 100] Train Error: 0.0012 | Train Perf: 0.96 | Eval Error: 0.0096 | Eval Perf: 0.68
[97, 100] Train Error: 0.0012 | Train Perf: 0.9604 | Eval Error: 0.0092 | Eval Perf: 0.687
