NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0331 | Train Perf: 0.4728 | Eval Error: 0.0264 | Eval Perf: 0.6577
[2, 100] Train Error: 0.0239 | Train Perf: 0.6628 | Eval Error: 0.0222 | Eval Perf: 0.7106
[3, 100] Train Error: 0.0197 | Train Perf: 0.7326 | Eval Error: 0.018 | Eval Perf: 0.7617
[4, 100] Train Error: 0.0189 | Train Perf: 0.7455 | Eval Error: 0.0231 | Eval Perf: 0.7551
[5, 100] Train Error: 0.0178 | Train Perf: 0.7638 | Eval Error: 0.0172 | Eval Perf: 0.775
[6, 100] Train Error: 0.0165 | Train Perf: 0.7823 | Eval Error: 0.0193 | Eval Perf: 0.7474
[7, 100] Train Error: 0.0157 | Train Perf: 0.7944 | Eval Error: 0.0186 | Eval Perf: 0.772
[8, 100] Train Error: 0.0153 | Train Perf: 0.8012 | Eval Error: 0.0194 | Eval Perf: 0.7661
[9, 100] Train Error: 0.0146 | Train Perf: 0.8107 | Eval Error: 0.0188 | Eval Perf: 0.763
[10, 100] Train Error: 0.0151 | Train Perf: 0.804 | Eval Error: 0.0178 | Eval Perf: 0.7745
[11, 100] Train Error: 0.0142 | Train Perf: 0.8169 | Eval Error: 0.0182 | Eval Perf: 0.7649
[12, 100] Train Error: 0.0142 | Train Perf: 0.8162 | Eval Error: 0.0195 | Eval Perf: 0.7475
[13, 100] Train Error: 0.0141 | Train Perf: 0.8182 | Eval Error: 0.018 | Eval Perf: 0.7736
[14, 100] Train Error: 0.0134 | Train Perf: 0.8275 | Eval Error: 0.0192 | Eval Perf: 0.7668
[15, 100] Train Error: 0.0134 | Train Perf: 0.8277 | Eval Error: 0.0256 | Eval Perf: 0.747
[16, 100] Train Error: 0.0134 | Train Perf: 0.8282 | Eval Error: 0.0179 | Eval Perf: 0.7692
[17, 100] Train Error: 0.0129 | Train Perf: 0.8352 | Eval Error: 0.0214 | Eval Perf: 0.762
[18, 100] Train Error: 0.013 | Train Perf: 0.8335 | Eval Error: 0.0185 | Eval Perf: 0.7618
[19, 100] Train Error: 0.0129 | Train Perf: 0.8349 | Eval Error: 0.0209 | Eval Perf: 0.7549
[20, 100] Train Error: 0.0127 | Train Perf: 0.8386 | Eval Error: 0.0192 | Eval Perf: 0.7549
[21, 100] Train Error: 0.0127 | Train Perf: 0.8375 | Eval Error: 0.0206 | Eval Perf: 0.7564
[22, 100] Train Error: 0.0125 | Train Perf: 0.8408 | Eval Error: 0.0188 | Eval Perf: 0.7607
[23, 100] Train Error: 0.0122 | Train Perf: 0.8447 | Eval Error: 0.0204 | Eval Perf: 0.7564
[24, 100] Train Error: 0.0124 | Train Perf: 0.8419 | Eval Error: 0.0189 | Eval Perf: 0.7603
[25, 100] Train Error: 0.0121 | Train Perf: 0.8462 | Eval Error: 0.0197 | Eval Perf: 0.7474
[26, 100] Train Error: 0.012 | Train Perf: 0.8475 | Eval Error: 0.0197 | Eval Perf: 0.7603
[27, 100] Train Error: 0.0117 | Train Perf: 0.8513 | Eval Error: 0.0192 | Eval Perf: 0.7689
[28, 100] Train Error: 0.0119 | Train Perf: 0.849 | Eval Error: 0.0183 | Eval Perf: 0.7643
[29, 100] Train Error: 0.0118 | Train Perf: 0.8505 | Eval Error: 0.0197 | Eval Perf: 0.7672
[30, 100] Train Error: 0.0115 | Train Perf: 0.8541 | Eval Error: 0.0194 | Eval Perf: 0.7543
[31, 100] Train Error: 0.0118 | Train Perf: 0.851 | Eval Error: 0.0194 | Eval Perf: 0.7541
[32, 100] Train Error: 0.0115 | Train Perf: 0.8539 | Eval Error: 0.0191 | Eval Perf: 0.7619
[33, 100] Train Error: 0.0117 | Train Perf: 0.8515 | Eval Error: 0.0187 | Eval Perf: 0.7628
[34, 100] Train Error: 0.0113 | Train Perf: 0.8574 | Eval Error: 0.0191 | Eval Perf: 0.7605
[35, 100] Train Error: 0.0114 | Train Perf: 0.8552 | Eval Error: 0.0187 | Eval Perf: 0.7659
[36, 100] Train Error: 0.0115 | Train Perf: 0.8544 | Eval Error: 0.0194 | Eval Perf: 0.7598
[37, 100] Train Error: 0.0112 | Train Perf: 0.8586 | Eval Error: 0.0231 | Eval Perf: 0.7506
[38, 100] Train Error: 0.0113 | Train Perf: 0.8574 | Eval Error: 0.0206 | Eval Perf: 0.753
[39, 100] Train Error: 0.0112 | Train Perf: 0.8591 | Eval Error: 0.0192 | Eval Perf: 0.7601
[40, 100] Train Error: 0.0112 | Train Perf: 0.859 | Eval Error: 0.0183 | Eval Perf: 0.7713
[41, 100] Train Error: 0.0108 | Train Perf: 0.8638 | Eval Error: 0.0191 | Eval Perf: 0.7606
[42, 100] Train Error: 0.0111 | Train Perf: 0.8603 | Eval Error: 0.0214 | Eval Perf: 0.7513
[43, 100] Train Error: 0.0108 | Train Perf: 0.8645 | Eval Error: 0.0199 | Eval Perf: 0.7504
[44, 100] Train Error: 0.0109 | Train Perf: 0.863 | Eval Error: 0.0204 | Eval Perf: 0.7562
[45, 100] Train Error: 0.011 | Train Perf: 0.8621 | Eval Error: 0.0196 | Eval Perf: 0.7601
[46, 100] Train Error: 0.0108 | Train Perf: 0.8635 | Eval Error: 0.0207 | Eval Perf: 0.754
[47, 100] Train Error: 0.0109 | Train Perf: 0.8628 | Eval Error: 0.0192 | Eval Perf: 0.759
[48, 100] Train Error: 0.0106 | Train Perf: 0.8664 | Eval Error: 0.0193 | Eval Perf: 0.7581
[49, 100] Train Error: 0.0109 | Train Perf: 0.8632 | Eval Error: 0.0199 | Eval Perf: 0.7631
[50, 100] Train Error: 0.0106 | Train Perf: 0.8666 | Eval Error: 0.0205 | Eval Perf: 0.7476
[51, 100] Train Error: 0.0107 | Train Perf: 0.8658 | Eval Error: 0.0194 | Eval Perf: 0.7582
[52, 100] Train Error: 0.0108 | Train Perf: 0.8637 | Eval Error: 0.0198 | Eval Perf: 0.7596
[53, 100] Train Error: 0.0108 | Train Perf: 0.8643 | Eval Error: 0.0192 | Eval Perf: 0.757
[54, 100] Train Error: 0.0105 | Train Perf: 0.8686 | Eval Error: 0.0207 | Eval Perf: 0.7589
[55, 100] Train Error: 0.0107 | Train Perf: 0.8656 | Eval Error: 0.0198 | Eval Perf: 0.7565
[56, 100] Train Error: 0.0107 | Train Perf: 0.8661 | Eval Error: 0.021 | Eval Perf: 0.7462
[57, 100] Train Error: 0.0104 | Train Perf: 0.8701 | Eval Error: 0.0197 | Eval Perf: 0.7566
[58, 100] Train Error: 0.0104 | Train Perf: 0.8691 | Eval Error: 0.0198 | Eval Perf: 0.7549
[59, 100] Train Error: 0.0105 | Train Perf: 0.868 | Eval Error: 0.0196 | Eval Perf: 0.7587
[60, 100] Train Error: 0.0104 | Train Perf: 0.8697 | Eval Error: 0.0208 | Eval Perf: 0.7551
[61, 100] Train Error: 0.0105 | Train Perf: 0.8683 | Eval Error: 0.0201 | Eval Perf: 0.751
[62, 100] Train Error: 0.0103 | Train Perf: 0.8713 | Eval Error: 0.0209 | Eval Perf: 0.7398
[63, 100] Train Error: 0.0106 | Train Perf: 0.8666 | Eval Error: 0.0197 | Eval Perf: 0.7538
[64, 100] Train Error: 0.0104 | Train Perf: 0.8697 | Eval Error: 0.0202 | Eval Perf: 0.7637
[65, 100] Train Error: 0.0102 | Train Perf: 0.8724 | Eval Error: 0.0195 | Eval Perf: 0.7549
[66, 100] Train Error: 0.0103 | Train Perf: 0.8712 | Eval Error: 0.0211 | Eval Perf: 0.7477
[67, 100] Train Error: 0.0102 | Train Perf: 0.8724 | Eval Error: 0.0205 | Eval Perf: 0.751
[68, 100] Train Error: 0.01 | Train Perf: 0.8745 | Eval Error: 0.0204 | Eval Perf: 0.7475
[69, 100] Train Error: 0.0102 | Train Perf: 0.8716 | Eval Error: 0.0197 | Eval Perf: 0.7555
[70, 100] Train Error: 0.0101 | Train Perf: 0.873 | Eval Error: 0.0202 | Eval Perf: 0.7548
