NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0273 | Train Perf: 0.0594 | Eval Error: 0.0246 | Eval Perf: 0.5756
[2, 100] Train Error: 0.0237 | Train Perf: 0.456 | Eval Error: 0.0198 | Eval Perf: 0.6269
[3, 100] Train Error: 0.0187 | Train Perf: 0.6126 | Eval Error: 0.0157 | Eval Perf: 0.6697
[4, 100] Train Error: 0.0152 | Train Perf: 0.6777 | Eval Error: 0.0134 | Eval Perf: 0.7215
[5, 100] Train Error: 0.0132 | Train Perf: 0.7239 | Eval Error: 0.0128 | Eval Perf: 0.7381
[6, 100] Train Error: 0.012 | Train Perf: 0.749 | Eval Error: 0.0113 | Eval Perf: 0.7582
[7, 100] Train Error: 0.0114 | Train Perf: 0.7625 | Eval Error: 0.0109 | Eval Perf: 0.7669
[8, 100] Train Error: 0.0108 | Train Perf: 0.7763 | Eval Error: 0.0111 | Eval Perf: 0.766
[9, 100] Train Error: 0.0105 | Train Perf: 0.7825 | Eval Error: 0.0106 | Eval Perf: 0.7747
[10, 100] Train Error: 0.0101 | Train Perf: 0.7914 | Eval Error: 0.0108 | Eval Perf: 0.7726
[11, 100] Train Error: 0.0101 | Train Perf: 0.7936 | Eval Error: 0.0114 | Eval Perf: 0.7673
[12, 100] Train Error: 0.01 | Train Perf: 0.7954 | Eval Error: 0.0108 | Eval Perf: 0.772
[13, 100] Train Error: 0.0097 | Train Perf: 0.8022 | Eval Error: 0.011 | Eval Perf: 0.7704
[14, 100] Train Error: 0.0097 | Train Perf: 0.8009 | Eval Error: 0.0111 | Eval Perf: 0.7687
[15, 100] Train Error: 0.0095 | Train Perf: 0.8071 | Eval Error: 0.0112 | Eval Perf: 0.7677
[16, 100] Train Error: 0.0096 | Train Perf: 0.8049 | Eval Error: 0.0115 | Eval Perf: 0.7656
[17, 100] Train Error: 0.0094 | Train Perf: 0.8083 | Eval Error: 0.011 | Eval Perf: 0.7701
[18, 100] Train Error: 0.0092 | Train Perf: 0.8144 | Eval Error: 0.0111 | Eval Perf: 0.7681
[19, 100] Train Error: 0.0093 | Train Perf: 0.811 | Eval Error: 0.0112 | Eval Perf: 0.7663
[20, 100] Train Error: 0.0091 | Train Perf: 0.8158 | Eval Error: 0.0113 | Eval Perf: 0.7655
[21, 100] Train Error: 0.0091 | Train Perf: 0.8157 | Eval Error: 0.0116 | Eval Perf: 0.7659
[22, 100] Train Error: 0.009 | Train Perf: 0.8167 | Eval Error: 0.0118 | Eval Perf: 0.7632
[23, 100] Train Error: 0.0089 | Train Perf: 0.8194 | Eval Error: 0.0115 | Eval Perf: 0.7658
[24, 100] Train Error: 0.0088 | Train Perf: 0.8214 | Eval Error: 0.0112 | Eval Perf: 0.7693
[25, 100] Train Error: 0.0088 | Train Perf: 0.8217 | Eval Error: 0.0115 | Eval Perf: 0.7699
[26, 100] Train Error: 0.0088 | Train Perf: 0.8234 | Eval Error: 0.0113 | Eval Perf: 0.7705
[27, 100] Train Error: 0.0087 | Train Perf: 0.8257 | Eval Error: 0.0114 | Eval Perf: 0.7666
[28, 100] Train Error: 0.0086 | Train Perf: 0.8278 | Eval Error: 0.0113 | Eval Perf: 0.7672
