NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0289 | Train Perf: -0.0971 | Eval Error: 0.0293 | Eval Perf: 0.499
[2, 100] Train Error: 0.0262 | Train Perf: 0.1431 | Eval Error: 0.0284 | Eval Perf: 0.6521
[3, 100] Train Error: 0.0251 | Train Perf: 0.2788 | Eval Error: 0.0262 | Eval Perf: 0.6927
[4, 100] Train Error: 0.0229 | Train Perf: 0.5001 | Eval Error: 0.0234 | Eval Perf: 0.7252
[5, 100] Train Error: 0.019 | Train Perf: 0.647 | Eval Error: 0.0196 | Eval Perf: 0.7363
[6, 100] Train Error: 0.0145 | Train Perf: 0.7664 | Eval Error: 0.023 | Eval Perf: 0.6991
[7, 100] Train Error: 0.0119 | Train Perf: 0.7803 | Eval Error: 0.0149 | Eval Perf: 0.7293
[8, 100] Train Error: 0.0094 | Train Perf: 0.8231 | Eval Error: 0.0141 | Eval Perf: 0.7414
[9, 100] Train Error: 0.0077 | Train Perf: 0.8602 | Eval Error: 0.014 | Eval Perf: 0.7276
[10, 100] Train Error: 0.0067 | Train Perf: 0.8747 | Eval Error: 0.0141 | Eval Perf: 0.7226
[11, 100] Train Error: 0.0057 | Train Perf: 0.896 | Eval Error: 0.014 | Eval Perf: 0.7376
[12, 100] Train Error: 0.0049 | Train Perf: 0.9133 | Eval Error: 0.0141 | Eval Perf: 0.7246
[13, 100] Train Error: 0.0042 | Train Perf: 0.9248 | Eval Error: 0.0143 | Eval Perf: 0.7218
[14, 100] Train Error: 0.0041 | Train Perf: 0.926 | Eval Error: 0.0139 | Eval Perf: 0.7301
[15, 100] Train Error: 0.0036 | Train Perf: 0.9368 | Eval Error: 0.015 | Eval Perf: 0.7122
[16, 100] Train Error: 0.0033 | Train Perf: 0.9409 | Eval Error: 0.0143 | Eval Perf: 0.7245
[17, 100] Train Error: 0.003 | Train Perf: 0.9493 | Eval Error: 0.0165 | Eval Perf: 0.6979
[18, 100] Train Error: 0.0029 | Train Perf: 0.9484 | Eval Error: 0.0153 | Eval Perf: 0.7074
[19, 100] Train Error: 0.0026 | Train Perf: 0.9541 | Eval Error: 0.016 | Eval Perf: 0.7025
[20, 100] Train Error: 0.0025 | Train Perf: 0.9546 | Eval Error: 0.0146 | Eval Perf: 0.7195
