NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0201 | Train Perf: 0.4753 | Eval Error: 0.012 | Eval Perf: 0.7615
[2, 100] Train Error: 0.0095 | Train Perf: 0.7917 | Eval Error: 0.0095 | Eval Perf: 0.801
[3, 100] Train Error: 0.0073 | Train Perf: 0.8446 | Eval Error: 0.0084 | Eval Perf: 0.824
[4, 100] Train Error: 0.0065 | Train Perf: 0.8646 | Eval Error: 0.0085 | Eval Perf: 0.8216
[5, 100] Train Error: 0.006 | Train Perf: 0.8751 | Eval Error: 0.0088 | Eval Perf: 0.8198
[6, 100] Train Error: 0.0058 | Train Perf: 0.8808 | Eval Error: 0.0087 | Eval Perf: 0.815
[7, 100] Train Error: 0.0054 | Train Perf: 0.8879 | Eval Error: 0.0089 | Eval Perf: 0.816
[8, 100] Train Error: 0.0054 | Train Perf: 0.8895 | Eval Error: 0.0092 | Eval Perf: 0.8126
[9, 100] Train Error: 0.0051 | Train Perf: 0.8955 | Eval Error: 0.0093 | Eval Perf: 0.8058
[10, 100] Train Error: 0.005 | Train Perf: 0.8979 | Eval Error: 0.0091 | Eval Perf: 0.8088
[11, 100] Train Error: 0.0049 | Train Perf: 0.8998 | Eval Error: 0.0088 | Eval Perf: 0.8117
[12, 100] Train Error: 0.0048 | Train Perf: 0.9018 | Eval Error: 0.009 | Eval Perf: 0.8115
[13, 100] Train Error: 0.0047 | Train Perf: 0.903 | Eval Error: 0.009 | Eval Perf: 0.8068
[14, 100] Train Error: 0.0047 | Train Perf: 0.9042 | Eval Error: 0.0087 | Eval Perf: 0.8145
[15, 100] Train Error: 0.0044 | Train Perf: 0.9086 | Eval Error: 0.009 | Eval Perf: 0.8172
[16, 100] Train Error: 0.0044 | Train Perf: 0.9106 | Eval Error: 0.009 | Eval Perf: 0.8085
[17, 100] Train Error: 0.0043 | Train Perf: 0.9115 | Eval Error: 0.0096 | Eval Perf: 0.8043
[18, 100] Train Error: 0.0043 | Train Perf: 0.9107 | Eval Error: 0.0091 | Eval Perf: 0.8117
[19, 100] Train Error: 0.0042 | Train Perf: 0.9136 | Eval Error: 0.0096 | Eval Perf: 0.8047
