NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0203 | Train Perf: 0.467 | Eval Error: 0.0114 | Eval Perf: 0.779
[2, 100] Train Error: 0.0094 | Train Perf: 0.7926 | Eval Error: 0.0088 | Eval Perf: 0.8077
[3, 100] Train Error: 0.0072 | Train Perf: 0.8458 | Eval Error: 0.0087 | Eval Perf: 0.8118
[4, 100] Train Error: 0.0062 | Train Perf: 0.8688 | Eval Error: 0.009 | Eval Perf: 0.8089
[5, 100] Train Error: 0.0058 | Train Perf: 0.88 | Eval Error: 0.0092 | Eval Perf: 0.8102
[6, 100] Train Error: 0.0055 | Train Perf: 0.887 | Eval Error: 0.0097 | Eval Perf: 0.7931
[7, 100] Train Error: 0.0054 | Train Perf: 0.888 | Eval Error: 0.0093 | Eval Perf: 0.8058
[8, 100] Train Error: 0.0053 | Train Perf: 0.8915 | Eval Error: 0.0093 | Eval Perf: 0.8092
[9, 100] Train Error: 0.0052 | Train Perf: 0.8937 | Eval Error: 0.0103 | Eval Perf: 0.7985
[10, 100] Train Error: 0.005 | Train Perf: 0.8982 | Eval Error: 0.0094 | Eval Perf: 0.8048
[11, 100] Train Error: 0.0048 | Train Perf: 0.9012 | Eval Error: 0.0092 | Eval Perf: 0.8068
[12, 100] Train Error: 0.0048 | Train Perf: 0.9011 | Eval Error: 0.0094 | Eval Perf: 0.8034
[13, 100] Train Error: 0.0046 | Train Perf: 0.9049 | Eval Error: 0.0103 | Eval Perf: 0.8034
[14, 100] Train Error: 0.0045 | Train Perf: 0.9073 | Eval Error: 0.0096 | Eval Perf: 0.7986
[15, 100] Train Error: 0.0045 | Train Perf: 0.9064 | Eval Error: 0.0096 | Eval Perf: 0.8006
[16, 100] Train Error: 0.0044 | Train Perf: 0.9084 | Eval Error: 0.0096 | Eval Perf: 0.8031
[17, 100] Train Error: 0.0043 | Train Perf: 0.9104 | Eval Error: 0.0097 | Eval Perf: 0.8035
[18, 100] Train Error: 0.0043 | Train Perf: 0.9125 | Eval Error: 0.0096 | Eval Perf: 0.7992
[19, 100] Train Error: 0.0042 | Train Perf: 0.9123 | Eval Error: 0.0098 | Eval Perf: 0.8041
[20, 100] Train Error: 0.004 | Train Perf: 0.9179 | Eval Error: 0.0096 | Eval Perf: 0.8025
[21, 100] Train Error: 0.0041 | Train Perf: 0.9149 | Eval Error: 0.0095 | Eval Perf: 0.8056
[22, 100] Train Error: 0.0039 | Train Perf: 0.9196 | Eval Error: 0.0093 | Eval Perf: 0.8063
[23, 100] Train Error: 0.004 | Train Perf: 0.9177 | Eval Error: 0.0094 | Eval Perf: 0.8106
[24, 100] Train Error: 0.0039 | Train Perf: 0.9189 | Eval Error: 0.0096 | Eval Perf: 0.8122
[25, 100] Train Error: 0.0038 | Train Perf: 0.9225 | Eval Error: 0.0094 | Eval Perf: 0.8092
[26, 100] Train Error: 0.0037 | Train Perf: 0.9246 | Eval Error: 0.0095 | Eval Perf: 0.8046
[27, 100] Train Error: 0.0037 | Train Perf: 0.9245 | Eval Error: 0.0096 | Eval Perf: 0.8141
[28, 100] Train Error: 0.0036 | Train Perf: 0.9261 | Eval Error: 0.0098 | Eval Perf: 0.8103
[29, 100] Train Error: 0.0035 | Train Perf: 0.9277 | Eval Error: 0.0099 | Eval Perf: 0.8159
[30, 100] Train Error: 0.0035 | Train Perf: 0.9275 | Eval Error: 0.0093 | Eval Perf: 0.8063
[31, 100] Train Error: 0.0034 | Train Perf: 0.9302 | Eval Error: 0.0094 | Eval Perf: 0.8123
[32, 100] Train Error: 0.0034 | Train Perf: 0.9313 | Eval Error: 0.01 | Eval Perf: 0.8149
[33, 100] Train Error: 0.0033 | Train Perf: 0.9324 | Eval Error: 0.0096 | Eval Perf: 0.81
[34, 100] Train Error: 0.0032 | Train Perf: 0.9337 | Eval Error: 0.0093 | Eval Perf: 0.8155
[35, 100] Train Error: 0.0032 | Train Perf: 0.9352 | Eval Error: 0.0093 | Eval Perf: 0.8091
[36, 100] Train Error: 0.0031 | Train Perf: 0.9361 | Eval Error: 0.0094 | Eval Perf: 0.807
[37, 100] Train Error: 0.0031 | Train Perf: 0.9375 | Eval Error: 0.0093 | Eval Perf: 0.8077
[38, 100] Train Error: 0.003 | Train Perf: 0.9395 | Eval Error: 0.0093 | Eval Perf: 0.8101
[39, 100] Train Error: 0.003 | Train Perf: 0.9395 | Eval Error: 0.0095 | Eval Perf: 0.8166
[40, 100] Train Error: 0.0029 | Train Perf: 0.9404 | Eval Error: 0.0092 | Eval Perf: 0.8147
[41, 100] Train Error: 0.0028 | Train Perf: 0.9423 | Eval Error: 0.0091 | Eval Perf: 0.8192
[42, 100] Train Error: 0.0028 | Train Perf: 0.9431 | Eval Error: 0.0091 | Eval Perf: 0.8125
[43, 100] Train Error: 0.0027 | Train Perf: 0.945 | Eval Error: 0.0092 | Eval Perf: 0.8115
[44, 100] Train Error: 0.0026 | Train Perf: 0.9469 | Eval Error: 0.0092 | Eval Perf: 0.817
[45, 100] Train Error: 0.0026 | Train Perf: 0.9469 | Eval Error: 0.0091 | Eval Perf: 0.8167
[46, 100] Train Error: 0.0025 | Train Perf: 0.9487 | Eval Error: 0.0092 | Eval Perf: 0.8193
[47, 100] Train Error: 0.0025 | Train Perf: 0.9485 | Eval Error: 0.009 | Eval Perf: 0.8226
[48, 100] Train Error: 0.0024 | Train Perf: 0.9507 | Eval Error: 0.0092 | Eval Perf: 0.8192
[49, 100] Train Error: 0.0024 | Train Perf: 0.9513 | Eval Error: 0.0091 | Eval Perf: 0.8185
[50, 100] Train Error: 0.0023 | Train Perf: 0.9531 | Eval Error: 0.0092 | Eval Perf: 0.8207
[51, 100] Train Error: 0.0023 | Train Perf: 0.9538 | Eval Error: 0.0091 | Eval Perf: 0.8138
[52, 100] Train Error: 0.0022 | Train Perf: 0.9561 | Eval Error: 0.009 | Eval Perf: 0.8169
[53, 100] Train Error: 0.0022 | Train Perf: 0.9548 | Eval Error: 0.0089 | Eval Perf: 0.823
[54, 100] Train Error: 0.0022 | Train Perf: 0.9562 | Eval Error: 0.0093 | Eval Perf: 0.822
[55, 100] Train Error: 0.0021 | Train Perf: 0.9572 | Eval Error: 0.0091 | Eval Perf: 0.8148
[56, 100] Train Error: 0.0021 | Train Perf: 0.9578 | Eval Error: 0.0092 | Eval Perf: 0.8131
[57, 100] Train Error: 0.0021 | Train Perf: 0.9585 | Eval Error: 0.009 | Eval Perf: 0.8208
[58, 100] Train Error: 0.002 | Train Perf: 0.9594 | Eval Error: 0.0092 | Eval Perf: 0.8161
[59, 100] Train Error: 0.002 | Train Perf: 0.9601 | Eval Error: 0.0096 | Eval Perf: 0.8162
[60, 100] Train Error: 0.002 | Train Perf: 0.9605 | Eval Error: 0.0093 | Eval Perf: 0.8173
[61, 100] Train Error: 0.0019 | Train Perf: 0.9615 | Eval Error: 0.0094 | Eval Perf: 0.8139
[62, 100] Train Error: 0.0019 | Train Perf: 0.9621 | Eval Error: 0.0092 | Eval Perf: 0.8123
[63, 100] Train Error: 0.0019 | Train Perf: 0.9621 | Eval Error: 0.0094 | Eval Perf: 0.8105
[64, 100] Train Error: 0.0018 | Train Perf: 0.9633 | Eval Error: 0.0093 | Eval Perf: 0.8151
[65, 100] Train Error: 0.0018 | Train Perf: 0.9635 | Eval Error: 0.0094 | Eval Perf: 0.8115
[66, 100] Train Error: 0.0018 | Train Perf: 0.9645 | Eval Error: 0.0093 | Eval Perf: 0.8163
[67, 100] Train Error: 0.0017 | Train Perf: 0.965 | Eval Error: 0.0093 | Eval Perf: 0.8142
[68, 100] Train Error: 0.0017 | Train Perf: 0.9654 | Eval Error: 0.0095 | Eval Perf: 0.8147
[69, 100] Train Error: 0.0017 | Train Perf: 0.966 | Eval Error: 0.0095 | Eval Perf: 0.8101
[70, 100] Train Error: 0.0016 | Train Perf: 0.9674 | Eval Error: 0.0095 | Eval Perf: 0.8112
[71, 100] Train Error: 0.0016 | Train Perf: 0.967 | Eval Error: 0.0095 | Eval Perf: 0.8111
[72, 100] Train Error: 0.0016 | Train Perf: 0.9683 | Eval Error: 0.0096 | Eval Perf: 0.8165
[73, 100] Train Error: 0.0016 | Train Perf: 0.968 | Eval Error: 0.0096 | Eval Perf: 0.8143
[74, 100] Train Error: 0.0015 | Train Perf: 0.969 | Eval Error: 0.0095 | Eval Perf: 0.8078
[75, 100] Train Error: 0.0015 | Train Perf: 0.969 | Eval Error: 0.0097 | Eval Perf: 0.8134
[76, 100] Train Error: 0.0015 | Train Perf: 0.9699 | Eval Error: 0.0096 | Eval Perf: 0.8102
[77, 100] Train Error: 0.0015 | Train Perf: 0.97 | Eval Error: 0.0097 | Eval Perf: 0.8116
[78, 100] Train Error: 0.0014 | Train Perf: 0.971 | Eval Error: 0.0098 | Eval Perf: 0.8083
[79, 100] Train Error: 0.0014 | Train Perf: 0.9712 | Eval Error: 0.0097 | Eval Perf: 0.8063
[80, 100] Train Error: 0.0014 | Train Perf: 0.972 | Eval Error: 0.0096 | Eval Perf: 0.8115
[81, 100] Train Error: 0.0014 | Train Perf: 0.9724 | Eval Error: 0.0098 | Eval Perf: 0.8136
[82, 100] Train Error: 0.0014 | Train Perf: 0.9725 | Eval Error: 0.0097 | Eval Perf: 0.8124
[83, 100] Train Error: 0.0013 | Train Perf: 0.9732 | Eval Error: 0.0098 | Eval Perf: 0.8154
[84, 100] Train Error: 0.0013 | Train Perf: 0.9736 | Eval Error: 0.0097 | Eval Perf: 0.8096
[85, 100] Train Error: 0.0013 | Train Perf: 0.974 | Eval Error: 0.0097 | Eval Perf: 0.8053
[86, 100] Train Error: 0.0013 | Train Perf: 0.9747 | Eval Error: 0.0097 | Eval Perf: 0.8087
[87, 100] Train Error: 0.0012 | Train Perf: 0.975 | Eval Error: 0.0098 | Eval Perf: 0.8138
[88, 100] Train Error: 0.0012 | Train Perf: 0.9753 | Eval Error: 0.0096 | Eval Perf: 0.8136
[89, 100] Train Error: 0.0012 | Train Perf: 0.9761 | Eval Error: 0.0096 | Eval Perf: 0.8064
[90, 100] Train Error: 0.0012 | Train Perf: 0.9759 | Eval Error: 0.0097 | Eval Perf: 0.8113
[91, 100] Train Error: 0.0012 | Train Perf: 0.9765 | Eval Error: 0.0097 | Eval Perf: 0.8108
[92, 100] Train Error: 0.0011 | Train Perf: 0.9772 | Eval Error: 0.01 | Eval Perf: 0.8188
[93, 100] Train Error: 0.0011 | Train Perf: 0.9772 | Eval Error: 0.0096 | Eval Perf: 0.8112
[94, 100] Train Error: 0.0011 | Train Perf: 0.978 | Eval Error: 0.0096 | Eval Perf: 0.8158
[95, 100] Train Error: 0.0011 | Train Perf: 0.9779 | Eval Error: 0.0097 | Eval Perf: 0.8109
[96, 100] Train Error: 0.0011 | Train Perf: 0.9781 | Eval Error: 0.0097 | Eval Perf: 0.8128
[97, 100] Train Error: 0.0011 | Train Perf: 0.9786 | Eval Error: 0.0098 | Eval Perf: 0.8151
[98, 100] Train Error: 0.001 | Train Perf: 0.979 | Eval Error: 0.0096 | Eval Perf: 0.8152
[99, 100] Train Error: 0.001 | Train Perf: 0.9793 | Eval Error: 0.0098 | Eval Perf: 0.8182
[100, 100] Train Error: 0.001 | Train Perf: 0.9794 | Eval Error: 0.0097 | Eval Perf: 0.8135
