NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0058 | Train Perf: -0.0207 | Eval Error: 0.0041 | Eval Perf: 0.4491
[2, 100] Train Error: 0.004 | Train Perf: 0.3722 | Eval Error: 0.0036 | Eval Perf: 0.5556
[3, 100] Train Error: 0.0036 | Train Perf: 0.4866 | Eval Error: 0.0033 | Eval Perf: 0.5819
[4, 100] Train Error: 0.0033 | Train Perf: 0.5405 | Eval Error: 0.0031 | Eval Perf: 0.5962
[5, 100] Train Error: 0.003 | Train Perf: 0.5832 | Eval Error: 0.003 | Eval Perf: 0.6106
[6, 100] Train Error: 0.0028 | Train Perf: 0.6176 | Eval Error: 0.0029 | Eval Perf: 0.6339
[7, 100] Train Error: 0.0027 | Train Perf: 0.6486 | Eval Error: 0.0029 | Eval Perf: 0.6149
[8, 100] Train Error: 0.0025 | Train Perf: 0.6698 | Eval Error: 0.0027 | Eval Perf: 0.6353
[9, 100] Train Error: 0.0024 | Train Perf: 0.6896 | Eval Error: 0.0026 | Eval Perf: 0.6473
[10, 100] Train Error: 0.0022 | Train Perf: 0.7168 | Eval Error: 0.0027 | Eval Perf: 0.6701
[11, 100] Train Error: 0.0021 | Train Perf: 0.733 | Eval Error: 0.0025 | Eval Perf: 0.6729
[12, 100] Train Error: 0.002 | Train Perf: 0.7521 | Eval Error: 0.0025 | Eval Perf: 0.6759
[13, 100] Train Error: 0.0018 | Train Perf: 0.7765 | Eval Error: 0.0025 | Eval Perf: 0.6748
[14, 100] Train Error: 0.0017 | Train Perf: 0.7823 | Eval Error: 0.0025 | Eval Perf: 0.6803
[15, 100] Train Error: 0.0016 | Train Perf: 0.8002 | Eval Error: 0.0025 | Eval Perf: 0.6853
[16, 100] Train Error: 0.0016 | Train Perf: 0.806 | Eval Error: 0.0024 | Eval Perf: 0.6859
[17, 100] Train Error: 0.0015 | Train Perf: 0.822 | Eval Error: 0.0025 | Eval Perf: 0.6855
[18, 100] Train Error: 0.0014 | Train Perf: 0.8314 | Eval Error: 0.0024 | Eval Perf: 0.6929
[19, 100] Train Error: 0.0013 | Train Perf: 0.8393 | Eval Error: 0.0025 | Eval Perf: 0.6807
[20, 100] Train Error: 0.0013 | Train Perf: 0.846 | Eval Error: 0.0024 | Eval Perf: 0.69
[21, 100] Train Error: 0.0012 | Train Perf: 0.8556 | Eval Error: 0.0025 | Eval Perf: 0.6867
[22, 100] Train Error: 0.0012 | Train Perf: 0.8595 | Eval Error: 0.0025 | Eval Perf: 0.6738
[23, 100] Train Error: 0.0011 | Train Perf: 0.8661 | Eval Error: 0.0024 | Eval Perf: 0.6888
[24, 100] Train Error: 0.0011 | Train Perf: 0.8703 | Eval Error: 0.0025 | Eval Perf: 0.6872
[25, 100] Train Error: 0.001 | Train Perf: 0.8771 | Eval Error: 0.0025 | Eval Perf: 0.6854
[26, 100] Train Error: 0.001 | Train Perf: 0.8791 | Eval Error: 0.0025 | Eval Perf: 0.69
[27, 100] Train Error: 0.001 | Train Perf: 0.8828 | Eval Error: 0.0025 | Eval Perf: 0.6796
[28, 100] Train Error: 0.0009 | Train Perf: 0.8878 | Eval Error: 0.0025 | Eval Perf: 0.6851
