NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.038 | Train Perf: -0.0346 | Eval Error: 0.0312 | Eval Perf: 0.49
[2, 100] Train Error: 0.0302 | Train Perf: 0.4136 | Eval Error: 0.0245 | Eval Perf: 0.5464
[3, 100] Train Error: 0.0244 | Train Perf: 0.5705 | Eval Error: 0.025 | Eval Perf: 0.5619
[4, 100] Train Error: 0.0215 | Train Perf: 0.6368 | Eval Error: 0.0215 | Eval Perf: 0.6159
[5, 100] Train Error: 0.0196 | Train Perf: 0.6757 | Eval Error: 0.0213 | Eval Perf: 0.6195
[6, 100] Train Error: 0.0178 | Train Perf: 0.7124 | Eval Error: 0.0221 | Eval Perf: 0.6317
[7, 100] Train Error: 0.0164 | Train Perf: 0.7376 | Eval Error: 0.0215 | Eval Perf: 0.6162
[8, 100] Train Error: 0.0139 | Train Perf: 0.7833 | Eval Error: 0.0264 | Eval Perf: 0.5831
[9, 100] Train Error: 0.0138 | Train Perf: 0.7854 | Eval Error: 0.0262 | Eval Perf: 0.5957
[10, 100] Train Error: 0.0118 | Train Perf: 0.8209 | Eval Error: 0.0347 | Eval Perf: 0.5543
[11, 100] Train Error: 0.0108 | Train Perf: 0.8381 | Eval Error: 0.0221 | Eval Perf: 0.6145
[12, 100] Train Error: 0.0104 | Train Perf: 0.8442 | Eval Error: 0.0241 | Eval Perf: 0.603
[13, 100] Train Error: 0.0083 | Train Perf: 0.8775 | Eval Error: 0.025 | Eval Perf: 0.5956
[14, 100] Train Error: 0.0085 | Train Perf: 0.8741 | Eval Error: 0.0229 | Eval Perf: 0.6189
[15, 100] Train Error: 0.0079 | Train Perf: 0.8834 | Eval Error: 0.0239 | Eval Perf: 0.607
[16, 100] Train Error: 0.0066 | Train Perf: 0.904 | Eval Error: 0.0254 | Eval Perf: 0.5886
[17, 100] Train Error: 0.0065 | Train Perf: 0.9064 | Eval Error: 0.0242 | Eval Perf: 0.6103
[18, 100] Train Error: 0.0058 | Train Perf: 0.9165 | Eval Error: 0.0235 | Eval Perf: 0.6183
[19, 100] Train Error: 0.0054 | Train Perf: 0.9228 | Eval Error: 0.022 | Eval Perf: 0.6394
[20, 100] Train Error: 0.005 | Train Perf: 0.928 | Eval Error: 0.0228 | Eval Perf: 0.6308
[21, 100] Train Error: 0.0041 | Train Perf: 0.942 | Eval Error: 0.0239 | Eval Perf: 0.6222
[22, 100] Train Error: 0.0039 | Train Perf: 0.9451 | Eval Error: 0.0237 | Eval Perf: 0.6343
[23, 100] Train Error: 0.0037 | Train Perf: 0.9486 | Eval Error: 0.0216 | Eval Perf: 0.6483
[24, 100] Train Error: 0.0033 | Train Perf: 0.9533 | Eval Error: 0.0256 | Eval Perf: 0.6391
[25, 100] Train Error: 0.0028 | Train Perf: 0.9602 | Eval Error: 0.0266 | Eval Perf: 0.619
[26, 100] Train Error: 0.0027 | Train Perf: 0.9622 | Eval Error: 0.0232 | Eval Perf: 0.635
[27, 100] Train Error: 0.0024 | Train Perf: 0.967 | Eval Error: 0.0257 | Eval Perf: 0.629
[28, 100] Train Error: 0.0021 | Train Perf: 0.9707 | Eval Error: 0.0234 | Eval Perf: 0.6318
[29, 100] Train Error: 0.002 | Train Perf: 0.9729 | Eval Error: 0.0232 | Eval Perf: 0.6298
[30, 100] Train Error: 0.0018 | Train Perf: 0.9753 | Eval Error: 0.0221 | Eval Perf: 0.6557
[31, 100] Train Error: 0.0016 | Train Perf: 0.9777 | Eval Error: 0.0242 | Eval Perf: 0.6204
[32, 100] Train Error: 0.0017 | Train Perf: 0.9771 | Eval Error: 0.0234 | Eval Perf: 0.6571
[33, 100] Train Error: 0.0014 | Train Perf: 0.981 | Eval Error: 0.0248 | Eval Perf: 0.6195
[34, 100] Train Error: 0.0014 | Train Perf: 0.981 | Eval Error: 0.0236 | Eval Perf: 0.6334
[35, 100] Train Error: 0.0013 | Train Perf: 0.982 | Eval Error: 0.0224 | Eval Perf: 0.6443
[36, 100] Train Error: 0.0012 | Train Perf: 0.9837 | Eval Error: 0.0238 | Eval Perf: 0.6284
[37, 100] Train Error: 0.0012 | Train Perf: 0.9832 | Eval Error: 0.022 | Eval Perf: 0.6534
[38, 100] Train Error: 0.0011 | Train Perf: 0.985 | Eval Error: 0.0224 | Eval Perf: 0.6417
[39, 100] Train Error: 0.001 | Train Perf: 0.9863 | Eval Error: 0.0221 | Eval Perf: 0.6449
[40, 100] Train Error: 0.001 | Train Perf: 0.987 | Eval Error: 0.023 | Eval Perf: 0.6408
[41, 100] Train Error: 0.0008 | Train Perf: 0.9887 | Eval Error: 0.0232 | Eval Perf: 0.6334
[42, 100] Train Error: 0.0009 | Train Perf: 0.9882 | Eval Error: 0.0227 | Eval Perf: 0.6451
[43, 100] Train Error: 0.0007 | Train Perf: 0.9899 | Eval Error: 0.0232 | Eval Perf: 0.6355
[44, 100] Train Error: 0.0008 | Train Perf: 0.9893 | Eval Error: 0.0238 | Eval Perf: 0.6282
[45, 100] Train Error: 0.0007 | Train Perf: 0.99 | Eval Error: 0.0227 | Eval Perf: 0.6448
[46, 100] Train Error: 0.0007 | Train Perf: 0.9902 | Eval Error: 0.0228 | Eval Perf: 0.6341
[47, 100] Train Error: 0.0007 | Train Perf: 0.9912 | Eval Error: 0.0234 | Eval Perf: 0.6335
[48, 100] Train Error: 0.0007 | Train Perf: 0.9912 | Eval Error: 0.024 | Eval Perf: 0.6255
[49, 100] Train Error: 0.0006 | Train Perf: 0.9924 | Eval Error: 0.0233 | Eval Perf: 0.6283
[50, 100] Train Error: 0.0006 | Train Perf: 0.9926 | Eval Error: 0.0236 | Eval Perf: 0.6324
[51, 100] Train Error: 0.0005 | Train Perf: 0.9926 | Eval Error: 0.0227 | Eval Perf: 0.6435
[52, 100] Train Error: 0.0005 | Train Perf: 0.9929 | Eval Error: 0.0231 | Eval Perf: 0.6355
[53, 100] Train Error: 0.0005 | Train Perf: 0.9935 | Eval Error: 0.0236 | Eval Perf: 0.6299
[54, 100] Train Error: 0.0004 | Train Perf: 0.994 | Eval Error: 0.0226 | Eval Perf: 0.639
[55, 100] Train Error: 0.0005 | Train Perf: 0.9939 | Eval Error: 0.0247 | Eval Perf: 0.6207
[56, 100] Train Error: 0.0005 | Train Perf: 0.9939 | Eval Error: 0.0253 | Eval Perf: 0.6098
[57, 100] Train Error: 0.0005 | Train Perf: 0.9928 | Eval Error: 0.0235 | Eval Perf: 0.6221
[58, 100] Train Error: 0.0006 | Train Perf: 0.9914 | Eval Error: 0.0239 | Eval Perf: 0.6297
[59, 100] Train Error: 0.0005 | Train Perf: 0.9932 | Eval Error: 0.024 | Eval Perf: 0.6258
[60, 100] Train Error: 0.0004 | Train Perf: 0.9947 | Eval Error: 0.0252 | Eval Perf: 0.6169
[61, 100] Train Error: 0.0004 | Train Perf: 0.9951 | Eval Error: 0.0237 | Eval Perf: 0.6262
[62, 100] Train Error: 0.0003 | Train Perf: 0.9957 | Eval Error: 0.0231 | Eval Perf: 0.6382
[63, 100] Train Error: 0.0003 | Train Perf: 0.9958 | Eval Error: 0.0236 | Eval Perf: 0.6261
[64, 100] Train Error: 0.0003 | Train Perf: 0.9958 | Eval Error: 0.0231 | Eval Perf: 0.6344
[65, 100] Train Error: 0.0003 | Train Perf: 0.9959 | Eval Error: 0.0234 | Eval Perf: 0.6285
[66, 100] Train Error: 0.0004 | Train Perf: 0.9954 | Eval Error: 0.0241 | Eval Perf: 0.627
[67, 100] Train Error: 0.0003 | Train Perf: 0.9955 | Eval Error: 0.0239 | Eval Perf: 0.6256
[68, 100] Train Error: 0.0003 | Train Perf: 0.9956 | Eval Error: 0.0238 | Eval Perf: 0.6307
[69, 100] Train Error: 0.0003 | Train Perf: 0.9955 | Eval Error: 0.0236 | Eval Perf: 0.6296
[70, 100] Train Error: 0.0003 | Train Perf: 0.9959 | Eval Error: 0.0233 | Eval Perf: 0.6303
[71, 100] Train Error: 0.0003 | Train Perf: 0.9957 | Eval Error: 0.0239 | Eval Perf: 0.6264
[72, 100] Train Error: 0.0003 | Train Perf: 0.9963 | Eval Error: 0.0238 | Eval Perf: 0.629
[73, 100] Train Error: 0.0003 | Train Perf: 0.9959 | Eval Error: 0.0247 | Eval Perf: 0.6186
[74, 100] Train Error: 0.0004 | Train Perf: 0.9946 | Eval Error: 0.0245 | Eval Perf: 0.6207
[75, 100] Train Error: 0.0004 | Train Perf: 0.9953 | Eval Error: 0.0248 | Eval Perf: 0.6175
[76, 100] Train Error: 0.0003 | Train Perf: 0.996 | Eval Error: 0.0246 | Eval Perf: 0.6152
[77, 100] Train Error: 0.0004 | Train Perf: 0.995 | Eval Error: 0.0238 | Eval Perf: 0.635
[78, 100] Train Error: 0.0004 | Train Perf: 0.995 | Eval Error: 0.0245 | Eval Perf: 0.6214
[79, 100] Train Error: 0.0003 | Train Perf: 0.9964 | Eval Error: 0.0234 | Eval Perf: 0.6363
[80, 100] Train Error: 0.0002 | Train Perf: 0.9967 | Eval Error: 0.0244 | Eval Perf: 0.6224
[81, 100] Train Error: 0.0002 | Train Perf: 0.9973 | Eval Error: 0.0253 | Eval Perf: 0.61
[82, 100] Train Error: 0.0002 | Train Perf: 0.9973 | Eval Error: 0.0241 | Eval Perf: 0.6235
[83, 100] Train Error: 0.0002 | Train Perf: 0.9969 | Eval Error: 0.024 | Eval Perf: 0.6283
[84, 100] Train Error: 0.0002 | Train Perf: 0.997 | Eval Error: 0.0248 | Eval Perf: 0.6178
[85, 100] Train Error: 0.0002 | Train Perf: 0.9973 | Eval Error: 0.0246 | Eval Perf: 0.6198
[86, 100] Train Error: 0.0003 | Train Perf: 0.9962 | Eval Error: 0.024 | Eval Perf: 0.6295
[87, 100] Train Error: 0.0002 | Train Perf: 0.997 | Eval Error: 0.0252 | Eval Perf: 0.6102
[88, 100] Train Error: 0.0002 | Train Perf: 0.9973 | Eval Error: 0.0244 | Eval Perf: 0.6197
[89, 100] Train Error: 0.0002 | Train Perf: 0.9975 | Eval Error: 0.0243 | Eval Perf: 0.6243
[90, 100] Train Error: 0.0002 | Train Perf: 0.9975 | Eval Error: 0.025 | Eval Perf: 0.6123
[91, 100] Train Error: 0.0002 | Train Perf: 0.9975 | Eval Error: 0.0236 | Eval Perf: 0.6264
[92, 100] Train Error: 0.0002 | Train Perf: 0.9974 | Eval Error: 0.0245 | Eval Perf: 0.6193
[93, 100] Train Error: 0.0002 | Train Perf: 0.9974 | Eval Error: 0.0245 | Eval Perf: 0.6262
[94, 100] Train Error: 0.0002 | Train Perf: 0.9972 | Eval Error: 0.0244 | Eval Perf: 0.6177
[95, 100] Train Error: 0.0002 | Train Perf: 0.9977 | Eval Error: 0.0252 | Eval Perf: 0.6122
[96, 100] Train Error: 0.0002 | Train Perf: 0.9974 | Eval Error: 0.0252 | Eval Perf: 0.6095
[97, 100] Train Error: 0.0003 | Train Perf: 0.9964 | Eval Error: 0.0237 | Eval Perf: 0.6311
[98, 100] Train Error: 0.0002 | Train Perf: 0.9968 | Eval Error: 0.0235 | Eval Perf: 0.6308
[99, 100] Train Error: 0.0003 | Train Perf: 0.9964 | Eval Error: 0.0245 | Eval Perf: 0.6237
[100, 100] Train Error: 0.0002 | Train Perf: 0.9972 | Eval Error: 0.0249 | Eval Perf: 0.6193
