NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0284 | Train Perf: 0.0291 | Eval Error: 0.0251 | Eval Perf: 0.4306
[2, 100] Train Error: 0.0247 | Train Perf: 0.4187 | Eval Error: 0.0235 | Eval Perf: 0.4891
[3, 100] Train Error: 0.0228 | Train Perf: 0.4885 | Eval Error: 0.0218 | Eval Perf: 0.5161
[4, 100] Train Error: 0.0211 | Train Perf: 0.5432 | Eval Error: 0.0207 | Eval Perf: 0.5377
[5, 100] Train Error: 0.0197 | Train Perf: 0.5736 | Eval Error: 0.0193 | Eval Perf: 0.5645
[6, 100] Train Error: 0.0184 | Train Perf: 0.6029 | Eval Error: 0.0184 | Eval Perf: 0.589
[7, 100] Train Error: 0.0171 | Train Perf: 0.6406 | Eval Error: 0.0174 | Eval Perf: 0.6166
[8, 100] Train Error: 0.0159 | Train Perf: 0.669 | Eval Error: 0.0165 | Eval Perf: 0.6371
[9, 100] Train Error: 0.0149 | Train Perf: 0.6928 | Eval Error: 0.0158 | Eval Perf: 0.6553
[10, 100] Train Error: 0.0141 | Train Perf: 0.7129 | Eval Error: 0.0152 | Eval Perf: 0.6694
[11, 100] Train Error: 0.0133 | Train Perf: 0.7277 | Eval Error: 0.0149 | Eval Perf: 0.6746
[12, 100] Train Error: 0.0127 | Train Perf: 0.7406 | Eval Error: 0.0146 | Eval Perf: 0.678
[13, 100] Train Error: 0.0122 | Train Perf: 0.7513 | Eval Error: 0.0142 | Eval Perf: 0.6875
[14, 100] Train Error: 0.0119 | Train Perf: 0.7568 | Eval Error: 0.0141 | Eval Perf: 0.691
[15, 100] Train Error: 0.0116 | Train Perf: 0.7591 | Eval Error: 0.0137 | Eval Perf: 0.7017
[16, 100] Train Error: 0.0114 | Train Perf: 0.7647 | Eval Error: 0.0135 | Eval Perf: 0.7036
[17, 100] Train Error: 0.0111 | Train Perf: 0.7706 | Eval Error: 0.0137 | Eval Perf: 0.6986
[18, 100] Train Error: 0.011 | Train Perf: 0.7731 | Eval Error: 0.0134 | Eval Perf: 0.705
[19, 100] Train Error: 0.0108 | Train Perf: 0.7771 | Eval Error: 0.0139 | Eval Perf: 0.7014
[20, 100] Train Error: 0.0107 | Train Perf: 0.7797 | Eval Error: 0.0136 | Eval Perf: 0.7047
[21, 100] Train Error: 0.0105 | Train Perf: 0.7829 | Eval Error: 0.0132 | Eval Perf: 0.7166
[22, 100] Train Error: 0.0104 | Train Perf: 0.7853 | Eval Error: 0.0135 | Eval Perf: 0.7105
[23, 100] Train Error: 0.0102 | Train Perf: 0.7898 | Eval Error: 0.0132 | Eval Perf: 0.7145
[24, 100] Train Error: 0.0102 | Train Perf: 0.7918 | Eval Error: 0.0132 | Eval Perf: 0.716
[25, 100] Train Error: 0.0101 | Train Perf: 0.793 | Eval Error: 0.0132 | Eval Perf: 0.7176
[26, 100] Train Error: 0.0099 | Train Perf: 0.7964 | Eval Error: 0.0132 | Eval Perf: 0.7168
[27, 100] Train Error: 0.0098 | Train Perf: 0.8006 | Eval Error: 0.0133 | Eval Perf: 0.7095
[28, 100] Train Error: 0.0097 | Train Perf: 0.8009 | Eval Error: 0.0131 | Eval Perf: 0.715
[29, 100] Train Error: 0.0096 | Train Perf: 0.8035 | Eval Error: 0.0132 | Eval Perf: 0.7122
[30, 100] Train Error: 0.0095 | Train Perf: 0.8058 | Eval Error: 0.0135 | Eval Perf: 0.7178
[31, 100] Train Error: 0.0094 | Train Perf: 0.808 | Eval Error: 0.0131 | Eval Perf: 0.7167
[32, 100] Train Error: 0.0094 | Train Perf: 0.8087 | Eval Error: 0.0133 | Eval Perf: 0.7117
[33, 100] Train Error: 0.0093 | Train Perf: 0.8113 | Eval Error: 0.0129 | Eval Perf: 0.72
[34, 100] Train Error: 0.0092 | Train Perf: 0.813 | Eval Error: 0.0136 | Eval Perf: 0.7212
[35, 100] Train Error: 0.0092 | Train Perf: 0.8128 | Eval Error: 0.0132 | Eval Perf: 0.7198
[36, 100] Train Error: 0.0091 | Train Perf: 0.8162 | Eval Error: 0.0128 | Eval Perf: 0.7237
[37, 100] Train Error: 0.009 | Train Perf: 0.8178 | Eval Error: 0.0131 | Eval Perf: 0.7191
[38, 100] Train Error: 0.0089 | Train Perf: 0.8209 | Eval Error: 0.0137 | Eval Perf: 0.7212
[39, 100] Train Error: 0.0088 | Train Perf: 0.8217 | Eval Error: 0.0131 | Eval Perf: 0.7179
[40, 100] Train Error: 0.0088 | Train Perf: 0.822 | Eval Error: 0.013 | Eval Perf: 0.7201
[41, 100] Train Error: 0.0087 | Train Perf: 0.8252 | Eval Error: 0.0133 | Eval Perf: 0.7125
[42, 100] Train Error: 0.0086 | Train Perf: 0.8253 | Eval Error: 0.0133 | Eval Perf: 0.7137
[43, 100] Train Error: 0.0085 | Train Perf: 0.8287 | Eval Error: 0.0132 | Eval Perf: 0.7213
[44, 100] Train Error: 0.0084 | Train Perf: 0.83 | Eval Error: 0.0131 | Eval Perf: 0.7182
[45, 100] Train Error: 0.0084 | Train Perf: 0.8311 | Eval Error: 0.0131 | Eval Perf: 0.7188
