NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0078 | Train Perf: 0.0526 | Eval Error: 0.0061 | Eval Perf: 0.3426
[2, 100] Train Error: 0.0057 | Train Perf: 0.4454 | Eval Error: 0.0058 | Eval Perf: 0.3622
[3, 100] Train Error: 0.0051 | Train Perf: 0.5362 | Eval Error: 0.0056 | Eval Perf: 0.4033
[4, 100] Train Error: 0.0046 | Train Perf: 0.5865 | Eval Error: 0.0053 | Eval Perf: 0.4888
[5, 100] Train Error: 0.0041 | Train Perf: 0.6521 | Eval Error: 0.0049 | Eval Perf: 0.532
[6, 100] Train Error: 0.0036 | Train Perf: 0.6954 | Eval Error: 0.0049 | Eval Perf: 0.6155
[7, 100] Train Error: 0.0033 | Train Perf: 0.7299 | Eval Error: 0.0048 | Eval Perf: 0.6515
[8, 100] Train Error: 0.003 | Train Perf: 0.7583 | Eval Error: 0.0046 | Eval Perf: 0.6688
[9, 100] Train Error: 0.0028 | Train Perf: 0.7739 | Eval Error: 0.0041 | Eval Perf: 0.6621
[10, 100] Train Error: 0.0025 | Train Perf: 0.8014 | Eval Error: 0.0043 | Eval Perf: 0.7133
[11, 100] Train Error: 0.0023 | Train Perf: 0.8113 | Eval Error: 0.004 | Eval Perf: 0.711
[12, 100] Train Error: 0.0022 | Train Perf: 0.821 | Eval Error: 0.0038 | Eval Perf: 0.7198
[13, 100] Train Error: 0.0022 | Train Perf: 0.8267 | Eval Error: 0.0037 | Eval Perf: 0.697
[14, 100] Train Error: 0.0021 | Train Perf: 0.8363 | Eval Error: 0.0037 | Eval Perf: 0.7217
[15, 100] Train Error: 0.0019 | Train Perf: 0.8519 | Eval Error: 0.0036 | Eval Perf: 0.715
[16, 100] Train Error: 0.0019 | Train Perf: 0.8502 | Eval Error: 0.0037 | Eval Perf: 0.7209
[17, 100] Train Error: 0.0017 | Train Perf: 0.8647 | Eval Error: 0.0038 | Eval Perf: 0.716
[18, 100] Train Error: 0.0017 | Train Perf: 0.8687 | Eval Error: 0.0037 | Eval Perf: 0.73
[19, 100] Train Error: 0.0017 | Train Perf: 0.8697 | Eval Error: 0.0033 | Eval Perf: 0.7197
[20, 100] Train Error: 0.0016 | Train Perf: 0.8771 | Eval Error: 0.0035 | Eval Perf: 0.7374
[21, 100] Train Error: 0.0015 | Train Perf: 0.8845 | Eval Error: 0.0033 | Eval Perf: 0.7212
[22, 100] Train Error: 0.0015 | Train Perf: 0.8843 | Eval Error: 0.0039 | Eval Perf: 0.7389
[23, 100] Train Error: 0.0014 | Train Perf: 0.889 | Eval Error: 0.0033 | Eval Perf: 0.7547
[24, 100] Train Error: 0.0013 | Train Perf: 0.896 | Eval Error: 0.0032 | Eval Perf: 0.7486
[25, 100] Train Error: 0.0014 | Train Perf: 0.8924 | Eval Error: 0.0034 | Eval Perf: 0.7524
[26, 100] Train Error: 0.0013 | Train Perf: 0.8992 | Eval Error: 0.0032 | Eval Perf: 0.7591
[27, 100] Train Error: 0.0012 | Train Perf: 0.9039 | Eval Error: 0.003 | Eval Perf: 0.747
[28, 100] Train Error: 0.0012 | Train Perf: 0.9038 | Eval Error: 0.0035 | Eval Perf: 0.7455
[29, 100] Train Error: 0.0013 | Train Perf: 0.9003 | Eval Error: 0.0033 | Eval Perf: 0.7643
[30, 100] Train Error: 0.0012 | Train Perf: 0.9053 | Eval Error: 0.0031 | Eval Perf: 0.7621
[31, 100] Train Error: 0.0012 | Train Perf: 0.9107 | Eval Error: 0.0032 | Eval Perf: 0.7688
[32, 100] Train Error: 0.0012 | Train Perf: 0.9093 | Eval Error: 0.0031 | Eval Perf: 0.7672
[33, 100] Train Error: 0.0012 | Train Perf: 0.9102 | Eval Error: 0.0031 | Eval Perf: 0.7724
[34, 100] Train Error: 0.0011 | Train Perf: 0.9114 | Eval Error: 0.0032 | Eval Perf: 0.7701
[35, 100] Train Error: 0.0011 | Train Perf: 0.917 | Eval Error: 0.0031 | Eval Perf: 0.7715
[36, 100] Train Error: 0.0011 | Train Perf: 0.9157 | Eval Error: 0.0031 | Eval Perf: 0.7758
[37, 100] Train Error: 0.0011 | Train Perf: 0.9171 | Eval Error: 0.003 | Eval Perf: 0.772
[38, 100] Train Error: 0.001 | Train Perf: 0.9195 | Eval Error: 0.0031 | Eval Perf: 0.7799
