NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0078 | Train Perf: 0.0443 | Eval Error: 0.0064 | Eval Perf: 0.4457
[2, 100] Train Error: 0.0058 | Train Perf: 0.4077 | Eval Error: 0.0058 | Eval Perf: 0.4948
[3, 100] Train Error: 0.0052 | Train Perf: 0.5046 | Eval Error: 0.0052 | Eval Perf: 0.5416
[4, 100] Train Error: 0.0048 | Train Perf: 0.5574 | Eval Error: 0.0049 | Eval Perf: 0.5865
[5, 100] Train Error: 0.0043 | Train Perf: 0.615 | Eval Error: 0.0045 | Eval Perf: 0.6091
[6, 100] Train Error: 0.0039 | Train Perf: 0.6644 | Eval Error: 0.0044 | Eval Perf: 0.6477
[7, 100] Train Error: 0.0035 | Train Perf: 0.7043 | Eval Error: 0.0045 | Eval Perf: 0.6549
[8, 100] Train Error: 0.0032 | Train Perf: 0.731 | Eval Error: 0.0041 | Eval Perf: 0.6762
[9, 100] Train Error: 0.0029 | Train Perf: 0.7589 | Eval Error: 0.0037 | Eval Perf: 0.6907
[10, 100] Train Error: 0.0025 | Train Perf: 0.7923 | Eval Error: 0.004 | Eval Perf: 0.6833
[11, 100] Train Error: 0.0023 | Train Perf: 0.8123 | Eval Error: 0.004 | Eval Perf: 0.6777
[12, 100] Train Error: 0.0023 | Train Perf: 0.8179 | Eval Error: 0.0038 | Eval Perf: 0.6759
[13, 100] Train Error: 0.0022 | Train Perf: 0.8263 | Eval Error: 0.0035 | Eval Perf: 0.7112
[14, 100] Train Error: 0.002 | Train Perf: 0.8398 | Eval Error: 0.0036 | Eval Perf: 0.6982
[15, 100] Train Error: 0.0018 | Train Perf: 0.8537 | Eval Error: 0.0036 | Eval Perf: 0.6965
[16, 100] Train Error: 0.0019 | Train Perf: 0.8489 | Eval Error: 0.0038 | Eval Perf: 0.6853
[17, 100] Train Error: 0.0017 | Train Perf: 0.8689 | Eval Error: 0.004 | Eval Perf: 0.6579
[18, 100] Train Error: 0.0016 | Train Perf: 0.8709 | Eval Error: 0.004 | Eval Perf: 0.6583
[19, 100] Train Error: 0.0016 | Train Perf: 0.8717 | Eval Error: 0.0043 | Eval Perf: 0.6652
[20, 100] Train Error: 0.0015 | Train Perf: 0.8778 | Eval Error: 0.004 | Eval Perf: 0.6602
[21, 100] Train Error: 0.0015 | Train Perf: 0.8813 | Eval Error: 0.0042 | Eval Perf: 0.659
[22, 100] Train Error: 0.0014 | Train Perf: 0.8862 | Eval Error: 0.0045 | Eval Perf: 0.6092
[23, 100] Train Error: 0.0014 | Train Perf: 0.8879 | Eval Error: 0.0045 | Eval Perf: 0.6185
[24, 100] Train Error: 0.0013 | Train Perf: 0.8941 | Eval Error: 0.0044 | Eval Perf: 0.6259
[25, 100] Train Error: 0.0013 | Train Perf: 0.8969 | Eval Error: 0.0045 | Eval Perf: 0.612
[26, 100] Train Error: 0.0013 | Train Perf: 0.8992 | Eval Error: 0.0046 | Eval Perf: 0.6214
[27, 100] Train Error: 0.0013 | Train Perf: 0.901 | Eval Error: 0.0047 | Eval Perf: 0.6205
[28, 100] Train Error: 0.0012 | Train Perf: 0.9022 | Eval Error: 0.0048 | Eval Perf: 0.5774
[29, 100] Train Error: 0.0013 | Train Perf: 0.8972 | Eval Error: 0.0047 | Eval Perf: 0.5904
