NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0076 | Train Perf: 0.0515 | Eval Error: 0.007 | Eval Perf: 0.3655
[2, 100] Train Error: 0.0056 | Train Perf: 0.432 | Eval Error: 0.0064 | Eval Perf: 0.4342
[3, 100] Train Error: 0.005 | Train Perf: 0.526 | Eval Error: 0.006 | Eval Perf: 0.4824
[4, 100] Train Error: 0.0045 | Train Perf: 0.5833 | Eval Error: 0.0057 | Eval Perf: 0.5145
[5, 100] Train Error: 0.004 | Train Perf: 0.6505 | Eval Error: 0.0053 | Eval Perf: 0.5469
[6, 100] Train Error: 0.0035 | Train Perf: 0.6977 | Eval Error: 0.0052 | Eval Perf: 0.5829
[7, 100] Train Error: 0.0031 | Train Perf: 0.7316 | Eval Error: 0.005 | Eval Perf: 0.6024
[8, 100] Train Error: 0.0028 | Train Perf: 0.7624 | Eval Error: 0.005 | Eval Perf: 0.6347
[9, 100] Train Error: 0.0026 | Train Perf: 0.7829 | Eval Error: 0.0046 | Eval Perf: 0.625
[10, 100] Train Error: 0.0023 | Train Perf: 0.8114 | Eval Error: 0.0046 | Eval Perf: 0.6545
[11, 100] Train Error: 0.0022 | Train Perf: 0.8204 | Eval Error: 0.0043 | Eval Perf: 0.6692
[12, 100] Train Error: 0.002 | Train Perf: 0.8339 | Eval Error: 0.0043 | Eval Perf: 0.666
[13, 100] Train Error: 0.002 | Train Perf: 0.8382 | Eval Error: 0.0044 | Eval Perf: 0.6515
[14, 100] Train Error: 0.0018 | Train Perf: 0.8505 | Eval Error: 0.0043 | Eval Perf: 0.6589
[15, 100] Train Error: 0.0017 | Train Perf: 0.8582 | Eval Error: 0.0043 | Eval Perf: 0.6657
[16, 100] Train Error: 0.0017 | Train Perf: 0.8628 | Eval Error: 0.0042 | Eval Perf: 0.6685
[17, 100] Train Error: 0.0016 | Train Perf: 0.8719 | Eval Error: 0.0043 | Eval Perf: 0.6631
[18, 100] Train Error: 0.0015 | Train Perf: 0.8743 | Eval Error: 0.0041 | Eval Perf: 0.672
[19, 100] Train Error: 0.0015 | Train Perf: 0.8829 | Eval Error: 0.0042 | Eval Perf: 0.6684
[20, 100] Train Error: 0.0014 | Train Perf: 0.8867 | Eval Error: 0.0042 | Eval Perf: 0.6687
[21, 100] Train Error: 0.0013 | Train Perf: 0.8918 | Eval Error: 0.0042 | Eval Perf: 0.6636
[22, 100] Train Error: 0.0013 | Train Perf: 0.8976 | Eval Error: 0.0043 | Eval Perf: 0.675
[23, 100] Train Error: 0.0012 | Train Perf: 0.9017 | Eval Error: 0.0042 | Eval Perf: 0.674
[24, 100] Train Error: 0.0012 | Train Perf: 0.901 | Eval Error: 0.004 | Eval Perf: 0.6819
[25, 100] Train Error: 0.0011 | Train Perf: 0.9086 | Eval Error: 0.0041 | Eval Perf: 0.6859
[26, 100] Train Error: 0.0011 | Train Perf: 0.9106 | Eval Error: 0.0043 | Eval Perf: 0.6657
[27, 100] Train Error: 0.0011 | Train Perf: 0.9087 | Eval Error: 0.0041 | Eval Perf: 0.6749
[28, 100] Train Error: 0.0011 | Train Perf: 0.9134 | Eval Error: 0.0041 | Eval Perf: 0.6792
[29, 100] Train Error: 0.0011 | Train Perf: 0.9162 | Eval Error: 0.0041 | Eval Perf: 0.6794
[30, 100] Train Error: 0.001 | Train Perf: 0.918 | Eval Error: 0.0041 | Eval Perf: 0.6757
[31, 100] Train Error: 0.001 | Train Perf: 0.9206 | Eval Error: 0.0041 | Eval Perf: 0.6855
