NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 2)
Output layer shape: (3, 1)
Total parameters: 365

[1, 100] Train Error: 0.0286 | Train Perf: -0.018 | Eval Error: 0.0255 | Eval Perf: 0.1792
[2, 100] Train Error: 0.0247 | Train Perf: 0.2155 | Eval Error: 0.0249 | Eval Perf: 0.4764
[3, 100] Train Error: 0.024 | Train Perf: 0.427 | Eval Error: 0.0243 | Eval Perf: 0.6115
[4, 100] Train Error: 0.0231 | Train Perf: 0.6192 | Eval Error: 0.0231 | Eval Perf: 0.6723
[5, 100] Train Error: 0.0218 | Train Perf: 0.7067 | Eval Error: 0.0216 | Eval Perf: 0.7026
[6, 100] Train Error: 0.0199 | Train Perf: 0.7264 | Eval Error: 0.0198 | Eval Perf: 0.7192
[7, 100] Train Error: 0.0177 | Train Perf: 0.7533 | Eval Error: 0.0173 | Eval Perf: 0.7322
[8, 100] Train Error: 0.0153 | Train Perf: 0.7659 | Eval Error: 0.0152 | Eval Perf: 0.7422
[9, 100] Train Error: 0.0132 | Train Perf: 0.7799 | Eval Error: 0.0135 | Eval Perf: 0.7488
[10, 100] Train Error: 0.0116 | Train Perf: 0.7871 | Eval Error: 0.0123 | Eval Perf: 0.7562
[11, 100] Train Error: 0.0105 | Train Perf: 0.7997 | Eval Error: 0.0117 | Eval Perf: 0.7609
[12, 100] Train Error: 0.0096 | Train Perf: 0.8064 | Eval Error: 0.011 | Eval Perf: 0.7683
[13, 100] Train Error: 0.009 | Train Perf: 0.8167 | Eval Error: 0.0106 | Eval Perf: 0.774
[14, 100] Train Error: 0.0084 | Train Perf: 0.8264 | Eval Error: 0.0103 | Eval Perf: 0.7796
[15, 100] Train Error: 0.0079 | Train Perf: 0.8367 | Eval Error: 0.0101 | Eval Perf: 0.7836
[16, 100] Train Error: 0.0075 | Train Perf: 0.8445 | Eval Error: 0.0099 | Eval Perf: 0.7873
[17, 100] Train Error: 0.0071 | Train Perf: 0.8522 | Eval Error: 0.0098 | Eval Perf: 0.7904
[18, 100] Train Error: 0.0068 | Train Perf: 0.8584 | Eval Error: 0.0095 | Eval Perf: 0.7938
[19, 100] Train Error: 0.0065 | Train Perf: 0.8647 | Eval Error: 0.0095 | Eval Perf: 0.7957
[20, 100] Train Error: 0.0062 | Train Perf: 0.87 | Eval Error: 0.0094 | Eval Perf: 0.7971
[21, 100] Train Error: 0.006 | Train Perf: 0.8736 | Eval Error: 0.0093 | Eval Perf: 0.7988
[22, 100] Train Error: 0.0059 | Train Perf: 0.8773 | Eval Error: 0.0092 | Eval Perf: 0.8
[23, 100] Train Error: 0.0057 | Train Perf: 0.8809 | Eval Error: 0.0093 | Eval Perf: 0.8005
[24, 100] Train Error: 0.0055 | Train Perf: 0.8854 | Eval Error: 0.0098 | Eval Perf: 0.8005
[25, 100] Train Error: 0.0055 | Train Perf: 0.8849 | Eval Error: 0.0093 | Eval Perf: 0.8017
[26, 100] Train Error: 0.0053 | Train Perf: 0.8883 | Eval Error: 0.0094 | Eval Perf: 0.802
[27, 100] Train Error: 0.0052 | Train Perf: 0.8899 | Eval Error: 0.0092 | Eval Perf: 0.8023
[28, 100] Train Error: 0.0052 | Train Perf: 0.892 | Eval Error: 0.0094 | Eval Perf: 0.8026
