NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0177 | Train Perf: -0.1367 | Eval Error: 0.0154 | Eval Perf: -0.0323
[2, 100] Train Error: 0.0165 | Train Perf: -0.0964 | Eval Error: 0.0154 | Eval Perf: 0.0778
[3, 100] Train Error: 0.0163 | Train Perf: -0.0172 | Eval Error: 0.0153 | Eval Perf: 0.1824
[4, 100] Train Error: 0.0163 | Train Perf: -0.1497 | Eval Error: 0.0152 | Eval Perf: 0.2664
[5, 100] Train Error: 0.0148 | Train Perf: 0.2902 | Eval Error: 0.0167 | Eval Perf: 0.3118
[6, 100] Train Error: 0.0161 | Train Perf: 0.0358 | Eval Error: 0.015 | Eval Perf: 0.387
[7, 100] Train Error: 0.0153 | Train Perf: 0.231 | Eval Error: 0.0149 | Eval Perf: 0.4412
[8, 100] Train Error: 0.015 | Train Perf: 0.2763 | Eval Error: 0.0146 | Eval Perf: 0.486
[9, 100] Train Error: 0.0145 | Train Perf: 0.4032 | Eval Error: 0.0143 | Eval Perf: 0.5239
[10, 100] Train Error: 0.0138 | Train Perf: 0.4693 | Eval Error: 0.0144 | Eval Perf: 0.5562
[11, 100] Train Error: 0.013 | Train Perf: 0.5572 | Eval Error: 0.014 | Eval Perf: 0.5959
[12, 100] Train Error: 0.0125 | Train Perf: 0.6372 | Eval Error: 0.0142 | Eval Perf: 0.6109
[13, 100] Train Error: 0.0118 | Train Perf: 0.6621 | Eval Error: 0.0131 | Eval Perf: 0.6315
[14, 100] Train Error: 0.0108 | Train Perf: 0.7165 | Eval Error: 0.0128 | Eval Perf: 0.642
[15, 100] Train Error: 0.0102 | Train Perf: 0.7405 | Eval Error: 0.012 | Eval Perf: 0.6444
[16, 100] Train Error: 0.0094 | Train Perf: 0.7616 | Eval Error: 0.0115 | Eval Perf: 0.6491
[17, 100] Train Error: 0.0086 | Train Perf: 0.7804 | Eval Error: 0.0111 | Eval Perf: 0.6527
[18, 100] Train Error: 0.0081 | Train Perf: 0.8039 | Eval Error: 0.0107 | Eval Perf: 0.6549
[19, 100] Train Error: 0.0074 | Train Perf: 0.8225 | Eval Error: 0.0103 | Eval Perf: 0.657
[20, 100] Train Error: 0.0068 | Train Perf: 0.8324 | Eval Error: 0.0104 | Eval Perf: 0.6607
[21, 100] Train Error: 0.0065 | Train Perf: 0.8181 | Eval Error: 0.0098 | Eval Perf: 0.6603
[22, 100] Train Error: 0.0059 | Train Perf: 0.8403 | Eval Error: 0.0096 | Eval Perf: 0.6607
[23, 100] Train Error: 0.0057 | Train Perf: 0.8402 | Eval Error: 0.0095 | Eval Perf: 0.6624
[24, 100] Train Error: 0.0053 | Train Perf: 0.8429 | Eval Error: 0.0093 | Eval Perf: 0.6616
[25, 100] Train Error: 0.005 | Train Perf: 0.8544 | Eval Error: 0.0093 | Eval Perf: 0.6605
[26, 100] Train Error: 0.0046 | Train Perf: 0.8643 | Eval Error: 0.0092 | Eval Perf: 0.6601
[27, 100] Train Error: 0.0046 | Train Perf: 0.8604 | Eval Error: 0.009 | Eval Perf: 0.6613
[28, 100] Train Error: 0.0044 | Train Perf: 0.8657 | Eval Error: 0.009 | Eval Perf: 0.6612
[29, 100] Train Error: 0.0041 | Train Perf: 0.8785 | Eval Error: 0.0093 | Eval Perf: 0.6596
[30, 100] Train Error: 0.0039 | Train Perf: 0.8791 | Eval Error: 0.0096 | Eval Perf: 0.6587
[31, 100] Train Error: 0.0039 | Train Perf: 0.878 | Eval Error: 0.0089 | Eval Perf: 0.6613
[32, 100] Train Error: 0.0037 | Train Perf: 0.8843 | Eval Error: 0.0088 | Eval Perf: 0.662
[33, 100] Train Error: 0.0035 | Train Perf: 0.8895 | Eval Error: 0.0093 | Eval Perf: 0.6626
[34, 100] Train Error: 0.0033 | Train Perf: 0.8988 | Eval Error: 0.0088 | Eval Perf: 0.6634
[35, 100] Train Error: 0.0033 | Train Perf: 0.8973 | Eval Error: 0.0089 | Eval Perf: 0.6625
[36, 100] Train Error: 0.0033 | Train Perf: 0.8972 | Eval Error: 0.0088 | Eval Perf: 0.6651
[37, 100] Train Error: 0.003 | Train Perf: 0.9056 | Eval Error: 0.0087 | Eval Perf: 0.6664
[38, 100] Train Error: 0.003 | Train Perf: 0.9065 | Eval Error: 0.0087 | Eval Perf: 0.6647
[39, 100] Train Error: 0.003 | Train Perf: 0.9077 | Eval Error: 0.0088 | Eval Perf: 0.6634
[40, 100] Train Error: 0.0028 | Train Perf: 0.9147 | Eval Error: 0.0096 | Eval Perf: 0.6628
[41, 100] Train Error: 0.0028 | Train Perf: 0.9131 | Eval Error: 0.009 | Eval Perf: 0.6644
[42, 100] Train Error: 0.0027 | Train Perf: 0.9171 | Eval Error: 0.0086 | Eval Perf: 0.6626
[43, 100] Train Error: 0.0026 | Train Perf: 0.9198 | Eval Error: 0.0086 | Eval Perf: 0.6641
[44, 100] Train Error: 0.0024 | Train Perf: 0.9241 | Eval Error: 0.0088 | Eval Perf: 0.6634
[45, 100] Train Error: 0.0024 | Train Perf: 0.9239 | Eval Error: 0.0087 | Eval Perf: 0.6641
[46, 100] Train Error: 0.0023 | Train Perf: 0.9281 | Eval Error: 0.0087 | Eval Perf: 0.6623
[47, 100] Train Error: 0.0022 | Train Perf: 0.9335 | Eval Error: 0.0086 | Eval Perf: 0.6637
[48, 100] Train Error: 0.0022 | Train Perf: 0.9322 | Eval Error: 0.0092 | Eval Perf: 0.6635
[49, 100] Train Error: 0.0021 | Train Perf: 0.9339 | Eval Error: 0.0087 | Eval Perf: 0.6613
[50, 100] Train Error: 0.0021 | Train Perf: 0.9358 | Eval Error: 0.0092 | Eval Perf: 0.6614
[51, 100] Train Error: 0.0018 | Train Perf: 0.945 | Eval Error: 0.0091 | Eval Perf: 0.6636
[52, 100] Train Error: 0.002 | Train Perf: 0.939 | Eval Error: 0.0088 | Eval Perf: 0.6611
[53, 100] Train Error: 0.0019 | Train Perf: 0.9411 | Eval Error: 0.009 | Eval Perf: 0.6628
[54, 100] Train Error: 0.0019 | Train Perf: 0.9429 | Eval Error: 0.0087 | Eval Perf: 0.6612
[55, 100] Train Error: 0.0018 | Train Perf: 0.9452 | Eval Error: 0.0088 | Eval Perf: 0.6614
[56, 100] Train Error: 0.0017 | Train Perf: 0.9474 | Eval Error: 0.0088 | Eval Perf: 0.6608
[57, 100] Train Error: 0.0017 | Train Perf: 0.9469 | Eval Error: 0.0091 | Eval Perf: 0.6599
[58, 100] Train Error: 0.0015 | Train Perf: 0.9531 | Eval Error: 0.0089 | Eval Perf: 0.658
[59, 100] Train Error: 0.0016 | Train Perf: 0.9507 | Eval Error: 0.0089 | Eval Perf: 0.659
[60, 100] Train Error: 0.0015 | Train Perf: 0.9533 | Eval Error: 0.0089 | Eval Perf: 0.6578
[61, 100] Train Error: 0.0016 | Train Perf: 0.9522 | Eval Error: 0.0089 | Eval Perf: 0.6577
[62, 100] Train Error: 0.0015 | Train Perf: 0.9544 | Eval Error: 0.0092 | Eval Perf: 0.6603
[63, 100] Train Error: 0.0014 | Train Perf: 0.9559 | Eval Error: 0.0093 | Eval Perf: 0.6622
[64, 100] Train Error: 0.0014 | Train Perf: 0.9585 | Eval Error: 0.009 | Eval Perf: 0.6651
[65, 100] Train Error: 0.0013 | Train Perf: 0.9597 | Eval Error: 0.0091 | Eval Perf: 0.6605
[66, 100] Train Error: 0.0013 | Train Perf: 0.9603 | Eval Error: 0.0089 | Eval Perf: 0.6604
[67, 100] Train Error: 0.0012 | Train Perf: 0.9624 | Eval Error: 0.0091 | Eval Perf: 0.6629
