NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 3)
Output layer shape: (4, 1)
Total parameters: 547

[1, 100] Train Error: 0.0181 | Train Perf: -0.0219 | Eval Error: 0.0136 | Eval Perf: -0.0085
[2, 100] Train Error: 0.0166 | Train Perf: 0.0893 | Eval Error: 0.0136 | Eval Perf: 0.5437
[3, 100] Train Error: 0.0148 | Train Perf: 0.3345 | Eval Error: 0.0116 | Eval Perf: 0.5292
[4, 100] Train Error: 0.0131 | Train Perf: 0.5504 | Eval Error: 0.012 | Eval Perf: 0.6385
[5, 100] Train Error: 0.0109 | Train Perf: 0.6199 | Eval Error: 0.0093 | Eval Perf: 0.6059
[6, 100] Train Error: 0.0094 | Train Perf: 0.6889 | Eval Error: 0.0098 | Eval Perf: 0.5947
[7, 100] Train Error: 0.008 | Train Perf: 0.7247 | Eval Error: 0.0084 | Eval Perf: 0.6906
[8, 100] Train Error: 0.0078 | Train Perf: 0.7367 | Eval Error: 0.0072 | Eval Perf: 0.7045
[9, 100] Train Error: 0.0071 | Train Perf: 0.7623 | Eval Error: 0.0081 | Eval Perf: 0.7029
[10, 100] Train Error: 0.0067 | Train Perf: 0.7735 | Eval Error: 0.0074 | Eval Perf: 0.7545
[11, 100] Train Error: 0.0063 | Train Perf: 0.7869 | Eval Error: 0.0061 | Eval Perf: 0.7628
[12, 100] Train Error: 0.0056 | Train Perf: 0.8171 | Eval Error: 0.0073 | Eval Perf: 0.7818
[13, 100] Train Error: 0.005 | Train Perf: 0.8379 | Eval Error: 0.0091 | Eval Perf: 0.7841
[14, 100] Train Error: 0.0047 | Train Perf: 0.8493 | Eval Error: 0.0068 | Eval Perf: 0.8012
[15, 100] Train Error: 0.0044 | Train Perf: 0.8603 | Eval Error: 0.0068 | Eval Perf: 0.8044
[16, 100] Train Error: 0.0041 | Train Perf: 0.8691 | Eval Error: 0.0054 | Eval Perf: 0.7938
[17, 100] Train Error: 0.0037 | Train Perf: 0.8853 | Eval Error: 0.0061 | Eval Perf: 0.7931
[18, 100] Train Error: 0.0038 | Train Perf: 0.8808 | Eval Error: 0.0058 | Eval Perf: 0.811
[19, 100] Train Error: 0.0037 | Train Perf: 0.882 | Eval Error: 0.0048 | Eval Perf: 0.799
[20, 100] Train Error: 0.0032 | Train Perf: 0.8999 | Eval Error: 0.0059 | Eval Perf: 0.7932
[21, 100] Train Error: 0.0035 | Train Perf: 0.8885 | Eval Error: 0.0053 | Eval Perf: 0.8024
[22, 100] Train Error: 0.0031 | Train Perf: 0.9024 | Eval Error: 0.0059 | Eval Perf: 0.79
