NETWORK SUMMARY
---------------
Input Layer shape: (1, 180)
Hidden Layer shape: (181, 5)
Output layer shape: (6, 1)
Total parameters: 911

[1, 100] Train Error: 0.0241 | Train Perf: 0.2003 | Eval Error: 0.0204 | Eval Perf: 0.7503
[2, 100] Train Error: 0.0152 | Train Perf: 0.7052 | Eval Error: 0.0113 | Eval Perf: 0.7752
[3, 100] Train Error: 0.0095 | Train Perf: 0.794 | Eval Error: 0.0093 | Eval Perf: 0.7992
[4, 100] Train Error: 0.0077 | Train Perf: 0.8354 | Eval Error: 0.0088 | Eval Perf: 0.8143
[5, 100] Train Error: 0.0065 | Train Perf: 0.8625 | Eval Error: 0.0086 | Eval Perf: 0.8152
[6, 100] Train Error: 0.006 | Train Perf: 0.8725 | Eval Error: 0.0087 | Eval Perf: 0.8123
[7, 100] Train Error: 0.0057 | Train Perf: 0.881 | Eval Error: 0.0089 | Eval Perf: 0.8122
[8, 100] Train Error: 0.0055 | Train Perf: 0.8851 | Eval Error: 0.0089 | Eval Perf: 0.8154
[9, 100] Train Error: 0.0053 | Train Perf: 0.8889 | Eval Error: 0.0092 | Eval Perf: 0.8084
[10, 100] Train Error: 0.0052 | Train Perf: 0.8936 | Eval Error: 0.0091 | Eval Perf: 0.8105
[11, 100] Train Error: 0.005 | Train Perf: 0.8971 | Eval Error: 0.0091 | Eval Perf: 0.8103
[12, 100] Train Error: 0.005 | Train Perf: 0.8978 | Eval Error: 0.0093 | Eval Perf: 0.8066
[13, 100] Train Error: 0.0048 | Train Perf: 0.9009 | Eval Error: 0.0096 | Eval Perf: 0.8038
[14, 100] Train Error: 0.0047 | Train Perf: 0.9029 | Eval Error: 0.0096 | Eval Perf: 0.8
[15, 100] Train Error: 0.0048 | Train Perf: 0.9024 | Eval Error: 0.0095 | Eval Perf: 0.8008
[16, 100] Train Error: 0.0047 | Train Perf: 0.9031 | Eval Error: 0.0095 | Eval Perf: 0.803
[17, 100] Train Error: 0.0046 | Train Perf: 0.9049 | Eval Error: 0.0096 | Eval Perf: 0.8044
[18, 100] Train Error: 0.0046 | Train Perf: 0.9066 | Eval Error: 0.0096 | Eval Perf: 0.8003
[19, 100] Train Error: 0.0046 | Train Perf: 0.9068 | Eval Error: 0.0098 | Eval Perf: 0.8004
[20, 100] Train Error: 0.0044 | Train Perf: 0.9102 | Eval Error: 0.0097 | Eval Perf: 0.7993
[21, 100] Train Error: 0.0045 | Train Perf: 0.9081 | Eval Error: 0.0096 | Eval Perf: 0.8013
[22, 100] Train Error: 0.0044 | Train Perf: 0.911 | Eval Error: 0.0096 | Eval Perf: 0.8016
[23, 100] Train Error: 0.0044 | Train Perf: 0.91 | Eval Error: 0.0097 | Eval Perf: 0.8042
[24, 100] Train Error: 0.0044 | Train Perf: 0.9104 | Eval Error: 0.0099 | Eval Perf: 0.8039
[25, 100] Train Error: 0.0043 | Train Perf: 0.9124 | Eval Error: 0.0097 | Eval Perf: 0.8026
[26, 100] Train Error: 0.0042 | Train Perf: 0.9143 | Eval Error: 0.0098 | Eval Perf: 0.7979
[27, 100] Train Error: 0.0042 | Train Perf: 0.9135 | Eval Error: 0.0097 | Eval Perf: 0.8056
[28, 100] Train Error: 0.0042 | Train Perf: 0.9147 | Eval Error: 0.01 | Eval Perf: 0.8027
[29, 100] Train Error: 0.0041 | Train Perf: 0.9151 | Eval Error: 0.0099 | Eval Perf: 0.8072
[30, 100] Train Error: 0.0041 | Train Perf: 0.9151 | Eval Error: 0.0097 | Eval Perf: 0.8006
[31, 100] Train Error: 0.004 | Train Perf: 0.917 | Eval Error: 0.0097 | Eval Perf: 0.8053
[32, 100] Train Error: 0.0041 | Train Perf: 0.917 | Eval Error: 0.0099 | Eval Perf: 0.805
[33, 100] Train Error: 0.004 | Train Perf: 0.9174 | Eval Error: 0.0097 | Eval Perf: 0.8033
[34, 100] Train Error: 0.004 | Train Perf: 0.9185 | Eval Error: 0.0097 | Eval Perf: 0.8048
[35, 100] Train Error: 0.0039 | Train Perf: 0.9194 | Eval Error: 0.0096 | Eval Perf: 0.7999
[36, 100] Train Error: 0.0039 | Train Perf: 0.9193 | Eval Error: 0.0097 | Eval Perf: 0.7991
[37, 100] Train Error: 0.0039 | Train Perf: 0.9207 | Eval Error: 0.0097 | Eval Perf: 0.7991
[38, 100] Train Error: 0.0038 | Train Perf: 0.9216 | Eval Error: 0.0097 | Eval Perf: 0.7994
[39, 100] Train Error: 0.0038 | Train Perf: 0.9216 | Eval Error: 0.0099 | Eval Perf: 0.8051
[40, 100] Train Error: 0.0038 | Train Perf: 0.9221 | Eval Error: 0.0096 | Eval Perf: 0.8025
[41, 100] Train Error: 0.0037 | Train Perf: 0.9234 | Eval Error: 0.0098 | Eval Perf: 0.8088
[42, 100] Train Error: 0.0038 | Train Perf: 0.9233 | Eval Error: 0.0095 | Eval Perf: 0.8016
[43, 100] Train Error: 0.0037 | Train Perf: 0.9251 | Eval Error: 0.0096 | Eval Perf: 0.8003
[44, 100] Train Error: 0.0036 | Train Perf: 0.9265 | Eval Error: 0.0097 | Eval Perf: 0.805
[45, 100] Train Error: 0.0036 | Train Perf: 0.9256 | Eval Error: 0.0096 | Eval Perf: 0.8027
[46, 100] Train Error: 0.0035 | Train Perf: 0.9274 | Eval Error: 0.0096 | Eval Perf: 0.8064
[47, 100] Train Error: 0.0036 | Train Perf: 0.927 | Eval Error: 0.0095 | Eval Perf: 0.8089
[48, 100] Train Error: 0.0035 | Train Perf: 0.9287 | Eval Error: 0.0096 | Eval Perf: 0.807
